title,score,positive,negative,guestName,travellerType,room,nightsStay,date,country,countryCode,photos
Excellent hotel and the staff could not be nicer or more helpful! Highly recommend,10,We stay here every time we visit Singapore and love it. This time we treated ourselves to a Club Room and it was exactly the treat we had hoped for. Thanks to all the team for looking after us and making our stay so special,,Samantha,Group,Pacific Club Room,3,"14, 2019",United Kingdom,gb,[List]
Spectacular,9.6,"Staff were very helpful and friendly. Spacious room, good views, great bar and location was very convenient. We purchased a pass to the club level that was incredible value. Beautiful champagnes and full bar with an incredible view. Spent a day working up there as well and it was very productive and quiet. I have stayed at the Marina Bay Sands and this is far preferable.","The pool only gets sun in the mid afternoon so a full day of laying out isn’t possible. Also, unless you use the club level there is no sky bar. Although the atrium bar is very lovely, a skyline view of Singapore really can’t be beat and it’s a pity only some get to enjoy it.",Monica,Couple,Panoramic King or Twin Room,4,"14, 2019",United Kingdom,gb,[List]
Exceptional,10,The rooms the staff and location was ideal,There was nothing really bad about this hotel,Tracey,Couple,Deluxe King or Twin Room,3,"14, 2019",United Kingdom,gb,[List]
Exceptional,10,"The location is excellent, the facilities are fantastic, one of the best fitness centers I’ve been in. Very friendly staff & a great pool. The complimentary lounge/pool area was fantastic",Nothing,Trudy,Couple,Special - Deluxe Balcony,4,"14, 2019",Australia,au,[List]
Excellent service and they went the extra mile by surprising my partner and I with a bed of roses for our anniversary an,9.6,Their attention to details,Everything was perfect,Anjana,Couple,Panoramic King or Twin Room,1,"14, 2019",Singapore,sg,[List]
Excellent,8.8,"Nice staffs, Clean room, good location, perfect view of harbor with Marina Bay Sans!","We requested two beds room but was noticed no available room when we arrived. They said request throuh Booking.com was just a request, not fixed, to secure room type we had to book through their website.
Keep in mind if you don't prefer to share king size bed with your friend(we did..).",Haruka,Group,Harbor Studio,2,"13, 2019",Japan,jp,[List]
Wonderful,9.2,Great facilities and excellent location. The room was lovely.,Food options were plentiful but all very expensive. Staff weren’t sure on facilities offered so o revived conflicting information about use of facilities after my check out.,Natalie,Solo traveler,Panoramic King or Twin Room,2,"12, 2019",Australia,au,[List]
Great views,7.9,"Location, view, pool, food",Vertigo inducing lifts,David,Couple,Special - Deluxe Balcony,2,"12, 2019",Spain,es,[List]
If the check in experience,7.9,Location was excellent and the rooms were adequate.,"Check in was difficult,we had requested an early check in, then they tried to charge us for it, then they charged me for a second time after I had already prepaid for the room and the individual who checked me in just wouldn't listen.",Jason,Family,Deluxe King or Twin Room,2,"11, 2019",Australia,au,[List]
Exceptional,10,,That i couldnt use the minibar to store my own drinks as i cant remove the drinks that is already inside the minibar,Syarkie,Family,Special - Pacific City Suite,1,"11, 2019",Singapore,sg,[List]
a good option for a business trip,7.9,the service was impeccable. great staff and nothing too much trouble. good location,"i couldn't handle the glass external lifts.
if you you struggel with heights then stay below 22",Wayne,Solo traveler,Deluxe Double or Twin Room with Balcony,2,"11, 2019",Australia,au,[List]
Exceptional,10,Great location overlooking Marina Bay. Superb (faultless) breakfast offering unbelievably wide range of food for every possible taste.,We checked out at noon and had to wait until 6pm for taxi to airport. The facilities for checked-out guests consisted of getting changed in the middle of the swimming pool toilets. This could be better.,Scott,Couple,Deluxe Double or Twin Room with Balcony,3,"10, 2019",United Kingdom,gb,[List]
Luxurious and great night's sleep.,10,Room was bright and quiet and comfortable. Most of the staff were helpful and professional,It took ages to get my bags from storing it after check out. ANd the guys outside doing this job were snooty . the system was down when I arrived so I had to wait to be checked in,Danela,Solo traveler,Special - Panoramic,1,"12, 2019",United Kingdom,gb,[List]
Wonderful,9.2,The hotel is new and the room was spacious and nice. My rating is due in a large part to being in the pacific club. The amenities and the service at the club were superb. The hotel is connected to a mall so you can walk to shopping and subway indoors,,Yonatan,Couple,Pacific Club Room,5,"12, 2019",United States of America,us,[List]
Exceptional,9.6,Excellent service and wonderful staff. Should have been more careful booking as we were on the 25 floor with only an outside glass lift. Not good for people with height issues but the staff solved the problem by taking us through the service elevators. Great room and facilities,,Peter,Couple,Panoramic King or Twin Room,3,"12, 2019",Australia,au,[List]
Wonderful,9.2,The hospitality rooms they have,"Breakfast was until 10:30 , but at 10 already some things were missing",Trify,Couple,Harbor Studio,5,"11, 2019",Israel,il,[List]
Wonderful,9,Indian restaurant was amazing and staff at bar on ground floor,,Susan,Couple,Panoramic King or Twin Room,2,"11, 2019",United Kingdom,gb,[List]
awsum,8.8,good,rajma,Manish,Family,Deluxe Double or Twin Room with Balcony,1,"11, 2019",India,in,[List]
Very Good,8.3,"The staffs are great.  The front desk staff Abhi is fantastic!  The booking.com has an requirement of bringing the credit card that used for the booking when checking in, and has created inconvenience for me because the card i used was a credit card belongs to my boss who didnt stay in the same hotel.  Abhi has been very helpful in finding ways to allow me to check in and provide the card infor later.","The hotel room is a bit dated.  I could not get anyone on the phone to ask about the hairdryer - the intercom system sucks, and the lift takes sometime to arrive",Yie,Solo traveler,Special - Harbor Studio,2,"11, 2019",Hong Kong,hk,[List]
Just lovely.,10,We were pleasantly greeted and checked in. The staff were knowledgeable and courteous. I would absolutely recommend staying here to anybody. The room was consistently stocked with water everyday which was a huge bonus.,The room service food was expensive but very good. Not really a glaring negative.,John,Couple,Panoramic King or Twin Room,5,"11, 2019",Australia,au,[List]
Exceptional,10,"It was very clean and comfortable. I wasn’t feeling well on two of the days, and staff were able to switch out the cereal for oatmeal on the continental breakfast, and that helped settle my stomach.",,Ainsley,Group,Deluxe Double or Twin Room with Balcony,7,"9, 2019",Canada,ca,[List]
Good and staff helped,8,,Poor choice of vegetarian food. Air con was hard to control often too cold and room heated up too fast when air con switched off,Bob,Couple,Deluxe Double or Twin Room with Balcony,2,"8, 2019",United Kingdom,gb,[List]
Excellent customer service and great location,10,"All aspects. Customer service, location, breakfast is awesome",None,Paul,Solo traveler,Deluxe Double or Twin Room with Balcony,5,"8, 2019",United States of America,us,[List]
Fab location beautiful pool,10,"Great location, beautiful pool, very clean, no noise, good price for accommodation.",Food and drinks in the hotel very expensive.,Lesley,Family,Deluxe King or Twin Room,2,"7, 2019",United Kingdom,gb,[List]
Comfortable hotel in a great location.,9,Incredibly comfortable bed. Spacious room and bathroom. Staff friendly and helpful. Allowed me to use a lounge near the pool area after checking out as my flight was a late evening departure. Nice to have somewhere to relax and freshen up.,"Renovation work took place during the day time in a neighbouring room. Loud drilling and banging.  When I called Reception they said they would ask them to stop immediately but half an hour later, they were still working.",Candida,Solo traveler,Special - Deluxe Balcony,1,"7, 2019",Australia,au,[List]
Exceptional,10,the staff were very thoughtful and helpful. The room was very clean as well.,,Jessica,Group,Panoramic King or Twin Room,2,"5, 2019",Singapore,sg,[List]
Wonderful,9.2,Great location. Within walking distance to 3 shopping complexes.,,Zihan,Solo traveler,Special - Harbor Studio,1,"5, 2019",Malaysia,my,[List]
Second stay and we'll be back again,10,"Massive bed, amazing view of the harbour, really comfortable pillows, great service and staff. Location is also very convenient to Promenade MRT station.",Nothing,Mmmicecreammm,Family,Special - Harbor Studio,1,"4, 2019",United Kingdom,gb,[List]
Excellent stay,10,"The spacious, modern and clean room, close proximity to malls and public transports and the efficiency of staff at reception.",Nil,Nur,Family,Panoramic King or Twin Room,1,"3, 2019",Singapore,sg,[List]
Exceptional,10,"Excellent location, very near to all attractions, connected to Suntec and Marina Square, walking distance to Millenium Walk and Esplanade Mall, walking distance to MRT stations.",,Shyla1221,Family,Deluxe Double or Twin Room with Balcony,4,"2, 2019",Philippines,ph,[List]
Wonderful,9,Loved the bathrooms and the beds. Nothing was too much trouble for any if the staff. Offered uograde and late checkout. Connected to 2 good malls for shopping and food,,Gillian,Couple,Deluxe King or Twin Room,2,"2, 2019",Australia,au,[List]
Luxurious!,9.6,"What was not to like!? Friendly staff who kindly gave me an early check in. The room was amazing. Comfortable bed, amazing bathroom and great views. I managed to get a great deal through Booking.com so this was luxury I can’t normally afford, so I felt very spoilt! Fantastic location - you can walk around easily or use the conveniently placed MRT.",Nothing!,Troy,Solo traveler,Special - Panoramic,1,"2, 2019",Malaysia,my,[List]
"Confortable, Outstanding staff and well located",9,"Very nice hotel, outstanding staff and service. Very well located in the center of SG.
I arrived earlier and the had a lounge by the pool where I could wait for the room to be ready","I was expecting Breakfast to be included, but my fault I didn't check properly!
Nothing to add",Pedro,Couple,Deluxe Double or Twin Room with Balcony,1,"31, 2019",Portugal,pt,[List]
Exceptional,9.6,N/a,quite protracted regarding the check in process....,Kevin,Group,Deluxe King or Twin Room,2,"31, 2019",United Kingdom,gb,[List]
Very Good,8.3,"Cleaned, heathy ambient provided by excellent staff in particular the elderly doorman. He was exceptionally helpful.","- Considering there were many moslem patrons, it would have been nice to add  halal menu. It wouldn’t make a difference to anybody if chickens and beef menu halal. 
- The gym and pool closure times were too early. It would have been much better if there is 24 hours access like other hotels in a cosmopolitan capital like Singapore.",Salam,Couple,Harbor Studio,5,"31, 2019",Australia,au,[List]
"Lovely, luxurious break after long flight",10,"Great location near MRT, nespresso machine in room, free bottled water each day. Amazing breakfast- everything you could possibly want & maybe a couple you could give a miss- (brussels sprouts is not top of my breakfast list- but if its yours go for it!!)","In an effort to clear queues all available staff are put onto checking in guests- great idea, but then you can wait up to 20 minutes just to book into skybar. It would be nice to keep the bookings desk clear for already checked in guests to have queries dealt with rapidly.",Pam,Couple,Deluxe King or Twin Room,3,"31, 2019",United Kingdom,gb,[List]
Good,7.9,"It was in a great location, the public areas were beautiful and the check in staff were efficient and pleasant !  It was super clean .",The rooms were somewhat dated,Victoria,Family,City Suite,4,"29, 2019",Australia,au,[List]
Superb stay,10,The room was very comfortable and exquisite in design...,Nothing...,Dennis,Couple,Deluxe King or Twin Room,1,"19, 2019",Singapore,sg,[List]
Wonderful,9,Lovely hotel and staff,Hotel food and drink very overpriced,Emma,Couple,Deluxe King or Twin Room,3,"19, 2019",United Kingdom,gb,[List]
Very Good,8,"Great location, friendly staff and nice pool area.",In-room service was extremely slow.  Disappointing and we had to phone a number of times to follow up our request.,Paul,Couple,Special - Deluxe,3,"19, 2019",Australia,au,[List]
Very Good,8,Location,"We got twin bed room, the bed is too small as a 5 star hotel.",Inez,Family,Special - Panoramic,2,"18, 2019",Australia,au,[List]
Excellent,8.8,The location is great,Breakfast was not so relaxing as it seems like there’s a high cycle of people to tables,David,Couple,Deluxe Double or Twin Room with Balcony,2,"18, 2019",United Kingdom,gb,[List]
A fantastic hotel in a great location.,9,Nice hotel in a great location. Lovely staff and very friendly and attentive.  Customer service was excellent.,Nothing,Helen,Couple,Deluxe King or Twin Room,2,"17, 2019",United Kingdom,gb,[List]
Exceptional,10,Fantastic location.,Price of coffee at Atriom.,Claire,Group,Deluxe King or Twin Room,4,"17, 2019",United Kingdom,gb,[List]
Exceptional,10,"It is connected with the big shopping mall, you can walk to a lot of shopping and dinning options without suffering from the hot and humid outdoor",,Sean,Family,Harbor Studio,1,"16, 2019",United States of America,us,[List]
Exceptional,10,"Location.  Right in the middle.
Pool.  Gorgeous.
Wide variety of restaurants to cover most needs.",,Robin,Couple,Special - Deluxe,3,"16, 2019",United Kingdom,gb,[List]
Breakfast delight!,10,"Beautiful hotel, room comfortable, breakfast outstanding!!!",,Ludmilla,Couple,Deluxe King or Twin Room,3,"16, 2019",Australia,au,[List]
Exceptional,10,"The check in. Abhi was very warm and helpful and felt welcoming. The Pan Pacific is huge do can appear a bit daunting. The  ride up to the room is such fun admiring the oddly triangular structure from the capsule lift. 
I loved the room, the view, the bed, the bath. Had food at rang mahal which was also good but not worth the very high price. 
The location is fantastic. Connected to marina square and suntec","The service in the restaurant in the lobby. Verrry slow, can’t speak English, cold flat coffee instead of hot!",Ashish,Solo traveler,Special - Deluxe,1,"15, 2019",India,in,[List]
Wonderful,9.2,Great place to stay. Close to public transport and awesome shops. Right in the middle of everything you’d want to see when staying in Singapore. Would recommend!,,Cameron,Couple,Special - Panoramic,5,"15, 2019",Australia,au,[List]
Wonderful,9.2,"Service, location, very clean",Standard room,Brian,Family,Special - Deluxe Balcony,2,"14, 2019",Denmark,dk,[List]
Best staycation experience ever.,10,The room is very spacious and clean!,Nothing.,Muhammad,Couple,Harbor Studio,1,"14, 2019",Singapore,sg,[List]
Exceptional,10,Close walk to most things,,Megan,Family,Special - Deluxe,3,"14, 2019",Australia,au,[List]
Wonderful,9.2,"Excellent location, very convenient and central.  Views were amazing.  The pool area was fantastic and the hotel really tried to look after our toddler.",The first room we were given smelt of cigarette smoke despite the no smoking policy of the hotel.  We were promptly moved with no issues.,Mandy,Family,Deluxe Double or Twin Room with Balcony,2,"12, 2019",South Africa,za,[List]
Wonderful,9,"Location, comfortable",,Yongqiu,Solo traveler,Special - Deluxe Balcony,4,"12, 2019",Singapore,sg,[List]
Excellent hotel,10,"Almost everything. Good service, all my small request are being accede to. Pleasant staff and quite good amenities, wonderful view! I like that the TV can be adjusted - not all 5 stars hotel are able to do this just realised!",No Water spray. I'm used to having one,Aisyah,Couple,Special - Panoramic,1,"10, 2019",Singapore,sg,[List]
Exceptional,10,Booked harbour view studio and it was perfect view! Easy access to the suntec mall. Perfect location.,,Nasya,Family,Connecting Harbor Studio Room,2,"10, 2019",Malaysia,my,[List]
Best hotel I have ever Stayed in,10,Superb Quality of Service and Hotel Room,Confusion over Snacks in Mini bar,Montgomery,Couple,Pacific Club Room,3,"10, 2019",South Africa,za,[List]
Convenient location,8,"Nice breakfast, clean room",It took rather a long time to wait for an elevator,Teija,Solo traveler,Deluxe King or Twin Room,4,"10, 2019",Finland,fi,[List]
Excellent hotel by any standards.,9,"The rooms with panoramic windows are beautiful. Though the best aspect would have been South towards the Marina. The rooms on the South side have balconies, which actually reduce the view. We were very happy with our rooms on the West side. We were offered beakfast at 38 SGD, but declined it. You have to be a big eater to make that good value. There are coffee shops in the mall immediately accessible from the hotel lobby. The hotel has been refurbished since I last stayed there twenty years ago. It is in very good condition, and beautifully fitted.",,Paul,Couple,Special - Deluxe,3,"10, 2019",United Kingdom,gb,[List]
Exceptional,10,Pacific club services,,Jukka,Couple,Pacific Club Room,3,"9, 2019",Finland,fi,[List]
Very comfortable big hotel,9.6,"The rooms are a great size and the bed one of the best hotel beds I have experienced. Food choice is good but of course you can find much cheaper in the nearby malls. Good cocktail list at bar. Staff excellent and attentive. On last day they give you a key to use a hospitality lounge and all pool facilities so that , if your flight is late in the day, you can have a great and full day.",I requested a high floor and I got one of the lowest floors . One lift was out of order and they took ages to arrive.,Jonathan,Solo traveler,Deluxe Double or Twin Room with Balcony,5,"8, 2019",United Kingdom,gb,[List]
Exceptional,10,"Overall the hotel was great
We booked the executive floor and must say it’s the best one we had for quality of the lounge and staff service",Nothing not to like,Nicholas,Family,Pacific Club Room,1,"8, 2019",Singapore,sg,[List]
Love this hotel,10,"Great facilities, great breakfast, fantastic location.",Nothing.,Andrew,Couple,Deluxe King or Twin Room,9,"2, 2020",United Kingdom,gb,[List]
Exceptional,10,Loved the room design,All good,Whoremoan,Couple,Panoramic King or Twin Room,1,"2, 2020",Australia,au,[List]
Exceptional,10,Every thing good Thanks,Nathing,Ghanim,Family,Deluxe King or Twin Room,7,"1, 2020",Qatar,qa,[List]
Exceptional,10,Location,Not applicable,Ritesh,Family,City Suite,2,"1, 2020",India,in,[List]
Very good,9,Bed is comfortablee,,Ashraf,Family,Deluxe Double or Twin Room with Balcony,3,"1, 2020",Australia,au,[List]
Excellent,8.8,"Location, room,",,Peter,Couple,Special - Panoramic,4,"30, 2019",United Kingdom,gb,[List]
"Beautiful hotel, amazing location, and very good service",10,"The Pan Pacific was a beautiful stay and a awesome location. Access to two shopping centers with so many foods and shops, and a lot for our children to do. The staff was friendly and efficient, and the rooms and hotel itself was very nice, well maintained, and beautiful design.","Only one thing, the price of the continental breakfast was a bit much for what was being offered. Toast and danish with coffee and side plate of fruit was hardly worth $18.",Arsh,Family,Connecting Deluxe Balcony,8,"30, 2019",Canada,ca,[List]
Exceptional,9.6,Location is very convenient,,Eddie,Family,Deluxe Double or Twin Room with Balcony,4,"29, 2019",Taiwan,tw,[List]
Great for stays in Singapore,9.6,So very quiet. Handy to MRT and shops. Bed was superb and the air conditioning was easy to adjust.,,John,Couple,Panoramic King or Twin Room,3,"28, 2019",Australia,au,[List]
Exceptional,10,Nice place nice breakfast,,Lim,Couple,Deluxe King or Twin Room,1,"27, 2019",Singapore,sg,[List]
Very Good,8.3,Location is fabulous.,Nothing jumps out.,Hazelle,Solo traveler,Deluxe Double or Twin Room with Balcony,3,"27, 2019",United Kingdom,gb,[List]
Good,7.9,everything was perfect until the check in process which gave a big big hiccup to the experience.,"at the check in, the duty manager Mr Sam Foo didn't act professionally and marred the check in experience which I was actly looking so forward to. My guest didn't bring her ic, all the staff could do was to exercise a little flexibility to allow us in after verifying mine. All I could say, it was a disappointing experience at 1st but the Asst front desk manager Mr Jun Kim, made it better.",Wy,Group,Pacific Club Room,2,"26, 2019",Singapore,sg,[List]
GOOD,8,ROOM AND BREAKFAST,AIR CON MADE ME SICK NO FRESH AIR,Jean,Family,Special - Harbor Studio,5,"26, 2019",France,fr,[List]
Exceptional,10,"Excellent, highly recommended",,Michal,Family,Deluxe King or Twin Room,1,"25, 2019",Czech Republic,cz,[List]
Exceptional,10,"Very clean rooms and hotel. The Lobby of the hotel was decorated very nice. At the groundfloor, a Bar was placet with Nice employees. The Location of the hotel was prefect, just 10 mins walking to Marina Bau centre.",,Wessel,Family,Panoramic King or Twin Room,4,"25, 2019",Netherlands,nl,[List]
Exceptional,10,"Excellent.  Grt 5 star hotel.  I asked for an early check-in and it was arranged.  Real comfy bed, very clean and neat.  Breakfast was huge with a lot to choose from.  Staff very friendly.  Will stay there again.",Nothing,Louw,Couple,Deluxe King or Twin Room,2,"25, 2019",South Africa,za,[List]
An enjoyable short vacation in Singapore,9,"I must commend on your staff friendliness that made me feel so welcome to your hotel. 
The room is so cozy that I end up just staying in and enjoy the room to the max !
Breakfast - lots of choices - loved it",None,Paulina,Solo traveler,Deluxe King or Twin Room,3,"24, 2019",Malaysia,my,[List]
Lovely stop over for 3 nights in Singapore,8,Very nice comfortable hotel with lovely staff,"Lack of tea coffee in room , one tea bag different varieties.",Peter,Family,Deluxe King or Twin Room,3,"23, 2019",United Kingdom,gb,[List]
Very Good,8,"Very clean, friendly staff, good location.",Had trouble connecting to hotel WiFi during whole stay. Breakfast buffet could be better.,Emorgil,Solo traveler,Deluxe King or Twin Room,4,"23, 2019",United States of America,us,[List]
Exceptional,10,Nice Grand hotel,,Erik,Family,Deluxe Double or Twin Room with Balcony,1,"23, 2019",Sweden,se,[List]
Wonderful,9,"Rooms,  comfortable and clean staff very friendly , location of hotel opposite Marina bay, beautiful view especially from Pacific club restaurant👌🏾","Pacific club cups weren't properly cleaned,  had to ask for clean cups on 3 occasions , breakfast is very expensive though all meals are served",Dr,Family,Pacific Club Room,6,"23, 2019",South Africa,za,[List]
Excellent service and great location. Would definitely recommend.,8,"Staff are exceptional at this hotel. Our lost luggage was handled by them for us swiftly, professionally and in a friendly manner. Thank you so much. Wonderful breakfast, wonderful views and great location.",Door to bathroom doubles as wardrobe door which is a minor irritation.,Brian,Couple,Deluxe Double or Twin Room with Balcony,3,"22, 2019",Germany,de,[List]
Good,7.5,the view,"can’t adjust the aircon. had to off the aircon. too cold. also, can’t browse youtube at the tv.",M,Couple,Special - Deluxe,1,"22, 2019",Singapore,sg,[List]
Exceptional,10,Very friendly and helpful staff. Near shopping mall,,Mohd,Family,Special - Deluxe Balcony,1,"21, 2019",Malaysia,my,[List]
Very Good,8.3,Superb location. Well appointed rooms and bathrooms.,"1. The breakfast is supposed to be up to 10.30 am.  They stop replenishing the food items which are over at about 10.00 am. The staff seemed to be very reluctant to replenish the finished items I haven't experienced this is any other hotel worldwide.
2. Extensive renovation is going on.  The hotel needs to inform potential guests before they accept bookings.  There were bursts of intense noise and vibration between 10 am and 5 pm.
3. The hotel seems to be a little skimpy in replenishing towels, water bottles, tea, coffee for in-room use.  We had to call for these on multiple occasions.",Shardul,Couple,Deluxe King or Twin Room,3,"20, 2019",India,in,[List]
"Great, except the breakfast stations that ran out of food very quickly.",9,The breakfast variety was good and food tasty. The overall hotel ambience was good and the hotel staff are helpful and generally friendly. Near to where I had wanted to go. Very convenient with MRT nearby.,The only not so enjoyable part of the stay is the breakfast. ie. The breakfast place was so crowded that it ran out of food for so many stations.,Cheryl,Solo traveler,Special - Deluxe Balcony,1,"7, 2019",Singapore,sg,[List]
Exceptional,10,Room was amazing.,,Niamh,Couple,Special - Deluxe,2,"6, 2019",Australia,au,[List]
Discount on the room tariff.  Even though I pre-reserved the room from 3rd December 2019 night.,8,Good,"Discount on the room tariff.  Even though I pre-reserved the room from 3rd December 2019 night , I check in only at 9 am on 4th December 2019 and checked out 5th December 2019 at 5.30 am. I stayed not even for 24 hours, hence requested considering discount on total bill value ,but no one responded.",Madhva,Solo traveler,Deluxe King or Twin Room,2,"5, 2019",India,in,[List]
Exceptional,10,Clean rooms. Helpful and attentive staff,Room service is slow,Angie,Couple,Deluxe Double or Twin Room with Balcony,2,"5, 2019",Thailand,th,[List]
Excellent,10,Room was very clean and spacious! Staffs were very friendly! Will be back for another stay again.,,Akina,Couple,Harbor Studio,1,"5, 2019",Singapore,sg,[List]
Very Good,8,Great location. Room was comfortable and clean. Good choice of restaurants and bars in the hotel.,"Check in took quite a while, didn't have enough staff on duty.",Peter,Family,Deluxe Double or Twin Room with Balcony,1,"4, 2019",Australia,au,[List]
Wonderful,9.2,Location,Could not deal with debit cards.,Doug,Couple,Special - Deluxe,3,"4, 2019",Australia,au,[List]
Great hotel overall,9.2,"Location and cleanliness 
Nice sized rooms
Good service",Firm bed,Saif,Couple,Special - Panoramic,6,"3, 2019",United Arab Emirates,ae,[List]
Excelent staff was helpful.,10,Location is excellent because it is all connected to all amenities.,Pillow was to soft.,Sumah,Couple,Special - Panoramic,7,"3, 2019",Australia,au,[List]
Exceptional,10,"The staff were exceptional, always very helpful and smiling.",Nil,Rob,Solo traveler,Deluxe Double or Twin Room with Balcony,5,"3, 2019",Australia,au,[List]
Wonderful,9,"Super central location very close to large shopping malls, Marina Bay and Gardens by The Bay. Excellent well arranged breakfast area with fantastic selection of foods for all tastes.",Nothing.,Ross,Couple,Panoramic King or Twin Room,3,"3, 2019",Australia,au,[List]
Exceptional,9.6,-Good variety of breakfast,,Yi,Group,Deluxe Double or Twin Room with Balcony,1,"3, 2019",Singapore,sg,[List]
Good,7.9,Location,Food and drink prices excessive,Richard,Couple,Special - Deluxe Balcony,4,"2, 2019",United Kingdom,gb,[List]
Exceptional,10,Everything was amazing staff where wonderful on all levels of service,Not enough traditional food,Kim,Couple,Pacific Club Room,2,"2, 2019",Australia,au,[List]
Good,7.5,Its near Marina Bay,So many tourists maybe because of the U2 Joshua Tree Concert and the Standard Chartered marathon,Antonio,Couple,Deluxe Double or Twin Room with Balcony,3,"1, 2019",Philippines,ph,[List]
Lounge totally worth it!,10,"What can I say....pay the extra for the lounge access....totally amazing!! Comfy beds, great service. Wish we could have stayed longer!",,Abby,Family,Pacific Club Room,1,"1, 2019",New Zealand,nz,[List]
I recommend Pan Pacific & look forward to stay #2 BUT insist verifying final pricing for their stay,10,"The hotel was phenomenal, the website was deceptive because I requested breakfast included with the panoramic view  and the charges upgraded including that price of $41.00/SGA, then, when we checked in it was not included. I WAS NOT happy and the website was not clear on what I was paying for in the upcharge. However, I would recommend the Market breakfast of exceptional quality, choice, price and friendly service.","I requested breakfast included in the pricing when I noticed the option along with the panoramic view  and the charges upgraded including that price of $41.00/SGA, then, when we checked in it was not included.",Leah,Group,Panoramic King or Twin Room,5,"30, 2019",United States of America,us,[List]
Exceptional,9.6,There on a quick business trip. Location was perfect and the staff were incredibly helpful. I arrived Tuesday morning and they instantly found me a room. Facilities were great and I would definitely visit again.,In-house dining was very overpriced,Jane,Solo traveler,Deluxe Double or Twin Room with Balcony,3,"29, 2019",United Kingdom,gb,[List]
Awersome,9,The Service Support Officer is excellence and Support all of our requests and also help to iron out room issues as we have a few rooms booking and was abit confusing.,Nil,Nevadhok,Couple,Special - Panoramic,1,"29, 2019",Singapore,sg,[List]
Exceptional,10,"Club room with Harbour View was extraordinary, also the breakfast. The Lounge was top notch, Shine the manager makes you feel very special and the rest of the staff support this great atmosphere. I have different experience from at least 5 different 5 star hotel in Singapore.100% I will give this hotel a second visit.",,Martin,Solo traveler,Pacific Club Room,2,"28, 2019",Sweden,se,[List]
Exceptional,9.6,The room was super comfortable and spacious. Had a great view if the city. Would stay here again.,It wasn't inexpensive but it was worth the price. Wish they included breakfast.,Evelyn,Couple,Special - Panoramic,2,"28, 2019",United States of America,us,[List]
Exceptional,9.6,Arrived early just to drop luggage before check in. But was told room is ready and we can check in immediately. Everything in the room was fantastic. Location was superb.,Just some drillings from the nearby renovations. But didnt affect our stay cause we were out shopping for most part of the day.,Azura,Family,Harbor Studio,1,"27, 2019",Singapore,sg,[List]
Good hotel in Singapore centre,10,"The hotel locates near a metro station; only some hundred meters. There are many attractions near the hotel: for example Singapore Flyer, Marina Bay and Artscience Museum. The breakfast was very good: for example fresh bread and fruits and just fried eggs.",Everything was OK.,Ville,Solo traveler,Deluxe Double or Twin Room with Balcony,3,"26, 2019",Finland,fi,[List]
Wonderful,9,the location of the hotel was super central connected to all the major shopping centres so you didnt even have to walk outside in the heat. Super clean and quite spacious for the value,Only thing that was disappointing was the view i got the view of conrad hotel which covered everything that wad worth seeing. if i had gotten the marina bay sands side maybe it wouldve been much better.,Nhungjacobs,Family,Special - Panoramic,3,"26, 2019",Australia,au,[List]
Good stay,8,Nice pool very big and great location,Breakfast staff were quite abrupt and not as friendly as other hotels in Singapore,Mesha,Couple,Panoramic King or Twin Room,1,"26, 2019",United Kingdom,gb,[List]
Great Stay in Singapore,10,"Hotel was fabulous, location was great and staff were exceptional.
The buffet breakfast is definitely a must!!!!",,Lea,Family,Deluxe Double or Twin Room with Balcony,4,"13, 2020",Australia,au,[List]
Very Good,8,"The concierge was very helpful. 
They gave us some sweet for our anniversary.
The location is perfect.
I have a baby and they provide me with baby crib and baby shower bath.",There were some renovations in some rooms and the sound of that is inconvenient.,Sultan,Family,Deluxe Double or Twin Room with Balcony,3,"12, 2020",Saudi Arabia,sa,[List]
Good,7.5,The bar area was nice and the cafe food and service was very good,,Tracy,Couple,Deluxe King or Twin Room,3,"12, 2020",United Kingdom,gb,[List]
Excellent experience as always!,10,Everything!,NA,Jordan23,Group,Special - Panoramic,2,"12, 2020",Singapore,sg,[List]
Exceptional,10,"Beautiful hotel very organized and welcoming staff .
They give me early check in for the room 
Connected to all malls around 
Very nice food and edge restaurant is amazing 
Diffently If i came to Singapore i will take this hotel 
Thanks very much for the welcoming hospitality",Nothing,Mhassan,Group,Deluxe Double or Twin Room with Balcony,3,"12, 2020",Qatar,qa,[List]
Exceptional,9.6,"Large breakfast buffet (european, american, chinese, indian, japanese). 
Large rooms, nice swimming pool, very friendly staff.
I will come again.",Difficult to get a taxi.,Markus,Family,Special - Pacific City Suite,2,"12, 2020",Austria,at,[List]
8/10,8,"Pan Pacific is located perfectly, you may go jogging/walking to many famous places in the city.  The staff is friendly and affable; the food at Edge Restuarant is delightful.",Nothing,Mansour,Solo traveler,Special - Panoramic,2,"11, 2020",Saudi Arabia,sa,[List]
Exceptional,10,Beautiful property and staff was very accommodating.  Close to all important sites we wanted to see,,Charles,Couple,Pacific Club Harbor Studio,4,"10, 2020",United States of America,us,[List]
Wonderful,9.2,Very clean hotel,Nothing,Al,Family,Deluxe King or Twin Room,2,"10, 2020",Saudi Arabia,sa,[List]
"If we come back once in our life to Singapore, we choose this hotel and this room!",10,The breakfast was fantastic! We loved it very much! The room with balkony view to the Hotel Marina Bay Sands .,,Viktória,Couple,Deluxe King or Twin Room,2,"10, 2020",Hungary,hu,[List]
