title,score,positive,negative,guestName,travellerType,room,nightsStay,date,country,countryCode,photos
"Disappointing stay, would not recommend",4,"It was well located within Fort Canning park so there was plenty of surrounding greenery, but yet it was very central and close to many eateries and restaurants.
The staff handling the booking and reservations online were very responsive and accommodating when we needed to shift the dates of our stay.","First off, we thought that the staff handling the check in process in the lobby behaved very unprofessionally. He referred to us as “boy” and “girl” - such as saying, “girl, sit here to wait”.
Second, we informed them when making the booking months in advance that we were staying there as a mini “honeymoon” as we had just gotten married that weekend before. We also requested a quiet room as we usually do. They informed us that they would “do something creative in the room” for us since we were on our honeymoon, and said that they would do their best to assign a quiet room on a higher floor for us. During check in, we again reiterated our request for a quiet room, but the lady handling our check in curtly replied that they had limited King rooms in the hotel. No apology, no explanation, did not seem to make any effort to allocate us a quiet room.
Not only did we not get a quiet room, we were in fact assigned an adjoining room next to a family, which was at the entrance of the corridor. The noises of housekeeping outside were audible, and we could even hear snippets of conversations and the alarm clock going off each morning from the family next door, through the adjoining door. One of the noisiest rooms we have ever stayed at. Despite saying that they would decorate the room, nothing was done during the two nights we stayed there.
Third, the hotel itself seemed far more tired and run down than when we had stayed there a few years ago. Many areas could be better kept and could use a fresh coat of paint.
Fourth, service was lacking in so many areas, from the people we interacted with during check in and those who were at the club reception for the gym and the pool. The hotel did not give any instructions for how to use the gym and pool. We had to find out on our own that you had to check in at the basement counter before using the pool and the gym, and that the pool could only be accessed from the third floor.",Joshua,Couple,Premium King Room,2,"10, 2021",Singapore,sg,[List]
Average staycation,5,Location and ambience was good,"Booked this place for my daughters birthday but was a little disappointed
1) she didn’t get to use the pool. The excuse given was that it was booked out but when we had a peek there was hardly anyone swimming. The only slot they gave us was at 7am but I doubt any 8yo kid will be keen to swim at this hour unless they are training for a competition
2) most of the hotels would send a birthday cake - not this one.
3) one of our room was only available after 5pm. When we asked for a late checkout, this was denied. I felt that it would be a nice gesture to reciprocate the unavailability of the room. 
4) during check out, no one even asked how was our stay. As such, I thought I would share this review. Personally I still love the location of this boutique hotel but felt the service was a Little below par this round.",Jacob,Family,Deluxe Double or Twin Room,1,"7, 2021",Singapore,sg,[List]
Exceptional,10,The staff here are friendly and helpful.. told them it was our anniversary honeymoon and they put a little adorable deco.. really appreciate it,,Harnani,Couple,Deluxe Double or Twin Room,2,"30, 2021",Singapore,sg,[List]
The best covid honeymoon,10,"Amazing service, love that they have a bidet and the view outside of our window is breathtaking. It was our honeymoon and the staffs kept trying to make us feel comfortable and enjoyable. Enjoyed the clean room with the amazing bathtub. Breakfast was delicious and it was worth every penny spent. Definitely coming back again!",,Nabilah,Couple,Deluxe Double or Twin Room,2,"9, 2021",Singapore,sg,[List]
One of the best hotel stays ever,10,"The service was wonderful and knowing that I was going to propose to my now fiancee, they made special arrangements for us and made it a wonderful experience. My fiancee was extremely happy with the stay",Nothing,Shaun,Couple,Deluxe Double or Twin Room,1,"26, 2021",Singapore,sg,[List]
Great stay,10,Staff were professional and polite. The breakfast served was nice and the room is spacious.,"Breakfast comes at inconsistent timings, wifi reception in room was not great.",Alex,Couple,Premium King Room,2,"25, 2021",Singapore,sg,[List]
Love it. Would consider going there again,10,The room was really comfy with a good view from the bathroom. Service from staff was excellent,Programme on TV could be improved to include options from Netflix and not just programmes from selected channels.  In-room dining selections could be improved to be more appealing,Valery,Couple,Deluxe Double or Twin Room,2,"21, 2021",Singapore,sg,[List]
Not a good place for staycation,6,Really Not worth for the breakfast  coz only can select 1 main course... !!!,Room given with door connection... too noisy from the other room... also smell somebody smoking !!! Totally unacceptable! Bad experience !!!,Ng,Group,Premium King Room,1,"11, 2021",Singapore,sg,[List]
"Check in and check out time, no staffs around. Creepy quiet and eerie.",1,Nothing,"No staffs to attend during check in n check out time. Limited food choice. TV can’t even turn on. Shower water pressure miserable small. Window can’t lock, so dangerous. Room got old woody smell. Coffee table legs uneven. Carpark rundown and eerie.",Kah,Couple,Premium King Room,1,"22, 2021",Singapore,sg,[List]
Memorable and calming.,10,,"Bathrobes were missing during our stay, albeit a small issue.",Justin,Couple,Deluxe Double or Twin Room,1,"30, 2021",Singapore,sg,[List]
Will not recommend,5,"During check-in, the person at the counter was not as helpful and professional as I would expect. 
Breakfast- definitely not worth the $35-40 per person, food quality (including beverage) is less than average.
The restaurant is definitely under-staffed
Pool is good though, nonetheless will not recommend as a staycation get-away, there are other options",,Sze,Couple,Premium King Room,1,"29, 2021",Hong Kong,hk,[List]
Not worth the cost and does not live up to 5 star standards. Staycationers beware.,4,The room was generally quite nice and the bathroom in particular was beautiful. There was a nice bath tub which is good for a staycation. The pool was not too crowded. Location is inside Fort Canning which is nice.,"Overall I do not feel that the service standards met my expectations for a 5 star hotel. The check in staff were curt and unhelpful at check in. We secured a pool slot from 5:30 - 7 pm, and also asked if it was possible to stay at the pool past 7 pm. The staff said that it was not possible, but near the end of our 7 pm slot, the pool was totally empty. It would have cost them nothing to give us an additional slot, since it seemed that there was no one else booked in anyways.
At the pool, service was slow and there was no way to easily order food or drinks. The waiter seemed confused and had to go and retrieve the menu from a QR code inside the building, which took another 30 minutes. This could be easily remedied by having ready QR codes by the pool and coming up with some sort of pool side ordering experience.
We were also looking forward to breakfast at the hotel, but upon check in were told that the only available slot was at 7 am, which felt way too early. No apologies or attempts to help us come up with alternate solutions. We ended up checking out early to eat out at a nearby restaurant.
Given Covid and the havoc it has wreaked on the hospitality industry, I understand that many hotels are understaffed. However, the few staff that we did encounter did not seem to want to help or provide solutions to the hiccups we encountered. Very disappointing.",Ruoshan,Couple,Premium King Room,1,"28, 2021",Singapore,sg,[List]
Exceptional,10,"I cnt remember the staff name that do my registration..
But her customer service is excellent! Friendly... Good... And absolutely she is good..! Pls do rate her for her excellent customer service..",,Farazieyana,Couple,Deluxe Double Garden Room,1,"16, 2021",Singapore,sg,[List]
Good and quiet atmosphere,10,Clean,Nil,Tiar,Couple,Deluxe Double or Twin Room,1,"11, 2021",Singapore,sg,[List]
Terrible and disappointing. Will never Return.,1,,"I am shocked that a hotel with this star rating had such poor conduct practices and a complete disregard for fair treatment of clients. Poor staff handling of the covid situation, unfair treatment of clients and unfair solutions. Lack of communication despite extended global lockdown. Will not recommend to anyone ever due to unfair practices. We’ve received a 1000 time better treatment from the 3 star hotel a 100m away.",Magda,Family,Deluxe Double or Twin Room,2,"12, 2020",Switzerland,ch,[List]
Pleasant,6,The hotel room was clean and nice. The welcome drinks at reception between 6pm-7pm.  Housekeeping was prompt.,Relatively small hotel with not much activities.,Joyce,Family,Deluxe Double or Twin Room,2,"18, 2020",Singapore,sg,[List]
a 3 star hotel  that is run by a company that specialises in cinemas,3,"The hotel is pretty dirty, The staff are locals due to Covid and are really not suited to the Hospitality industry. The rooms have glass that looks like it is one way but its two way so when your room faces fort canning park close your curtains.  The cleaning service is a joke and the carpets are the dirtiest I have ever seen in a hotel.","dirty floors, terrible service, horrid food",Peter,Solo traveler,Deluxe Double or Twin Room,2,"31, 2022",United Kingdom,gb,[List]
Good room but not breakfast.,5,"i love the interior of the hotel and also the room that we got. It’s a spacious room with bath tub at the balcony, quiet ambience & environment. not chaotic.","breakfast can be improved. Restaurant service needs to be improved and professional. i was expecting a 5* hotel to have a tiptop service but i’ve had breakfast for 2 conservative mornings, and it feels like i’m at a normal local coffeeshop whereby i can hear the Chef talking so loud, and servers are exchanging conversation across each other, confirming our orders from afar. That should not be the way.
Also, the ambience after 6pm was so quiet and i could not find anyone at the ground floor. it was pretty quiet so if u’re expecting any delivery, do inform them the exact location properly.",Juliana,Couple,Deluxe Double or Twin Room,2,"31, 2022",Singapore,sg,[List]
excellent,10,the room is very comfy and is convenient travelling over to hotel from mrt station.,there is no bathrob as it is a lil inconvenient to/fro swimming pool.,Siti,Couple,Deluxe Double or Twin Room,1,"21, 2022",Singapore,sg,[List]
Disappointing,4,"I loved the amazing location. Peaceful and serene, away from the hustles and bustles of the city life.The high ceiling of the room, the beautiful bathroom and the amazing bathtub. Gym is beautiful and up to date equipments. Pool is clean and the water is pleasantly warm","From the start, we arrived as a family of 6, booked 2 rooms,came around 245pm, close to check in time. Was told of a delay in check in time due to mismanagement of the housekeeping service. Sat around in the hotel lobby with many other guests also waiting to be checked in. After which we finally settled in around 410pm. No clear signages to the swimming pool. Had to ask around for directions and having to switch to multiple lifts and passing through ongoing people's wedding reception. Gym - refused access initiallyas we were with kids and was told by staff manning the facilities area that gym access is for 16 years old and above. Managed to access gym eventually, read through signage in gym. In actuality, gym is accessible for supervised children aged 12 and above. Facility staff hurriedly came to gym room and said that no access for kids which i then mentioned, signage written as kids are accessible. After which, she then told me need to sign indemnity form prior to using. Then finally when we are done with the gym usage (barely 30 mins, due to unpleasant experience) and i proceeded to return gym key access, lady then said no need to sign indemnity form which i dont understand why suddenly no need.  No clear instructions to everywhere around hotel and facilities area. No segregation between hotel guests and wedding guests",Siti,Family,Premium King Room,1,"20, 2022",Singapore,sg,[List]
Everthing poor.,2,Nothing.,"Fautly bathroom,swimming dont have a shower/bathroom nearby,only have an F&B outlet,food quality poor.
Checkin reception service slow and poor guest services.overall bad.
This is the first and last time I will stay at this property....😤😡🤬",Kelvin,Couple,Deluxe Double or Twin Room,1,"15, 2022",Singapore,sg,[List]
Disappointing,4,"Location was good, breakfast okay","No robe in the room. At the restaurant, coffee served late and an ion piece founded inside the chocolate cake. Wrong coffee menu served. 
The bathtub water didn’t drained.",Ji,Solo traveler,Premium King Room,1,"15, 2022",Singapore,sg,[List]
Exceptional,10,Nice bathtub,Garden patio have no lights outside,Fanz,Couple,Deluxe Double Garden Room,2,"12, 2022",Singapore,sg,[List]
Overall my stay was okay. The facilities were clean however I had an issue with my booking. What happened was I only boo,6,The facilities are okay. The room is nice. The staff were nice however had an issue with my booking at booking.com.,The pool area got no life guard.,Mary,Solo traveler,Premium King Room,1,"3, 2022",Singapore,sg,[List]
"Way below my expectations. Badly managed and run hotel, mostly by amateurs. Worst was we literally encountered paranorma",1,For its tranquil and quiet location,"Everything looked and felt dated. Reminds me of stepping into one of those cheapie hotels along bencoloon street - zero regards for cleanliness, old musky room scent, elevators from the 80s etc",Jerry,Couple,Deluxe Double or Twin Room,1,"20, 2022",China,cn,[List]
Pleasant,6,,"Hotel breakfast- less variety and service can be better
Hotel need to upgrade as the surroundings a bit run down.",Manfred,Family,Deluxe Double or Twin Room,2,"4, 2022",Singapore,sg,[List]
The staffs are very friendly and approachable. The did their best to make sure we have a comfortable stay. Really apprec,10,its clean and quiet.,the bed is too soft and too many mirrors in the room. it can be a bit ‘intimidating’ sometimes especially when   wake up in the dark.,Hanfang,Group,Deluxe Double or Twin Room,1,"21, 2022",Singapore,sg,[List]
"our plans changed from 4 nights in Singapore to 18, needless to say we didn’t choose Fort Canning for the rest of our st",5,location and setting very nice. Rooms well appointed and good size. Excellent shower,Exterior of the hotel is tired and dated. broken furniture around the pool area. in desperate need of coat of paint in all areas around the pool,Mike,Couple,Premium King Room,4,"12, 2022",United Kingdom,gb,[List]
Poor,3,Nothing much,"Not a 5 star hotel. Waste of my money. Avoid!!
Most staffs are clueless interns or part-time university kids. There are a few sane ones, like the lady at the bar and the guy at the gym. 
The lady whom checked us in was so disengaged and cold; multitasking all the time and has poor service.
Oh, not to mentioned the bellboy, he is Utterly useless! He sat there and played game which we arrived, did nothing but asking folks to do safe-check in. No help. We even saw that they were playing go-cart with the trolley pusher on our way out. No greeting the guests, no offering help. Nothing. 
Breakfast is really subpar. Too expensive for the price. 
All in all, a disappointing stay. You are better off going for intercontinental or Andaz.
Just avoid this place. Overrated",Brandon,Family,Premium King Room,1,"2, 2022",Malaysia,my,[List]
It was an interesting experience but I wouldn't come back for the price paid.,6,We loved having the balcony area to chill and eat so the room doesn't smell like food. The bathtub size was good too.,"The pillows are lumpy and absolutely not comfortable. Bring your own pillow if you are sensitive. The open concept for toilet and bathtub is off-putting because the floor got wet a lot and when someone had to do big business, we could definitely see them through the tinted door so the other person just had to leave the room for actual privacy. Check-in took too long per person such that there was a long queue forming from the front desk. 🥲",Rumaizah,Couple,Deluxe Double Garden Room,1,"25, 2021",Singapore,sg,[List]
Magic stay since it's Christmas season.  The lights/decorations really make the ambience fantastic.,10,"The room is exceptional with a superb view.  Every single staff, from the security to the check in staff to the housekeeper is very very nice and polite and friendly.  They are always giving service with a smile.   Really makes the whole experience super enjoyable and unforgettable!","The fridge wasn't cold enough.  We asked for cutlery twice, once, it didn't came.  We used the teaspoon from the mini bar.  The 2nd time we asked for cutlery again, it didn't came, we called in again to ask for it.  I guess it's a busier time for the hotel staff.  Most probably overwhelmed with all the demands from in-house guests.",Toh,Group,Deluxe Double or Twin Room,3,"24, 2021",Singapore,sg,[List]
park fantastic but the hotel needs more improvements with the price being paid,5,the park surrounding it,they don’t even correspond with you thru booking.com and when you call them it is like no one picked up the phone.,Tan,Group,Deluxe Double or Twin Room,1,"22, 2021",Indonesia,id,[List]
Overall stay was a subpar experience. couldnt rlly enjoy much,5,HFC’s heritage aesthetics,"management, services, & breakfast is not up to standard as a 5 star hotel",Anthony,Couple,Deluxe Double or Twin Room,1,"18, 2021",Singapore,sg,[List]
Horrible stay,2,The whole interior design look good,The bed linen was stained. There’s dust almost everywhere. When we ask the staff to help us to clean up. He even scold vulgarity infront of us in Chinese. The towels provided was torn. Shower room was smelly. Whole hotel is very old even the power point drop down.,Gaoming,Group,Deluxe Double or Twin Room,2,"13, 2021",Singapore,sg,[List]
great!,10,"clean, historical vibes, good location","check in was slow, but they gave more time to check out",Syafiq,Couple,Deluxe Double or Twin Room,2,"7, 2021",Singapore,sg,[List]
Away from City feel Hotel,10,"Hotel in the City with away from city feeling. Quite, cosy with park view from our 2 combining  room. Overall we enjoyed our staycation with friendly staffs.",Check In was delayed for 1 hour.,Haikel,Family,Premium King Room,1,"1, 2021",Singapore,sg,[List]
Exceptional,10,clean and quiet,,Ross,Couple,Deluxe Double or Twin Room,2,"30, 2021",Singapore,sg,[List]
Exceptional,10,"The concept of the bathroom design is unique.
The room is exceptionally clean.",It will be nice if the TV can be connected with our phones for our entertainment.,Atik,Couple,Deluxe Double or Twin Room,1,"18, 2021",Singapore,sg,[List]
Pleasant,6,"Room design ok.
the room is spacious",poor maintenance in the room,Ka,Couple,Deluxe Double or Twin Room,1,"15, 2021",Singapore,sg,[List]
Exceptional,10,Awesome and nice place to stay.,No comment,Nurwahidah,Couple,Deluxe Double or Twin Room,2,"14, 2021",Singapore,sg,[List]
we will be back !,10,"From checking in, room service, service at the bar, checking out service, basically customer service was 10/10.",Variety of breakfast was not that great. Could have been better.,Kumar,Couple,Deluxe Double or Twin Room,2,"12, 2021",Singapore,sg,[List]
I would not recommend the hotel unless they upgrade their facilities.,4,Prime location in a lush green setting.,"Room was far smaller than viewed online, the shower faucet was not working properly, the toilet floor floods with water, limited electrical sockets to charge devices, and no buggy available at the hotel.",Jassem,Couple,Deluxe Double or Twin Room,2,"22, 2022",United Arab Emirates,ae,[List]
disappointing service,4,it was pretty,The shower had mould in it. The receptionist said breakfast was included and then we got charged it at the end as the staff didn’t agree. The breakfast was not worth $30 a meal.,Rose,Group,Premium King Room,2,"22, 2022",New Zealand,nz,[List]
Pillows,5,"Pillows were great but check in was delayed as our room was not ready. Rooms have indication of whether they're occupied, which might be a safety concern","Marble floor too slippery, and cold. Location not too good, and people could see in",Ng,Couple,Deluxe Double or Twin Room,2,"12, 2022",Singapore,sg,[List]
nice and enjoyable,10,green,hill,Judy,Couple,Deluxe Double or Twin Room,4,"8, 2022",Vietnam,vn,[List]
good value for the price but needs a lot of TLC. we wouldn’t stay there again.,3,"great bed
quiet property
beautiful colonial style","unkept
untidy 
needs TLC 
room service food left in corridor too long (days even)
no appearance of management.",Ralph,Couple,Deluxe Double or Twin Room,3,"7, 2022",United Kingdom,gb,[List]
not worth the money,3,location,staff were unhelpful. food was very poor in restaurant. toilet was broken in rook and shower flooded room.,Jack,Couple,Deluxe Double Garden Room,1,"6, 2022",New Zealand,nz,[List]
Poor,3,,The room was not very clean. The AC temperature cannot be adjusted (maximum 19 degrees) - freezing cold.,Aki,Solo traveler,Deluxe Double or Twin Room,1,"4, 2022",Japan,jp,[List]
Disappointing,4,"The location was pretty central, but that could be said about most other hotels within town area.","Requested for a more private room during my booking and indicated that will be spending honeymoon there. Was instead given a smallest room where a flight of staircase in the park could look into directly. Could barely have the blinds up as park goers were constantly hanging around the stairs looking into the bathroom.
Room assigned was much smaller than what was advertised in the pictures when booking was made. 
Nespresso machine in the room was faulty and even after we informed front desk, there was no action taken. Wasn’t that great of an experience really.",Jolie,Couple,Deluxe Double or Twin Room,2,"23, 2022",Singapore,sg,[List]
It was good and pleasant.,10,I liked the hotel's environment with all its greenary. The hotel and my room was very clean and loved the small balcony area with the doors and all. All the staff at the F&B outlets especially Jonathan and Vincent were very professional and helpful.,The staff who checked me in said he gave me the room with the best view. I was in 201 and the view was horrible. Later i found out he was not the check in staff but he is with the concierge who stepped in to support with my check in as it was lunch time. I checked in on June 8th at 12.30 pm.,Christina,Solo traveler,Premium King Room,3,"12, 2022",Singapore,sg,[List]
I was very disappointed and had to leave the hotel earlier than expected.,2,Location.,"Very disappointed, I had to leave the hotel earlier than expected after 4 nights. I could not stay in there anymore. Several issues, which can be read in other reviews here. Any hotel should not deliver such a poor service to customers. 
Unfortunately I didn't read the reviews carefully prior to my booking. My mistake. Lesson learnt.
The hotel lobby, corridors and in general common areas are totally left without any cleaning in days. 
Food trails left outside the rooms without anyone picking them up for up to 24 hours. 
Room itself was poorly cleaned.  
Most of times reception was unattended. No pick uf of calls.
I understood the hotel was facing problems due to very limited staff available. Probably a pandemic effect. 
The hotel should be closed until able to deliver a reasonable service to clients.",Christian,Solo traveler,Deluxe Double or Twin Room,5,"3, 2022",Italy,it,[List]
Fair,5,,ventilation fan dirty,Jackson,Couple,Deluxe Double Garden Room,1,"29, 2022",Singapore,sg,[List]
Wouldn’t come back.,5,,"Bad customer service for a hotel like this. Receptionist wasn’t attentive sometimes the reception was even left empty. The basic toiletries, towel etc were not replaced after cleaning. Not enough extra bed in the property.",Yen,Group,Premium King Room,3,"23, 2022",United Kingdom,gb,[List]
"Good for just one night, if you feel like spending the dough; wouldn’t recommend otherwise.",6,"Its in a quiet environment, comfy beds.","Deluxe rooms’ bathroom are full length non-tinted windows, which can be seen through from the ground floor of the hotel - as a result in the morning we weren’t able to get any natural lighting to brighten up the room, which is already dim due to the lack of lighting. 
Very thin walls and door; we could hear everything happening in the room next door and corridor.",Shahanaa,Couple,Deluxe Double or Twin Room,1,"22, 2022",Singapore,sg,[List]
Overall the ambience is nice.,6,The location was peaceful and the ambience was nice.,The sink kept choking and we have to wait for the water to flush down.,Syuhada,Group,Deluxe Double or Twin Room,1,"22, 2022",Singapore,sg,[List]
as per above,1,nothing,"This is not a 5-star hotel. 4 star if lucky)  Reception messy, rooms, smallest I've stayed in, no bar open, no restaurant open, breakfast was late opening, no coffee available
Unacceptable, advertising was misleading as well as the price.
I moved hotels after the 1st night and requested my money back.",James,Solo traveler,Premium King Room,5,"20, 2022",Australia,au,[List]
Acceptable experience but will not stay again.,5,"-Good location. A walk away from Dhoby Ghaut MRT/Fort Canning MRT. 
-Interesting to reside within Fort Canning Park.
-Not too many guests so it was quite serene, esp at the swimming pool area.","-Full height windows to room and bathroom are tinted but entirely visible from external. No privacy and defeats purpose for a sunlit bathroom.
-Cleanliness to be improved. I found a wedge of hair on the complimentary bottle waters.
-Funky (drainage?) smell at the desk area.
-Complicated route to swimming pool/towels.",May,Couple,Premium King Room,2,"17, 2022",Singapore,sg,[List]
Unpleasant stay,5,The environment is good as the hotel resides in the park.,"Refill of amenities e.g toilet rolls, shower gels and bath robes were not replenished promptly during room cleaning, you will need to call them to get it. If you request few times, service staffs will ask questions..Also there are restrictions to allow only one room two complementary parking coupons per day. Do ask them what restrictions they have upon arrival. The service desk did not update us upon checking in.",Jon,Family,Deluxe Double or Twin Room,2,"15, 2022",Singapore,sg,[List]
3-star hotel advertising as a 5-star,5,The location and setting of the hotel is beautiful. It poses lots of opportunity for an amazing hotel if more effort would go in.,"The hotel outside facilities looked dilapidated as if the hotel had not been used for years. The lobby was dirty, clearly it had not seen a proper cleaning for at least a week. The hallway to the lifts were similarly dirty. Not vacuumed recently.
The bar top in the main lobby was falling apart and some simple A4 paper stated ‘under maintenance’. 
We arrived early at the hotel after missing our flight and asked for an early check-in, but were rudely answered to wait to 3pm, the standard check in time. At 3pm the room was not ready and we were told to wait. Only after pressuring that we would leave if they did not uphold their part of the deal (providing a hotel room for that day) was a room made available.
The pictures used to advertise the hotel on the Booking.com site are hugely fotoshopped and do in no way provide an accurate view of reality.",Robert,Couple,Deluxe Double or Twin Room,1,"9, 2022",Netherlands,nl,[List]
Very Poor,2,liked that there was a garden albeit dirty and unkempt,photos online were NOT like the actual room given.,Priscilla,Couple,Deluxe Double Garden Room,1,"9, 2022",Singapore,sg,[List]
See previous comment,1,Evening receptionist during Checkin needs customer service. Use to stay here during business trips previously.  Thought to drop in one night on route home and love the quiet location in the city centre. Sadly will not be going here again such  awful customer service.  Very disappointing.,Receptionist was awful,Adrian,Couple,Deluxe Double or Twin Room,1,"7, 2022",Singapore,sg,[List]
Disappointing,4,Location and environment was great,Cleanliness and staff's knowledge of facilities available.,Rebekah,Couple,Deluxe Double or Twin Room,1,"5, 2022",Singapore,sg,[List]
Unpleasant experience,1,The room and breakfast is ok.,"We were there at 2plus with 2 toddlers hoping for an earlier check in. To the other extreme, we only managed to collect our keys 10 minutes  past 3pm which is later than the official checked in time and this is only after a few attempts checking with the staff. It was only the latest check with the manager that the room was ready and placed at the side of the reception staff as she was talking to new guests. Just wondering if we will continue to sit down there and wait unnecessarily if we don't check with them again. That sums up a bad start to the day. The situation was worse when I need to go around the whole hotel to just to search for swimming towels. It was shocking that the towels were placed no where near the pool. I walked back to the level two door that I came out from to search for towels after seeing no towels around the pool. I was told by a guest that the towel was taken from basement one. I walked down from level 2 after passing the stretch of hotel with dripping water one level down, out of the glass door near the reception and took that glass lift to basement one, past the b1 carpark before reaching the towel collection point. After taking the towel, I was told that the nearest lift up was not working. I walked past a Caucasian guest asking me where do I get the towel? Can you believe it? Everyone walking around the hotel looking for swimming pool towels that were 3 floors down. (It will be consider fortunate for guests who made their way from the lap pool side and more unfortunate for someone like me who went from the other side , walked one whole round before getting to the correct place. I have to climb 3 storeys up before reaching the lap pool and up the small stairs before eventually reaching the pool where my family was. My wife thought why I went away for so long while she struggled with 2 toddlers in the pool. It's really confusing where there well no bathroom towels nearer to the pool unlike any other hotels.",Soo,Family,Deluxe Double or Twin Room,1,"3, 2022",Singapore,sg,[List]
Disappointing,3,The food was fair and the bed was really comfortable. The location is also excellent.,"The staff were almost non existant. I had food left outside my room for 24 hours which was pretty grim, and the general state of the hotel was quite unclean with lots of dust and with common areas looking like they hadn't been vaccummed in a fair amount of time. Definitely not a 5 star hotel or a 5 star experience, and therefore probably not worth the value for money.",Jackie,Solo traveler,Deluxe Double or Twin Room,3,"22, 2022",United Kingdom,gb,[List]
below average - will not return again nor recommend,2,location is good,"Hotel security is poor
was given connecting room where occupants blast music past midnight.",Monica,Couple,Deluxe Double or Twin Room,2,"9, 2022",Singapore,sg,[List]
Forgettable,5,Location,"Cleanliness, room design/structure, breakfast",Kevin,Couple,Deluxe Double or Twin Room,1,"4, 2022",Singapore,sg,[List]
Very Good,8.3,Fantastic pool for exercise and helpful staff,Not I didn’t like but wish for bigger bathroom towels,Dawn,Couple,Deluxe Double or Twin Room,5,"25, 2019",Sri Lanka,lk,[List]
Exceptional,9.6,Very comfortable and tastefully decorated hotel. Very clean and friendly staff. Not quite in the city Centre but you have easy access to everything with the user friendly metro. There’s a sense of calm and space.,,Anastasia,Couple,Deluxe Double or Twin Room,2,"23, 2019",Australia,au,[List]
Wonderful,7,"Staff were amazing. Beds comfy and overall wonderful experience. Champagne at happy hour delicious. Location quiet, amongst the trees",,Jennifer,Couple,Deluxe Double or Twin Room,6,"22, 2019",Australia,au,[List]
Very comfortable,9.6,"Facilities, historical significance, and location",Noisy air con,Phillip,Couple,Deluxe Double or Twin Room,3,"7, 2019",Australia,au,[List]
Wonderful,9.2,Everything. Best customer service ever experienced. Attention to details to the next level!,Question not applicable to this hotel!,Pietro,Couple,Deluxe Double or Twin Room,1,"4, 2019",New Zealand,nz,[List]
Pleasant stay if you're just in the room all day long,8.3,The outdoor toilet,"Not so convenient 
Not value for money",Zack,Couple,Deluxe Double or Twin Room,2,"30, 2019",Singapore,sg,[List]
excellent,9.6,tranquility,,Ki,Solo traveler,Deluxe Double or Twin Room,2,"28, 2019",Philippines,ph,[List]
Good stay with minor reservations.,9.6,"The fortress like exterior structure gives way to a stylish marble and glass interior with a spacious outlook.
Good restaurant.","Although the rooms are adorned with modern fitments, not all are that practical, i.e. small shelf holding coffee machine: unusable lofty storage above wardrobes; little space around wash basin. Mirrors ?
Continental / full breakfasts too expensive",Chris,Couple,Deluxe Double or Twin Room,5,"26, 2019",Australia,au,[List]
Excellent hotel located in a quiet part of the city.,9.6,"Quiet part of the city backing onto the park. Close to Dhoby Ghaut MRT. Great clean rooms, staff very helpful and friendly. Liked the happy hour.",nothing bad to comment on,William,Couple,Deluxe Double or Twin Room,5,"25, 2019",New Zealand,nz,[List]
Truly disappointing.,4,"We have been going to Hotel Fort Canning for years. We have always chosen this hotel over other iconic ones because of the location, and how special it has become to us.","The property looks tired and not very well maintained! 
It is under staffed with no one permanently on the bar which closely comparatively early. No towels are provided for the pool anymore (you have to walk to the next building, go 2-3 floors down to the outsources gym, however nobody tells you about this).
The minibar is empty.
Breakfast is no longer what it used to be with no visible staff behind the counter and options are very limited.
No umbrellas are available even though in a rainy season!
And finally we asked staff to book a taxi but we weren’t told it was cash only. So we were then asked to leave the taxi to book another one, but the staff didn’t take any accountability for this (rather apologised to the taxi driver).",Kristyna,Couple,Premium King Room,3,"20, 2022",United Kingdom,gb,[List]
More like a 3 star hotel rather than a 5 stars,6,"Architecture of building, spacious room.","We waited more than half an hour to check in and the staff did not acknowledge the wait time, nor were they friendly. There was significant mould in our bathroom, the room had very poor sound insulation so you could hear other guests in their rooms and in the hall ways. The sauna was closed. In the pool area the paint was significantly peeling off all the the walls.",Alice,Solo traveler,Deluxe Double or Twin Room,3,"19, 2022",Australia,au,[List]
"it was ok, however would not recommend.",6,"the ambiance of the surroundings. 
the gym was superb.  
the lobby smelled amazing. 
bed quality is good","breakfast selection and taste not ok. 
housekeeping not good. lazy cleaners. 
in room amenities incomplete. 
room interior needs upgrading molds are seen on top parts near bathroom. 
outdoor private “garden” people can see me. 
outdoor furniture broken not feasible to sit or enjoy food in. 
outdoor canopy bed has molds and mattress dirty. 
floor too cold & too slippery.",Nathalia,Group,Deluxe Double Garden Room,3,"16, 2022",Philippines,ph,[List]
"Beautiful hotel, in a beautiful location",10,"Excellent hotel in a beautiful location. Fort Canning Park is a jewel of Singapore, and it is located very near to Marina Bay. We only walked from the hotel to everywhere. A big bonus for the swimming pool, which is very big and clean.",Everything was great.,Adrian,Couple,Deluxe Double or Twin Room,3,"9, 2022",Finland,fi,[List]
to expensive for what it delivers today - was much better in 2018/2019,6,great location downtown in middle of Fort Canning Park,needs urgently renovation of pool area and bath rooms - bar and restaurant stuff mostly beginners with not enough experience for such hotel,Martin,Solo traveler,Deluxe Double or Twin Room,10,"6, 2022",Germany,de,[List]
loved it so much we are staying again,10,"the history
the pool
the staff",nothing,Sarah,Couple,Deluxe Double or Twin Room,2,"5, 2022",Australia,au,[List]
Not a five star hotel and I will not stay again or recommend it,4,The location is wonderful,The rooms are not five star. They are run down and tatty. The staff tried very hard to make my stay a good one but they seem to be new and again not five star trained but apart from that they were very helpful,Kim,Solo traveler,Deluxe Double or Twin Room,2,"3, 2022",Germany,de,[List]
