Review title,Username,Review,Rating,date,traveller_type
One of the most beautiful sightseeing in Singapore,Aging13,"We spent a day in marina Bay, we even did'nt get much time to check all the places but this spectacular facade has been very memorable .  It has laser lights at night .  You will see it if you eat dinner near the Bay . A lot of family spend their time at the park and some are busy with the e bike and E scooter activity . it was worth the visit and we were able to spend much time taking pictures and we will definitely be back and check it out on our next visit to Singapore",5,October 2018,
Stop over in Singapore,Mar_Noriega,"The hotel is quite impresive, the observation deck on level 57 has an amazing view of the city and the gardens. The flowers light up at 7:45 and 8:45 si watch out for that. From the hotel it is only a 10 min walk to the Gardens. You get complimentary laundry service (one per day)! Access to Club 55 is not as exclusive as we thought, so there are long waiting periods at peak hours, however you get free drinks and snacks!!! The zero edge pool on level 56 is quite nice, however it feels too crowded and it is very busy at all times. Nice complimentary breakfast at any of the three restaurants, it is a very generous buffet service.",5,May 2019,
Breath taking views,Kamran20,"We visited the bar on the 57th floor of Marina Bay Sands Hotel and thoroughly enjoyed the experience.  Although it’s not cheap, the views alone make the money spent well worth it.  The views are extraordinary and the music is just right.  The whole experience is one to remember.  We’ll definitely go again.",5,May 2019,
Excellent location,Becky E,"Very busy hotel in a brilliant location. Rooms very comfortable, we had a lovely view of the harbour. The pool is very nice although very busy. You get a great view of the city. This hotels location is perfect & the views brilliant but overall pretty expensive for what it is.",5,August 2018,
Interesting and Exotic Hotel,Kahaluu_Bob,"This is a beautiful, large hotel. If you are reading about it, you already know how unique its architecture is. We splurged a bit for a larger room on an upper floor, looking out over the city. It was beautiful at night and during the day! I think the harbor view would have been interesting during the day, but perhaps less so at night. We took advantage of the large shopping center that is part of the complex on a daily basis. The infinity pool on the top floor of the hotel is a major draw. Some days it was quite crowded, other days almost empty. I have no idea why, except to guess that the hotel had large conferences some days and not others. The quality of the hotel and the service of its employees was top notch, I think, and the location -- close to many of Singapore's best…",5,May 2019,
Best pool,constantingm,Wow!  What a great experience!  It met my expectations. For such a big hotel they were able to really pay attention to details. And the World renowned poll really impressed me with it’s grandor. Really great for families.,5,May 2019,
An Amazing Hotel,Alnoor Kara,My family and I stayed here for a few days and had an amazing time. It wasn’t my parents first time here and they were extremely satisfied from their first visit. The private check in for suites was great and very efficient. Club 55 is great for breakfast and to go to before heading out for dinner. Our room was great and had the perfect view of the city and nightly light show. The pool of course is the highlight. I highly recommend this hotel to everyone who wants to have an amazing stay in Singapore.,5,April 2019,
Marina Bay visit,Kumar,"The view is amazing. However, the charges are slightly higher for a elevator ride. The charges may be optimized and some restaurants should be set up to offer vegetarian food. The view is amazing and the air is amazing. Plan to visit this in the late evening. It is open till 10 pm",4,March 2019,
exciting building,swisskash,"what an unusual building, perfect for something different in every respect. have a cocktail on the roof and enjoy the beautiful view. magnificent, and not too far away from the fantastic garden by the Bay.",5,July 2018,
Hotel Review,Patricia L,"Great hotel, enjoyed the room, facilities, restaurants, pool and location was great.  Would recommend this hotel, a little pricey but worth it.  Certainly would go back to hotel if ever in Singapore again.",5,February 2019,
Crazy Good Time in Singapore,NYtravman,Stayed in May; booked the Grand Club room.  Stayed on the 53rd floor on tower 3.  Fantastic room great access to sites in and around the hotel.   Beautiful view of the gardens and ocean.   Lavo was great.  Ce La Vi awesome.,5,May 2019,
"Overpriced, overrated but you should still visit once!",JasonInSG,"I think everyone should stay here once. Tick it off the bucket list then book into a better hotel in Singapore, of which there are many! The design of this building is spectacular with its 3 iconic towers and rooftop pool, however make no mistake, it is far from exclusive!  The rooms are quiet, spacious and well equipped. It’s easy to forget there are over 2500 rooms here until you venture out of the door. Admittedly we stayed here the night before a public holiday, but there are even queues for the lifts to get to your room!  A trip to the pool is an adventure. After you’ve used your card to gain access to the pool deck you can enjoying sharing the view with 200-300 other guests! Make sure you have access cards for everyone in your family including kids or they won’t get past…",3,June 2019,
A must when in Singapore!,Emma-Kate2007,"Absolutely stunning! Ever since seeing the MBS on Amazing Hotels I’ve wanted to stay. We treated ourselves on our last night, after flying back from Bali. The rooftop pool is just unbelievable and the views incredible. As a hotel, it’s a very smooth operation, and even the standard rooms are lovely with great views of the city. A must when visiting Singapore!",5,October 2018,
Great Experience @ Renku Lunge with Michaela Bucks!,Lily,"Visited Renku Lunge several times before for businesss meetings. Finally attended by a warm waitress Ms. Michaela Bucks. She is a star and has made myself and my colleagues feel like home. With her friendly smile, caring questions, proactive checking-in, it definitely made her one of the best service people in the resort!",5,June 2019,
This year's stay has been the most charming,Sudha D,"I'v been staying at MBS once every year since half a decade now and found this year's stay, the best. The staff has become friendlier, we were given a more suitable floor to stay on with not much hassle, the in room dining is simply marvelous and the new bar is loads of fun. The infinity pool is still the most glamorous and the star of this hotel!",4,May 2019,
Beautiful,Jenifer_12,"Lovely just to walk along the promenade at night, with the backdrop of Marina Bay Sands.  Light & water show each evening is also spectacular but difficult to see - only a few people at the very front get a decent view.  Unlike the other light shows I saw in Singapore, there’s no provisions for viewing, although that would detract from the promenade area.",4,,
Excellent,chathu p,"stunning hotel grate experience service and facilities excellent we had a memorable stay staff very friendly and professional, pool experience was unbelievable roof top bar view from the top incredible",5,April 2019,
Great location,Steffie1964,"Great location - right where you need to be to shop, restaurants, sight seeing. Close to airport. Staff very friendly and helpful. Room had everything you needed including an iron board and iron. Found it difficult to get a lounger by the pool, very busy and pool very crowded. Would recommend and stay here again. ",4,May 2019,
"Great experience, a bit too crowded at time. I was lucky enough to experience the stunning wonderful Banyan Tree Spa!",MrcL2013,"Great view from our 49th floor Executive room! The highlight of this hotel is definitely the view and the infinity pool! I think it’s worth staying at least one night to experience it once in a lifetime.   Pool: The pool is just stunning but too crowded. The view you get here is unique and definitely one of the nicest infinity big pools I’ve seen so far. However, it was quite crowded in my opinion, which makes it less relaxing, but the view actually lets you forget all that.  Spa: after the crowd I loved the Banyan Tree Spa feeling and relax. Just sublime and excellent service!   Room: I stayed in a deluxe room. The room was 100% clean, all modern, really high-quality!  Lobby: One thing I didn’t like so much is that I didn’t feel like in a “usual” 5-star hotel. For me, the…",4,May 2019,
Fabulous,Dee06Y,"Fabulous hotel, loved the location, pool, rooms and breakfast. Awesome vibe.  Wish it was cheaper so we could stay longer.   I think the bell boys uniform is too casual for this top notch hotel. Eating at the food court is a b$&&h fight to get a table.",5,June 2019,
A must do in Singapore,Yrrah123,"The highlight of this hotel is definitely the infinity pool! I think it’s worth staying at least one night to experience it once in a lifetime.  Pool: The pool is just stunning. The view you get here is unique and definitely one of the nicest infinity pools I’ve seen so far. However, it was quite crowded in my opinion, which makes it less relaxing, but the view actually lets you forget all that.  Room: I stayed in a deluxe room. The room was 100% clean, all modern, really high-quality!  Lobby: One thing I didn’t like so much is that I didn’t feel like in a “usual” 5-star hotel. For me, the 5-star experience starts in the lobby when staff greets you, takes your luggage, etc. That didn’t happen here because it was so crowded and the hotel felt more like an attraction vs a hotel. I…",4,September 2018,
Stay here for the convenience,Vince T,"Shopping, convention, expo, Gardens by the bay and the entire Marina Bay area at your door step. Decent hotel. Staying here is expensive but you are paying for the convenience and the views. But be prepared. 2000+ units hotel will have its fair share of waiting time for check in. Which somehow feels longer than others... ",5,June 2019,
Best hotel ever.,767captlarry,"My adult son and I stayed there for 3 nights a few weeks ago. I cannot say enough on how much we enjoyed ourselves. We had a room with a city view on around the 25th floor, not sure exactly.  The room was huge with a large bathroom.  All the whistles and bells. The staff was superb. We couldn't ask for more. And the rooftop pool,  unbelievable.  Since we've seen enough of Sing, we will spend all our time at the pool on our next visit. A little pricey but you've got to try it at least once.  I cannot wait to stay there again. Thank you Marina Bay for the time of our life.",5,May 2019,
One of the best,Kenny,"You can never go wrong with MBS, its in a convenient location and probably the best hotel outside of Sentosa. My guests love the infinity pool, the bar, the rooms and even the shopping areas. The only downside is probably the pickup area which is often congested and difficult for drivers to pick up my guests.",5,May 2019,
Seen it now..,Jammy1983,"I picked this hotel because this is the place to stay in Singapore. It's an icon of Singapore. My room was on a high floor overlooking the city. The view from the room is great, and the skydeck actually gives you almost the same view from the room, except   for the other side, the Gardens by the Bay which I couldn't see from my room. The infinity pool seemed too crowded with people who are worrying if they could get the perfect selfie or not. Check-in and check-out were done great, didn't have to wait long. One of the hosts on the skydeck wasn't too kind, i paid over 500 singapore dollar to stay 1 night in your hotel, be kind to your guests. Now i've seen it, i know it's all about the view. Instead of staying there, a visit to the skydeck is sufficient.",3,June 2019,
Wow!!,Joelle C,"A stunning hotel which is the centre of Singapore. It is a must if you are visiting. An out of this world experience and you will feel like royalty. Amazing hotel, wonderful suite, incredible views, the pool is unbelievable and Club55 options are brilliant. Made our honeymoon extra special staying here! ",5,August 2018,
Best choice in Singapore.,jetsilver1,I had read a few unfavourable reviews that almost made me change my mind about staying here. So happy we went ahead and stayed 9 nights! Amazing service right from check in through to check out! We travelled with our one year old baby and they provided everything we needed in the room (including things we didn't ask for but were so helpful). Yes it's busy in the foyer and public areas but not to the point where we needed to wait for lifts or to speak to a staff member. There are countless restaurants to choose from and even the high end options accommodate children. The room was spacious even with a cot and the view out to Gardens by the Bay was lovely. The infinity pool does make your stay worthwhile. The views are spectacular. We found that it's not busy before lunch so we…,5,May 2019,
A Must Stay for Any Visit to Singapore,Jack V,"We stayed here last year on our way over to Europe and this place blew me away. We received an upgrade to a room with a view of the harbour and the city which was very much appreciated. The room itself was beautifully fitted out, reminded me of the Encore Las Vegas in many ways.  The highlight for us though was the rooftop bar, the view from the top is incredible and the cocktail list was superb, I think we had one of everything on the menu by the end of the night. Glynn the bar manager went above and beyond, couldn't have done any more to make us feel welcome. The food offering was also 11/10, the pork belly may have been the greatest bite I've experienced in my life.  If you have the opportunity to stay, do not hesitate. Pull the trigger and book!",5,July 2018,
Slightly disappointed,134TraceyJ,"I stayed here for 2 nights after everyone telling me this was the place to stay in Singapore. On entrance it felt like an airport, large and extremely busy. We had to queue to check in but were rewarded by an upgraded high floor room overlooking the gardens. The room was very comfortable and the breakfast was delicious. We went to the pool but that was not a pleasant experience very busy with children and guests taking selfies! We had a very tasty meal at the Italian restaurant on the roof with delicious cocktails but that came at a price! You pay for the view. The most disappointing part of the stay was at check out when we asked could we spend the day by the pool as we had a late flight we were refused! When you give back your key you lose your pool pass!! The beauty is the…",4,May 2019,
Incredible stay and experience at MBS,Edmond Vlandis,"Staying at MBS was something that I always dreamed of. I can surely say that my expectations were totally met and even exceeded!! The whole experience has been amazing and all aspects of it (staff, service, food, overall experience) were incredible.   To start with, coming here expecting this will be a boutique hotel experience with very few people in the facilities and the pool is total nonsense...yes there will be people all the time at the pool, in the observation deck, in the hotel, in the elevator but that is what MBS is so being disappointed by that does not make any sense.  We booked for 2 nights in a club room with skyline (city) view which is absolutely the sweet spot for value and price you can find! If you have the means to do it, it should be a no brainer! we checked…",5,April 2019,
"Extravagant comfort and luxury, but lacking character on the inside.",Stu’s Reviews Travel,"Dont get me wrong, this hotel is a beautiful piece of art from the outside. Its an absolutely stunning piece of architecture, that dwarfs much of the Singapore skyline. On the inside, its clean and magnificent too - however I did find it lacking character in the rooms.  Everything was very 'safe' and very 'beige', nothing that stood out. The room was comfortable and clean, and the bed softer than a million feathers, but it really was just too safe. I would've liked a slightly more dazzling room for the price! One thing that I didn't expect was the pool up top to be as clean as it was. I had heard horror stories about this pool, but actually I was pleasantly surprised with its cleanliness all things considered. Overal, the MBS is a 'safe' bet if your looking for something…",4,May 2019,
Bucket list TICK,Boultis,I first saw this hotel several years ago when watching the F1 GP in Singapore and since then I have been dieing to stay there.  Had the chance this year for a night before a cruise.  Everything I hoped for was satisified from the excellent check in service to the infinity pool on the roof.  You have to see the pool to believe me as words cannot describe the view from the pool.  We stayed in a club room and recomend spending the extra for this.  You get to stay on a high floor with express lifts.  You get a priority check in (although we forgot this).  You have access to a club room on the top floor with snacks and drinks and breakfast is also included in the restaurant on the 55th floor again with amazing views.  Rooms have everything you need and are quite large.  We stayed on…,5,March 2019,
5* until we were charged twice.,B10326,Everything had been great until we checked our bank statements and realised we had been charged twice.   On arrival my partner used his credit card to pay to be told it had been declined. We had been travelling and we were hot and bothered so didn't think to check it had been declined on the reader or ask for a receipt.   I then paid on my card.  Checked our statements to notice both cards had been charged.   I emailed them and to be fair to them they did reply within 24 hours and said they would credit my account.   What I found disgusting was that I spoke with 3 different people and not once did I receive an apology for their mistake. Now I have to wait a minimum of 15 days for £364 to be returned to me.   I think the least I deserve is an apology. Terrible service. Anybody…,2,May 2019,
Stay here for sure !!!,Gift_Gift_Gift,This was my second time here and I can not be grateful enough to the staff for the lovely suite given to us. I travelled here with my mom and brother and its was their first time and the MBS staff made sure ti make it a memorable one !!! Loved the pool and the room views !!! The rooms were big and super clean...the staff is kind and prompt !!! This is a must stay at hotel !!! it is an amazing experience !!! cant wait to visit again !!!,5,March 2019,
Nice vacations,Ekaterina G,Clean and modern room on the 36 floor . Breakfast has not been included but there many eateries around . I liked city view from the pool . But what I really didn’t like it was a pool water . So many people I understand but too many discharge in the pool water . For me it’s disgusting. I think it’s because guests are not taking a shower before entering.,4,May 2019,
A hotel .... or a tourist attraction ? ...,chiefy134,"Unquestionably a bit of both. The MBS is known the world over and has become something of a box ticking destination. Well now I have ticked that box and satisfied my curiosity I highly doubt I will return. The rooms were OK, and of course the views are spectacular. But is it really one of the world's best hotels (as a recent BBC documentary claimed) - not in my book. Despite an advance reservation asking for 2 rooms close by, we were allocated one on 33 and another on 36. No big deal right ? Well it is when the lifts serve either 0-34 or 34-57. Luckily our kids are old enough for it not to be such an issue, but nonetheless a little daft from the front desk. The pool area is of course another box ticker - but again it's not faultless. Whilst the introduction of resident only use…",4,May 2019,
Spectacular holiday!!,Squasheee,"Marina Bay Sands is the most amazing place I have ever stayed in. Service is excellent - all staff were very friendly, always greeting you and would do anything to help. The infinity pool was spectacular! It is open long hours and is always very busy, but the pool makes the whole visit worthwhile. Breakfast was definitely worthwhile - massive range of food and they would even cook certain meals on request, plus baristas would make coffee to order. Rooms were beautiful - great beds and the bath was very romantic. We also had spectacular views of the gardens across the road and the light shows at night...  The hotel is right next to the train station and a shopping centre.  We are already planning and saving for our next visit...",5,May 2019,
Skypark is amazing and THE reason to stay here,The Travel Pro,"- Skypark is truly amazing and such a relaxing place to be with beautiful views! Rooms are nice, but for 400 euro a night you might expect more. Very nice it was possible to make use of the shower facilities in the evening after check out   · Lobby and entree is a very busy and not only restricted to hotel guests, but there are loads of non guest tourists, conference / business men, casino visitors etc. It gives the feeling this is a multipurpose building which accidentally also has hotel rooms to offer. We got the feeling they have a lot of free-runners, so there are highly keen on keeping deposit on your credit card (200 SGD standard), multiple times check these, ask for evy transaction your cards in the hotel bars, restaurant, pool an block you access to your room once you…",3,May 2019,
Absolutely Amazing!!,Alexandra,"The staff was friendly/attentive from the minute we checked in until we checked out. The rooms are very spacious and clean. We had a view of the Gardens by The Bay, which was absolutely stunning. We (like most hotel guests) enjoyed the afternoon/next morning at the pool, which can get pretty crowded. The drinks were a little expensive, but to be expected from such a staple hotel in Singapore. The views of the city are amazing and the staff are very friendly, making sure you have what you need.  ",5,April 2019,
"Excellent Resort, heart warming service",Nishan84,"Stayed in MBS this last week with my wife as a part of her week-long birthday treat amd was amazed by everything/everyone we encountered. Booked  this resort primarily for the use of the infinity rooftop swimming pool but was blown away by the hospitality of the entire staffs from Security to Front Office to Housekeeping to the Manager. So thoughtfull and engaging and passionate to make the guests stay wonderful and memorable.. Will definitely be back soon, for the heart warming service this time!! Special mention to “Kaura” at FO, “Xie Mei” at Housekeeping and Ms Nicole !!!! We appreciate all of you for making our trip unforgettable!!! 🙏",5,May 2019,
Perfect,Ben F,"Location sensational, hotel stunning with room on 34th floor overlooking city plus a bathroom (tub) view overlooking Gardens by the Bay.  Rooms are well appointed and large,  very good.  Access to shops and surrounding attractions excellent with MRT on site.  Roof top access to unbelievable pool just a stunning experience, exclusive to residents.",5,May 2019,
One of the best,Lucy P,"MBS was fantastic, stayed 3 nights and probably only saw half of the hotel! Had a room looking onto the gardens- beautiful, the room was very big and bathroom also spacious with walk-in shower. I wasn’t feeling too well upon my first day so ordered room service probably the best I had ever had.  The rooftop infinity pool is great, good bar and restaurant also with plenty of options to suit all. Staff and service were great and efficient I will be back!!",5,March 2019,
It’s an experience,CCW1987,"So it’s definitely not a five star hotel, but worth staying there for the famous rooftop - though I will say the rooftop is a little underwhelming. It’s incredibly overcrowded all hours of the day.   Presumably in an effort to only allow hotel guests on the roof you have to use your hotel key to enter and exit the rooftop, which is fine - but they also have manned key in/key out turnstiles like every 50 feet as you walk the length of the roof - it’s a little much.   The breakfast and afternoon tea are lovely and overall we had good service. ",3,May 2019,
Avoid hotel - rip off,Thomas F,"The marina bay sands leverages their architecture and famous infinity pool to get you. And you get those things but nothing else. Its easily the worst service I have ever gotten in a luxury hotel. There are so many guests no one cares if you have a complaint, you are just a number. I had many firsts in this hotel: consistently waiting for 20min to receive a drink because of the number of guests, I was not allowed to leave the bar until they checked my room number and name (implying that I am lying) and as a final screw you, u are not allowed to use any amenities after your check out. If ur plane is in the evening, they dont care u cant use the pool or anything else. When I complained about it the concierge told me I am allowed to store baggage after checkout. Like this would be…",1,May 2019,
Most amazing views from infinity pool,Luyanda N,"This hotel is absolutely amazing. They have first-class service and their rooms had amazing views of the gardens by the bay. We absolutely loved everything about this place, especially the infinity pool. You can't leave Singapore and not stay at least 1 night here",5,April 2019,
Thanksgiving in Singapore,MomEsq19,"The rooftop pool was the reason we stayed at MBS. Was it worth it? Totally - yes. High floor room facing harbor allows for view of light show at night.   Would I stay again? Highly likely. It’s all about the pool, being able to shop at nearly every brand store nearby, and walkable to massive gardens. ",4,November 2018,
Birthday week spoil of luxury,megendrie c,"My husband surprised me for my birthday after watching the movie, Crazy Rich Asians. This hotel is amazing, feels like Christmas 24/7. It is 5 star luxury so don't expect any bargains, discounts etc. You have to pay premium from the coffee to cocktails. Really nice club upstairs, easy entrance to mall and gardens. Our room was so spacious, clean and comfortable. I later stayed at the Westin after coming back from Bintan Island. If you want opulence and premium prices, book here otherwise try the Westin for reasonable priced 4-5star. Would we come back, definitely!!!",5,April 2019,
best Shrimp,Shirley H,We had the best meal ever at the Marina Bay Sands - loved the whole meal and view. I would say the shrimp cocktail was the best ever! Highly recommend going here if you can. We took the subway and found the trip wonderful. If your able to sit outside it's even better for the view and the breeze,5,January 2019,
Very busy hotel.,DeborahSeventyOne,"I wanted to stay at this hotel and finally got my way in March 2019.     I have done it now, been there and done it.   I would not want to rush back.   The hotel is unique and interesting but it was so busy.  I could not walk through reception in a straight line without walking into the masses, every morning breakfast was like queuing in a staff canteen, the lifts were slow and packed with people and the pool area overflowing with people.   Like I say, should I return to Singapore I would not return to this hotel.   There was only one lady at check-in/concierge who was very helpful and acknowledged us - possibly called Anna - she was a supervisor - otherwise the hotel is too big to offer a personal service.",3,March 2019,
Vegas in Singapore,We are A,"I will be honest to start with. Most likely a one off experience for me. Was too big and felt a lot like a Vegas or Macau casino resort. Lots of people (staff included), casino, high end shops, indoor waterfall and canal (fancy a boat ride?), not hard to lose your way. But heck its worth the experience. You pay the high price for the amazing infinity pool and view (forget doing laps - way too crowded!). Beware: don't forget your room pass or you may get hassled by security as I was. Other pluses... the food court is large and has quite a bit to choose from. And garden at the Bay is next door. Our garden view room had a view of the garden and man made structures. Colorful lights at night but noisy traffic below 24/7.  Don't worry its too hot to stay outside on the balcony for too…",4,April 2019,
A Superb Experience,Toje7162,"We decided to stay in Marina Bay Sands after a hiatus of 4 years following a bad experience. So glad we decided to give it another go!   We stayed in the Orchid Suite with Harbour/Garden view. As we had the suite, check in is done at a separate check in area. The whole process flowed and took minimal time. We were in our suite within 15 mins.   The room is massive! It had its own lounge room/sitting area. Separate dressing room. A spacious, luxurious bathroom supplied with upmarket amenities. The views were breathtaking as we were on the 53rd floor in Tower 3. The housekeeping team kept our room immaculately clean. The turn down service was a welcome relief when we returned to our room after exploring Singapore at night.  The room comes with Club access which includes breakfast,…",5,May 2019,
NICE,DavidParkerRaimont,"Hotel location is good,clean. There is a free shuttle bus to center, the service is very good, the hotel is clean and tidy. High cost performance Highly recommended! Everything is really good.See you again.",5,May 2019,
Splurge.  You'll be glad you did.,Mike C,"There was no question at all when deciding where to spend our last night in Singapore -- the Marina Bay Sands.  Yes, it is pricey.  Quite pricey.  The experience and memories made though are priceless.  Check-in was smooth though the employee (Sunny) who helped ended up trying to pull a fast one by telling us that our room was not ready.  She went ahead and changed us to another one that was and that had a better view -- failing to mention the hefty up charge which we noticed on our bill during checkout the following morning.  The checkout manager (Julie), however, was very professional and took care of the situation.    The room was spacious and comfortable.  The pool was every bit as amazing as many other travelers have described.  We particularly enjoyed watching the night…",5,March 2019,
Just fantastic,lalyas,Stayed at this hotel for couple of days and could not fault it. The check in was smooth and efficient.  Staying in the premier room on floor 30 over looking the harbour was a good choice. Staff wete very friendly and I would particularly like to thank Ramesh the front desk manager for going out of his way to really our stay a memorable one. Its staff like Ramesh that makes this hotel different to others. I would also like to acknowledge Fairul in the Rise restaurant for going out of his way to make our dinner a very pleasant one.  He appeared to be a natural hospitality staff who is passionate at what he was doing.,5,May 2019,
Iconic Hotel that lives upto its hype.,Thetravellera,"Never has a Hotel become a symbol of a city itself. Marina Bay Sands is a major tourist attraction in Singapore and it does not disappoint. This is one of the most expensive buildings in the world let alone be an expensive hotel. This building has a Casino, A Mall, and an observation deck. I had the opportunity to stay at Marina Bay Sands and it was worth the money spent.   This is home to the iconic infinity pool that has a great view of Singapore Skyline and some even stay at this hotel just to use the infinity pool and take some cool snaps. The service and the check in was a bit delayed but we can understand as this hotel is so huge and has thousands of visitors every day. Staying at this hotel is a once in a lifetime experience which will never forget.",5,June 2018,
"Fantastic Pool, Comfy Room & Great Views!",claireemma209,"Spacious Bathroom with luxurious bath tub and separate shower. Comfy clean room for family of 2 adults & 2 kids with great City view. Picture perfect Fun moments at the Infinity Pool, Kids Pool & Relaxing Jacuzzis. Happy with the variety of cafes, family friendly & celebrity restaurants and bars to go to. Nice shopping around the hotel compound (The Shoppes Mall). Convenient to travel with the underground Bayfront MRT train just below the Hotel Casino. Able to view the 15-min Spectra Laser Light & Water Fountain jets show from the privacy of our room on the 32nd floor (though we liked to watch it at Level 1 near the river as we could hear the show's music too). The promenade stretch seemed like a popular path for joggers, cyclists & dog walkers.",5,May 2019,
Great hotel with an amazing view,ChrisWhite75,"Stayed here for 2 nights in April. Chose a bigger room with a city view, and above the 40th floor. Was given the 46th floor with an amazing view. Large comfortable bed, great shower pressure, perfect wifi, and quality room service. The rooftop pool for guests was one of the best I’ve ever been in. On one side of the building you get city views over the bay, and the other side you get the gardens by the bay. Perfect location for plenty of sightseeing activities. Shopping at the base of the building. Staff were fantastic and friendly. Even given a complimentary drink as you wait in line to check-in! I cannot fault this hotel. I will stay here again for sure. ",5,April 2019,
Best Hotel I have stayed!!,Ellyas_Sydney,Simply the best. Awesome service. Comfortable bed. We had dinner at the Rise.... awesome selection of dishes Singapore chill crabs). Infinity pool.....I could have spent all my time there. It’s worth every penny!!! Great location. The staff understands how to ensure the guests have an awesome experience while staying there.,5,April 2019,
The best place to be!,Ave N,"We went there to celebrate our aniversary and it was awsome !!.. we got a room with a great view to the bay and all the hotel just get you full with all amenities and places to visit and spens all day .. the pool in their top floor is just amazing ! .. you will get the best picturez of Singapore from there , their restaurants are great and even they havd michelind star restairants where you can enjoy the best dinner ! .. thanks for the hotel.as they gave us a cake with congrats for our aniversary which appeated in our room just the next day to our arrival .. we for sure get back next april.  Dong forget to visit the gardens bh thd bay that is just around the corner and the shops at their mall omg I could spend a day i  them 😃",5,May 2019,
Had high expectations...,AAquilina90,"For a luxury hotel, I had very high expectations leading up to my stay at Marina Bay Sands, but I was slightly disappointed. My fiance and I stayed in a garden facing view on the 34th floor (Tower 3) for one night. On check in, we were able to check in early... it was a lovely surprise! Thank you Marina Bay Sands. The staff were extremely friendly and helpful at the counters and in and around the hotel area. Check out was extremely smooth and they were able to hold our bags.  The room was quite nice, with a large bathroom (great shower I must say, but no fan so it gets really steamy!) with a variety of amenities. The bedroom area was lovely, looking out onto a small balcony overlooking Gardens By The Bay. I must say the view is the highlight of the room. The room furnishings do…",4,May 2019,
Awesome family stay,Lhevy G,"All is perfect 👌 nice 👍. We have a great stay wonderful indeed must come back again soon . Thanks 🙏 food is great ,. Shopping spree near by., May fav place casino hehehe unli drinks ., dancing fountain., gardens By the Bay and many more . Indeed world class .",5,May 2019,
Breathtakingly amazing,Sharon M,"We stopped over at Marina Bay Sands for 2 nights on our way to The Maldives - it was truly amazing - very moving seeing this immense building for the first time, the whole trip was a surprise to celebrate my 50th Birthday - and Singapore and Marina Bay did not dissapoint our room was amazing, the view insane, the infinity pool was so incredibly breathtaking, the bars on the top floor and also on the ground were just fabulous - I cannot praise the hotel highly enough - we are already saving to stay again next year - Thank you Marina Bay x",5,April 2019,
Very comfortable and everything within easy reach,Chris B,An exceptionally well positioned hotel with rooms either have a view of the city or the park and sea. We had a sea view and what a view. We were on the 14th floor which is perfect as you look at the view rather than down on the view.   A must is the infinity pool on the roof with stunning views over the city. Great at both dawn and dusk with an adult only section. The pool is for residents only and you will need your room card.  Some great bars and restaurants are also up here however be prepared to pay for the view in their prices.  Staff were friendly and welcoming in the main the only exception for us was the receptionist when we checked in .... not the best first impression. I don’t think she smiled throughout the process and we just felt like a process rather than being…,4,May 2019,
"Okay, but Hide your belongings ",noleintx,"Hi. I am writing a review of this hotel from a cab on my way to another hotel. The resort is beautiful. The views unlike much else anywhere. It is expensive $400 a night for the room, $53 for breakfast, etc.. It is exclusive. And there’s an air of elitism here. It’s Fine. But the room is ordinary. I had a view of the convention center roof. (Ask for a higher floor - 10 or above for a better view). And there are many non-guests who are only there for the “Skypark”. Certainly nice, but security and dress codes make walking around a inconvenience. What was truly disappointing is something was taken from my room - not one of my valuable watches, my laptop or tablet, or even my blue tooth electronics. But something small and personal from the bathroom. Not incredibly valuable, but…",4,May 2019,
"Fabullous building, not so good service!",Becks,"I was star struck with the building, the architecture is beautiful. Check-in was good by the lovely Jessica and we were upgraded to a suite which was a lovely gesture, at the same time we were told this came with many benefits like, afternoon tea and cocktails and canapes in Bar 55.  When we arrived at Bar 55 we where embarrassed by staff in front of other guests telling us we should not be there as we had a complimentary upgrade, I obviously explained we have access as they provided an upgrade eventually they allowed us to stay out of respect that I was on a trip for my birthday.  A fabulous evening at Ce la Vis restaurant and bar, however the waiter service was somewhat to be desired with no smiles and simple rudeness, however the Singapore Sling was delicious!  I had ordered…",2,May 2019,
really awesome experience,marcusrjr,"Was really a dream to stay in Marina Bay, it was the second time that we went to Singapore and since then we wanted to stay in Marina Bay Sands. The room Was amazing, all of the enternainment, the pool in simply incredible. The food was really awesome as well.",5,April 2019,
First time in Sigapore,sammylondon2016,Was a lovely hotel it was a WOW of an experience. The staff were friendly and helpful had a Water view and just loved the room.  Is expensive in the bar and restaurants but that is to be expected with a such a great hotel.  Loved the Pool,5,May 2019,
Amazing Hotel,GME928,"Stayed on the 47 floor so view was terrific  Had access to concierge lounge Thought the food was not as good as the last time we stayed 4 years ago but the service excellent  Roof pool as before absolutely full of Japanese taking millions of selfies , forget ever swimming  But fabulous views over the infinity pool",5,May 2019,
Great Experience,phat_dawg_21,"The hotel is a small village! Shopping on the ground floor. A casino. Lots of café and bar choices. Several fine dining restaurants. You never have to leave the property unless you want to!  We had a Harbor View Room on the forty something floor and loved the view, but I would opt for the City View if I return because the lights at night are simply beautiful.",5,March 2019,
