Review title,Username,Review,Rating,date,traveller_type
Not what we hoped for,CamillaDemuth,We choose MO because of a wonderful Christmas we spend at MO in Bangkok. The hotel in Singapore seems a bit outdated and very dark. The pool area is nice and the fitness center is good. The rest is without charm. Feels like staying on a large convention hotel - I will not recommend it for leisure and families. What they served in the club lounge was very nice. The MELT restaurant was very dark and very big.,3,December 2019,
Wedding Dinner at Mandarin Oriental,Nanahoh,"I was fortunate to have both Elena and Zann to organize and coordinate my wedding! These ladies ensured that everything is in good order and tried their very best to accommodate my request! On the actual day, Zann (despite being a very busy evening) came by to check on us and made sure that we have everything we needed. She even had to sprint to find me a new balloon when my baby niece accidentally let go of hers (which she was supposed to hold on for march in).  Murphy was our banquet manager who kept everything according to schedule, ensuring the food and alcohol were sent to to the right table. Making sure that we were standing by at the right place for march-ins etc. In addition, despite it being very late, he personally delivered the hot food to our suite post the dinner…",5,November 2019,
Superb location,Zoe E,"Arrived after getting off a cruise ship, we were upgraded for a very reasonable price to a room overlooking the Marina Bay Sands which also included breakfast. We were out for the day but the room was ready when we returned, luggage was a bit delayed getting to us but arrived eventually. Room was lovely and spacious, turn down service and lovely staff. Breakfast the next day was beautiful, excellent staff, loads of choice then we spent the day by the pool which again was lovely. Well maintained, water and smoothies provided, couldn’t ask for more, would definitely stay again.",5,December 2019,
Buffet dinner,Desmond,Wide range of food at the Melt Restaurant. There are a lot of choices at the indian counter. The seafood and sushi serves very fresh raw food. We will surely recommend our friends to dine here again!!,5,December 2019,
Dinner at the buffet restaurant,Gerald Soh,Celebrated my wife's birthday at the buffet restaurant. The staff were attentive and courteous throughout the meal. They even arranged for a surprise birthday cake for her! The cheese naan and melt chocolate are the must try dishes in my opinion. Will definitely be back.,5,December 2019,
Best ever!,Satu-espoo,"We had a fabulous stay at Mandarin Oriental hotel - Singapore. The room was clean, beds were excellent, and the service was perfect. We had the Club Lounge benefit, the afternoon the was nice. We did get good guidance regarding to different daytrips around Singapore. The guidance tips made our stay fabulous even dough it was raining every day. ",5,December 2019,
Very happy to recommend!,Richard,Second time in Singapore and our first staying at the Mandarin Oriental. We will definitely be staying here again next time.  The staff were extremely attentive and always courteous and the concierge in particular was very helpful in assisting us plan our short stay in Singapore.  Our room was superb; the mattress and bedding in particular surpassing anything else we have experienced elsewhere. The room was also very well insulated and soundproofed which also helped make it very comfortable.  We would be more than happy to recommend this hotel and the excellent team who were always on hand to look after us.  Thank you!,5,October 2019,
My 2nd Home in Singapore!,k_travelholic,"I was stayed at Mandarin Oriental Singapore for 2 nights. The service was excellent especially Bobby, Dayana and Dexter at the Front Desk.   Even I came back in the late evening after a long day meetings, they are absolutely excellent and greeted by my name. I don’t think other hotel are able to do like this especially during midnight, unless you stayed there for many times.   My check in and check our process was super efficient and warm; unfortunately I can’t remember their name.   Due to business, I always stayed at the 5 stars hotel like Four Seasons, Ritz Carlton, and Mandarin Oriental. Honestly, MO never disappointing me. My next trip (two days later) is heading to HK and staying in MO which I can’t wait to be there and finish my last meeting in this year!   For sure, will…",5,December 2019,
"Beautiful hotel in a convenient location, can be noisy/busy",Maggie A,"You can't go wrong with any MO property with top notch accommodations and service. However, the hotel does get busy and may not be the best options for those looking for a quite sanctuary from the city. The front desk informed us about a convention taking place at the hotel and upgraded us as result. The gesture was sweet but the all the facilities at the hotel were packed (breakfast, gym, pool), which made the trip not as enjoyable. Will definitely go back in the future but will ask if there is an event taking place before I do.",3,May 2019,
I'm headed back to MO Singapore as soon as possible again!,NYKGMGTGSG,"We spent 5 days, 4 nights in Singapore and during the period of the Singapore Marathon. Upgraded to Club Room with Marina view, we enjoyed the room and the Club level. Nice to have the benefit of having breakfast at the Club or in the buffet restaurant and to have dinner if you choose not to dine outside. A centrally located hotel where you feel like you've still have room to breathe, in an urban setting with a beautiful pool and views of the Marina make this a spectacular place to stay.   I enjoyed every minute of our stay, the service is excellent, food and drinks were great! ",5,November 2019,
10/10,Tan Linwang,"Fantastic hotel... Staff (Alex n Marie) is very courteous friendly and helpful!!! Stayed here for 1 night and I absolutely had the most amazing time... Breakfast is lavish n wholesome... Definitely coming again with my family!!! It was my mommy birthday and they made it extra special by sending a cake in my room... and also another one at the breakfast table, many thanks!!!",5,December 2019,
The Mandarin Standards are once again maintained to a high level.,TonyMus,"The Mandarin Hotel chain is one of the few chains that maintains high standards in every place that we have visited.  The attention to detail is superb and I think that this is the first Hotel that I have visited that even had a stapler in the desk drawer along with two strips of extra staples. To many, this may seem pointless but we were going on a cruise and I had to staple the Cabin numbers around the handles of the luggage !  Everything about this Hotel is superb and there is little if anything I could criticise.  I wish we had booked more nights here as there is so much to see and do at both the Hotel and in the city.",5,December 2019,
SCSM 2019 journey,Imma,"My dream was to do my first marathon 42km before I reached 42yo. So this year, I joined SCSM 2019 to fulfill my long time goal. Mandarin Oriental offered a special rate for participants and I am very very happy with our stay. Hotel location was perfect, room was nice, breakfast was extensive and yummy.  Special mention to Mr Rolando of concierge , he was very helpful and friendly, he assisted us with all our luggages and taxi going to airport. Thank you so much Mr Rolando, Mandarin and Singapore, you were all awesome! ",5,November 2019,
Birthday Staycation - WOW,ltravelsagain,"This was such a memorable stay!  I had stayed to celebrate my birthday and I was very impressed with the room’s Marina Bay view and the courtesy of the staff!   The weekend I stayed happened to have the NDP rehearsals or NE Shows. This meant that I was able to witness the different air force planes and the singapore flag fly past close to evening time. The best part was having the fireworks outside our window! It was magical!   There was also a chocolate cake arranged by the hotel. Thank you!   Another thing to note is, ALL staff from the receptionist, to the In Room Dining staff who sent the cake, to the pool attendant, to the door man. EVERYONE was so polite and welcoming.   I also really like the Cabana by the pool. It was private and I took a nap.   All in all; I really…",5,July 2019,
Poor Customer Service - “Linda”,MaeBA,"My friend stayed in this hotel last Dec 22 ‘19 & omitted 2 jackets in the hotel, they just noticed when they’re already at the airport inside transit area, these items has great value to them which they cannot just fly back to japan without it, we called & seek for the assistance from front desk/telephone operator if they can send the left items to the airport. they told us to call them again after 20mins for them to arrange necessary things, they managed to get a cab to send it over. however, when we called and talked to “Linda” to get all the details of the driver she gave us the plate number of the cab only, we asked for the contact number of the driver as well since my friends flight is already boarding soon and we have to augment the time left but she RUDELY answer back and…",1,December 2019,
"Physical Facility better than expected considering age, but service could be better",LuxuryTravelerSF,"Only stayed overnight before flying home. If given the option, I would probably rate this hotel 3.5 given the $350 USD price tag. This is an atrium-style hotel popular in the 1970s/80s. Our room was better than we expected - no complaints - except that it was too warm and stuffy when we arrived. But, A/C worked fine to cool it down. The ocean view was worth the upgrade too. At check-in and check-out, the receptionists were so soft-spoken that we could barely hear them. I was also displeased by the policy of placing a hold on the credit card that exceeded the agreed upon rate to cover ""incidentals"". Finally, breakfast was mediocre. While the western-style buffet offerings were fine, the pastries were weak. We couldn't take advantage, but the pool looked enticing and many were…",3,December 2019,
Pleasant hospitality,mastura a,A pleasant stay - albeit a short one. Superb location. Friendly and efficient staff. Breakfast spread not Muslim friendly though. Hope MOSIN could cater for these soon.  Attached Mall super convenient too.,4,December 2019,
Dinner,Joe Yee S,"Great spread of food at the buffet, along with the freshest seafood selections. The food were topped up immediately once its running low. There were also an outdoor grilling station and a noodle station.  Awesome service staff. They were attentive and polite. Tables were cleared very quickly once our food was finished. ",5,December 2019,
5 Star Service and then some,DANIEL W,"I can’t say enough about this hotel. The staff are top notch, and the rooms and view superb. I felt well taken care of by everyone and did not want for anything. Matt, in particular, was great. He went out of his way to help make our trip memorable. Definitely recommend this hotel for your Singapore stay. ",5,December 2019,
Very nice hotel but everything so expensive.,NamFahBluewaterworld,"The staff was polite, friendly and helpful.  Everything is fine but very expensive.  The room was great and nice view unfortunately we were there the weather always rains.  The food was great delicious and variety.   Great experience.",4,December 2019,
First impression last,Goran M,"To sum it up, it has seen better days. Rooms need refurbishment, our room was very dusty, smell of cigarette (non smoking) bags took 45 min to get delivered to our room and that was after two phone calls. They wanted us to upgrade to club, perhaps we should have?Unfortantly Mandarin Oriental does not live up to their strong trademark so far. Recommend to choose 4S or RC if you have high standards. ",2,December 2019,
Awesome ! Awesome! Awesome!,Smarttraveller,"Thank you for another fantastic stay! This time I stayed on the 19th floor Club Level and it was really worth it.  The afternoon happy hour was fantastic, the food was delicious, and everyone who worked there made me feel truly special.  I still don't know how everyone knew my name and my drink preferences! Be sure not to miss out a meal at the Dolce Vita restaurant, the food was amazing and the staff kept checking on how on our wellbeing. Simply awesome! I will definitely be back and look forward to staying at your beautiful hotel again!",5,December 2019,
Beware - someone might put something in your safe deposit box unknowingly,steammilk,"TLDR:Check the safe deposit box before you stay, even you didn't want to use it. As someone else might put something in that box, and the hotel didn't even care to check it after guest leaving.  Stay here for two nights. Six hours after check-out, got an email mentioning about something I might forget in safe deposit box in room -- which is nice.  Problem is that it's not mine.   I didn't have luggage with me at that moment, so I had to make several calls to friend to check if I forgot something. Truthfully, I've changed few hotels during my long stay in Singapore, so I didn't exactly remember if I used the safe deposit box here.   I tried to ask for help, at least told me something about that stuff. I even listed down those my stuffs with me at that moment (so if that thing was…",1,December 2019,
5 star and more,JanetL L,This was our 4th visit and we will be back A fabulous hotel with wonderful service everywhere The executive floor adds to the luxury and provides excellent service and amenities  Great views and location,5,December 2019,
Incredible stay,ClaireQPortsmouth,"We just spent 5 days at this Hotel on the Executive stay package.  Our room was on the 20th floor with jaw dropping views of the Bay.  Everything was sublime and the service impeccable.  The hotel club concierge service was beyond wonderful from the moment we stepped off the plane, to be delivered to the door and met by one of the club team and whisked directly to the 19th floor for check in, whilst having a lovely G&T.  All the team were just wonderful.  Special thanks to Louis, Elle and Matt but all the team were just fantastic and this exceeded our expectations.   My Mum had a big birthday whilst staying so we were presented with a lovely cake and the team sang Happy Birthday to her.   Breakfast was taken every day here too - the food was great and massive buffet.  The…",5,December 2019,
"TEAMS ARE ABSOLUTELY AMAZING, TRUE HOSPITALITY!",Dosoo,"I recently stayed in Mandarin Oriental Singapore for very intense Business Trip. I had to arrange a lot of last minute meetings, print out a lot of reports for the meeting. I had to do the binding of the report after Business Center Operating hours, but team went beyond, and had someone at the front office arranged binding service. Executive Lounge is one of Gems in this hotel, team was super friendly and efficient! Big Kudos to the team! ",5,December 2019,
Fantastic Club Lounge,Anna Kay,"Decided to book a club room and never regret it. I am amazed by how the staff at the Oriental Club remembered me by my name and my preferences as well. It was great a feeling to be acknowledged, it felt like I never left home! The room could use some updating, but the people make the place and I would definitely choose to return because of that.",5,November 2019,
Perfection from beginning to end,Restaurant-Hote... O,"I am a fan of MO Singapur since many years and each single of my visits was an unforgettable experience. Service, food, hotel rooms and amenities as well as the executive floor leave nothing to be desired.  I highly recommend to book a table at the Dolce Vita, Melt  and chinese Restaurant! I will come back for sure as soon as possible! Congratulations to the world class Team!Karl Obauer",5,November 2019,
Wonderful team,Q.Q,"Mo Never fails to always amazed me with from of their team of wonderful people to the great food at meltz cafe.  The team will always go the extra mile for us and our guest ( when we hold our wedding there) just to make everyone feel like we are at home.  Thank you for the wonderful time, will definitely be back again.",5,December 2019,
Just Great - Like A Harmonious Orchestra - Very High Quality And Consistent,GlobeTravl,"Spend one night at the Mandarin Oriental Singapore. A very unique experience - not because of the building, but because of the employees and the leadership. Hospitality is an art form which is difficult to master to perfection. The whole ""orchestra was playing a beautiful concert"" consistent and are all very talented. Employees smiling, confident, friendly and very helpful and the quality of the guest experience is very high. All under the leadership and direction of a the hospitality veteran Mr. Christian A Hassing and his well educated and polite team of employees and managers. Thank You. I will be back. Kind regards, Jensen",5,December 2019,
Dining at Meltz,Andytsk,"Awesome food served at meltz, from cold dishes, BBQ pit stall and uniquely Singaporean food served. My family and friends enjoyed dining as it could cater big groups to celebrate our Christmas gathering.",5,December 2019,
Great dinner at meltz,Hbtan,"Had an Awesome dining experience at meltz dinner buffet. Enjoyed the seafood, laksa and chocolate cake.. Had a memorable evening spent with friends and families. Check out their festive dishes such as turkey etc",5,December 2019,
Wonderful dining Experience,Ming,"Christmas gathering at The Melts was great as usual. Wonderful buffet spread and excellent service stuff. The seafoods are very fresh from Oysters to lobsters, not forgetting the roasted wagyu beef at the live station. 👍🏻👍🏻 hope the menu stays the same next year or maybe much more varieties. Ok I am already looking forward to my next gathering at the hotel restaurant. ",5,December 2019,
Great dining experience at Melt,lynnnnnnnneqp,"Had dinner at Melt. Great selection of food and everything was so delicious. I enjoyed in particular melt chocolate cake, cheese nan and seafood ( It was so fresh!!) Staff were very attentive and friendly. Looking forward to returning again soon!  ",5,December 2019,
Excellent service and support rendered for our dinner and dance,Sean Q,"We had our company dinner and dance on the evening on 11th December. Throughout the 2months planning process, we have been rendered with the strong and continuous support from Elaine Teo and her events team. This has helped smoothen logistics, payment processes and the eventual execution on event day. Appreciate the gesture, which have definitely played a big part in contributing to the success of the event.   The proposed location, atrium suite, was ideal for our group of 100 pax. Food was delicious, and kudos to the team for recommending the additional of live stations (eg.laksa) which was well received.  Overall, a pleasant experience to recommend.",5,December 2019,
one night stay for business,Desniar B,"stayed for one night, for a business trip great hotel, located in strategic location   great services from all the staff, friendly but very professional. room was great, clean and neat.  if you want to have local food court, you just need to walk for 100 meters from the lobby. nearby bus stop only 160 meters from the lobby",5,December 2019,
Very good hotel but a little dated,mbgandco,"Situated next to one mall and opposite the Esplande, the hotel is well placed but not in perhaps the best position in Singapore.  It is only 800m to the nearest station though.  The breakfast is first class and the rooms are comfortable without being oppulent.  Generally the service was very good although room cleaning was very late some days (nearly 4pm one day).  However, the design of the hotel is not great.  The central atrium echos and on a couple of nights the noise from downstairs made it difficult to sleep.  This dated design and the somewhat dated feel to the rooms mean for me that this is a very good but not great hotel",4,November 2019,
Wonderful Stay,shinlyn,Stayed a night with Marina Bay Sand view. The staffs are all friendly and helpful. Check in and check out easily.   Breakfast is wonderful too. The hotel is connected to Malls which is convenient. Will definitely come back again.,5,December 2019,
Awesome stay,Hiang C,"It was a great experience staying with Mandarin Oriental Singapore. Check in and check out process was seamless and everyone at Reception is friendly and always ready to help with a smile. The hotel and room facilities are amazing and with a great amazing view!  Unfortunately it was a short stay of one night, would love to stay longer!!",5,September 2019,
Excellent,TravellingKERR,We stayed four days at the Mandarin Oriental Hotel and found all the staff to be extremely helpful and kind with a “nothing is too much trouble” attitude. Our room was on the top floor with a fabulous view overlooking Marina Bay and the light show as well as Marina Bay Hotel.,5,December 2019,
Fantastic stay!,KJEG,"We had an amazing stay here! Fantastic facilities (the swimming pool is a must) and a gorgeous room that you wished you could stay longer. We strongly recommend to include breakfast, as it is amazing - we particularly enjoyed the local delights. Last but not least the staff with their commitment to first class service and attention to details that just makes you feel good the whole time. An absolute joy of a stay and would happily recommend to anyone.",5,March 2019,
Great for entire family!,JL Lau,"The hotel caters for the entire family - amazing spa services at The Spa, great pool for the kids, variety of dining options within the hotel and top notch bars. Super convenient location as it is connected to shopping malls and directly opposite local food street - Gluttons Bay. Minutes away from train station and Marina Bay area/sightseeing spots such as Singapore Flyer.  Perfect for family vacations!",5,March 2019,
Staycation,Kels,"We absolutely enjoyed our stay at MO Singapore, it is one of our go to places in Singapore for a staycation. The pool is great for the little ones, amazing breakfast buffet which by far is one of the better Singapore hotel breakfast buffets.   Great staff, amenities and location. Walkable to the train station and connected Malls.   Would definitely come back again!",5,March 2019,
Staycation + Dinner at MO Singapore,ShabLopez7,One of the best hotel rooms and international dinner buffet at Melt Cafe. I would like to share my 5 star experience at Mandarin Oriental when we arrived at the lobby friendly staff with great smile which will welcome you makes us feel so special  thanks to Mr. Ian soh and Terence who guide us along Singapore attractions and famous destinations in Singapore and explain the facilities of the hotel. Our second day the manager name Yiming  introduced us to eat at melt cafe which we never regret thanks to him👍🏼 for recommendations even he suggested also makan sutra which is also good local dish. Amazing service from the staff that will push us to stay again at Mandarin Oriental Singapore.🇸🇬,5,December 2019,
Another Authentic experience with fans of MO,Whitebonita,"I had been stayed for two nights for leisure trip purpose. This is the first time to stay after joining fans of M.O. guest recognitions program.   Upon check in an agent welcome me back with complimentary drink ticket. I went to pool side and ordered Mandarin Sling. Service in pool side was tip top.Male staff who assisted me the way to recommend me a drink. On departure date also visited pool side and assisted by another male staff was also exceptional. They really attention to details.   During this stay Mike duty manager who assisted me with warm welcome back and provided service above and beyond. He really impressed me by personal engagement. Even quick engagement, he presented himself are extremely professional and pleasant.  Another moment of delight was Nancy at melt. She…",5,June 2017,
Classic Elegance,lifewelltravelle2016,"Booked a Club Marina Bay room during my trip to Singapore. Price might be steep, but access to the Oriental Club was value for the money due to its offerings: champagne breakfast, afternoon tea and evening hors d’oeuvres. Breathtaking view of the Marina Bay and the iconic Merlion right from the room. Friendly staff in all areas. Thank you for a wonderful stay.",5,December 2019,
Short pre-Christmas getaway,Cscapades11,"I could really feel the Christmas spirit in the hotel from the decorations, to the warmth and smiling faces of the staff. I made a great choice by staying at the Mandarin in Singapore for some relaxing time before my reunion with my family. And can I just say that the club colleagues are excellent at what they do, especially Louis who is always smiling, Xin who always checks on me making sure I am having a pleasant time and Rio for always being ready to help me with my plans for the day. It was a short stay, but next time, I'm definitely staying longer! Im hoping to make this an annual activity for me to stay at the Mandarin before my yearly family reunions. Looking forward to it! :)",5,December 2019,
Excellent wedding experience @ MO!,A yap,"We held our wedding at Mandarin Oriental a few days ago and it was the best decision ever! Prior to our decision to hold our banquet at MO, we visited several hotel venues. It was a difficult choice but we finally decided on MO mainly because of the wedding coordinator- Ivy Ng! She really stood out and impressed us with her impeccable service, patience and dedication. She was nothing short of amazing! Right from the start, she provided timely guidance and advice during our wedding prep and really walked us through our wedding journey. It is unbelievable how much commitment she has for her job and throughout the planning stage to the actual day, she has been extremely helpful and caring. She made it a point to accommodate to our every request no matter how minute it seemed, had a…",5,December 2019,
Disappointed Stay,Daniel L,"I have always valued Mandarin Oriental brand and expect top notch 5-star service at every stay and so far the brand has delivered to my expectation.  However, this particular stay was disappointing.  Even though the check in process went fine when I arrived at lunch time, I had an unpleasant experience afterwards.  I  proceeded to find an onsite restaurant for lunch after check in.  To my dismay, a Morgan Stanley conference is being held on the same day and they have reserved all the restaurants within the property for the conference attendees only.  I was shocked that hotel guests are not allowed to dine and was stopped from restaurant entrance.  This is the first time I heard that hotel guests cannot dine onsite.  The front desk called the restaurants and every one said fully…",3,November 2019,
Disappointing,Mogana,"First, the view was satisfactory but not super great as much as i expected. In fact, i was asked to upgrade my room for better view by paying extra 30 dollars. I got a room on 12 floor so asked for a room on a upper floor but rejected flatly with one word ""no"".   And it was actually so-so view. Imagine the original room I was going to get without  extra payment? Or was is just some kind of a rip-off for a new guest who doesn't seem to have any idea about view and room condition for just 30 dollars?  What's more, the room condition was not as great as I thought how MO would be. My upgraded room was small. Many parts of shelves were dusty and uncleaned. The Bluetooth speaker was very old, so frozen at first then working very slow. Screen mirroring did not work properly either. The…",2,December 2019,
Excellent services and great room view!,Ching,"The front desk service is excellent! Thanks to Bobby, Dayana and Ee May who assisted us on early check-in request and the great hospitality services provided! The room view is superb which is facing the Marina Bay and Singapore Flyer! Thank you once again and would love to be back to the hotel in the future.",5,October 2019,
Lovely Staycation,SweetXF,Thoroughly enjoyed my staycation with friends at the Mandarin Oriental Singapore. The swimming pool is probably the best in the city because of its resort like feel. Amazing views from the room and all the staff we came across with were excellent. Would recommend to friends and definitely return!,5,December 2019,
In need of a makeover,Alexandra M,The hotel is quite dated and the rooms are small.  The bathroom is very average. I was disappointed to see plastic water bottles and plastic amenities.  We have a nice view of Marina Bay Sands and Gardens by the Bay and the pool looks nice.,3,December 2019,
Great Place for memories,Mich,"Celebrated my friend’s hens night, the stay was great. Reception and room service staffs were friendly, the room was great. They were quick in responding to our requests for glasses and ice bucket.   Even though they had a bluetooth speaker in the room, when we requested for one, they handed us a speaker without questions and with a smile.   It was a great experience. Definitely would head back to Mandarin Oriental for any celebrations",5,December 2019,
Great service and good food,Albert,"We just had our wedding held in Mandarin Oriental and the experience is extremely good. Elena, our wedding planner, Jason our banquet manager, and Chef Tan have been excellent. Elena put in a lot of effort to ensure that our experience was top notch. The food is simply out of this world and most of my guests have plenty of positive feedback as well. I would definitely recommend Mandarin Oriental to the others",5,December 2019,
"Great hotel, perfect location",Anne C,"I visited the Mandarin Oriental with my 3 nieces in October. It was my first time in Singapore and the Mandarin was the perfect hotel. Very warm welcome by the staff, amazing room with a view and the buffet dinner and breakfast was once in a lifetime! The bathroom was very well equipped and the bed was really comfy. Can’t wait to go back someday.",5,October 2019,
Wedding Dinner Celebration,Bernicia,"We would like to compliment Elena for her thoughtfulness and always ensuring that everything is running smoothly. Elena and her team has provided us an exceptional service! It was a blessing for us to have her. She always gives us the best deal possible, even recommended credit card deals to us.   We had to bring forward our solemnisation as we have a family in critical condition. When we contacted Elena, she was so prompt in following up and made all the arrangements for us immediately. We also had to book several rooms for our guests, Elena was really nice to give us free upgrade for two of our rooms!   On the day of check in, we were surprised to see a full bathtub of red roses petals. The view from the bridal suite was fabulous. Needless to say, our guests enjoyed the food,…",5,November 2019,
Wonderful Staff and Service,lcplcy,"We spent 2 nights at Mandarin Oriental's bridal suite for our wedding and the experience was amazing! The teama that attended to us, both the room service and banquet teams, were really professional and attentive to all our needs throughout our wedding and stay. Rooms were clean and comfortable, and food served at the banquet and Melt Cafe was sumptuous and deliciously prepared.  Kudos to Zann and the operations team for helping us so much throughout this wedding journey. We're really glad to have had our once in a lifetime with MO and would highly recommend other couples to consider MO as your wedding venue. ",5,November 2019,
Lovely ambiance!,Jothpal,I enjoyed my stay at the hotel on 5th October 2019.. right from the moment I came in to the hotel the staff were so warm w their welcome.. great Swimming pool! Highly recommended..  The bar was great.. hospitality is world class!,5,December 2019,
Never Ceases to Amaze,Bloem Loete,"My family and I often stay at the Mandarin Oriental when we do small trips to Singapore and we are always impressed! The location itself is great, just a small walk to many central points in Singapore and the hotel is absolutely magical. The staff are very friendly and attentive and always willing to help and the facilities of the hotel are all amazing. The dinner buffet at the Melt cafe is one of the best I've had, with options from all over the world. I would definitely recommend the Mandarin Oriental to make your trip to Singapore extra special.",5,October 2019,
Wonderful getaway with amazing service,Sterre Ligthart,"I frequently visit the Mandarin Oriental - it delivers nothing but quality, and this trip was no different. The buffet at the melt cafe, the luxurious pool overlooking the city and the friendly smiles of all the staff are something to look forward to if you’re staying at this hotel. 10/10 recommend.",5,October 2019,
Amazing wedding experience,xyplox,"My wife and I decided on Mandarin Oriental to celebrate our wedding. Right from the beginning, our experience was a very pleasant one. The sequence of events were clearly communicated, there was sufficient flexibility, and overall the staff were very accommodating.  We'd like to specifically mention the below people who truly made our experience a great one:  Charmaine Aw - event manager, who was consistently on top of things, very prompt replies and exceedingly pleasant to work with Chef Tan Eng Kok - great cuisine, taking care of the special dietary requests of our guests impeccably Banquet manager Kumaran/Anshul - executing the event smoothly and in a very timely fashion Butler Yixuan who helped my wife with the many gown changes and also thoughtfully offering drinks…",5,December 2019,
A Weekend to Remember,YLam20192019,"Best team at Mandarin Oriental Singapore! From arrival to departure, they definitely go above and beyond to meet your needs. My friends and I had a great weekend there and provided with excellent service throughout the hotel.",5,November 2019,
Fantastic hotel and fantastic staff,ddplymouth,My wife and I stayed here for our 30th wedding anniversary and have to say it is a fantastic hotel. The facilities and location are excellent but it is the staff that made our trip a truly wonderful experience.  The staff at breakfast in the Melt cafe or in the Italian and Cantonese restaurants were all fantastic. The reception and concierge could not do enough to help. I would thoroughly recommend this hotel to anyone staying in Singapore      All I can say is thank you to the staff for making our holiday very memorable.,5,September 2019,
Great Hotel & Staff,MashitaA,"Liked the location, warm, friendly and professional service personnel. Comfortable room and fully supplied with amenities and not to mention great ocean view from both our rooms. The Hostess manning the entrance at Melt is very efficient in handling guests coming for breakfast and she remember my name! The service personnel were quick in clearing soiled plates and were very professional. Kudos to the Management!",5,November 2019,
Great Location and excellent service! Views to Die For!,seabrookspace,Spent five wonderful days at this conveniently located and well appointed hotel. Staff is wonderful. The pool is lovely. The breakfast is a smorgasbord of delectable treats. The views are wonderful!! Would definitely stay here again!!,5,December 2019,
Fantastic lunch,Luke P,"What a delicious lunch - really can't fault our experience. Staff, food and drinks all amazing! We enjoyed the buffet at Dolce Vita, had a great time. The mash potato was the best I've had in Singapore! And the oysters were brilliant.",5,October 2019,
Amazing Stay & Impeccable Service,Amanda-McG,We stayed here for 2 nights on the first part of our trip and were so glad we did.The location is the best so central.We went for a marina bay view room and absolutely loved it and a great spacious size.Breakfast here is fantastic and a great choice too.The MO bar was a great place for a night cap too great ambience.The staff here are super helpful they simply cannot do enough for you.Highly recommend and would definitely return.,5,November 2019,
Marvelous,Jason Chow,"My wife and I decided to hold our wedding lunch banquet at Mandarin Oriental Singapore after reviewing many different hotels, mainly due to the gorgeous ballroom, amazing facilities and reputed delicious food.   Boy did we get the bang for our buck, thanks to Elena Ong and Roger Cheow from the Event Management team. I was highly impressed by their attention to detail, patience and professionalism - before, during and even after our wedding. They were able to accommodate and respond quickly to any requests we had, which we really appreciated. Thanks to them, we were quickly assured that we were in good hands for our big day.  We were also very pleased with the banquet manager Rahmat, who ensured that everything ran smoothly during the luncheon, and the butler (sorry I didn't get…",5,November 2019,
One of the Best,Danieltwtn,"The room view is magnificent, you can easily see the ocean from your room, as well as MBS and the ferries wheel. The pool at 5F is one of the best in town. Especially during the night, the lights, as well as the view, is breathtaking. ",5,November 2019,
Excellent stay!,Jan,"Mandarin Oriental is amazing and well facilitated. Staff was really helpful and friendly, especially Bobby. Room was really comfortable and cozy. Gym was also well equipped. Would love to stay here again! 😁",5,October 2019,
Wonderful service staff and dashing special arrangement by the Margaret J and her team,Anthropy,Margaret J and her team spent more than half an hour working on this special arrangement for my wedding proposal. I’m highly impressed by the excellent professional service offered by Mandarin Oriental. This my first time staying at the hotel and it’s for a special occasion. It will definitely not be my last. I’ll be a happy return customer. :),5,November 2019,
Grand views of Marina Bay Sands and the vicinity,Salz,This place costs a pretty penny and I've been here twice already. That alone should speak volumes of the place. The room and the amenities is immaculate. You're spoilt for choice at the buffet breakfast at Melt . The bar comes with some fabulous cocktails too. Service was not consistently good but I'll let it slide since they tried to make up for it. Appreciate the effort.,4,November 2019,
Perfect stay for my birthday!,elainee821,Posh hotel with an ideal location near the Marina and nearby Metro Station. My club room was spacious and comfortable with fresh fruit and flowers daily. The staff was super friendly and went out of their way to make my stay special for my birthday. Matt offered great recommendations for sights to see and things to do. He surprised me with lunch reservations to the perfect restaurant to experience Singapore's Spicy Chili Crab! I look forward to returning to Singapore and staying at the Mandarin Oriental again soon!,5,November 2019,
Excellence in Singapore,935alm2019,"Excellent luxury hotel, splendidly situated. Perfect breakfast buffet. Staff very helpful. As a returning guest made to feel at home.  Highly recommended. many tourist attractions within easy walking distance.",5,November 2019,
Wonderful Stay,Karen S,"Every little detail is thought of here so you won't be disappointed. Room was comfortable, location is central to the Bay and the Gardens. Shopping is close by, business facilities were ideal. Taxi arrangements can be made with ease and it is close to the airport so overall a great stay ",5,November 2019,
Two nights in Singapore,Lloyd O,"A modern ,well appointed hotel with attentive and helpful staff The rooms were spacious and comfortable .Our room ,a sea view on the 18 floor ,had fantastic views of the Marina Sands, botanical gardens and out to sea. The breakfasts were varied and of high quality from the huge buffet.",5,November 2019,
Spectacular property and even better service,travelfam201126,"We loved our two-night stay at the Mandarin Oriental.  I HIGHLY recommend a “club room with a marina view.”  The club at the Mandarin Oriental is excellent (one of the best I’ve been to) and the marina view is fantastic (view of the marina, the F1 race track, the Marina Bay Sands, the downtown skyline, etc).  We were treated like royalty and look forward to returning soon.  Keith and Jane Carlson",5,November 2019,
Dinner at melt cafe,Bruno,"Melt cafe was incredible!!!! The food was great with lots of dishes to choose from. As always, service was amazing and absolutely what one should expect from any other mandarin oriental property. Definitely would recommend this restaurant.",5,November 2019,
