Review title,Username,Review,Rating,date,traveller_type
City view and NDP Fireworks,HPJ,We booked a room facing the Marina floating platform.  The view was fantastic and we managed to catch the NDP rehearsal and fireworks.   The room is very comfortable.   The staff are friendly.   The kids club has many activities and my children were happy to collect stamps for the free ice-cream.,5,July 2017,
Very nice hotel and good location,Ladymeimei,"The hotel is easy to access from MRT and next to the department store. We got the room that came with a stunning view of marina Bay and lucky to see the rehearsal performance for Singapore National Day from our room. Breakfast was nice and many options. My favorite drink was pink guava, very delicious. Staffs were attention to detail and nice. The hotel is not far from my favorite chili crab restaurant as well :-).",5,July 2017,
Up to standard of 5 stars deluxe,Simplylife14,"Premier suite with the view overlooking Marina Bay Sands and CBD of Singapore and bathroom with view overlooking Singapore flyer is something you can't ask more to have a great start of stay. Room are comfortable and everything work. Housekeeping has good standard to keep room in nice tidy condition daily.  Breakfast at Colony was our highlight to start the day with big selections of buffet and to suit various cultures or requirements. However, the sign for gluten free bread are missing some days. Overall, it was good and consistent for all 5 days. The hostesses especially Elena and the other colleague with name starting with O were outstanding in managing the waiting line. It moved quickly and they did some small talks to make us forgot the waiting time. However, the line move…",5,July 2017,
hotel review,Larry S,Fantastic I loved every min. The service was great people were very attentive. Top hotel in Singapore and best service.   I would recommend the ritz to anyone.   Had a great time  My wife and kids loved it,5,July 2017,
Great place to relax!,Terina L,"Feels good to be recognized by the hotel staff once my husband and I stepped into the Lobby. They also helped us with our luggages and brought us straight to the check in counter. We stayed for 2 nights. The room was superb with lovely view. Amenities were great and most of all, the bed was so comfortable. Staff were helpful and friendly. And it's so near to shopping malls and restaurants. I will definitely like to stay at this hotel again. ",5,July 2017,
Great but not perfect,Daniel L,"Room was mostly great - spacious, very comfortable bed, convenient charging points, easy to control lights and blinds, large bathtub next to window with views over the city.  Service was faultless.  Facilities also good - outdoor swimming pool, very well equipped gym, nice changing rooms (which are part of the spa with sauna/steam rooms).  Location is perfect - 5-10 minute walk from the many central locations around Marina Bay.  There were just a few small gripes - most of these issues I normally wouldn't care about at all, but given that this is one of the more expensive hotels in Singapore and in Asia, it feels relevant to mention: - Despite being part of the Ritz Carlton brand, the hotel for some reason does not participate in the Ritz Carlton rewards program, and therefore…",4,July 2017,
Fantastic few days at the Ritz Carlton,holresearcher2015,"We spent three nights here in mid July, with our 18 year old son. We had a suite and access to the club floor, with made the stay particularly luxurious.  The hotel is beautiful - very grand with everything on a huge scale. We often choose boutique, atmospheric hotels so it was a change but a fun one to stay somewhere more swanky in a supersized way. We enjoyed the large and well appointed room. They really thought of everything one could want, from lovely robes and particularly comfortable slippers, to a discreetly hidden iron and clothes brush, lovely bath products, a pillow for your neck in the huge bath, two great showerheads, lights everywhere you'd want, with simple switches, rather than complicated ones.  We loved the spa, with sauna, steam room and spa baths for men and…",5,July 2017,
The best Staycation ever!!,josephrX134PQ,Loved how the staff goes out of their way to do special things for you. Thumbs up!! Of course the entire experience was amazing!! Great hotel!! Felt like a star!  I would definitely recommend and return!!,5,July 2017,
Holiday,Lau V,Nice view from the hotel room overlooking the seafront and the city.  Room is fantastic and quiet and clean and spacious.  Food in the restaurants are delicious and spread very wide.  Location is in the city and transportation is convenience.,4,July 2017,
Ritz-Carlton Singapore,Ritz,"Service was inconsistent and at times failing expectations. I suspect this is due to the high turn over rate and 6 month employment of interns. The hotel definitely has one of the best views of the Marina Bay. Great walking distance to the action and MRT stations. Also, this Ritz-Carlton does not participate in rewards program. I would probably have stayed at the Westin if not for the wonderful views.",3,July 2017,
MY FAVOURITE HOTEL,GlobeSniffer,"So on my 2nd visit to Singapore I wanted to try something different (previously stayed at Marina Bay Sands and Raffles).  I was blown away by the Ritz Carlton. The understated elegance, personal service and luxury won me over. The food was superb and the room was perfect in every way. No gimmicks, just luxury and comfort.  The views of the Marina Bay complex blew us away.  The only gripe: the pool was being renovated so no pool, hence our decision to go to W in Sentosa for the second half of our singapore stopover. Kids club was also a work in progress. Also booked late so missed out on getting the much sought after new years eve booking on way back. I loved this hotel. Will definitely return.",5,December 2016,
One of the perfect experience in Ritz Carlton,junyungc2017,I am really enjoyed my stay in Ritz Carlton Singapore. The Ritz Carlton provided an excellent service quality. This is one of the best experience for my stay in The Ritz Carlton hotel group in my life.,5,July 2017,
Probably the best hotel in Singapore,Roddy G,"Our recent stay at the Ritz Carlton in Singapore was initially planned as a nice stop off for a couple of days on our way back from 5 weeks in New Zealand. Our enjoyment of the beautiful city of Singapore but more especially the simply wonderful staff and surroundings of the Ritz Carlton made our visit a hugely memorable experience. The hotel is without doubt one of the best hotels i have ever stayed in. If visiting Singapore make sure that you stay there, you will not be dissapointed.",5,July 2017,
One fine Singapore icon,DonCharl,This is an iconic hotel. A little dated but perfectly maintained.  Luxury and comfort in perfect balance.  The best part is the location and price. Perfect for the business traveler or family vacation.  Don't do the Marina Bay Sands thing. It's overrated and overpriced. You can go take a look but don't stay there. This is where you want to be. Hope they start a new remodel soon to keep the rooms current but you can hardly go wrong with a stay here.,5,July 2017,
Best view in town,tomashusek,"We booked a Marina bay view suite and it was wow style! Children got their own safari tent within the room including night lamps! Bathroom view is unmatched, perhaps only if Mt. Everest was behing, than it would be better. The hotel is imposing building and staff anticipate everything you need. We were leaving early morning we skipped the breakfast, yet when they saw us they immediately brught small snacks. I think they knew in advance that we were looking for Suntec bus terminal and showed us ""secret way"" through the hotel etc. Best views of Singapore must be from this hotel. Night sky or daytime, it is magnificient and location is nearby to everything.  I must mention breakfast. We spent already more than 400 nights in RC´s around the world and this one has the best breakfast.…",5,July 2017,
Still one of the best staycation!,Jade L,"Celebrated Anniversaries and Birthday at this hotel before. Over the years, still find the rooms well maintained. Spacious, very comfy beds, beautiful bathrooms with great views. Good variety of dining options since is located near to malls. We tried the buffet dinner at Colony (within hotel). Though is pricey, they do include choices of freshly shucked oysters, nicely done grilled lobster, well cut sashimi, tasty and decent size chilli crab, beautiful selection of quality chocolates, fruit juices etc. ",5,July 2017,
"Great Location, Magnificent Views Over Marina Bay!",TravelWriter7,"Our stay at the Ritz-Carlton Millenia involved a family trip to Singapore. We found this hotel to be ideally situated in the Marina Bay Area with easy access to the Botanical Gardens, the Marina Bay Sands Complex and the downtown financial center. In addition, the MRT station is a short walk, 3 blocks away for access all across Singapore. We chose Club Level rooms and the panoramic views over Marina Bay are breathtaking. Rooms are modern and well-appointed, with electronic window shades and light dimming features that could make a home-techie jealous. The Club Level restaurant amenities are well worth it, with delicious buffets, an automated wine bar, and chef service for personalized dishes. The concierge service here is top-notch and knowledgable, very willing to help you…",5,June 2017,
A day of luxury,311brittl,"This was a 28 hour stopover in Singapore on our way from Europe to Sydney  and we thoroughly enjoyed the luxury of the Ritz Carlton.  The rooms are immaculate, facilities excellent and staff extremely helpful.  Have stayed here before and will definitely be back - just to experience the view from the bathroom!",5,July 2017,
Ritz-Carlton Club Lounge Experience,A8261FJdennist,The Room: Room and view was amazing with exceptionally good room service. The hotel were good enough to upgrade us to a suite room with fantastic view of the marina bay. The staffs at the check in were very polite and friendly and gave us good service.  The Club Lounge experience compared with other hotels: No complimentary buffet breakfast at colony No complimentary non-alcoholic beverages from the in-room mini bar and if you are a person who loves food together with the nice view then ritz will be a disappointment. The food quality and variety was very poor and ranks the lowest in all the club lounges we have been.The club lounge service was also below expectation.  We hope ritz will improve this as well,3,July 2017,
Fantabulous 1st Birthday Celebration!,kkhung,"We booked a premier suite stay under the Ritz Kids Night Safari Adventures promotion to celebrate our younger boy's 1st birthday and we truly had a memorable and fantabulous time during our stay at Ritz Carlton!!  We would like thank Rebecca and Joy for arranging so many surprises to make this birthday celebration a special one; from the balloon decorations and presents to the thoughtfully handwritten birthday cards and beautiful family photo for our keepsake. Thank you for personally visiting us to wish the little boy happy birthday! The kids had a blast and both of you have certainly made our stay a memorable one. 😄  Special thanks to Kelly too, for giving us such a warm welcome when we arrived at the hotel and Kathleen, for making the check-in and check-out such a breeze.…",5,July 2017,
A true six-star experience,MarthaNovak,"I could not think of going to Singapore without staying at the Ritz Carlton Millenia. It encapsulates the modernity of Singapore, its traditions and the meeting of cultures. It is, too, like a museum, from the building perforated by a mighty circle, to the rooms with huge hexagonal windows to the bay, to the Chihuli lighting arrangements, to the food. The service is second to none. The attention to detail is uncanny. I have always felt special there. Life is wonderful, it is a pleasure to the senses. Don't miss the pool with a waterfall fountain or the room service. They even made personalised visiting cards for us for longer stays. The best, trust me. If you like the good life, you will love this hotel.",5,May 2017,
Excellent Hotel,vietphuongt,"Excellent location, foods and services The views are stunning and I have never seen more incredible night views of Singapore. Facilities superb. Service excellent but also personalised Staff attentive to your needs. Food tasty and healthy. Fully recommend this hotel",5,July 2017,
A simply fantastic experience.,Positano Risto,"Hats off to the management of Ritz Carlton for ensuring that all your staff goes the extra mile for guest satisfaction.Every single one of them deserves a pat on the back for all their efforts. Wei Sheng:For getting me an early check in so that I can prepare for my fiance's birthday surprise and the oh-so-sweet chocolates and card. Hamizan(I hope I got his name right):For ensuring that everything is in place and accomodating to all my requests. Ariel:For being friendly and sweet. All staff of the club lounge (Firdaus,Ami,Filipino lady-So sorry but I forgot your name) It is an experience that we will forever cherish in our hearts and we wish your establishment and all your staff continued success. ",5,July 2017,
Made to feel special from the moment i walked up to the door,overshadowed,"I cannot fault this hotel and would love to stay here again. The staff were friendly and efficient. I arrived on after an early morning flight and was shown to the spa to freshen up and relax while a room became available, which was a great way to start my stay, I was lucky enough to be on the 32nd club floor , and the all day restaurant makes for a very relaxing stay as breakfast is only a short walk along the corridor, with the most amazing views.",5,June 2017,
Vintage Champagne Sunday brunch 🍾,Jerome C,"We use to go for Sunday brunch when it was still the greenhouse and that was always great  We did go back after the renovation and our first Sunday brunch in the new Colony was not up to the standard of the old greenhouse  However this time I have to say that we where pleasantly surprised of the great quality of the food.  Ok the price went up, but it is well worth it 👌😃🍾",5,July 2017,
Best Hotel,A2277PSlindad,Excellent hotel. Facilities superb. Service excellent but also personalised Staff attentive to your needs. Food tasty and healthy. Laundry service speedy and efficient. Spa facilities relaxing and comfortable. Fully recommend this hotel,5,June 2017,
One of the finest hotels in the world.,Michael T,A ten out of ten on nearly every level. I can't think of a hotel that provides better service. The views from the rooms are stunning and I have never seen more incredible night views of Singapore. I will be back to this utopia.,5,June 2017,
The Best!,DonCornutt,I can't give enough superlatives here.  First rate location. We stayed on the club level.  Highly recommended.  Beautiful view of the harbour.  We had service that you can only dream about.    It is the perfect location for seeing Singapore.,5,March 2017,
Perfect Hotel with spectacular view,drchillz,"I stayed over at the Ritz Carlton Millenia from May 1-5, 2017 for a business trip and I can say that it was an unforgettable experience, received a warm welcome from Kumar/Bellman, a wonderful check-in with Rachael and also received fruit basket in my room, Long-Na the housekeeping who always keeping the room #1805 neat and tidy and Vinath for room turn down. I went to concierge for directions and Adam provided great way to the destination. He also provided me with the local map. This hotel is amazing, the stay was wonderful and the service was exceptionally excellent, moreover the view was outstanding. All the staff made us feel like our second home, all I heard was certainly, certainly and certainly. I would like to extend my special thanks to Junya/Senior Conference Service…",5,May 2017,
nice hotel for honeymoon,Salem otb,"i was be with my wife, we like it we took marina view room and it was fantastic and romantic we like it . near for most of place in marina bay . i was clean room , nice view and friendly stuff , breakfast was delicious",5,July 2017,
One of the best hotel in Singapore,Marisa Theresia,"I stayed there for 2 nights with my friends and my daughter. The room was spacious, clean and neat. We do love the breakfast menu, lots of varieties and taste superb. The swimming pool is very nice and clean. But the kids club was too small with less toys for the kids.  All of the staffs were very polite and helpful! The services was excellent. And I'm definitely would like to stay there again.  ",5,May 2017,
Stunning views and excellent service,Oliver L,"Had a fantastic stay here during a trip to Singapore. I booked a standard club-level room and was upgraded to a Marina Bay view room thanks to Virtuoso, which offers confirmed upgrades at booking for this particular property. The standout feature was of course the panoramic views of Marina Bay, but the room itself was nice and spacious, with contemporary decor, a large desk, and a comfortable daybed that was perfect for lounging. The hotel has done a good job in keeping their technology up to date, with bedside controls for the curtains and lights, in addition to conveniently-placed universal power outlets. The bathroom was nice as well, with Asprey toiletries, a walk-in rain shower, marble vanity, and soaking tub right next to a window overlooking the bay.  The 32nd floor club…",5,November 2016,
Putting Off The Ritz,DScotty,"Come to the Ritz-Carlton for great views of Marina Bay, otherwise stay away. Hotel management is aloof, if not clueless, about customer service or loyalty. He just emailed me about my concerns 5 days after checkout, and then only because I gave them low scores on their hotel survey. I booked 11 nights, checked out after just 1.   Warning to Marriott Rewards Members: No Marriott points, upgrades, club, etc. despite bookable on Marriott website. Nowhere was lack of Rewards listed online or in email confirmation. Only found out at check in. Inexcusable not to notify at time of and after booking.   Hotel is old and needs serious rennovations, especially for rates charged. A/C could not cool below 21C. Maintenance said, ""It's old. Change room."" Not an option after 24 hours of flying.…",2,July 2017,
A comfortable trip experience,yunpengx2017,"Together with the whole family travel, here gives us a warm and comfortable experience, enthusiastic, considerate service, the hotel is clean and neat, it is a pleasant experience, hope you can enjoy the service",5,June 2017,
clean and kind,rinoc631,"This hotel is very clean and kind. we have 16 month baby. They prepared babybath. bottom of hotel is wood. so very low dust. It is so good for my familly. but,,, a little bit bad thing,,,, old hotel... So bath of our room  appear iron oxide (brown color).",5,June 2017,
Excellent Stay with unparalleled service,10e5x,Room is great! Service is superb! I would like to take this opportunity to thank the team from Ritz Carlton especially Noelle Zhou. She is especially professional and helpful. I am impressed she went the extra mile to ensure our request are fulfilled even after her shift.,5,July 2017,
"Excellent location, beautiful hotel",Wainnnnn,"This review is long overdue since I'd stayed in October last year. But I still remember the beautiful memories my bf and I created in Ritz Carlton for his birthday.   We didn't manage to get a room until 4 p.m and frankly I was annoyed because it was Ritz Carlton and I had a very high expectation for their management. But fortunately, everything was great again when the Assistant Manager compensated us with a late check out the next day and Champagne for my bf's birthday. It made up the unhappiness and the time wasted in the lobby doing nothing and waiting for the room.   So, safe to say that you'd never go wrong choosing Ritz Carlton as a place to celebrate special occasions because they do take your celebrations seriously!   We stayed in One Bedroom Millennial Suite and I…",5,October 2016,
awesome stay and arrangement,yewingh,"Super Great, awesome stay and arrangement for my surprising proposal to my girlfriend with family and friend on 17 jun 2017. The room view marina is very nice. the lounge's food was vey nice. Thank you to Carolyn for the arrangement with heart. Will come back again...",5,June 2017,
Good service!!!!,Moo Y,"Chef Kingston, chef guan ann and chef chuah was so friendly and good in services. Especially chef chuah, he introduced all of the food around the colony , and the chili crab was superb!!! Great effort and keep it up!",5,July 2017,
Amazing Bar and Hotel,keithwW7678FF,"First time but won't be the last! It was a really pleasant surprise for such a large chain. It was so people oriented from the moment you walked in , even though I was hear for business I felt like a holiday. Special thanks to Sherwin Chew, Tia and all the team at the club lounge for making my stay in Singapore extraordinary at the Ritz Carlton. Loved it and will be back. ",5,July 2017,
Classy,Chandrika S,"Its a property with old charm and grandeur, enjoys excellent location and the corner rooms are extremely spacious.  The staff is extremely polite and courteous and a pleasure to interact with.  The buffet spread is quite generous in variety.",5,June 2017,
All the preconceptions confirmed - fortunately!,XC-TN,"We stayed at the Ritz-Carlton as a groups for a business meeting. The facilities are top and we were able to work very efficiently. Everything in this hotel is top. From staff to food to gym to hotel room. Great running tracks in the early morning if you can deal with heat/humidity. If not, there are tons of treadmills in the gym. The pool opens early in the morning allowing you to cool down after the workout.   The package is top, top, top. Free WiFi and great location are a bonus to an already convincing offering. We have seen many family meetings, weddings etc. It seems that the Ritz-Carlton is not only top for business trips but in general caters for many different occasions.  The Ritz-Carlton and Singapore are a combination hard to beat.",5,June 2017,
Tremendous view,Jun Wei L,"Stayed in the deluxe room with marina view. The view was fantastic but the room had a moldy smell in it, coming from the sofa and the carpet. Was here for a staycation to celebrate my fiancé's birthday but was a bit surprised that there wasn't even a birthday card given. ",4,June 2017,
amaing veiw front merion park,travelmakerkw,"I recommend for couples to have a honeymoon in this hotel, the view is amazing special at night when light up. while the staff so helpful and friendly during stay . also, the hotel connect and easy access t shopping mall, train network and attraction .",5,September 2016,
All in one location,aikeowa,"Visit to Singapore especially staying in Ritz Carlton Mellinia is an un-forgetable experience. The hotel is located within walking distance from the Marina Bay Sand where the Integrated Resort (IR) with the Casino is located. Along the way to the IR, the scenic atmosphere is fascinating, with the view of the sky scrappers with Singapore river that river cruising is available.  Art Science Muzium, Musical fountain and plenty of shopping are in sight that you hard had enough time to scrolling all locatities.  Garden of the Bay is another attraction around where it is more suited to go in the evening where lighting effects is fascination.  For all kinds of every things, you have good foods, drinks, nice hotels & entertainment places, scenic places along and views and photo taken…",5,June 2017,
Hope to be back again!,xiaohuit527,"It was our wedding anniversary and the hotel made sure to celebrate with us on this special occasion by making special arrangements such as welcome dessert and free upgrade to the same room type on a higher floor at no additional charges. It was a pleasant surprise. We want to compliment and thank Ms Karen (who handled our check-in) for her impeccable service which made us feel very welcomed. She even planned a surprise afternoon dessert for us on Day 2 of our stay, while she was on leave! Thank you, Ritz Carlton & Ms Karen=)",5,June 2017,
Absolutely magnificent experience.,63gregoryj,"The Ritz-Carlton is the finest hotel my wife and I have had the pleasure of staying in. The hotel amenities are exceptional and the staff provide a level of service that is unparalleled. From the moment they check you in, all of the staff make every effort to make your stay as pleasureable as possible. Don't hesitate...just book it.",5,June 2017,
Not as good as last time...,mozzarellabali,"I believe the hotel don't have any repeat guest profile which I think it will help to boost your customer patronage to your hotel even better.  We are always treated as new customer every time we are checking in. Breakfast is always the same everyday, and the front office quality needs to be revamped by far.",3,June 2017,
Amazing staycation for my parents' anniversary,Min Li O,"My sister and I planned a surprise stay at the Ritz Carlton for my parents' 30th anniversary. Upon hearing this, the front desk arranged for an upgrade to a suite and provided complimentary champagne and desserts with a handwritten note. These personal, heartfelt and thoughtful acts made their anniversary very special.",5,June 2017,
It was simply wonderful,Jonthlee68,"the check-in was smooth. The guest service officer Ms Jane who was on duty was helpful and courteous.  We were given a room facing the Marina. The view was simply awesome and so happen there was a National Day full dressed rehearsal going on that night. We have the best view and it was fantastic I must say.  The hotel has a gorgeous pool, a very well-equipped gym. The room was spacious, the bed was comfortable and the best part of all is the bathroom and the bathtub with a fantastic view. I would literally soak in the bathtub all day.  The only minor problem is the TV. Somehow the connection was bad and we kept getting disruption and until it was almost impossible to watch and you just have to switch off. It happens again the next morning. Management might need to look into the…",5,June 2017,
The staff was friendly and customer focused. They made us feel so special.,Bernadette L,We were always greeted with a smile. We stayed at another hotel before the Ritz but will definitely stay at the Ritz longer next time we come back to Singapore. We were able to enjoy and relax and enjoyed the beautiful view on the 32nd floor.,5,June 2017,
"Impressive toilet, comfortable stay",Amanda C,"Had a great stay at the RItz during Ultra Singapore. Location is within walking distance (approx 10min) from Marina Bay Sands. Helpful friendly staff at the lobby and dining area (Colony).  In my opinion, the toilets are the best! Spacious bathtub and shower facilities. Great view!",4,June 2017,
Comfortable stay,Bryan K,Thanks for making my anniversary memorable. The view of the marina bay was so amazing and the layout of the room is so comfortable. Toilet has a great luxury design. We will come back again next year.,5,June 2017,
Second to None!,Melvin Tay CK,"I booked the club premier suite over Jun 10-11 weekend to celebrate my godmother's birthday. Guests were all ladies - the three most important women in my life: godma, grandma and mom. I have personally stayed at the Ritz a couple of times but I believe it has outdone itself again in terms of hoteling excellence.  Location:  The Bay view side overlooking the gorgeous Marina Bay - with a great view of the Central Business District, Marina Bay Sands and Gardens By The  Bay. Easy access to 3 shopping complexes - Millenia Walk, Marina Square and Suntec City. Promenade MRT station is a stone's throw away.   Hotel grounds: Gorgeous lobby with large glass panels and giant centerpiece. The hotel is not new, but has kept herself updated with refurbishments. The lobby level restaurants…",5,June 2017,
Amazingly spacious room!,yoshinak_from_Tokyo,"I stayed in a room on 13th floor.  Although the view from the room was not to the direction of the reservoir water, it was very very spacious, modern, clean and comfortable.  In room check-in was really nice, and the entire staff was very friendly and helpful.  The lounge on the lobby floor was good, a bit slow in carrying drinks, but didn't matter much because we had a good time there.",5,June 2017,
"Once Again, Top, Top Marks",moleandbird,"About 2 years ago I wrote on this site about how impressed I was with The Ritz Carlton Millenia, two years later I still am. The chap who checked us in was lovely and very helpful, I can't remember his name but he was a Japanese chap. The welcome was lovely, the room was still understated and stylish and the bed super comfortable.  The difference is that this time I was with my wife and we used the pool and had breakfast. The pool is really nice and helps wash away an 8 hour flight. The breakfast is probably/unquestionably THE best breakfast of our lives! The range and quality was unsurpassed, we could stay and eat all day and still not do it justice. One outstanding dish was Onsen Style Eggs, just a perfect 62 degree egg with add your own Dashi, Tofu and a number of other…",5,May 2017,
Had a wonderful stay,christopherjg,"I as there for 4 nights and had a great time . Stayed on the club level and the view was fantastic. One thing to think about when staying there, make you restaurant reservations in advance they seem to be booked up a lot.",5,June 2017,
Most amazing staff ever,gabbyharris119,"My daughter and I spent 5 nights here for a girls long weekend getaway. I have been travelling consistently for 30 years and the welcome we received at the Ritz-Carlton was the best ever. Nicholas and Katherine were just exceptional. Also the girl that checked us into breakfast each morning. She was lovely and efficient and greeted us warmly each morning. The room was amazing but we did have problems with a blocked shower and TV reception. After a long day in the heat and humidity, it was a shame that we could not enjoy a movie without the constant static and signal problems. We did report the problem and it was rectified only to come back the next day. The technician came to our room and advised we would be moved to another room as he could not rectify the issue. It was…",4,June 2017,
Excellent,ianrH6376ES,We only stayed for 2 nights but would have loved to stay longer as we were very impressed with everything especially the way you were made to feel special. Great service great hotel and very friendly staff. Room was magnificent with everything catered for. Will definitely be staying here again.,5,June 2017,
The greeting,362rizaj,"I got off the airport and requested the cheapest taxi available to take me to the hotel. My first time in Singapore and the first time at Ritz Carlton. The lady at the airport directed me to a taxi parked and I got myself to the destination. Upon arrival a young gentleman opens the taxi door ""Mr.Riza, welcome to Ritz Carlton"". How he knew this I do not know. I did nto ask.  All I know is that they have a customer for life.",5,June 2017,
Great experience !!!!,Dheeraj782,"Rooms are with great view , service was great , lot of vegetarian options in breakfast ,  Walking to marina bay sands , nice spa , staff very attentive and helpful , big bathrooms with view outside . Overall awesome ",4,June 2017,
Great Stay,Joe-RoseyGugliotta,"Great location, quality hotel, would stay again. We were welcomed by a professional staff which continued throughout our stay. Facilities and restaurants were world class with exceptional value for money. Enjoyed our stay immensely. Staff was very knowledgeable and helpful with all activities and facilities. ",4,June 2017,
great hospitality and lovely room,raymondk376,"definitely will be back to stay at the marina club room fro good view and food with quality service provide by the staff. from the moment you step in , you are warmly greeted by the staff. they made you comfortable throughout your stay and you will never feel excluded.",5,June 2017,
Excellent stay,Rachel T,"Excellent stay. The hotel (esp Douglas) went beyond their duty to provide me & my husband a wonderful stay for our wedding. Service is top notch, rooms are spotless and staff are very attentive. Will definitely be back again. ",5,June 2017,
Awesome service for a special occasion!,Loontoot,"I made a booking for my birthday celebration to spend a relaxing weekend with my other half, and I had a surprise for her (wedding proposal). The hotel staff made special arrangements for early check-in and a suite upgrade (unfortunately the previous occupant checked out late, so I opted out of the upgrade due to time constraints). Throughout my stay they made us feel comfortable and even sent up a personalised hand written congratulatory card & a gift.  Well done to the team @ Ritz-Carlton Singapore!",5,June 2017,
"A great hotel, good location and great comfort",koelg2017,"Though a business stay and hardly got any time at the hotel, the short stay was extremely comfortable. A good location with the Suntech city and Marina bay in walking distance.  Recommend a stay here and would love to be back",5,June 2017,
"High-end, luxurious property in Marina Bay",Hector D,"Excellent hotel in the Marina Bay area. You will get exactly what you would expect of a Ritz Carlton property, with amazing views of the Bay from your room. Restaurant and bar areas are excellent, if a bit expensive.",5,July 2016,
Summit,Choeun V,"Great place, great restaurant, swimming pool, and close to Marina sand bay. The staffs there are really friendly and approachable. You can see the beauty of Singapore's landscape from the top of the building.",4,June 2017,
What a view of Marina Bay!,midorio95,We stayed two nights here after Borneo(Malaysia) rainforest trip before go back home.  The reason we picked this hotel is to see Marina Bay view including Marina Bay Sands hotel.  We picked the room with Bay View.  The view is stunning!! Also you can walk to most sights in downtown Singapore.  This is a wonderful hotel with great service.,5,June 2017,
Very good,746viviana,Hotel staffs were friendly and welcoming. Hotel was really beautiful and well-maintained. Interior was very well-designed and the view from the hotel room is amazing. Pictures taken inside the hotel room looks good as well.,5,June 2017,
On top of the world!,Lilette Dib Farah,"Travelled to Singapore to enjoy the area and relax. Initially stayed at MBS but then under our travel agents advice we decided to stay at the Ritz Carlton too. Had an amazing time! From the moment we stepped in we felt like we were true VIP. The girls in club lounge were very friendly and informed of every question my partner asked them ( which were many!!! ) Our room was amazing and the view to die for. We were so Happy and content we barely left the room or club lounge though can't wait to go back and try the restaurants. I had s massage with Wendy in their amazing spa and that an experience on a truly higher level. All in all I'd recommend this place to anyone wanting to feel relaxed and at home, more importantly very welcomed. ",5,June 2017,
One Signature Hotel you would try,William H,After being to Singapore a couple of times. Millenia was able to impress guests. Not feeling the usualness but somehow wanting more. Long range of spa-choices and from restaurant serves local / traditional Singaporean Food for you to try,5,June 2017,
Could've Accommodated Better,morgspecht,The staff and hotel was absolutely amazing. Beautiful area and even more beautiful rooms and hotel lounging areas. But the only problem we had was checking in to our room. Our plane got in at 5 AM and of course we knew we wouldn't be able to check in to the room at that time. The front desk staff knew of our dilemma but continued to clean other vacant rooms first. It would've been nice if they could've put our premium suite on priority so we could get in as soon as the previous guests checked out. At $800 a night they should've been able to help out and be a little more concerned with our situation.,3,June 2017,
Singaporean highlight,29svenm,"If you have the possibility, choose Ritz Carlton. You will be in the most interesting part of the spectacular modern Lion City with stunning views and there you will be offered the most imaginable luxurous treatment",5,June 2017,
Great place,Michele489,"I really enjoyed the experience. A very beautiful hotel, with great service. And yet I hade two issues. First, I hit the pool's wall one morning while swimming. True, it was dark. True, my eyesight is less than perfect. However, a white sign at the top of the lane would help anybody realize that the border is near. The other issue is that I had a problem every night in turning the tv off (and I couldn't understand why the tv would turn itself on automatically upon opening the room's door). It took a good 5 minutes and on two occasions I had to call the hotel's engineer. Other than that, a ver pleasant stay.",5,June 2017,
Great hospitality,muhammadizzulruz2017,"With helps from their services and hospitality, manage to organize an event here smoothly. One minor hiccups when we received an e-mail from their housekeeping that there was scratch at their mirror washroom but it all sorted out.",4,June 2017,
One of the best Hotels,Alex,"My girlfriend, her family and I stayed here for 3 nights and we booked 2 Deluxe Kallang Rooms. We arrived around 12 in the hotel and we were simply amazed. Once we entered the lobby we felt like we entered our homes. The staff is very professional and was always there to assist us from the moment we stepped outside from the taxi. The location is just perfect. Marina Bay Sands and the Merlion Park are just 5 minutes walking distance away. You will find the Esplanade Mall and the Millenia Mall also nearby. Another perfect feature is the pool. The long opening times compared to other hotels and the location and size make it just perfect. I have never experienced something like this in a city hotel before. About the rooms I only can say that they are very spacious with more than 50…",5,May 2017,
"Excellent hotel, though pricey",Muluvisitor,Booked the Marina suite for my wife's 50th birthday. It was pricey but well worth it. The hotel really made us feel at home and provided an environment where we could really hangout and celebrate the occasion with our family members.,5,June 2017,
THE ritz carlton,kathyleel2017,"this hotel was truely a 6 star hotel ... all our needs were met & more . i would stay here again when next in singapore . everything was first class. the colony resterant was the best buffet ive ever had . & the beds ,,,welll you dont want to get up they ar that comfortable.",5,June 2017,
Short Staycation in Ritz Carlton Singapore,Kelv N,"Recently, I enjoyed a stay-cation with my family in Ritz Carlton Singapore. The view is great and the experience from checking in till the friendly service staffs in the pool was excellent.   What impressed me was the wide range of free movies available. The shows are recently on screen and there are a few blockbusters I have yet to catch.  These free movies should be available in all the 5 star hotels as an additional pull factor for family enjoyment within the hotel.",4,April 2017,
"Nice Hotel, but...",db9x,"We came here for a weekend trip together early May, both of our first time in Singapore. Stayed 2 nights here and we got a room with a very beautiful view and access to the Club Lounge.  The room was very beautiful and spotless. The greeters in the front door, front desk, the cooks in the Club Lounge, and the bartender in the lobby lounge are very helpful and friendly, even the housekeeper who cleaned our room was very polite and full with a smile tho we only met her couple of minutes. The hotel is very close to Marina Bay Sands, casino, malls, museums & art galleries. very convenient to go around in walking distance.  I don't know why, but the girls in the Club Lounge seems careless to me (only to me), sometimes even gave a gesture that I didn't exist when they talked to my…",3,May 2017,
