Review title,Username,Review,Rating,date,traveller_type
Feels like home,Uberfluss,"It is very comforable, especially the beds. The service is excellent. The food is exquisite. I used to look forward to coming back to my room and taking a bath after a long days work. I enjoyed spending time in the room with room service, or downstairs in the shopping arcarde, where there's an awesome organic restaurant called Glow. One of my all time favorite places in Singapore.",5,,
Worthy of the Four Seasons brand,Eelayel,"Though I only stayed for 1 night, the room and service exceeded my expectations. This is my first time staying overnight at this property despite having tried its F&B outlets previously, and given the dated hotel facade, I was not expected to be wowed. Although there appears to be some renovations are going on around the hotel, I did not have any issues with the noise and was not inconvenienced in any way. Moreover the room was very spacious, especially its bathroom which can fit a bathtub, separate shower stall, 2 washbasins and a separate area for the toilet and bidet. Plenty of TV channels and the bed was just divine.  As we were there as part of a bridal entourage, we had the opportunity to experience the banquet and using the ballroom. The food was superb and I especially…",5,,
The beginning of a tradition,mongoose111,"Everything about our stay was excellent. The room was fantastic, the view amazing and most importantly the bed was comfortable. This was the first time we travelled to Singapore as a holiday destination, (previously it was for business or a short stopover en route,) so we used the hotel pool and spa extensively and found both to be magnificent.  We had been informed prior to arrival that there was an upgrade being completed to the bar so this had temporarily been moved to another floor.  Had we not been advised of this we probably wouldn't have noticed and the temporary facilities were wonderful (and the cocktails were very nice too, thank you.)    The decor made the stay pleasant and the central location made it easy, but it was the service that truly made it exceptional. All…",5,,
"Exellent rooms, service and price.",Peter C K,"Kids loved everything about Singapore.  The only negative was the lack of restaurants at the hotel.  I think one was being remodeled.  The Four Season caters  more to business people but we felt very welcomed.  We also stayed at the Raffles in Singapore but even at the same price, we would recommend Four Seasons.",5,,
Wow,Nick C,"First impressions count, so we were immediately positive about this hotel when the bellboy opened the door of our taxi and addressed us by name - how did he do that?  This was reinforced when the woman at reception seemed to be appalled that there was a queue of one in front of us to check in and got our details and took us up to our room to check us in there.  Not only was there a welcome pack with things to do, but she made sure she got all the information she needed to tailor the hotel's interactions with us according to our needs rather than theirs..  We stayed here for seven nights, and there was a constant sense that the hotel and all its staff wanted us to have en excellent experience, from the restaurant staff through to the pool, spa and foyer staff.  What was as…",5,,
generally very good all round,Deepak S,check in was delayed if i wanted a room upgrade otherwise was able to give me my prebooked room right away even though it was around 3pm. upgraded room was rather awkward - no windows in bedroom and only twin beds. lobby restaurant was only choice as other one was closed for renovations.,4,,
"A fine stay, but a few annoyances",amirhk,"I was booked into the Four Seasons during a recent business trip. Discovered that the hotel is near Orchard Rd, but not that close to destinations like Raffles Place, Tanjong Pagar, etc. The property was fine, as you would expect of the Four Seasons. The major annoyance for me was that at check-in, I was informed that i had been booked into a room with two twin beds, and that no rooms with king-sized beds were available. When I arrived in the room, I could see that the beds were tiny and smaller still when factoring in the oversized pillows and comforter. It was the smallest bed I had encountered since staying in a youth hostel at 19. As someone who stands 6'6"",  I'm surprised that a luxury hotel would present something like this to a full-grown adult. I returned to reception to…",3,,
"Best service in Singapore, and most of Asia.",LudoAriosto,"Maybe the décor is passé, and sure it's not as modern, sleek and up-to-date as many other hotels in Asia. But the service is so outstanding it beats the competition hands down. I would recommend it, not only because it is a perfect luxury hotel, but because service is unbeatable.",5,,
All round great stay,CBHSS,Faultless from arrival to departure. I was there on business and the location is a little removed from the CBD and the new Bay Financial Area. However unless it's raining cabs are available and the journey is quite quick. For me it was nice to return to the hotel and the relative quiet of the area.,5,,
Great hotel in an excellent location,teekhe,"I stayed here for 10 nights in the October/November time frame.  The location is very convenient to the restaurants and shopping on Orchard street.  There is a mall that connects the hotel to the Hilton hotel which is on Orchard Street itself.  The hotel is very modern and in great shape.   I found the rooms to be clean and modern.  Staff was quite attentive.  I thought the gym was well-equipped, if a bit small in area.  On weekday mornings they provide free tea/coffee and croissants near the gym as well as in the reception area.  Nice touch, particularly as the coffee and croissant quality are excellent.  I had the buffet breakfast 3-4 times while staying at the hotel and it was of a very high quality with a great selection of food options.  My office is in a different part of…",5,,
Very average experience at the four seasons,Karen Xinyue Z,"I originally planned to stay here for the entire week while I was in Singapore for business. However, I only stayed here for one night and checked out earlier. The reason is mainly the inconvenient location to business district. You need to take a cab and the waiting time is highly uncertain every morning during the peak hour. When I came downstairs to check out, I let the concierge know that I wanted to take a cab, however, they didn't get me in the queue until I finished check out five minutes later. Even though it's nothing big, I just thought that the service is not as good as what you usually expect from four seasons.   If you are here for business, I'd rather not recommend this one...",3,,
Exceptional,Andrew B,"I stayed here for a week as part of a conference. We were all really delighted. The rooms were spotless, modern, and of good size. The swimming pools and gym were very nice. The breakfast was really top notch and the Chinese restaurant delicious. Staff was very helpful and they handled our conference well. Our event arranger told me that the prices were reasonable for what we had. Location just off Orchard Rd was nice.",5,,
One of my favorite hotel in the city,Tony Suria,"I have been staying in this hotel most of the time visiting Singapore.  The location is very nice, just at the edge of Orchard Road, the rooms are spacious and the staffs are very helpful.  The Chinese restaurant is excellent and the attention to details are unbelievable.  They provides kid's shampoo, bathrobe and sandal for every visit.,,",5,,
Good Hotel,Rowena B,I stayed in this hotel for only 1 night and highly recommended this hotel for traveller. Good location with lovely and helpful staff! They are willing to help me whenever I need. Breakfast was ok. I will come back this hotel if I have chance,5,,
"Fantastic Hotel,First Class Service, Staff and Food",gulliver007London,"I Stayed for 8 nights recently on business and would highly recommend this Hotel on Orchard Boulevard for location and quality, the staff were all extremely helpful and went beyond the call of duty to make my stay comfortable,safe and enjoyable.",5,,
Can't expect more,travelat70,"My girl friends and I stayed at the Four Seasons for two days. As all Four Seasons, it is well appointed and the staff are friendly and professional. the location is perfect for shopping, eating,sight-seeing, jogging and whatever you want to do. It is close to the hop-on, hop-off bus, very convenient for tourists like us. We have a premier room and is quite roomy after adding an extra bed ( which is very comfortable). I was wondering whether I should have stayed at the Marina Sands Hotel as comparing to FS. After visiting the Marina Sands, I knew I made the right decision too be at the Four Seasons. The lobby of the Marina Sands is full of tourists, groups after groups and hundreds of suitcases. I rather appreciate the elegance and peacefulness of the Four Seasons.  The water…",5,,
"Great Hotel, Fantastic Room, Lovely Staff",Barney70,"Stayed here recently on a three day business trip to Singapore. Have been to Singapore several times before but had not used this hotel. Very pleased I decided to stay at the Four Seasons, my room was on the 19th floor and had wonderful views of the city, extremely spacious room with a really wonderful bathroom and very powerful shower. Very clean hotel, very comfortable bed and good air con in the room to keep it at the right temperature.  Staff at the hotel were all fantastic, very helpful, friendly and always smiling. From check in to departure I was really well looked after. I will stay at this hotel on every future trip I make to Singapore. Very sad to leave such a lovely place. I picked a rate which included breakfast and a one way transfer from the airport.",5,,
Pleasant stay,shane D,"During my recent trip to Singapore I opted to stay in Four seasons mainly because of the positive reviews which I read in TA. Overall I had a very pleasant stay and would not hesitate to recommend it to anyone who is  planning to visit Singapore.  Room I got a room in a higher floor which had a pretty nice view. The Room was quite spacious and had everything which you find in a top-notch Hotel.   Staff Staff was very attentive and will try their level best to make your stay as pleasant as they can.   Food Quality of the food was very good. However the price were quite high. But there are many food outlets/ malls within a walking distance from the Hotel, so there are plenty of options.  Location The Hotel is in a premier location and has many malls/pubs/restaurants close by. If…",4,,
First class hotel,Les B,"Great hotel, fantastic location and outstanding staff and service. Our check in was managed very smoothly. Our room was to a very high standard and the bed was heavenly. The breakfast was excellent. My only criticism was no in house movies which did seem strange for a five star hotel.",5,,
"Four Seasons Hotel Singapore, lovely stay & excellent service!",angelfish22_11,"My hubby surprised me with a trip to Singapore for my birthday and a chance to hook up with my best friend last October 21-24. Upon arrival at the hotel, we were met & ushered to the front desk for check-in, which took less than 5 minutes. Very efficient service to start with. We were upgraded to a couple's floor--- it was nice and quiet,  overlooking a park.  They do not disturb you until 12 noon to make up the room, unless you request for it to be made up earlier.  There is a turn down service, common with any five or six star hotel property. Little canapes are self-served during tea time. The room was spacious & kept very clean. Housekeeping was also efficient, since I had some requests for additional items. I left a note for them on the desk & at the end of the day, it was…",5,,
very good location,Mahmoud M,"very good location very good staff and service and also a very good country ! i liked singapore !!! it's simply ..... awesome also the location at orchard street is veeeeeeeeeeeeery good and near everything (shopping, restaurants, metro station .....etc)",4,,
Worlds best breakfast,alan070,Have stayed here many times and this visit was as good as ever. Must have the best quality staff of any hotel I have visited. In addition the breakfast is awesome. Maybe the rooms could do with an upgrade but still large and comfortable.,5,,
Nice hotel but dated,Motoda,Service standard is typical of a Four Seasons.However the same cannot be said of its F&B outlets.It has the least amount of outstanding restaurants amongst the Four Seasons I have visited The guest rooms & facilities are also dated and in desperate need of a major overhaul for the price it is charging!,4,,
Signapore.............awesome,Sam W,"Very nice hotel!!!, so green even in the heart of town.  Service was great, very helpful.  Only draw back - nobody works the business center on Sundays and the printer didn't have any paper and i couldn't find any around the center, i also couldn't find a stapler and the computer kept dropping me off line",4,,
Great stay in Singapore,Enver B,"Staff were very friendly, room service was quick, rooms were very clean, food was good, great service overall, concierge was very helpfull. Stayed on the 16th floor view was good. The humidity level was too high, you can watch big thunderstorms from your room's window it is amazing. If you think of hiring a tour guide and private car for a reason just be careful they charge huge amount hourly based. Universal studios, Sea Aquairium, Orkid Gardens are great places to see, Must try megazip and I fly dont't forget to take the Singapore Flyer",5,,
As good as it gets,LApuplover,"Everything about the hotel was superb, especially the friendly hospitality amongst the doormen/outdoor staff.  We felt like family to some of the employees, even after only 3 days.  Nothing was too much for them, from restaurant reservations to sightseeing questions to restaurant recommendations.  Amenities are fantastic, complimentary tea/coffee/delicious danish pastries a big bonus, comfortable pool and gym amenities. The hotel is about a 10 minute walk from the main walking street with fancy shops such as Gucci/Prada.  It is about a 15 minute walk to the Botanical Gardens.  We loved the location, and preferred to stay in a slightly more mellow area, away from the hubbub of Clarke Quay.   Taxis are ridiculously inexpensive in Singapore, so you can get around many places…",5,,
Top Notch!,Donna J,"Everything is done Top Notch!  My husband and I had a wonderful experience staying here. My first trip and his one of many. He always chooses to stay here when traveling to Singapore. It is a beautiful hotel and it gives you a very calm and quiet stay. The staff is very helpful and treats you with utmost respect. Breakfast has all that you would want and very yummy! The restaurant serves the most amazing dish Crispy Aromatic Duck. It is roasted and shredded served on thin white pancake with plum sauce, thin sticks of spring onion and cucumber. It is like a duck fajita. I am not a huge fan of any other duck choices but this is Delicious!  The location is great, close to Orchard street shopping, just a hop skip and jump away.",5,,
Expensive,Graham S,"Nice decor and lovely room but at $500 a night I'd expect breakfast and wifi as standard. Amazing that a hotel aiming at this standard should adopt a 'Ryan Air' approach to everything other than just sleeping. My advice: stay here if you like the location, but don't eat, drink, or use the internet. Chiseling isn't the word ",3,,
super stay in Singapore,margriet l,"great service, very friendly staff, wonderful food and very flexible!! We had great rooms and the view was spectacular, especially because there was a huge thunderstorm and that is an amazing thing to watch from the 17th floor!!! Orcard Road is fun.",5,,
Gorgeus Four Seasons Hotel,Patricia G,"Love it. Gorgeus Four Seasons Hotel! Great location, service and restaurants! Really good Tea Lounge. Walking distance to Orchard Road and major shopping malls and restaurants. One of my favourite hotels in Singapore.",5,,
"4th visit, same high standards",teflon1956,"Took my family for easter to meet with relations from Australia who also stayed here. From the efficient ,friendly pickup by the hotel limo at the airport to our return we had fabulous service. All the staff were friendly and often had jokey banter with my children. The restaurant breakfasts were great and to suit a wide variety of tastes and although we dined out mainly the dinner was excellent when we ate in. Singapore is not a cheap city and the hotel is at the luxury end of the market and its pricing reflects this.",4,,
"4 Seasons, SG",Manu M,Everything for comfort and luxury has been thought through. Breakfast is great. Cantonese restaurant brunch with Dim Sums is very nice. Services is personalised with staff always cheerful and ready to help.                     ,4,,
Four Seasons Singapore,arunjetley,"Effecient, comfortable, customized,fantastic service.. what more can one ask.  When I checked in, I had to arrange an early checkin for a member of my party, done with no complaints On Check out I wanted a late checkout , done no problem. I wanted to change rooms from twin to King Size but couldnt stay and pack myself. The hotel packed my stuff, moved it to the new room, and set it up without any direct supervision from me.  every request I had was dealt with efficiently and without complaint.",5,,
Home away from Home,BlitzoJkt,"I consider this my home away from home.  This is my preferred hotel in singapore.  I love the location and always have great service from all the staff.  The front desk, and concierge are always super attentive to my needs and requests.  They do their best to quickly attend to whatever I ask of them.  I really enjoy their sunday brunch.",5,,
Consistently good hotel to stay at,edjakarta,"I have stayed at this hotel a number of times and never found it lacking. Location is a 5 minute walk from ION shopping center, which is convenient. I always try to make it to the great buffet breakfast. Eggs on demand, fresh orange juice, and a nice danish/bread selection.",5,,
Excellent!,D G,Our time at the Four Seasons Hotel Singapore was very enjoyable.  Staff and service were exemplary - nothing was too much trouble.  Great location - only a short distance to Orchard Road.  Buffet breakfast was delightful.,5,,
It's not same level as other Four Seasons,Lee1306,"It was generally ok. But I don't think this Four Seasons provides the same kind of 5 star service as other Four Seasons.   My parents visited me in SIngapore and they stayed 4 nights at Four Seasons. I stayed with them two nights so we got a fairly big room and ordered roller bed instead of two rooms. Our room had connecting door which we didn't mind. But on last day, it seemed like some wedding guests were staying in next room and they were having a party. They played stereo music really loud, and talked really loud as if there were 10 people screaming at each other. And I could hear all their conversation through the connecting door. We told hotel manager about it and asked them to move the wedding guest to the other room. I told them I understand that they are celebrating…",3,,
This is a great hotel,Melissa Downes,"We loved this hotel. Nothing was too much trouble for the staff. My husband left and we all shared a room, no problem. Breakfast buffet missed, have it take away on the way to the airport. They were fantastic. The rooms were a good size and three minutes from Orchard Rd.  My one gripe could be that that the pool lady was a bit over efficient and not that nice to the children - I felt like we were an intrusion on her territory. Food and drinks were expensive with a pool side lunch for three (two meals being kids small ones) and three drinks costing $96 SNG but I am starting to think that's just standard for a five star property.  We loved the rasberries on the breakfast buffet and the beds were super comfortable.",5,,
A quiet retreat in a bustling city that never sleep..,jbtujuh,"A typical 4 S with an average deal of pay 3 nights...Get one free night as compared to nearby hotels on Orchard at about the same price or, at the Pan Pacific with a great rate if traveling by Singapore Air. The Hilton hotel seemingly have a much friendlier staff when one has questions in the concierge area since one may cut across the lobby to the Hilton, same hotel owner as 4 S to the Orchard Road which is parallel to the Orchard Blv., 4 S location The outside staff, Jude from KL was friendlier and went beyond by given me a chilled water as I walked out of the hotel for the first time and across to the Ion Mall bee hive giant looking building for some good foodies at the level 4B Though I must admit that I was lucky to have shown to my room by a Hungarian Manger who went above…",4,,
Impeccable Service!,SWilliams1962,"From the minute we walked into this hotel until our departure, nothing was too much trouble.  Mr. Zoltan Nyiri worked extremely hard to secure us a room combination that would meet the needs of our family.  My daughter was celebrating her 20th birthday and the arranged flowers, a cake and special concessions in the spa.  Our room was spacious, comfortable and very clean. Breakfast and dinner in the restaurant were excellent.  The staff were extremely accommodating.  The breakfast buffet was expensive but good food in Singapore is very expensive since everything has to be imported. The location of the hotel is excellent and after visiting the other five and six star properties in Singapore I was still happy with my choice!  The bell staff are probably the most courteous and…",5,,
Excellent,Maria T,From the moment of our arrival all the management team was very attentive to us and service they produced was impeccable. Suite is very comfortable. Just one thing: breakfast was really overpriced and very poor. As for me I was so impressed with full size olympic size swimming pool in the hotel with a stuff which trying to predict your every wish. Not to mention that everything from towels to freshly squeezed juice was perfect. Fairwell which was organised to us by porters team on our departure was so nice and warm which will be very hard to forget and I am looking forward to be back to this hotel.,5,,
truly 5 stars,Raisa K,"Real 5 star luxury hotel! 1. Location is great! just step away from Orchad road shopping malls. 2. easy access to subway, Orchad station just behind the corner. 3. Rooms, what can i say..blow my breath away. 4. staff, everything was so polished, but still genuine and young couple like us get same service like any other businessman in same hotel. 5. nice pool in roof where you can relax after seriously shopping or stay for whole day!  we really recommend this hotel for all who want to have smoothly staying in best grounds, truly 5 stars.",5,,
Superb service,Colleenkala1,Thank you to all the staff who made our stay so memorable. Every staff member here has been so attentive and helpful it is rare to get such service these days. From checking in to leaving from the breakfast room to the gym and swimming pool attendants the service was one of the best I have had in all my travels.,5,,
"Good rooms, expensive services..",MisterSkyBlue,"While I went for a business trip to Singapore, this hotel kind of came across as more off-business kinds. It is located in a fairly quiet location on the Orchard Road. Pretty and clean rooms. However, laundry is a serious rip-off - I reiterate this - it is very expensive! Other than that, it was good. Breakfast spread was alright - cold cuts were quite less and cold breakfast range was small.",3,,
"Very good, not excellent",192sporting,"I really enjoyed my stay at the hotel though my previous experiences at Four Seasons in other countries was better. There are at least 2-3 top-quality hotels in Singapore that offer higher 5-star quality standards. For example, the pools (there are 2) are less luxurious and attractive to spend time around than I had expected. The dining experience is also quite limited. In my opinion: very good hotel but not good enough for the Four Seasons quality label. The bar next to the breakfast/dining area is nice and has all you need in terms of food and drinks. Service was very good throughout the hotel and the room was also very good quality and size.",4,,
An amazing stay..,gj23,"This is a great hotel with everything you would expect of a Four Seasons hotel. First impressions were great. We arrived very early on a Sunday morning and our room was understandably not ready but without any hesitation we were shown to another room in the hotel so we could have a rest and freshen up after our long  trip. Our deluxe room was on the couples floor(this has extra perks such as late house keeping, no children on that floor and lovely touches like a book of ‘101 things to do as a couple in Singapore’). The room has everything you could need and of course the amazing Four Seasons bed! The staff were attentive and friendly throughout. The Sunday buffet at One-Ninety is also amazing.  The hotel is situated walking distance from Orchard Road, ION and the MTR but taxis…",5,,
Over the Top enjoyable stay!,Bruce H,"The staff at this Hotel can not be beat. We have never had such an enjoyable experience and felt so appreciated as customers in our life. The hotel is immaculate with fresh flowers everywhere. The rooms looked like expected in a luxury hotel and very clean and the bed is so comfortable I did not want to return to my mattress at home. Only surprise was the cost of breakfast. The buffet cost SGC$42.00 and that was more than I expected to pay. We had a 1:45 AM flight so instead of having to pay for another day, the hotel let us have a 3:00 pm check out and then hang out at the spa where it is nice to get a shower and freshen up before a long over night flight. The location is great especially if you like high-end shopping. Don't confuse Orchard Blvd. with Orchard Road. Although…",5,,
"Excellent, but....",Franco D,"... No comparison with the Shangri La. The difference between good and outstanding. The pool, the bar, the ambiance. If you want to fill the 200 chracters blablablablablablablablablablablablablablablablablablablablablablablablablablbablablba but  how long isa 200 characters blablablbablablablablablablablablablablablab Ablab Ablablablabla",4,,
Excellent place with amazing service!,Rajonator,"Excellent place with amazing service! Hotel is located in prime area with shopping malls accessible by a short walk. Food is delicious too. But not much of a view from the rooms, there are better places in Singapore with amazing views.",4,,
"Top of the line, but expect to pay for high quality",bk_t1,"This is likely one of my top hotel experiences ever, in my 25+ years of business travel.  The hotel is immaculate and high class.  We had work team meetings here and the staff was wonderful.  Upon arriving (after early morning flight - 7am) a few in the group tried for early check-in.  We needed to wait about an hour, but were told to feel free to use the health club to refresh and change, no problems.  In fact, the desk manager escorted us up there and showed us around.  As promised, she was back one hour later with keys to our rooms. The rooms are large, very nice, automated blinds, and they even have an extra ac adapter in case you need one.  Wifi was included in our rate. 2 waters a day were free.  Bathrooms are very large, shelf space for all my toiletries, and large…",5,,
One of the Best in SG,Dipsta86,"Everything about our 5 night stay was 5 stars, Service - cannot fault it. Everything was easy and done with a smile.  Value - You pay and happily, because everything lives up to the expectations. Rooms are spacious and classy. Clean and comfortable. Couples Floor is where we stayed and it was as described, peaceful and ideal for couples. Location is great as it is away from orchard rd, but only short stroll to the main strip through the Hilton. Breakfast was also one of the best in-room brekky's i have had till date. Continental and American. This is now the only Hotel i'll stay at when in SG.",5,,
Great hotel but meh service,Kalicious,I needed to wait 45 minutes to finish the check in. But the staying worth it. The hotel design follow the French style which make everything have a high class and royal look. The bed is super comfortable and the room is clean. The hotel located in Orchard Road so you just need 2-5 min to access to the biggest shopping street in Singapore.,5,,
Great hotel we will come back,Greg P,"Great breakfast, easy walking distance to orchard street, quick checkin, great breakfast and lunch Buffett. Concierge very helpful, taxis were always available . The best bed I have slept in. Hotel is out of the hustle and bustle or Orchard road, but in a very good location",5,,
Perfect and wonderful 10 days stay,Abdulla K,"Sorry but this will take long and you should read.  First of all I would like to thank Four Season Hotel for the great service in our 10 days stay. We stayed in this hotel for 10 days  starting from 9th Aug with my family; I booked 2 connecting rooms which was ready before I arrive; and they checked me in very fast which didn’t take more than 5 minutes.  Baby bed was ready before I checked in the room with all the baby requirements like soap and shampoo.   The hotel location is perfect; you are on the Orchid Road where all the shopping malls are a walking distance from you.  Buy car most of the other city locations are around 10 to 15 minutes driving. The hotel puts their guest on their top priority this what I felt like when I was staying with them, they respect and smile…",5,,
Great place to stay in Singapore,DCTravelerguy,The hotel has an excellent location close to the shops and attractions of Orchard Road. Great service from start to finish. I enjoyed the pool on the 20th floor- just wish they would keep it open until 11pm or midnight.,5,,
Good rest. Just like home.,GNW325,"Stayed for a business trip.  All the staffs were helpful and warm.  The room had a very good bed and pillows. Provided with good brand (l'Occitane) and generous amenities. All towels were white and crispy.  The location was off from the shopping district, a bit far to walk to this area (+/- 20 minutes).",5,,
Good to stay　and relax,Yoichi2013,"Nice staff and service. For business and leisure with family, best hotel to stay in Singapore. Friendly welcomed my family and support travel. My son enjoyed swimming pool on the top. Nice breakfast is good to start enjoying sightseeing around zoo and marina.",5,,
Nice to come again every time,Pannonians,"We choose the 4 Seasons in Singapore every time, when doing a short stay or a stop-over. It is very conveniently located in waking distance to ION Orchard, but it is also easy to get a drive to the Zoo or any other location.  The rooms are spacious and well maintained. The afternoon tea is something we would highly recommend to try, we never miss it. Through a passage you can get to the mall connected with the Hilton Hotel if you dont like to get outside to reach the Orchard Road. The choice of food at the breakfast is great, you can have anything at least I can think of.",5,,
Great location just off Orchard Road,LionHongKong,"My husband was staying here for work and I joined him for a few days. The location is excellent, just off Orchard Road but manages to be a little quieter. The rooms are well furnished and of a good size, there is a turndown service and they will replace towels, amenities (l'Occitane), water etc at this time as well as when they service the room. Fresh fruit is provided in the room each day. There are 2 pools one for laps and adults only, and another on the rooftop for everyone. I swam in the rooftop pool several times and it was always quiet when I was there (late afternoon). It is nice and sunny up there (the lap pool is a bit shady), although the pool is quite shallow. There is an attendant at the pool who will look after you - towels, water etc - all unsolicited. The laundry…",4,,
Excellent hotel just off Orchard Street,d_nomad,"Was here for a business conference. The location was fantastic, barely a minute from the heart of Orchard Street. The room was quite large and the hotel had excellent facilities. We had breakfast at the hotel every morning, which was excellent. Ideal location for business travellers/families",4,,
Great city break,RockYu,"As a frequent traveller to Singapore we've stayed at a number of hotels. The Four Seasons is convenient to Orchard Road whilst still being peaceful and quiet. The gym is well equipped and the pool, while dated, is adequate. The rooms are clean and comfortable and the service was always warm and friendly.",4,,
"Excellent hotel, I satisfied all of the time I stayed.",moritakatanaka,"The best hotel I have stayed, I think.   All of staffs are very very kind, my wife's birthday was the first day of the travel, I told about that, they were ready for the birthday cake in our room, and some sweets for my 7 years old daughter.  I stayed with my family,my parents, my parents in low,total 7 people 3 rooms, each room is very big with very comfortable soft beds, shower room, and L'OCCITANE amenity, anyway all of our room were comfortable.  The restaurant was excellent, breads were very good taste. Concierge help me about good restaurant near the hotel, he reserved seats for us.  I ate the afternoon tea, that was very good.  I stayed there very comfortable so that all of times I stayed was like I was in the dream. I satisfied all of the time I stayed.",5,,
Nice place and professional staffs,iddi50,"Nice property, room is very comfort. Staffs are very professional. I asked one staff to booked a restaurant for us. She is very helpful. However, the location is good but have to pass through Hilton. The breakfast is nice. Staff at the restaurant bring a small chair for my wife's bag. I'm impressed.",4,,
Fantastic hotel,Tania R,"Stayed there a few times on business.  Beautiful interior, the best breakfast i've ever had at a hotel (Asian buffet is my favorite, European and American options available), great views of Syngapore skyline, excellent location right on main shopping street and in 30-minutes walking distance from the must-see Botanical garden, yet very tranquil, friendly service.  Took one star from service as during the last stay was told at check-in that staying there for a week over weekend comes with free internet, yet ended up paying for it.  Perhaps i misunderstood.",5,,
Unbelievable Service,badwaiter,"A completely top notch experience. From the time you enter the property until you leave, every single person strives to make you feel like a valued guest. We recently stayed four nights with our infant son. The hotel furnished a crib and high chair for the room and even a small toiletries kit for him with baby wash, lotion and a diaper.   The room was spacious and immaculately cleaned every day. The gym has a nice selection of modern machines and weights, steam room, lap pool as well as a family pool on the rooftop deck. There was never any problem being able to get on a machine.  We availed ourselves to the room service a few times as travelling with an infant can be unpredictable. The quality of the offerings was excellent and we were surprised to see a burrata cheese salad…",5,,
World's Top Hospitality!!,CL041192,"My boyfriend n I have chosen four seasons in Singapore to celebrate our 1st year anniversary and we were glad that we made a brilliant choice!  Staffs are so helpful...and going extra miles!! We stayed for 3 nights and one of the nights went down to concierge thinking to rent some DVDs and watch in the room (after a tiring day at universal studio). After we picked some DVDs and went back to the room, after 15mins a surprise came in. Complimentary popcorn and strawberries chocolate covered delivered from in room dining, and lighted up our movie night.  Their Chinese restaurant is awesome. Been for the dim sum brunch and dinner, order Peking roasted duck, was so yummy. Service is excellent!   Will definitely go back again, thank you!",5,,
Absolutely out of this world!,Shawn T,The best hotel that I have every stayed at.  The services was fantastic.  The location is great.  Beds were very comfortable.  I stayed for 10 nights and enjoyed every single moment.  We were treated like royalty.  The breakfast was wonderful with an endless selection of local and international fare.  The bar and restaurants were great.  The meeting rooms were great.  The exercise and multiple pool facilities were great.  Each staff member went out of their way to ensure we were well taken care of.,5,,
Excellent! Excellent! Can't wait to go back,Rabbit R,"The breakfast is beyond amazing.The rooms are spotless.The staff are professional, knowledgable, helpful and outstanding.  Everything is done for you. Fruit in your room every day. The rooms are cleaned many times in the day.  The peach tea is addictive. I recommend the tea time service.  Fresh hot tea was delivered to my room every moring at wake-up call   The spa is very nice. The pool is amazing.   I cannot say enough about this place!!    The really pay attention to thier guest and all the little details.  Love love love this place!!",5,,
Perfect stay. Outstanding service,Oculis,Stayed here for 4 days on business in an Executive suite. Great room. Outstanding staff. I was particularly impressed by the attentive service of the waiting staff in the Lobby Bar who looked after my valuables when i needed to leave the area and kept my table for me all day. Perfect English as well.,5,,
"Even though i am not a foodie, i have tasted best Indian, food in this hotel, attention to detail, cleanliness -bestest",MonikaBhardwajBatra,"From courteous staff to the most tasty Indian food we have tasted, cleanliness and hygeine to the best quality, we completely loved this property.. I am a vegetarial and my Husband a non-veg it was a delight for both, chef also served special food for my 4.5 years old son.... who thoroughly enjoyed the stay. L'oc'citane toiletries, best ambience and beautiful rooms made our stay highly comfortable. we completely loved it and would highly recomment this.",5,,
Most courteous and warm experience we had!,tententen,"My husband and I traveled to Singapore last week and stayed at the four seasons for 5 days. From the moment we arrived, we were greeted with warmth and courtesy that was unparalleled the entire trip. Now, it is one thing to get what you pay for in service and efficiency, but what set this property apart from most other hotels we have stayed at, including other Four Seasons, was the friendliness and the attention to detail. The smiles made all the difference! This property did not fall short in any way. The waiters even remembered what dishes I had hoped to try the day before, and made certain they would be available for the day I left! Absolutely delighted and hope to come again. Thank you. -Aishath Nasir Boskma",5,,
Should be #1 hotel in Singapore -- Home Sweet Home!!,AlzaabiFamily,"Worth mentioning that I never write reviews but I can not stay quiet about how we felt about this hotel, where we felt it was our home away from home. The Four Seasons team went out of their way to provide us with personal service and ensure we enjoyed our stay. Even before our trip to Singapore Nicolai was coordinating the reservation with us to ensure our stay would be perfect, and if it wasnt because of her we almost canceled our booking. Thank you so much Nicolai! We truly appreciate all your hard work. Check in (at midnight) with Aysha was fast and easy, she offered us a seat while she took care of everything and even walked with us up to the room. From day 1 to day 8 they personalized everything and left a lasting memory for our family. Day One we arrived to our room the…",5,,
Four Seasons for me from now on...,Anovianto,Stayed at the Four Seasons for 2 night...upon arriving was greeted by Sachi....asked for a room in a quiet location...was told that there was a special if i wanted to upgrade....said yes and was given a corner premier room on the couples floor...best room ive stayed in so far..loved the fruit basket and tea with the turndown service....best breakfast selection as well....will be back in Singapore in three months and might try the suite this time...thanks Sachi for the nice upgrade and the tip on the best time to visit Japan,5,,
If You want to feel home in a hectic town this is Your address.,Sahnur A,"Easy to reach. In the middle of the town. Marina is NOT far away. Service is impeccable. You immediately feel home when You arrive. Help is readily available. Sleep quality is very high. Do not miss. In summary, in a bustling city like Singapore it is a pleasure to be helped personally.",4,,
Fantastic room and service,lamkf,"My husband and I was checking in to celebrate our honeymoon. Upon arrival, we're being greet by name and wish by the staff on our honeymoon. We feel special and warm on the marvelous staff. We're being upgrade to the couple floor and the room was so romantic feel. We like so much on the small little snacks that place in the room. ",5,,
