title,score,positive,negative,guestName,travellerType,room,nightsStay,date,country,countryCode,photos
Great.,9,"Unique design of Bath tub which can view the scenary.
Spacious room",,Yap,Family,"Deluxe Kallang Twin, Guest room, 2 Twin/Single Bed(s)",1,"29, 2020",Singapore,sg,[List]
Enjoyable.,9,"Comfort, luxury, cleanliness.",Would have loved to have buffet breakfast. But understand that covid 19 is the limitation,Jin,Family,Deluxe Kallang Guest room with 1 King Bed,2,"15, 2020",Singapore,sg,[List]
Memorable bucket list staycation and wonderful feeling of personalization/exclusivity!,9,"All things Club Lounge! Love the all day accessibility and dining options.
The views from the rooms or lounge!  
The amenities and bathroom!","Construction/renovation in one area caused multiple power tripping during my 4 days stay.
One occurrence was in my room at 11 pm on my second evening.  Staff were courteous and helpful to get me set up in a the dark to an upgraded room!",Josee,Solo traveler,Club Deluxe Marina Room with Marina Bay view,4,"13, 2020",Canada,ca,[List]
Exceptional,10,Exceptional view!,,Aisahelmy,Couple,Deluxe Marina Room with Marina Bay view,1,"9, 2020",Singapore,sg,[List]
I will definitely come back for a staycay. again.,10,The view is and will always be amazing. Love how big the room and bathroom was.,Didn't quite enjoyed the in-room breakfast - seemed like the eggs has been cooked way before and heated up to be sent to rooms (due to covid-19),Amalina,Group,"Deluxe Marina Twin, Guest room, 2 Twin/Single Bed(s)",1,"2, 2020",Singapore,sg,[List]
Will come back again definitely.,10,Comfortable and nice we love it alots.,NA.,Velton,Family,Deluxe Marina Room with Marina Bay view,1,"28, 2020",Singapore,sg,[List]
A lovely place to stay with,10,"The cosy and  comfortable bed and  room settle up,however, It's time for some renovation and upgrade to better and modern trend design .",Excellent  hotel with very responsive team and great service,Tony,Couple,Elevated Kallang Room with Kallang Precinct view,1,"27, 2020",Singapore,sg,[List]
"Staff were friendly. Liased with Bulan, and she went the extra mile to ensure that the planned stay was memorable. Staff",10,"Everything. From facilities to cleanliness, all was top notch!",Nil.,Mohd,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"24, 2020",Singapore,sg,[List]
Wonderful,9,My family and I had a pleasant and amazing stay. The view in our room was amazing. We are sure to come back again.,,Iskandar,Family,Deluxe Kallang Guest room with 1 King Bed,1,"21, 2020",Singapore,sg,[List]
Exceptional,10,Everything is great.  We were celebrating our anniversary and the hotel gave us a free upgrade to suite room.  The staff are all excellent.  Best view ever!!!  We'll keep on coming back to this hotel.,,Chris,Family,Grand Marina Room with King Bed and Marina Bay view,1,"18, 2020",Singapore,sg,[List]
Exceptional,10,Breakfast was well served! Beautiful view!,,Alphonsus,Couple,Elevated Kallang Room with Kallang Precinct view,2,"15, 2020",Singapore,sg,[List]
Fantastic family stayaction!,10,Love the huge room and how comfortable the room was :) of cos the view is also spectacular with amazing night views! Everything from the fuss free check in to the wonderful Ritz customer service was truly one of a kind! Am glad we choose Ritz!,Nothing :),Stephanie,Family,Grand Kallang Room with King Bed,2,"11, 2020",Singapore,sg,[List]
Very memorable and awesome experience,9,The room was very nice with superb view. The staff were all very friendly and approachable.,"Our TV signal was interrupted a few times.
The pool slot should be updated as the pool looks quite empty from our room but we were told its full.
Other than that everything else was good 🙂👍",Haidir,Family,Deluxe Kallang Guest room with 1 King Bed,1,"11, 2020",Singapore,sg,[List]
Comfortable,8,"The room was spacious, comfortable and clean.","Towards the end of our stay, there was slight construction noise as I understand the hotel is under upgrading / construction works.",Insyirah,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"6, 2020",Singapore,sg,[List]
"Great stay , excellent staff, clean rooms, perfect stay",9,Very well located,What could be improved is more choice in In room dining menu including deserts .,Akash,Family,"Elevated Kallang Twin, Guest room, 2 Twin/Single Bed(s)",2,"4, 2020",Singapore,sg,[List]
Exceptional,10,"View is perfect. Breakfast is also very nice,",,Joshua,Family,Deluxe Marina Room with Marina Bay view,1,"30, 2020",Singapore,sg,[List]
Very Good,8,Should include Chinese menu and portion should not be restrict to 1 per pax,,Qfengz,Family,"Elevated Kallang Twin, Guest room, 2 Twin/Single Bed(s)",2,"28, 2020",Singapore,sg,[List]
it was a memorable honeymoon for us. Thank you so much. I left a little note in my room.😊,10,Breakfast was superb,Stay that way. I love everything about the hotel.,Rossana,Couple,Deluxe Marina Room with Marina Bay view,2,"23, 2020",Singapore,sg,[List]
"Nice view, good location, spacious room, friendly staffs, pleasant stay!",10,"Clean, well maintain, good services !","The floor is bit noisy at night, bed is too high for elderly to climb.",Yoke,Family,Deluxe Kallang Guest room with 1 King Bed,1,"14, 2020",Singapore,sg,[List]
Awesome,9,The friendly staff,Nil,Dirah,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"9, 2020",Singapore,sg,[List]
keep it up the good service especially Cally,10,The high storey view is excellent,the pool have alot of small2 insect which bite my baby face,Kadir,Family,Deluxe Kallang Guest room with 1 King Bed,1,"16, 2022",Singapore,sg,[List]
Fantastic and Exceptional ! ❤️,10,Exceptional ! I really enjoyed the stay ! Customer Service top notch ! Exceeded my expectation ! well done 👏🏻 The hotel staff are all polite and kind. Thank you for the complimentary cake to celebrate my wife birthday ! Definitely will come back again !,Nothing.,Fawwaz,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"16, 2022",Singapore,sg,[List]
Very Good,8,The view of the bay was the best part. The bed linen was also luxurious and as expected. The staff were all very helpful and went above and beyond!,There were some marks on the floor and the daybed… it didn’t seem too clean. The chair at the desk was also broken.. we had to get the staff to come replace it the moment we arrived.,Genevieve,Couple,Deluxe Marina Room with Marina Bay view,1,"15, 2022",Australia,au,[List]
Magnificent. The staff went over and beyond to make my birthday special. Cally especially took very well care of us and,10,Spacious bedroom and bathroom. Bathroom looking over MBS with city lights. The Colony has a great ambiance and service.,Nothing,Machtild,Family,Deluxe Kallang Guest room with 1 King Bed,1,"14, 2022",Slovenia,si,[List]
Exceptional,10,"loved the view. staff were friendly and accommodating. location is around town, superb.",none,Adifa,Group,Club Deluxe Marina Room with Marina Bay view,1,"14, 2022",Singapore,sg,[List]
6 stars comfort and service,9,Room is of good size and with a nice view. Excellent room condition and well equipped. Enjoyed the facilities as well. Very pleasant and comfortable stay,"Though it is excellent is many aspect, it is pricey. Does not come with breakfast so for the same cost, you could be in an excellent hotel in Orchard with breakfast and/or club access.",Richard,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"12, 2022",Singapore,sg,[List]
request for a cake and we got it complimentary with extra chocolates too! great customer service. friendly staff too. hi,10,view!,no plastic in the trash can,Debby,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"11, 2022",Singapore,sg,[List]
I’m very glad that my wife and I decided to start my retirement life with a staycation at the Ritz Carlton - it’s relaxi,9,"all your staff are very professional, happy and motivated -  checkin staff, dining areas, concierge and those attending to the lift lobby area. this is testimony of your management’s leadership, training and staff motivation. congratulations!",the parquet flooring in our room creaks when stepped on.,Chit,Couple,Deluxe Marina Room with Marina Bay view,2,"8, 2022",Singapore,sg,[List]
Loved the views!! Stayed at the Premier suite and it was spectacular🥰. This is myself and my friend’s second time and th,10,Nice location. Very accessible. Breath taking pool view.,Nil,Pamela,Group,Premier Suite with King Bed and Marina Bay view,1,"5, 2022",Singapore,sg,[List]
over all good stay with nice view of the marina bay,8,"nice, spacious, good view, accessible to shopping areas",air-conditioning too cold. not easily adjusted.,William,Group,Deluxe Marina Room with Marina Bay view,2,"3, 2022",Singapore,sg,[List]
Totally enjoyed! 100% would book at the Ritz again.,10,Magnificent views of the Singapore Skyline. The bath tub facing the skyline was the highlight. Super friendly staff and the check-in was surprisingly quite smooth. Breakfast was really good too. One of the more upscale hotel breakfasts I've experienced.,"The hotel room's drinks station was a little.. dated? Sure, there was a Nespresso machine but the tiny sketchy kettle and small bottles of water could be improved on. Floorboards were a little... creaky haha. But overall its a very well maintained hotel.",Raphael,Couple,Deluxe Marina Room with Marina Bay view,2,"3, 2022",Singapore,sg,[List]
Exceptional,10,The service was excellent!!!,Nothing much to complain about,Christel,Couple,Deluxe Marina Room with Marina Bay view,1,"2, 2022",Singapore,sg,[List]
love it,10,bed was super comfortable. bath tub has a super nice view,nil,Siti,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"30, 2021",Singapore,sg,[List]
Very Good,8,The long bath was sensational,Should provide complimentary bath salts- would have made a difference.,Yan,Family,"Deluxe Kallang Twin, Guest room, 2 Twin/Single Bed(s)",2,"30, 2021",Singapore,sg,[List]
Wonderful,9,"Room was spacious, has nice view.",Need to call to book for facilities such as the swimming pool. Difficult to get through the line. Kept getting passed over to another department.,Ain89,Family,Deluxe Kallang Guest room with 1 King Bed,1,"30, 2021",Singapore,sg,[List]
WE WILL RETURN,10,"view, strategic location, excellent staff service",NA,Muhammad,Family,Deluxe Marina Room with Marina Bay view,2,"29, 2021",Singapore,sg,[List]
luxury stay to experience with my loved ones,10,The beautiful window in the toilet of the room. spacious room too! and the view is amazing!,there isn’t bidet available on the toilet,Raihana,Family,Deluxe Kallang Guest room with 1 King Bed,2,"28, 2021",Singapore,sg,[List]
Exceptional,10,excellent view,the price,Doreen,Family,Deluxe Marina Room with Marina Bay view,2,"27, 2021",Singapore,sg,[List]
worth the money,9,"room size is big
bed is comfortable
my family enjoyed the staycation very well","staff response is a bit slow
facility is a bit old",Min,Family,Deluxe suite with 1 king bed,1,"27, 2021",Singapore,sg,[List]
"love how the staff treated us friendly & kind, breakfast was delicious",10,the view that facing Marina Bay,nothing all is good,Tan,Couple,Deluxe Marina Room with Marina Bay view,1,"26, 2021",Singapore,sg,[List]
My Stay at Ritz-Carlton,8,Room and amenities are great. Service was also great but only with certain individuals and not across board.,"Hotel mistook my name with my wife's, which i do not like. I tried redirecting or changing to my name but the front desk kept mistaking it.",Henry,Couple,Deluxe Kallang Guest room with 1 King Bed,3,"24, 2021",Singapore,sg,[List]
Very Good,8,the view was great,"mini bar  can be better, cleanliness and and providing tissues around the room would be great as well.",Nicholas,Couple,Deluxe Kallang Guest room with 1 King Bed,2,"24, 2021",Singapore,sg,[List]
Very Good,8,great amenities and reaponsive staff,check-in was too long and inefficient,Carlos,Couple,Elevated Kallang Room with Kallang Precinct view,2,"23, 2021",Singapore,sg,[List]
Fantastic! Will definitely stay again.,10,"The room was beautiful; great size, fantastic view and very modern amenities. The bathroom is lovely and it’s a nice touch to have a Nespresso machine.",Nothing.,Harsha,Group,Deluxe Kallang Guest room with 1 King Bed,2,"22, 2021",Singapore,sg,[List]
Nice experience for Staycation.,10,"Service from all staffs is excellent , clean and spacious room. we love it.",nothing.,Pintip,Family,Deluxe Kallang Guest room with 1 King Bed,2,"21, 2021",Singapore,sg,[List]
Very Good,8,Personal and accommodating.,I thought I will have an upgrade with my Amex Platinum but was not offered.,Jerry,Family,Grand Marina Room with King Bed and Marina Bay view,2,"16, 2022",Singapore,sg,[List]
Excellent service and excellent view.,10,The view is excellent.,Nothing,Jiaxi,Couple,Deluxe Marina Room with Marina Bay view,2,"13, 2022",Australia,au,[List]
Best staycation,10,The view of the room,None,Aizat,Couple,Elevated Kallang Room with Kallang Precinct view,1,"11, 2022",Singapore,sg,[List]
Wonderful,9,Cocktail is very nice!,,S0me1,Solo traveler,Deluxe Kallang Guest room with 1 King Bed,4,"9, 2022",Australia,au,[List]
would come again would recomend others,10,"hospitality wass excellent it was first class we were made to feel like royalty 
rooms were excellent excellent views one does not have to go any where else food was an inovation",the price could have been a bit lower but didnt grumble as we were happy,Shiran,Couple,Club Deluxe Marina Room with Marina Bay view,2,"8, 2022",Australia,au,[List]
Wonderful,9,"location, breakfast, stuff, bathroom",,Anıl,Family,Grand Marina Room with King Bed and Marina Bay view,3,"7, 2022",Japan,jp,[List]
Excellent & relaxing stay with good service that make us want to return.,9,"Your staff on level 32 Ms Jit was most helpful to accommodate late checkout, overall your service staff gave good service and made my family feel welcome.",Nil,Danny,Family,Club Premier Suite with a King Bed and Marina Bay view,2,"3, 2022",Singapore,sg,[List]
Wonderful,9,"Clean, comfortable 
Counter staff friendly, efficient.
Would like to compliment Damia for very clear explanation and friendly chat","Blanket is rather light and thin, cold at night though aircon temp set at 26 degree",Ping,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"2, 2022",Singapore,sg,[List]
Relaxing retreat.,8,"Façade , club ,  service staff be it at the club or in room service all had impeccable service standards.","Not within the management or staff control , but it was a room nearby that had a man shouting in the late night.  We didn’t call front desk but it was slightly disturbing.",Cheryl,Group,Deluxe Kallang Guest room with 1 King Bed,2,"28, 2022",United Kingdom,gb,[List]
Exceptional,10,Absolutely amazing hotel - we booked a Club Room which was well worth it.,,Clare,Couple,Club Deluxe Kallang Room with Kallang Precinct view,1,"27, 2022",Singapore,sg,[List]
enjoyed it. have quite a number of comparisons with other hotels. This and another one are top.,9,"Very kind staff, nice location. fine room.",Some more variation of the snacks in the business lounge.,Norbert,Solo traveler,Club Deluxe Marina Room with Marina Bay view,6,"25, 2022",Germany,de,[List]
Fantastic Retreat,9,The attentiveness of the staff is 5 star. We also got a free upgrade!,For a 5 star hotel it lacks a bidet or even a hose by the toilet.,Matin,Couple,Elevated Kallang Room with Kallang Precinct view,1,"23, 2022",Singapore,sg,[List]
Truly World-Class Hotel,10,"Decided to splurge a little and booked Ritz for my parents. Not only the hotel looks stunning, the room is indulgently spacious and the view is simply breathtaking. The service here is outstanding as well - my parents were very well taken care of by the attentive and hospitable team. Breakfast food was wonderful as well. Every aspect exceeded my expectations and was well worth the spend. It's the best hotel I've been so far, thanks to Ritz for the wonderful experience!",None - it was perfect,Jia,Family,Elevated Kallang Room with Kallang Precinct view,3,"14, 2022",Singapore,sg,[List]
lovely,10,"i like the mbs view , from room until bathroom very enjoy that night.  thanks for arrangement for celebrate birthday night.",,Kooi,Solo traveler,Deluxe Marina Room with Marina Bay view,1,"14, 2022",Malaysia,my,[List]
Exceptional,10,excellent,,Fen,Couple,"Deluxe Marina Twin, Guest room, 2 Twin/Single Bed(s)",2,"13, 2022",Australia,au,[List]
really enjoyed our stay.,10,"I loved this hotel. amazing everything! nice comfy beds, great staff and customer service! nice rooms, beautiful design, food was great too. location was good too, easy to get around on foot or taxi. the best was the bed and the view, and everything else. at the entrance they are greeting you, sometimes 3 or 4 staff are there to help you with opening the taxi door, get your shoppings inside, and just making your stay wonderfully perfect and convenient!",nothing!,Laleh,Group,Deluxe Kallang Guest room with 1 King Bed,4,"11, 2022",Australia,au,[List]
enjoyed our stay overall!,8,Room rates are not cheap but rooms are spacious with spaces for different functions. Toilets are also spacious and the views from the bathtubs by the window are fantastic! Good and prompt service for hotel crew too.,room rates quite pricey,Cai,Family,Elevated Kallang Room with Kallang Precinct view,3,"8, 2022",Singapore,sg,[List]
cannot beat location,9,"great location, truly wonderful staff, especially in the spa and the executive lounge, nice spacious room with stunning view of marina bay, and a wonderful shower, one of the best we have had in a hotel. We liked the 25 m pool. Everything was very clean.","While the drinks were great at the executive lounge, the food needs to be improved . We stayed for 6 days and saw the same food day in and day out with very few exceptions. When we asked if we could take breakfast in the main restaurant, hoping for a better selection, we were told that would come at an additional cost. We have never experienced this in executive clubs of other hotel chains. It was always an option where breakfast could be taken.
The management should also try to move away from the use of small plastic bottles near pool and in the room",Margarethe,Couple,Club Deluxe Marina Room with Marina Bay view,6,"8, 2022",United States of America,us,[List]
Always the best time experience.,10,Every single thing. I've stayed there for 30yrs. I love it.,,Shereen,Couple,Deluxe Kallang Guest room with 1 King Bed,4,"5, 2022",Australia,au,[List]
Will definitely go back again,10,the staff service are amazing,,Avis,Group,Grand Marina Room with King Bed and Marina Bay view,2,"4, 2022",Singapore,sg,[List]
Ok,9,Facilities and attentive staff,"Room sink was faulty, breakfast was limited",Linda,Family,"Deluxe Kallang Twin, Guest room, 2 Twin/Single Bed(s)",3,"2, 2022",Malaysia,my,[List]
5 star hotel with 5 star service,9,The staff were amazing! The hand written note welcoming us with chocolates was a special touch! The beds were amazing! Also the convenience of the covid testing was so helpful!,"1) There could have been items in the mini bar. 
2) Bubble bath in the bathroom 
3) Rooftop bar for non club members",Daryn,Group,"Deluxe Kallang Twin, Guest room, 2 Twin/Single Bed(s)",2,"2, 2022",South Korea,kr,[List]
will stay again as overall hotel and services rendered by the staffs is definitely up to standard👍🏼👍🏼👍🏼👍🏼,9,service and property - Thumbs up,feels that the hotel (Ritz-Carlton) need little refurbishment. can tell is a bit old from the look.,Elaine,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"29, 2022",Singapore,sg,[List]
Overall it was still be a wonderful 2 nights 3 days stay. Thankful for early check-in.,8,,"Would have felt very heartwarming & welcome if there were a simple complimentary breakfast for 2 & also if there were some canned drinks or fruit juice in the room's mini fridge. But of course, in fairness, was very thankful for the coffee, tea.",Poh,Couple,Deluxe Kallang Guest room with 1 King Bed,2,"28, 2022",Singapore,sg,[List]
Exceptional Staycaytion Experience.,10,"The room size is huge, love the breathtaking view especially from the bathroom is beautiful. Rainshower experience was soothing especially after returning back to the hotel room from a outing with friends given the humid weather condition in Singapore.
Additionally, all the staff's was welcoming and introduced me to the facilities in the hotels and was able to provide me with the shorter path to the metro station when approached and I can feel the sincerity of the staff, as I received a hand written welcome letter and a box of chocolate from the staff that was assisting me with my booking online to my check in day which was a pleasant experience. 
Amenities provided in the room such as bathing essentials was top notch, hairdryer in the room was better than other luxury hotels in Singapore.
While Mouthwash, Sanitizer wipe and mask was provided in the room as well.
While the king bed in the room was comfortable, coupled with the pillows.","1. The wi-fi occasionally disconnects itself from the television, I had to restart and reboot the television again to get it to reconnect to the wi-fi, **this issue could be affecting particularly for my room**
2. Refrigerator is not as chilled.
**this issue could be affecting particularly for my room**
3. Sofa condition needs to be upgraded it looks wear off.
4. Air con temperature could not be adjusted, the air con could be upgraded as it does not seems to be strong as my visitors felt it was warm in the room.
5. It would be great if the bathroom could install a surround / stereo system it would enhance the experience.
6. Limited breakfast selections but food quality is acceptable.",Ken_tdy,Solo traveler,Elevated Kallang Room with Kallang Precinct view,1,"28, 2022",Singapore,sg,[List]
Wonderful Stay ♥️,9,"Twas really great stay, Bed and pillow was comfortable, The view from Marina are awesome… we can’t stop looking at the view , we did not even touch the blind down hahaha… we have amazing stay… worth it .",N/A,Letirites,Couple,Deluxe Marina Room with Marina Bay view,1,"5, 2022",Singapore,sg,[List]
Exceptional,10,everything is clean and the view is splendid. service of staff was excellent too!,,Swee,Family,Grand Marina Room with King Bed and Marina Bay view,2,"4, 2022",Singapore,sg,[List]
"Incredible, would definitely recommend.",10,Outstanding staff! The clean and high quality interior and generous room were excellent.,,Jay,Couple,Deluxe Marina Room with Marina Bay view,3,"2, 2022",United Kingdom,gb,[List]
Exceptional,10,Service standard is exceptional. Excellent. I proposed to my girlfriend. Room was decorated beautifully. After service was marvelous.,Nothing really,Helloween,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"30, 2022",Singapore,sg,[List]
"this is my birthday staycation, Ritz Carlton also prepare a small cake for my celebration. thanks.",10,beautiful view and nice room. friendly staff and good location.,air cond need to do well maintain. A bit warm.,Lee,Couple,Grand Marina Room with King Bed and Marina Bay view,2,"27, 2022",Malaysia,my,[List]
Very Good,8,"Overall great service and environment, epic view of MBS and CBD of the Bay view room althogh there is a price upgrade, friendly and assistive staffs, great selection of restaurant and bar.","Quite short staffed as check-in takes almost 2 hours to complete, though the hotel offers free breakfast in return the next day.",Chrisoblivious,Couple,Deluxe Marina Room with Marina Bay view,1,"26, 2022",Singapore,sg,[List]
nice relaxing staycation and great service,9,high quality,road closures in the area during ndp practice,Stepfanie,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"26, 2022",Singapore,sg,[List]
Exceptional,10,Book this hotel for my birthday and really enjoyed it.,Nothing,Jialin,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"20, 2022",Singapore,sg,[List]
"great hotel, service was complicated probably due to Covid",8,"great facilities, the swimming pool is big and spacious !
colonial restaurant is great I recommend.
the cocktail choice is great and the service was amazing.","first time for me at ritz I usually stay in MO or Marriott. this time the service was complicated, they were short staff and you can feel it unfortunately.
once we ask for amenities we call 3 times and waited 5 hours. some other time they would bring it straight away…. not what I expect from the ritz 
we arrive quite late in the afternoon around 2/3 and have been told to wait for our room, we ended up having the room at 4pm …. (I think they offer us the cocktail charges as a compensation, appreciated)",Ziyong,Couple,Deluxe Marina Room with Marina Bay view,1,"17, 2022",Hong Kong,hk,[List]
Highly recommended. Amazing experience!,10,"Great buffet lunch and breakfast, concierge always welcoming and offering water and umbrella, gracious front desk and room size and cleanliness fantastic.",Our room was too close to lift and was noisy,Anthony,Couple,Grand Kallang Room with King Bed,2,"16, 2022",Australia,au,[List]
Wonderful,9,Room is spacious and staff was friendly. View is amazing. buffet dinner was amazing and service is the next level.,can see the wood floor is quite old,Dai,Couple,Deluxe Marina Room with Marina Bay view,3,"16, 2022",Australia,au,[List]
Great location and views but average service.,8,Bath tub and view was really good. location is perfect.,"Aircon wasn’t cold, service was good but not exceptional",Cliff,Couple,Deluxe Marina Room with Marina Bay view,1,"15, 2022",Singapore,sg,[List]
Exceptional,10,"Friendly staff
Great view",Nil,Nuraisyah,Family,Grand Kallang Room with King Bed,3,"13, 2022",Singapore,sg,[List]
Always great friendly staff great food and spectacular views over Marina,10,I always stay at the ritz upon every visit to Singapore truly amazing views and great service can’t complain,,Manh,Couple,Deluxe Marina Room with Marina Bay view,2,"7, 2022",Australia,au,[List]
"We loved this hotel so much , the beds were so comfortable and the staff were extremely helpful.",10,"we loved the personal attention, the service, the large room, many sitting areas and quiet spots throughout the hotel. the service at the pool. The whole experience was excellent.",no faults,Jeni,Couple,Elevated Kallang Room with Kallang Precinct view,3,"7, 2022",Australia,au,[List]
Our best stay in Singapore in years,10,"we liked almost everything. Location is great, views from the rooms are stunning. rooms very spacious, bathrooms a dream. Buffet breakfast was near perfect : quality, variety. Staff was very attentive, helpful, discreet, efficient. Concierge did their best. Pool and Spa very nice. We loved our stay.","it is of course pricey, albeit well worth it. the staff at the reception were slightly under par. the immediate neighborhood of the hotel is uninteresting.",Philippe,Couple,"Elevated Kallang Twin, Guest room, 2 Twin/Single Bed(s)",4,"3, 2022",France,fr,[List]
Exceptional,10,,"Everything was perfect, just some small issues, maybe the air cond wasn't that efficient, even set at the lowest, it wasn't that cold.
Also one tiny more thing, bathroom, there's just 1 hanger for 2 people, makes it a bit short for towels... bath robes etc.
We're splitting hairs overall was great",Romain,Couple,Elevated Kallang Room with Kallang Precinct view,3,"31, 2022",Malaysia,my,[List]
Staff went the extra mile for my wedding night stay,10,The staffs were exceptionally friendly and helpful,It was difficult to adjust the room’s temperature,Muhammad,Couple,Deluxe suite with 1 king bed,2,"29, 2022",Singapore,sg,[List]
Very Good,8,Everything else was nice.,"The only issue I encountered will be the pre-stay phase; requested early check-in and received acknowledgment from the staff that my request was being considered, and i am to check back at D-1 day. 
Fast forwards to D-1 day, I called and messaged the hotel multiple occasions but received no confirmation. One of the front desk staff even told me that if I wish to early check in, I should have book an extra day 🤌",Chua,Family,Grand Kallang Room with King Bed,1,"29, 2022",Singapore,sg,[List]
Very Good,8,The view was amazing and the room was very spacious.,"Although it looked fancy, the room seemed a little outdated.",Ricardo,Couple,Deluxe Marina Room with Marina Bay view,1,"28, 2022",Netherlands,nl,[List]
Overall are ok.,10,Everything was great.,The only two things the bathtub water not hot we put all hot water only but the water not hot at all and the bed mattress are too soft sleep till body ache and the room door don't closed tightly. We went out we thought the door will close tightly by itself and we didn't check when we come back to the room after our dinner then we noticed the door didn't closed. When we come that time the door is not lock also I thought they purposely leave unlock because we are coming up.,Christine,Family,Deluxe Marina Room with Marina Bay view,2,"23, 2022",Singapore,sg,[List]
awesome,9,free room upgrade!,nil,Chia,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"21, 2022",Singapore,sg,[List]
it was awesome ! I will be back !(:,8,the view and the room (:,check in was not pleasant. service stuff was not familiar with the process and did not ask to clarify before proceeding.,Jia,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"21, 2022",Singapore,sg,[List]
Great stay.,8,"Great location, easy to get to MBS. Really comfy bed and quiet rooms. The lift was really fast. Hotel restaurant offers a great range of food.","The hotel is quite old so if you are expecting brand new facilities, you might be disappointed.",Jessie,Couple,Elevated Kallang Room with Kallang Precinct view,5,"19, 2022",Australia,au,[List]
"nice location nice room . hope service can be back to precovid,",8,"the hotel view, the view, the location, the breakfast. the pool.",they are clearly unstaffed and i did not receive the excellent service which Ritz Carlton promoted. not sure is it due to the travel recovery. called for an ite but it did not come despite calling for a few times. didnt receive exceptional service except for the breakfast crew .,Mi,Couple,Deluxe Marina Room with Marina Bay view,2,"16, 2022",Singapore,sg,[List]
We’ve had a beautiful experience staycation at the hotel. Staff all very friendly and helpful. Definitely looking forwar,10,The location is so convenient near link to nearby shopping centers like Marina Square & Suntec City. We’ve got the perfect view from our room. Room very clean.,,Marliana,Couple,Deluxe Marina Room with Marina Bay view,1,"20, 2021",Singapore,sg,[List]
Family oriented place!,8,Service staffs were polite and great throughout our stay! The room was spacious and clean. One of the best staycation we've been!,"Waiting time to check in was alittle stretched however, they still managed to handle it well with top notch service!",Haliejah,Family,Grand Kallang Room with King Bed,2,"17, 2021",Singapore,sg,[List]
Excellent Views!! A very relaxing Staycation.,9,"Beautiful views. Loved the layout of the room which gave sweeping views of Marina Bay, Gardens by the bay and the sea. Service was exceptional. Bathtub was our favourite part of the stay. Super relaxing and romantic.",Check-in process could have been much better. We waited for close to 45 mins despite arriving atleast 20 minutes before check in time. It was a bit haphazard. Taking 15 mins for checking in each guest feels redundant. Could have been faster.,Nikita,Couple,Deluxe Marina Room with Marina Bay view,1,"14, 2021",Singapore,sg,[List]
The stay is great!,8,The view is superb!,,Annie,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"13, 2021",Singapore,sg,[List]
A hotel with a heart 💜,10,"I like everything about Ritz Carlton.But what I like the most is the service. They promptly respond to my email queiries  prior to our hotel stay. Upon arrival, we are welcomed and escorted by a staff  from the main entrance to the lobby area.Throughout our stay, every staff that we bump into gives us warm greetings and ask us if we need anything or how is our stay doing. And knowing that its my birthday on that day, the hotel gave me a piece of cake with handwrittened greeting note from the manager which made my day very special. It was very touching,it warms my heart.Something that I never experience in other luxury hotels in Singapore. To sum it all up, our stay in Ritz Carlton was fantastic! Not just a hotel with a view, but a hotel with a heart.",,Kathleen,Family,Deluxe Marina Room with Marina Bay view,1,"20, 2021",Singapore,sg,[List]
Excellent relaxing stay in classic comfort,9,Gorgeous room and bathroom with amazing views from the bath! Friendly service and very good F&B options in hotel and nearby.,Check in a bit haphazard,Jonathan,Couple,Deluxe Marina Room with Marina Bay view,2,"16, 2021",Singapore,sg,[List]
"Never stay carlton ,i  could't know it's so nice",9,everything is fantastic,,Julio,Solo traveler,Deluxe Marina Room with Marina Bay view,4,"15, 2021",Singapore,sg,[List]
Exceptional,10,"Perfect location and nice service. Front desk wrote me a card by herself, that’s quite sweet.",,Bing,Family,Grand Marina Room with King Bed and Marina Bay view,2,"3, 2021",Singapore,sg,[List]
Nothing to worry,8,"The room of course. Super clean and tidy. Especially the bathroom. And the best of the best, it the Marina CBD view. I just wish I could have a home with this extremely good view.","The time I went they still undergoing renovation which I'm okay with that. Secondly I think they should review back the rooms Interior. It need some upgrade. The floor especially, I can hear creaking sounds when you walk on it. Wall not so sound proof I can say.",Rasul,Family,Grand Marina Room with King Bed and Marina Bay view,2,"7, 2021",Singapore,sg,[List]
Excellent staycation option.,10,I would like to send my gratitude to the Ritz Carlton’s staff on arranging a wonderful birthday celebration for my partner. They are friendly and have fulfilled my request greatly. A pleasant place to work too! It is sure that I’ll pay my next visit here again soon! Cheers!,,Felicia,Couple,Deluxe Kallang Guest room with 1 King Bed,1,"5, 2021",Singapore,sg,[List]
