Review title,Username,Review,Rating
Lovely Hotel,CWAScot,"We stayed here for a staycation for CNY and it was a lovely experience all round. The hotel gives you a feeling more akin to a country mansion than a hotel in the center of Singapore, which is fantastic. It is a good respite from the hectic city life. The staff were pleasant and helpful wherever they could be.   The food was delicious and was good value too. The pool was fantastic and the staff in the pavilion were always willing to take an order no matter what time. Only one thing I noticed is there seems to be a bit of maintenance work needed on painting the outside doors which are all flaking, little things. Additionally I feel there could be more done to the downstairs bar to make it more welcoming and comfortable, it feels sparse and a little soulless, which is all…",4
unique hotel,GShekhar,"I have been in many hotels over the past 20 years, but this one was unique and quirky. the room layout was unconventional but very nice !  the electronics in the room - for lights, curtains and air conditioning were intuitive and worked very well. Most  places I end up trying  to figure  these systems in the 2 days I spend   I have to take a name here and that is Mr. Ganga. He was  particularly courteous, discrete and well caring. I am a vegetarian and he always managed  to find me during lunch/ dinner times and took good care of making sure my meal preferences are adhered to  Thanks  Shekhar ( stayed from Jan 16-22 of 2014)",4
Great find in the Park,Bruce S,"Very nice experience at Hotel Fort Canning from the point you arrive and check in to your departure.  The staff is very friendly and eager to please.  The rooms (at least mine) was spacious and fun.  It is a bit on the pricey side, but definitely worth a splurge.",4
Holiday Bed and Breakfast,Mrs B,"Spent Christmas here and it was a nice experience. I can't think of anything bad except for their food.   Cons: 1) Afternoon tea and evening cocktails are literally just choices of tea, coffee, wine, and one cocktail. That's it. I know it's a botique hotel but since it was festive season I guess I expected more. 2) Blant breakfast and limited choices.  Pros: 1) Pool. Loved it. 2) Rooms are clean. 3) Helpful staff.",4
No smiles at Hotel Fort Canning,nisarazak,"My girlfriends and I decided to have a bridal shower gathering cum staycation at Hotel Fort Canning over the weekend. The hotel was idyllic, in the midst of lush greenery and away from the busy city area. It really felt like we were out of Singapore as it was really quaint and quiet. We loved the spacious and comfortable room, especially the beautiful open concept bathroom. The room controls were really high tech. All in all, we had a great stay. However, I felt that the hotel staff were not friendly. They were not smiley, nor welcoming. I think this is really an important factor for a hotel. I hope someone will look into this because it's a pity if this small BUT important issue takes away from a customer's overall experience.",4
Service Excellence,Chris H,"Just spent a week in Singapore staying at Hotel Fort Canning in Singapore. The deluxe room was a good size for a couple and reasonably well appointed. The ambience and decor of the hotel was charming and new and well integrated with the heritage look and feel of the building. The location is brilliant, set in the historic Fort Canning park, and only 5-10mins walk from the CBD. The biggest reason to stay here is the excellent service. The team at the front desk, the lobby bar and the GlassHouse restaurant are first class and can't be helpful enough. A big thanks to Ganga and his team for making my stay a real pleasure.",5
Fantastic hotel in beautiful setting in Singapore,Dianne N,"We stayed at the hotel for 6 nights in January 2014. The hotel is set in a beautiful park setting which is very peaceful in bustling Singapore.  Cannot speak highly enough of the staff at the hotel in particular the restaurant staff - Grace, Chester, Kris and Mr Ganga who treated us like family and we were made to feel very welcome. No request was too much trouble.  The breakfast in the Glasshouse Restaurant every morning was a great way to start the day and Chef Tang made eggs to order every morning which he delivered to our table and awesome pancakes.  Lots of choices for breakfast. There are some wonderful historical monuments to find as you explore the parklands surrounding the hotel.  It was within easy walking distance of Clarke Quay and Orchard Road and not too expensive…",5
Great place for a stylish understated getaway,justinbea,"I stayed here with my partner for four nights last Easter and feel bad that I never got around to reviewing it sooner. We had a brilliant time at this hotel - the location was perfect for us. It's in the middle of a large and well-kept park, with loads of options for walking around. You get this, and ready access to the city - the public transport and Orchard Rd are easily accessible on foot.   The pool facilities are excellent and the breakfast was good. The only gripe I had was this: one day there was nobody around to seat us - all the staff were busy - after waiting some time we seated ourselves and there was a slightly embarrassing commotion where the maître d' asked us to go back and wait at the door! I thought this could definitely have been handled better - I'm not much…",5
Peaceful hotel in hectic Singapore,iand210,"We stayed here for two nights in December 2013, en route to Europe. The hotel is lovely, set in Fort canning, which is on a hill behind the Central Orchard Road shopping area.  We had booked and were given a premium luxe room, which was a lovely room with a separate bathroom. However, we were disappointed that this room overlooked the entrance driveway to the hotel rather than being on the second or third floor with a view over the Park city.  Later we saw some deluxe rooms which were the next level down, and we thought that the outlook was actually better than ours even if the room was a little smaller.  However the room was extremely comfortable, with a lovely bed, large bath, and usual five-star amenities. The air conditioning was excellent.  The hotel has two beautiful…",5
An outstanding Hotel to stay in while in Singapore,Sonya B,"When we were planning a short stay in Singapore on the way home from New Years Eve in Hong Kong we decided to give Hotel Fort Canning a try. We had three rooms. All were fantastic, extremely clean and spacious. The bathrooms are absolutely beautiful with a fantastic outlook over part of the city. The complimentary evening drinks are a really nice touch, perhaps suggest to include beer as well. The little canapes were also pleasant. A short walk to Orchid Rd  through the grounds which are beautiful. This is a quality hotel with the staff to match it. I would like to thank - Syafiq, Chester, Grace and Mr Ganga for looking after us SO very well. To the Management keep up the standard and the quality of the staff. To the traveller, give this a try, if the standard is continued you…",5
Not too bad,fairudin,The room is very nice and spacious. Not the usual arrangement. The bed was very comfy and bathroom really spacious with a good open concept with overlooking glass.  Complimentary evening cocktail not fantastic at all. Been to hotels where  they provide other other alcoholic beverages but for this they only provides wines. There were also not enough glasses to go around.  Breakfast is decent. Not much variety of choices but the staffs was really sincere in providing service. Even the chef who manned the omellete sraying go out of his way to talk and bring your order to the table.  Checkin checkout was fast and hassle free.,4
Luxurious Suite,Melissa T,"Totally love the layout of the room when I first arrived.  The suite comes with a dinning/conference room, which is a different touch of any other hotels in Singapore.   Given the outlook & design of the hotel, it definitely feels like I wasn't in Singapore at all. The location may be slightly away from any transportation apart from Taxi, however it is really very peaceful to be in. I look forward in more staycation with this property again.  Staff are approachable & full of smiles.  Nearest MRT Station: Dhoby Ghaut",4
"Good value, amazing location.",Rellie2,"We stayed here for 4 nights over Christmas. It's located in a park and is different (yet good) setting that what we normally stay in at Singapore, lots of greenery. Location was awesome as it is walking distance to Clark Quay, Orchard Rd and MRT. Rooms are a really good size and nice decor, beds were comfortable. Room service was a little slow, but food was nice. I thought the breakfast was average (food was luke warm or cold). Probably only the real negative is that communication seem to be a problem. Usually we have no problem communicating in English in Singapore but it was a struggle in this hotel, from reception staff to restaurant staff, but we are used to staying in international brand hotels and this is not one. Overall a good trip and the price is reasonable.",3
Peaceful staycation within the city,Autumn_Fish19,I recently stayed one night here for staycation with my husband. We opted for a premium room which had separate bathroom and very much larger. It was big and decent to have a enclosed balcony with a armchair for resting and a writing desk.   Pros about the hotel: 1. Great service: we were brought up and shown around the room. Everyone we met there greeted the guests with a smile.  2. Great rooms: Everything was clean and perfect. The bed must be one of the most comfortable ones. I made full use of the nespresso machine.  3. The pool was empty! Awesome! We had it all to ourselves  4. Complimentary drinks and canapés at the hotel lobby from 6-8pm. Nice touch!  Cons:  1. Hotel was really small so you have to extend your walk to the Fort Canning Park outside the hotel.  2. There are…,4
very good,Nautilus75,this structure is of the highest standard with all the comforts. Large and bright rooms. Friendly service. Breakfast plentiful and very good. The only flaw that the wifi is not at the level appropriate to a structure like this. wi fi slow and jumping continuously,4
A really memorable stay,benahutch,"My stay was not without a hitch, but the really outstanding service from the check-in & guest services staff and the exceptional setting & rooms were enough to overcome two things that would have left me quite annoyed elsewhere.  The first problem was when checking in, I was told I could not use their promotion with Amex that was actually what led me to the hotel in the first place. I followed all instructions listed; I even chose a more expensive rate when booking (I qualified for a cheaper early bird rate) to meet the terms. The check-in staff who was helping us, Ruby, was really understanding and called reservations, but reservations insisted I be denied the discount. The first reason was because it was a blackout day, even though the date was not one of the blackout days…",5
Peaceful Relaxation,Sharon R,"The old British Fort has been remodelled into a very modern relaxing hotel in Fort Canning Park The stand alone bath took ages to fill, it was so deep and a god send after an afternoon in the Singapore heat  The hotel has  modern amenities and was very clean, with a very spacious room overlooking the park. The bed was extremely comfortable. The hotel is close to Doby Gaut rail interchange and Orchard Road. Great breakfast selection. I would definitely recommend this hotel.",5
Beautiful Stylish Hotel,Barbara R,"We have just had a wonderful 3 night stay at this old character outside and very modern inside boutique hotel. The staff were all outstanding and could not have been more helpful. The position is lovely,inside the Fort Canning Park where we went for a lovely walk. The MRT is only 5 mins walk away and getting a taxi is very quick as well. The room was large and very well furnished and the bathroom was super cool with a huge bath and park views. Breakfast at the Glass House was excellent. I would recommend this hotel to anyone.",5
Great Stay in Singapore,STantiyanon,"Fabulous stay!!!  It was my second time to stay at Hotel Fort Canning. Strongly recommend for both personal and business trip as you won't feel that you are in SG at all. Good view, great room and excellent friendly services.",5
Perfect,Thomas C,"Couldn't have asked for anything more from everyone at this hotel. Such a great location hidden away in parkland away from the hustle and bustle, but still very close to all transportation needs! Every single staff member was so kind and helpful, the food and breakfast were outstanding (such a great selection!), and good cocktails too! Would highly recommend, and would definitely revisit. It was a great way to kick off our honeymoon in the absolutely stunning city of Singapore!",5
Excellent and charming hotel.,gunawan_karnata8,My first impression with this hotel is fabulous. Room very clean. Nice interior design. Bed very comfy. Breakfast is more than enough to start the day. This boutique hotel located in Fort Canning Park so every morning you can walking/running around the hotel with so many trees like in the forest. After stay in this hotel I will choose this hotel for my next visit to Singapore.,5
One Night Stay,KevinMartinez86,"I am very impressed about Hotel Fort Canning with the service, hospitality and friendliness of the Staff. To the Room which I stayed was really nice and loved the interior design keeping the colonial style plus with the modern touches. To breakfast service we were serviced right away and escorted to our table, the staff at the glass house was very attentive and very professional. As I studied hotel management I was very attentive with the staff and observing them very closely.  My conclusion: I recommend Hotel Fort Canning strongly and I will want to come back when I am back in Singapore again.",5
"Great Service,  Convenient Location",Seng G,"This is my third time staying here and I have always enjoyed this charming hotel. The staffs are very friendly and give personal attentions as much as possible, although this is quite a sizable boutique hotel. They are always helpful to the guests. Thank you Cielo for always being so attentive.  The location is convenient too as it is actually within the CBD so the taxi rides to most places in the city is rather short. For shopping, it's only a short 5 minutes walk down hill to Plaza Singapura - an all inclusive complex. Just ask the staffs and they would show you the right path to take.   Breakfast at The Glass House is always that wholesome and healthy, surrounded by greens in the Fort Canning Park. My favorite is the muesli with honey from the honeycomb, healthy combination!…",5
Unexpected delight,Tetrarch2,"For a business trip, I hadn't expressed a preference for hotel but expected to be placed in one of the larger well-known hotels towards the bay.  The hotel is difficult to fault for its charm - it's all very low-rise and understated. The views are amazing and, for one of the busiest cities in the world it is amazingly calm and quiet.   The room was perfectly fine, clean and stylish with a very comfortable bed - two small niggles, noisy AC, even on a minimum setting and a bizarre shaving-mirror-on-a-stick that wobbled terribly and spoiled the view out of the window.  Breakfast was good, a buffet with plenty of choice and omelettes available cooked-to-order. Honey from a fresh honeycomb was a nice touch.  Despite this being a random allocation, the hotel was a pleasant place to…",5
A real gem in the modern and vibrant heart of Singapore,OandP_nomads,"If you are looking for a charming place with a historical twist, in a superb location - this is a place for you. The hotel is an old colonial style building, located on a small hill in the very heart of Singapore. It is surrounded by a green park - cars need a few turns to make it to the top, while on foot you need ab. 10 mins to get to Doby Ghaut station/Orchard Rd (hint: take a lift to the parking level, and another in the plaza across the road). The rooms are very clean, well equipped and spacious - exceptionally so for Singapore standards, you will have a plenty of room to unpack and move around (and we had but a deluxe room, which is actually the basic standard in this hotel). The decor tastefully matches the old character of the building (but expect high tech solutions -…",5
Historic building with modern facilities,Sarah D,"We stayed @ Fort Canning for five days and enjoyed the buildings historical features and significance in Singapore.  Loved the position, walking to main shopping areas but able to return to the peace and tranquillity of the hotel and park, an oasis of calm and understated comfort.  The staff were friendly, efficient and very helpful.  The room was perfect, comfortable and the bathroom a highlight!  Room service was excellent and the buffet breakfast was a great way to start the day, even when we turned up early and they weren't quite open!  We plan to stay here again and have already recommended to friends, our travel consultant and business colleagues. Had hoped to utilise the park / gym for exercise but due to walking every where and having so much to fit in we didn't need too!",5
"Charming Hotel, Great Location",beryldueman,"I stayed at the hotel in October 2013 for 5 days with my 2 yr old daughter. Beautiful property, small but with alot of character and history. The location of the hotel was probably what I was most happy with, close to the Canning Park, about a 15 mins walk to Orchard Street, 15 mins walk to Clarke Quay (if you cut through the park) and 7 mins walk to Dhobi Ghat rail station. So convenient enough. The staff were helpful and courteous and always greeted us with a smile. And I think the bathrooms are amazing with great views and a pretty unique design concept. Oh, lets not forget, they had happy hour every evening between 6pm - 9pm in the hotel bar and lounge. Free alcohol on certain brands. I think that's cool!   A few issues to mention :  - the wifi is horrible. It just would not…",4
Very nice hotel for families and business trips,Ines R,"Very nice, designer hotel in the Heart of historical Singapore. Located in beafutiful garden, near Singapore Museum, close to main shopping street Orchard. Really nice and quite płace good to rest and visit the city.",4
More show than performance,Nobody125,"The Hotel is located close to the Center of Singapore in a beautiful park. It is very stylish and the rooms are modern and have besides a beautiful bath in the middle of the room a very good tv system.  Problem of this Hotel is that in Spore you will do majority of your trips via a taxi, but the Hotel is  not right on one of the main roads, but it take a cab several minutes to get there from the street. This might be the reason, why the Hotel staff is not able to provide access to a taxi within a normal time. I stayed there for two days and twice I needed to wait between 20-30 min for a cab.  The Hotel is very popular for weddings and conferences, therefore the evenings are quite loud and in the you experience many drunk people in the Hotel lobby. If you try to get a cab at the…",2
Great hotel overall,ManyKnights,Had a very enjoyable stay here and think it fills a strong niche in the Singapore hotel ecosystem.  I stayed here for 5 days in late october after reading the ausbt.com.au review and finding it the most convenient luxury hotel for the Singapore Art Biennale which I was attending multiple days of. Highly recommend if the biennale is part of/is your reason for visiting Singapore.  Much has been said about it's location and I have to say it's very convenient (even walkable in Singapore's sweaty heat) to the galleries and many cultural/historical/art institutions and private galleries nearby. Highly recommend for this purpose but like much of Singapore is easy to get to other must see areas of Singapore too. I shopped on orchard road many nights and again very walkable.   I also…,4
A JUNGLE OASIS IN BUSTLING CITY,toorust,"Stayed at the Hotel Fort Canning for 1 week. Checkin very straight forward, staff very polite and helpful. Taken to room on 3rd floor by receptionist for an explanation of how things work. Clean room had everything I required and a firm but very comfortable bed. I have lower back problems but not on this bed. No pain in the morning - never slept better! Bathroom with a view was a nice touch. 2 swimming pools (one for laps, the other for relax) and a superb gym. Hotel located in a lush tropical park, nice to stroll around each morning before it became too humid. Closest MRT Dhoby Ghaut is a five minute walk away and has access to 3 train lines and great food and shopping at Plaza Singapura. Can get busy on weekends with wedding party and guests. Would stay here again without…",4
Childish behavior from the management,Feelya,"I stayed in this hotel from 29 Oct-2 Nov.  The front desk at checking didn't have the correct check out dates, even though I had a copy of the confirmation.  Then, I was put in a room that had an adjoining room.  The noise next door was terrible and very loud.  Then, I had to check out late and they assured me that I would  be charged a full extra day.  When I returned to my room after the last work day, it hadn't even been cleaned!  I was not amused.  When I called the front desk, they told me I didn't tell them I wanted the room cleaned!  Wow, I was not aware that I had to ask for something I paid for!  I would advise not to stay here, the location is fairly remote for singapore.",1
"Comfortable, Clean and well Positioned",Mike M,My wife and I stayed at Fort Canning Hotel mid 2012.  Can't praise enough.  Great location - excellent modern inclusions - stylish and clean.  Great breakfasts and well appointed restaurant.  No noise - with beautiful gardens and great views.  Stayed for 4 nights on our way from Sydney to London to break the trip.,5
Exactly what you expect from a great hotel !,WinchLargo,"Great rooms / Excellent breakfast / Very helpful reception team / Nice complimentary drinks with the other guests every afternoon / Quiet environment ...  It was an enjoyable stay.  Only one thing should be improved : sound isolation. If you decide to sleep late, you unfortunately hear everything happening in the corridor...",5
"Quiet, lovely, secluded place for honeymooners",noorrehan,"My husband and I stayed there for a one night staycation right after our wedding in the afternoon! They upgraded our room after they learnt about our nuptials and the room was lovely! Can't remember the name of the room but it was one the few rooms with a small balcony, facing the city.  Location is lovely but would recommend you to take a taxi as it is on a hill. To get to the nearby shopping centers is a breeze as it takes a mere 7-10 mins walk downhill.  Breakfast was lovely as well. Love the pools! There were two and we swam at the one at the bottom.  ",5
Singapore stay!,Cheryl C,We thoroughly enjoyed our stay in this lovely old building. The hotel location was perfect for us and we loved the opportunity to be able to walk through the adjoining park. It is restful and quiet despite being in the centre of busy Singapore. The staff were courteous and friendly and we enjoyed our breakfasts in the Glass a House Restaurant. The hotel facilities were excellent and very happy with our room. The bathroom was modern and the bed was excellent. Thank you for a lovely stay.,5
Good value Historic hotel in Centre of Singapore,mdcryan,"Good rooms, which have been well designed and are very comfortable. here ar 2 pools , the best Gym I have seen anywhere in a hotel and some good restaurants. Gattpopardo deserved special mention as a ver y good Italian restaurant. Another Bonus is you are in the heart of c Singapore, with wonderful walks on the doorstep in Leafy Fort Canning Park.  However the service in the hotel is not great. The staff do not have the same professional standard as some of the other hotels )mainly chains) for the same price and the lobby and public areas don't function as seamlessly as other hotels. For example when I was there there was a wedding going on in the Lobby and et guests were wandering through or sitting in part of the bar.",3
Peaceful and yet minutes away from the shops,Anna F,"This hotel is beautiful inside and out. Wonderful walking paths, minutes from the shops. The staff was brilliant, nothing was too much especially with me bringing the wrong cable for my phone so they helped me out. Staff were always on hand for any directions or recommendations. Every thing was clean and tidy. Breakfast in the Glass House was lovely. I highly recommend staying at this beautiful hotel.",5
""" Everything is Excellent , Gorgeous Hotel Park and Restaurant  """,anaramosmartin28,Hotel is gorgeous great for newly wed.. Romantic place and staff is nice and helpful everything in there was of good quality and the feel of the room was just right -We had breakfast in the Glasshouse food is good quality and the location is great with romantic Fort Canning  park the historical place in Singapore and near to the Malls ..etc is everything we need..  I love the Place its very memorable for us to celebrate my Wedding at Fort Canning Hotel and Restaurant .. Thanks,5
A sanctuary in the heart of Singapore...,23Luke1983,"We had a four night stay at the hotel and had a great time. Decor, service and location all contribute to create a fantastic hotel. The staff are extremely helpful, the rooms were comfortable and spacious and the pools were excellent. Would highly recommend a stay in this hotel.",5
Sanctuary in Singapore,BrizzieCol,"The Hotel Fort Canning offers in my view a stunning luxurious experience out of the hussle and bustle of busy Singapore. Centrally located, yet tucked away in it's only world, the hotel exudes class ! From entrance to departure, you can expect the ultimate in service, whilst treating yourself to the very best on offer to the palate and beverage. The Glass House was my wife and I's favourite, however, Gattopardo, is also of a high quality. We have stayed here four times now over four years, and it is consistently first class.....",5
An oasis in the city,john k,The staff are what makes this hotel. They are professional and listen to all your requests. The location is good especially if you want to explore the city away from the temptations of the shops. If you want to be close to the shops then this may not be the hotel for you (though the train station is very close) It is very quiet in fact there were some days that we wondered if there was anyone else staying at the hotel! This is a real treat. It was lovely looking out your bathroom window and just seeing the lush greenery of the parkland. I wonder how this hotel will age as you can see a lot of wear and tear. Especially in the bathrooms (paint coming off the bathroom doors and marks down the corridors) There are a couple of areas for improvements. Only giving one towel per guest…,4
Best of the Best in Singapore,Igor P,"Location perfects very close to the city, best surrounding area in Singapore, no noise very quite and in the city, Hotel perfect modern design in very old building, Staff is wonderful,  Rooms no comments words perfect is small for such low price, I have been travel to many world places either for business or pleaser I would say this is one of my favourite hotel, I have been sleeping so far 10 times and will be more for sure. Simply BRAVO you are my Sing address.",5
Absolutely Fantastic!!!,Jonathan M,"HFC is such a great hotel. Located next to a park in in the center of the city although really quiet. The staff is amazing, were extremely helpful with all my requests. The hotel lobby and rooms were super clean and this is definitely one of my top 3 hotels I have stayed at in the world so far.",5
Conveniently located,ABegs,"We booked a premium room which had a separate sitting area with views of the garden. The comfortable bedroom had a nespresso coffee machine which we loved. Pity there were not more capsules. There was also a flat screen tv. The lights, aircon and blinds were operated by a hi-tech controller located beside the bed. The large bathroom had a shower with a rain head, bath, scales and lots of extras. The hotel is in fort canning, a short walk to Orchard Rd and a stroll thru' the park to Clarke Quays. The park was beautiful.  The hotel had 2 swimming pools, a lap pool and a sculpted pool. They had outlooks to the park and had ample shaded seating. Loved the hotel. It is an old, character building with a modern interior. It is only a small, low rise hotel with 3 floors. Staff were very…",4
An oasis of calm in a stunning city,Andy B,"A low rise Hotel with a colonial feel to it, but with superb modern facilities. The hotel was busy when we stayed as it was the Grand Prix weekend, all the staff were very friendly and nothing was too much trouble. The complimentary drinks and canapés in the evening made it easy to mix with other guests. Take a walk out of the Hotel into the park, and enjoy the peace and quiet, and the view from Raffles bungalow, which is at the top of the hill just behind the Hotel.",5
Beaut location...,Steve D,"A very friendly welcome by attentive and polite staff. The room was a good size and well appointed with a bath as well as large shower. The coffee machine was a nice touch. The airconditioning was quite noisy and a little hard to regulate. Breakfast in the glass house was included in the package as was the ""fivers"" . Breakfast had a good variety of Asian and western choices which was great. The service was great, the staff were if anything over attentive which sometimes made it hard to just relax over breakfast and the seating felt tight ( small details in an excellent overall experience.) The location is what makes this hotel and helps justify the price. Being able to step out into the greenery of Fort Canning Park  was great and it is hard to imagine you are in the middle of…",4
Service is still not up to standard,Uffizi930,"This is my second time staying at Fort Canning hotel. The first time was when it first opened. It's a beautiful hotel overall. The landscape, the architecture, the room. The rooms are beautiful but not very practical. I find it difficult to work with the small desk and the WiFi get disconnected often, therefore not good for business trip. It's probably perfect for leisure trip.  The staff are very courteous and trying their best to satisfy customer. But somehow the check in is still not efficient enough.  Unfortunately, my trip was cut short due to family matter. The front desk was kind enough to try and help me get a refund for the rest of the stay. But at the end it didn't get accepted. However, still appreciate the frontline staff for their empathy.",4
Excellent Hotel,Me_n_my_rucksack,"We stayed here for one night at the end of 3 weeks traveling across Indonesia.  Everything about the Hotel was superb.    The building is a wonderful colonial era military structure - very ""height of the British Empire"".  The rooms were possibly the most pleasant we have stayed in on our many travels - everything in there was of good quality and the feel of the room was just right - some Hotels try to over do gizzmos and dd too much ""quirky"" design features - whereas this room was relaxing / comfortable but excellent technology subtly added (loved the espresso (i think it was) coffee maker and ipod docking station.).  Bed very very comfortable - shower fantastic and the bath - a stand alone feature - made my wife's day - he loves standalone baths.  Light switches were via some…",5
"Quirky, Quiet and Great",Paul B,"The hotel and the location are great. The hotel, being an old refurbished and modernised building, is quite quirky in nature, but in a good way. Its different from the norm which made it a more interesting stay. During the week the hotel was very quiet, due to its location, and the size of the hotel. I spent time in both pools alone in the peace and quiet, with only the sounds of nature in the background. I went to both restaurants whilst there, and they were both good, and once again quiet, although on a weekend they seemed to be busier. The bar always seems to be quiet as well. I think this is probably due to the complimentary drinks on offer between 6 and 8 pm. I had the breakfast a couple of times, and although it was good, I often just walked 5 mins to the Singapore Plaza…",5
Beautiful and Relaxing place!,Anson L,"The location of this hotel is fantastic. Lots of greenery and a peaceful place for a short getaway from the city life. The rooms are unique and the staffs are very friendly. It a resort like feel, and the facilities are A grade quality. Hotel provides a buffet breakfast that has an excellent choice of variety.",5
A Nice Holiday In Singapore,AdahJane,"My third time staying in Hotel Fort Canning! We choose this hotel again is because of it beautiful surroundings, Confortable room and fully equiped gym with the latest gadget such as  "" Kinesis"" The staffs  were friendly and helpful. the food was dilicious at the Glass House with beautiful ambience, Matured greens. We will definately come back for the forth time!",5
Amazing Hotel,Ming H,"We stayed at this hotel when we visited Singapore in June 2013. We really like this place because of its ambience, quiet, serene and lush greenery. The room we stayed faced the park, and the view is lovely. Its like staying in a resort yet its located in the centre of the city. Shopping at the famous orchard road is no problem as its situated nearby. Amazing isn't it,a great location!  The service of the hotel staff is also good and they make sure we enjoy our stay there. They explain to us how to use the amenities provided in the room as the set-ups are modern and very up-to-date. I really enjoy the comfort of the room and had a good night sleep which I rarely get on my first night in most hotels I stayed. I will definitely stay here on my next trip to Singapore and I will…",5
Beautiful place to forget the city aspect,Squeekygates,"We (2) picked up a special that should have given us a deluxe room but were upgraded again to premium when we got there, day before the Formula 1. The room had a view of the Fort Canning Hill gardens, where we took a walk in the lovely park grounds, before taking the included buffet breakfast. Easy to forget you are in a crowded city. On the south side of the hill there is stairwell and 2 min walk to Clarke Quay restaurants on the riverfront. Room very clean and comfy. Pillows divine (I am very pillow-fussy). Bathroom huge, with the rainstorm shower-rose that I have come to adore. Separate bath, which my travel companion swam laps in. Room service great and very reasonably priced. I've stayed at a few places in Sing, but this place stood out. Staff terrific and friendly. Short…",5
"Great location, great service",Rita O,"Located in Fort Canning Park, this gracious building is a spectacular venue for the hotel Fort Canning. The service from the staff is exceptional - nothing is too much trouble or too difficult. Even when they're busy they have time to find a shop, or suggest a restaurant or even get bandaids for sore feet. Everyone was really friendly, even some of the cleaners who spoke little English. Close to Orchard Road, the Singapore National Museum and other attractions. Also very close tot he MRT - the very efficient underground train service. Dhouby Ghaut, the closest MRT is also a large interchange station so everywhere is within easy access. Had a great time.",5
Excellent Stay for my Business Trip,KTRHB,"Was in Singapore for a buiness trip from 6 to 8 Aug 2013. A friend recomended HFC and was a excellent choice. The ambient was suitable for business travellers. Modern room set in historical environment and in the heart of the busy city was an unforgetable experience. I like the breakfast as it was not too heavey and good for fast moving business traveller. After a hard day work, the pool and the gym were excellent for me to relax and rejuvenate.  The gym was complete with full exercise machine. Food - room service was a unusual experience. Top of all is the free coffee and wine at the lobby every evening!",5
Never been disappointed,Jun W,"Having stayed in HFC on our several trips to Singapore, I must say that we have never been disappointed before.  On the most recent trip, I noticed that they have made some adjustment & threreby we get to have more space in the room to move around. That was great as we tend to come back with bags from shoppings!  The staffs are always that helpful & friendly as ever.  I can see that the hotel has put in lots of effort to upkeep & maintain the luxury. The in-room touch button controls are easy to handle now.  A cup of Nespresso in the room watching TV really soothes the senses.  The Glass House always keep up with the quality of food we expected - homestyle cooking with a nostalgic touch.  Happy hours is still our favourite time, as a guest we feel appreciated and occasionally…",5
Hidden sanctuary in Singapore concrete jungle,cK Ong,"Smack in the middle of Singapore's concreappointed aass,  the last thing I expected to find is this little gem nestled in the lush greenery of fort canning Park.   My stay was very enjoyable.  Check in was a breeze and the staff handled all my requests with professional aplomb.   Breakfast at the glass house was buffet.  About average quality.   My room was on the 1st floor.  Very well appointed and large.  Coffee machine in room was nespresso and twg teabags.   All in all,  a very pleasant stay.   . ",5
Secret Colonial Garden,Beaugeste L,"What a great renovation, seems like nobody is here but it was fully booked when we stayed. Simple, Colonial, with a peaceful bar, lobby and pool. Sweeping staircase, Rooms have city outlooks and 20 ft ceilings. Outdoor garden lounges are bug free. love the free wifi, free coffee and fruit in the guest lounge, evening drinks and mini canapés; very relax- lah. morning walks through the park and swimming in a 25m lap pool separate to paddle and lounge pools. 5 min walk to Dhoby Ghaut MRT/ Orchard road. The greatest place to holiday stay in Singapore. A weekend wedding venue, several bridal parties swanning thru was a bit of fun. Some ""plumbing quirks"" in the bathrooms, but you do soak in a mega tub looking at the skyline, you have to stay to find out for yourself! Otherwise, worth…",5
excellent service,Laphatrada88,"The hotel is very beautiful and quiet. I think it's very fancy and luxurious.  The staff are very helpful and provide the fine service. Very impressed, the room is very stunning, not far from Orchard road. When I got back to Thailand and I forgot to ask for the receipt to get a refund, the staff helped me a lot. I asked them to send me the receipt to Thailand and they did it as well. I'm really impressed and next time if I go to Singapore, I'll stay in this hotel.",5
Quiet yet not far from Orchard Road,Casper65,"Located at Fort Canning Park, it is relatively quiet without any crowds associated with city hotels. Lots of greenery being next to a park. But it is also just about 5 mins walk to dhoby ghaut mrt and PS shopping centre- easy access to shopping, food, and transport .  Rooms are of good size, with huge king size bed, a couch, writing table, nespresso machine. Design is modern and room looks relatively new ... Bathroom is good size with separate standing shower and a huge bath tub. U can sit in the tub and stare out into the sky....for this room type, ask for room that faces in the direction of Orchard Road Being a boutique hotel, dining options in hotel are limited but there are so many options within short walk from hotel. There is a spa and gym in an adjacent building Overall a…",4
Staff were excellent,Jean1948,"Our arrival from along flight our greeting was very welcoming, and trouble free,  on first appearances the room was great, but there were little things that could have been improved vanity area was small,no storage, lighting poor, shower blocked,noisy air conditioning, but saying this the reception staff were over and above excellent and efficient . Ruby was outstanding in her job and sightseeing information and the hotel porter, Micheal gave really good directions which helped us on our traveling around Singapore. The grounds and cleanliness of the hotel were outstanding, overall it was a great experience.",4
