Review title,Username,Review,Rating,date,traveller_type
Highly recommend,DipeshDips,"Hotel is great. Staff are all polite, helpful and very knowledgable about the local area. Gym is massive and fully kitted out. Location is central and some restaurants near. Huge variety for Hotel breakfast. Hotel main menu needs more vegetarian options. 2 lovely pools with stunning views esp the infinity pool. Top floor pool is not used as much so better for a swim. Rooms are small so limited space for luggage but bed is so comfy and bathroom is big. Especially big praise for the incredibly  hardworking breakfast staff who always smile and are probably not appreciated enough. No complaints, would stay again. Thank you JW Marriott. ",5,March 2018,
Modern Funky Hotel,Tim K,Stayed here for a long weekend with executive lounge access . Well worth the extra cost . The hotel is well positioned to explore Singapore and close to alm th attractions. Nice room and has all you need for the stay  The staff are attentive and nothing is too much trouble. The breakfasts and club lounge exceeded expectations. On our list of to do again !,5,March 2018,
Super Modern Hotel and Amazing Club Lounge!,TheModerness,"The day we landed in Singapore was the morning of my actual birthday (Singapore time). I had no clue at the time, but my boyfriend surprised me by getting us a beautiful corner suite. Our room was located on the 21st floor facing the Marina Bay Sands Hotel. The suite was comprised of a living area, 1.5 bathrooms, a small wet bar area, and bedroom.  Our flight got in super early so we decided to try our luck to see if we could check-in early. No surprise, the room was not ready yet. Luckily though, since our room included the executive lounge, they gladly escorted us to the lounge and let us have breakfast there while we waited for our room. I couldn’t technically go anymore that morning anyways because I actually had to take an online midterm exam. Yes, right on my birthday. I’m…",5,February 2018,
Deluxe room had fleas!,HowGoodRU,"Stayed for 4 nights.  Room was small. Bathroom had a sliding mirror to allow watching TV while in Bath.  Nice thought but super impractical as one can hear every sound in the bathroom when used by another. Room had fleas flying around.  Staff were rude...  Told my colleague of mine to ""move aside"" in the lift. When reported I didn't get any feedback on the incident.  No pillow menu.  Can't believe bed was not a pocketed spring mattress and if it was a rather lousy one.  Have stayed in Marriot around the world and this is the first that I have found to be so lousy. The check in was messy as there wasn't a queue system.  Seriously needs improvement.  ",2,March 2018,
Great service at the executive lounge,KiatHong,"We stayed at JW Marriott Hotel South Beach for 10 days. Overall, we had a pleasurable experience. First, the hotel is new. Second, there is a great variety of food for breakfast at Beach Kitchen. Third, the hotel location is perfect, as it is very convenient and easy for people to visit us.  Service at the executive lounge is great. Ann, the manager, did a fabulous job in leading a team of friendly and hardworking staff who served us so well. We love the bright smile of Lavinda, Hazel, and Vivien. The afternoon tea is nice too. Strongly recommend visitors to get access to the lounge.  We certainly look forward to staying at this hotel in our next visit to Singapore.",5,March 2018,
Not a great start with forgotten airport pickup but they really made up for it!!!,haroldh26,"Elegant hotel with service above and beyond. 2 nice pools, excellent executive lounge, restaurants, bars. Great location also. I have not stayed here before but will in the he future each time I visit.",5,March 2018,
Amazing friendly Hotel,mummymac17,"Just back from an amazing week in Singapore staying at the JW Marriot Hotel South Beach.  The hotel is situated so close to all the destinations you want to visit whilst in Singapore.  The hotel is new, clean, and has an amazing pool on the 18th floor which has uninterrupted views of Singapore and all the buildings.  The bed was amazing and huge, the bathroom complete with big bath was also huge with a rainforest shower, and the toilet that kept the seat warm for you. Loved the personal touches like small chocolates on the pillow when our bed was turned down for the night.  We were well looked after by Melvin, beautiful Hazel, Eva and Vivien just to name a few and felt like we were part of the family of the Marriot.  There is a MRT station right under the hotel so we didnt have…",5,March 2018,
Trendy and modern hotel w excellent service,TSHur,I stayed one night with my wife and 18mth old daughter. There are no kids facilities but have great 2 pools. They are not really for swimming but place for relax. (Nearby shopping malls have many kids cafe)  Interior is very modern and trendy. And it's only opened in early 2017. Staffs are very genuinely nice. Especially ones in club lounge were very friendly and helpful. I was very impressed. Food there is not exciting though.,5,December 2017,
Not your grandfather's Marriott,David W,"Not your traditional Marriott.   Just over a year old, this property has gone for the very contemporary feel.  Rooms are very techy  Bathrooms with toilet seats that automatically go up and down when you enter.  Turning lights on and off can be a challenge.  Executive Lounge is excellent in true Asian style.  Great location, covered access to train station.",5,March 2018,
Hi,Edinawong,"Had a wonderful stay . Amazing service . Highly recommended . Rooms are well appointed , very comfortable  The hotel is very modern with very nice facilities. Location is convenient close to Raffles City which has been completely renovated   ",5,March 2018,
Perfect,Alexei-om,Stayed there for 1 night on our way back to the us.  Definitely an interesting hotel. We were upgraded to a beautiful suite. As platinum spg we also received complimentary breakfast at the Marriott cafe. Such a big selection!  We also managed to enjoy the pool with a very nice city view. Wish water was warmer though.   Would definitely come back.,5,February 2018,
"Very good hotel, staff are the assets that make it work.",Paul H,"OK, so where do I begin, I travel a lot, I use the Marriott because lets face it if you do travel a lot you might as well pledge allegiance to one of the chains and gain some benefits with any luck. I have posted a few times before and I only do it if it’s a really poor or excellent experience. This time it is due to excellence, and as always, its staff excellence, probably not through training, its too natural but through good choice of staff. If I’m honest hotel rooms are rooms and pools are pools. I am still in the JW Marriot, and the rooms are fine (I’m Platinum so I get some form of upgrade etc). the cleaning staff are great not because they clean well (which they do) but because they are genuinely nice guys. Front desk, can’t say, as I went straight to the exec lounge and…",5,March 2018,
Great Service!,LynseyWoolliscroft,"The staff at JW went over and above their duties to make us feel welcome. Saathiis the bellman was attentive and recognised us daily with a lovely smile and assistance.  The hotel staff were highly professional but friendly and welcoming.  The hotel itself was comfortable, clean and ideally located. ",5,March 2018,
Excellent Stay,puyk1960,"We stayed here early March and the Hotel was one of the best hotels we have stayed in,the staff were helpful and friendly.We had the Executive Package which we highly recommend.The buffet breakfast was very good as well as the rest of the package.The hotel is well situated and easy walk to Marina Bay Sands,Gardens by the Bay, Merlion, Suntec Shopping Centre.",5,March 2018,
Great location,1_4_Traveling_man,Enjoyed our 2 night stay here. The room was very comfortable and the pool area offers spectacular views. The executive lounge has a very good variety for the different times of the day. The staff was amazing and very helpful.,5,March 2018,
Over the Top,unluckyduck,"We stayed for 3 nights using Luxury Escapes package which we bought last year. We are here to go on a cruise and thought this would be perfect way to start the holiday. We paid $1099 at a substantially 'discounted' rate. When I checked on line the prices seemed to be around the same if not slightly cheaper, which was disappointing. We were checked in fairly quickly, the lobby area is too small/narrow and can get quite crowded as a result at busy times. The room we 'upgraded' to is so tiny, even my bedroom at home is bigger! Can't walk past the foot of your bed without hitting the chair at the desk. Too many mirrors! Walls of mirrors in fact. Mirrored rubbish bin, mirrored edges of pictures, mirrored bedside tables, are you getting the picture. It all comes off as a bit tacky,…",4,March 2018,
JWMarriot Singapore South Beach Rocks,Jatin Ahluwallia,"I had a business to finish in Singapore. Short and tight trip with just about 30 odd hours and a last minute planning. Came across new destination is thought of giving it a try. JW Marriott is an excellent hotel with fascinating views, very plush interiors, spacious and well appointed rooms. Score perfect 10 on location. Very centrally located with easy access from almost any side. Choice of so many bars and restaurants to go in the same compound though not part of the hotel. It’s better to book with club lounge access. Breakfast buffet was very well planned with great attention to details for a healthy meal. In between small meals were also great at the club lounge.  Big thanks and compliments to the hotel for allowing early check in which was very very useful. Much…",5,March 2018,
Great Hotel - Awesome location - Brilliant staff,zedmeister,"We spent 3 nights in the small east tower.  The location of this hotel is absolutely brilliant- you cannot get a better location.  It’s new - it’s definitely different in terms of the decor and it’s a bit awkward at times having to go from one wing to another in multiple lifts, so choose your room wisely.  We had an executive access room - the staff there were excellent - all of them but the two standouts were Melvin & Hazel - Both larger than life characters. But we should point out that all of the staff were incredibly friendly, helpful and genuine.  The pool areas are incredible. The views and pool area on the 18th floor are amazing but it lacks sunshine so if you want to catch some sun go to the 6th floor of the small tower and use the infinity pool there. We had the place…",5,March 2018,
Excellent Executive lounge service,SB Kim,"I had a wonderful day in this hotel. After a long tired night flight, I could have a warm breakfast and quick shower in the early morning before check-in. Hazel and Zolie remembered me and helped us to have a great comfort. They are service expert with bright smile. I look forward to visit this hotel again. Room and view from the pool was also very nice.",5,March 2018,
WOW on Customer Service!,mamagotpork,"The views from the Hotel were simply amazing.  Rooms were modern, quiet and the bathroom was luxurious.  The staff could not have been more friendly or helpful, especially in the Executive lounge.  When we walked into the lounge, the staff would greet us by name and they were very attentive, making sure that we had everything we wanted.  A special call out to one of the servers, Hazel!! who was so friendly, cheerful, and just a great person!  She is a keeper JW!  Can not thank her enough for making our stay so memorable.  The only disappointment at the hotel was that the water in the pool (outside) was very chilly (who would think in Singapore?) so much so that we did not want to go in.  The hotel is also very central to many of the sites, within walking distance.",5,February 2018,
An overall review but...,auntynell,"Lovely newish hotel, very modern, great location. Our room, studio in the small tower, is very nice and clean with great amenities. It is very small,  but we are grateful for the open view towards Suntec shopping centre rather than over the city or the close tower next door. No bath but a large three way bathroom, very well stocked with towels and lotions etc. the desk chair rocks, and with such a small space we were very conscious of getting toes caught as we navigated around the room. Lots of techno stuff made charging of tablets and phones easy and the wifi is good.  The two pools are amazing but not at all  conducive to laying around as only a very few sun beds (4 glamourously placed in the water in one pool) we found the pool in the small tower to be quieter but the lack of…",3,March 2018,
7 Nights of excellence.,trebor95,"What a pleasure from start to finish. Upgraded  to deluxe room with great bed and wonderful bathroom. All sparkling clean and first class WiFi. Had use of the club lounge where all is provided. Top breakfast European and Asian delights cooked by Ken and his fellow chefs. Refreshments provided during the day. Snacks from 17.30 to 19.30. The icing on the cake started at 17.30 until 21.30. That was a top class selection of alcoholic beverages. The staff in attendance were extremely helpful and attending. Like Ann Margareth, Melvin and Hazel, to mention a few. The two pools are worth a visit, not only for refreshing water but also for the magnificent views. The location is very good with the MRT so close, where you can travel all over the island and there is access many eateries and…",5,March 2018,
1st stay in JW Marriott South Beach,Ferdinand B,"Stayed for four nights at JW Marriott South Beach and overall it was a pleasant stay ..  Location: Excellent! Across from Suntec City Convention Center with Esplanade, Raffles City, Millenia Walk and Marina Square all within comfortable walking distance. Circle Line Esplanade stop is just right downstairs with easy access to North South Line. Bus to various area of Singapore are easily available. Bugis Junction is a brisk 8 mins walk. Very convenient!  Check-in: Did online check-in via Marriott app but the room available was only twin-bed. Asked to wait until 1600pm which we obliged, and when we returned to collect the room card, it was STILL the twin-bed room. Called downstairs about it TWICE, and had slow response. Ended up down at the check-in counter to complaint and the…",5,March 2018,
"Repeat consistent excellence in customer service, accommodations, food, and location",blaisebettencourt,"10 months after my first visit to this hotel I was fortunate enough to call it home again for a five day business trip. What made this return visit so special was seeing the familiar faces at the front desk, executive lounge and throughout the hotel. The hiring manager and management team has done a wonderful job in hiring and retaining individuals that work together as a team and truly enjoy taking care of their guest and making them feel part of the extended family.    The executive lounge is an exceptional value and benefit for the guest in providing outstanding food, welcoming environment, and truly a time-saving and cost efficient option for eating. Thank you Erin, Rio, Ruth, Hazel, and team for taking such good care of me and the other guests ( your intern was exceptional…",5,March 2018,
"Great Location, Great Service, 5* Rating!",Amaris D,"Our stay for 7 days celebrating our anniversary was joyful from beginning to end. Modern sleek design, clean and well staffed with friendly services from everyone yearning to please and make your stay a convenience. God willing, we will be back again for more!!",5,March 2018,
"Good facility, but wear sunglasses :)",Sen N,"Stayed here for five nights over New Years Eve 2017-2018. The check in agent said that I've been upgraded to a deluxe room. But I'm not sure if that was really an upgrade - my reservation said 'standard room' but there's no standard room listed on their website. The two smallest room types listed on their website are deluxe and studio. It was rather confusing.   But given that there was not enough room for a baby crib in the deluxe room, the guest service manager upgraded us to a premier room which was slightly larger with a day bed along the window. I'm thankful to the manager and my Marriott gold status that helped with the upgrade. This turned out to be the extra space we needed to stay comfortably with the kid. In addition to the space, the premier room's view of the New…",4,January 2018,
Pleasurable and designed place to stay in good location with little flaws,BigMan66,"Modern and quite new hotel that comes with a few good restaurant options in the complex at street level. Our check-in experience was a bit weird as it took a real long time. In the end we got a very nice room with good views towards Marina Bay. The rooms are big and nicely desigend in a Phillipe Starck style (never had so many mirrors before....). The only strange thing was that the bed had a bedside table only on one side. Most memorable feature: the toilet, that opened itself as soon as you walked in the WC. Big bathroom, enough space to hang clothes and store away luggage.  Breakfast is at street level where you find a lot of healthy coices like fruit and different mueslis. The hotel comes with 2 different pool areas on floors 2 and 18. Both of them unfortunately are not…",4,March 2018,
Twin beds made sleeping difficult,happysun16,"Beautiful room but for 350 sgd a night I think expecting a king bed vs 2 twins is reasonable.  Lots of North Americans here for business who expect king beds.  Did the hotel run out of money when it  came time to select beds? Even doubles or queens would be better.  Also no plugs in  bath room, so strange.  Lobby is a bit of a zoo for checking out, better to do on line.   Would also have appreciated a coffee maker in room.  Breakfast is excellent, possibly best buffet in Singapore.  Pool also beautiful.   Will not be back for work unless someone can guarantee me a king bed when I reserve. ",3,March 2018,
Excellent modern hotel with service to match!,speedsister,Stayed here for 3 nights and had a club room which gave us access to the executive lounge which really made the stay! The check in was quick and efficient and our bags were delivered promptly to our room. The room wasn’t massive but it was modern clean and well designed with a great bathroom. Used the lounge extensively during our visit and staff were always very friendly and helpful and given how expensive Singapore can be to eat and drink out then having this added extra this was a definite plus! Loved the modern funky artwork and decor throughout hotel - would definitely stay here again. Pool areas were always clean and not too crowded with amazing views - although some sun loungers would have been good as only sofas so not conducive to staying for any length of time by pool.,5,March 2018,
Good Marriott hotel but average services to Gold Elite member,hippodiver,"I am a Gold Elite member and have stayed at many Marriott properties around the world.   I have also been staying at this hotel for a number of times when I am in Singapore for business as it is more convenient for me to get to my office.  As a JW Marriott property, I do no think that it provides the same level of services as other similar JW Marriott hotels. For example, I don’t think I have never got a room upgrade even though I have stayed there for 4 times.  The Executive Lounge is also average with limited F&B choices.  Given the high price, I only stay at this property because I am a loyal Marriott member. If there was another Marriott brand hotel that provides similar location convenience, I might stay there instead. I previously stayed at other hotels in Singapore such…",2,March 2018,
Too much of expectation from JW Marriott can be disappointing,Doreenang_ssaa,"No doubt about the friendly front desk staff is providing the JW Marriott class of services. But checking in was not as breeze as I expected need to wait for at least 20 mins before i get my room.   Upon entering my room thats the biggest disappointment. Its my birthday escapade, i want a big bed to myself yet they gave me two single bed, sigh without preempting me while checking in. The room is also pretty stuffy and view not fantastic.   Finally, i managed to get a king size bed but I have to downgrade my room as per the front officer Sherrine said, they have very few premier rooms with king bed most of them are two singles, sigh....  I'm not sure if it's because I experienced Hyatt immaculate standard that makes me feel somehow there are still many room for improvement. From…",2,March 2018,
Great hotel thought with some room for improvement,Malcolm H,"Booked 2nights premium suite at the South beach for a family staycation. Check in at 650pm on the 16 March(normal check in time at 3pm) and we waited for 20mins to be served.   Afterwhich we were told that we needed another 30mins before the premier suite is ready as the system left out our reservations which was really a dampener as the kids haven’t had their dinner yet. However, service recovery was swift as a deputy duty manager then offered us to have dinner at the main restaurant in view of the delay.   After dinner we went to back to the suite and the family were really happy with the overall decor and ambience. Only issue was the welcome note by the Managing Director(Stephane Fabregoul) which clearly shows the room was supposedly for another guest(Ms Lee And Mr Pang) way…",4,March 2018,
Excellence,PudongP888,"From the moment we stepped into the hotel the whole experience was excellent. We were greeted after an 8 hour flight with a friendly and efficient check-in. We were greatfully guided to our room as this is a large hotel with several towers and it can appear confusing at first. Our bags were brought to our room within 5 mins of our check in. There was no need to fumble for a tip or concern about foreign currency. The bags were delivered with a smile and he left, which was so refreshing as we were tired and anxious to settle the in after a long journey. Throughout out stay there was nothing less than 5 Star treatment from every staff member. Nothing was too much trouble. The room was very clean and comfortable. The art works and fittings were modern and captivating. I fell in love…",5,March 2018,
Awesome,leejieying,"Its prefect hotel in singapore, modern design building, exclusive interior, clean and comfortable in the room. Easy proces check in and check out to less 3 minutes, all staff overall very welcome and polite. Thank to management hotel JW marriot",5,January 2018,
Great Marriott South Beach experience with Luxury Escapes,Bluecat323,"Thx to Managing Director Stephane and his wonderful Marriott South Beach team for a great family holiday. We were spoilt by the staff in the Executive Lounge and housekeeping..nothing was too much trouble..special thx to Hazel, Kelvin and Ann Margaret for their welcoming smiles and great service to our family...also breakfast won't be the same without Kens perfect omelettes.  We ticked everything off the Trip advisor 7 day itinerary except the Singapore Flyer (closed)...maybe next visit.   Cheers Debby Gardiner Australia",5,March 2018,
The Journey - Hi Tea,LadySarah9,"Went with my team. Great ambiance, luxury and very classic. We were warned that they need at least 20 mins to prepare the food. Not a problem because there are appetizers and dessert available. Overall it was OK. We will not consider this selection again.",4,December 2017,
"Best 5 star hotel i have stayed in Singapore, next to Suntec Exhibition.",bbigote,"The JW Marriott South beach is the best hotel i have stayed in Singapore till date, i make regular trips here due to conferences hosted in the Suntec or the Pan Pacific, and JW Marriott is just across the street from both.   The hotel is brand new, facilities are top notch and the rooms are great with modern design and functions including smart TV and electronic toilets, blinds etc.   Upon arrival at close to 5pm there was no line for checking in and Ruben assisted myself along with my co-workers. I was upgraded to a suite which was a very pleasant surprise and i Thank the JW Marriott for this privilege and surprise.   The room was on the 20th floor with the most amazing view of the city, park and exhibition, as it offered about a 90 degree view being a corner room with all…",5,March 2018,
Fantastic Room & Phenomenal Executive Lounge Staff,Kristiann A,"The hotel itself is architecturally impressive.  My room was an executive room and was very spacious.  the cleaning crew did a great job daily to quickly yet thoroughly clean the rooms and restock the water and toiletries. the room was spacious and comfortable for an 8 day business trip to Singapore.   The gym was well-equipped with cardio equipment and free weights but on the small side considering the size of the hotel.  Make sure you check out the pool on the 6th floor of the east tower in the spa building.  Amazing! I frequented the Executive Lounge daily for both lunch and evening cocktails.  First the food selection for breakfast is phenomenal and rivals the full buffet in the restaurant. In the evening, the cocktails were premium brand and the wine selection was…",5,March 2018,
"Good hotel, not so good staff",Ogi0,"The hotel is centrally located in the center of Suntec City Mall, with a subway station under it. From here you can easily reach any place in Singapore, and the main sights in the center can be reached on foot.  We arrived early from an overseas flight, the room was not ready, but the check-in itself lasted for more than half an hour. This is the slowest check-in I've ever had in a Marriott hotel. Upon leaving, I wanted a late check-out at 4pm, they only gave me until 15:00, although Marriott's terms -16: 00h are guaranteed for the golden members. The rooms are not very large and are not very practical, but the bathroom is very well done. Beds are small and not very comfortable. The finest part of the hotel is the executive lounge, with highly professional staff and a wide…",4,March 2018,
Very nice Marriott Property,EnnoFL89,"My last days in Singapore I spent at the JW Marriott. As a platinum member I was upgraded to better room and had longe access where you have food all day long, including a nice brekkie, afternoon tea and dinner with a good variety of food. The room was facing the bay so I had great views at night. I liked staying here as you get some good perks as an Marriott elite. ",5,September 2017,
Fantastic Executive Lounge Staff,Candace B,The hotel is very nice and all the staff are wonderful but I have to give a big shout out to Ann and Yogesh (not sure I spelled that right) who work in the Executive Lounge! Not only did they great us but remembered us and made sure we had everything we needed. Great suggestions for local places to visit too! I am a tequila drinker and on the 2nd night they ran out.. They went out of their way to find me a bottle and then tuck it away so I had my favorite drink for the rest of my stay! Stellar service that went above and beyond!,5,March 2018,
Great place to stay. Staff went over and above,Leesi G,"Stayed at the JW Marriott during a recent business trip through the region.  Hotel staff were exceptional (thank you Eva), in taking care of my requests.  Visited the spa while there for the weekend.  Jeslyn was incredible.   Worked out all my stressful travel related muscle knots.    Great stay.  Will certainly be back again.",5,March 2018,
5star hotel. 1star check in.,Breez N,"Takes forever to check in with the haphazard check in layout and system. Hotel staff enables aggressive guests to beat the queues.  Be advised, to remain patient when checking in, lower your 5star expectations.   ",1,March 2018,
"“Stylish hotel with professional staff team from front desk, restaurant staff not.""",EMILY I,"It is our first time visit Singapore and really have a good time stay here from March 2-3.This time we celebrate birthday in Singapore.  Before we visit we had a call with reservation, staff are very professional and friendly answering any questions. When we check in that the lady mention when is possible to deliver your birthday cake? This is direct asking not bad but I prefer more surprise would be better than asking directly.(It is ok.) But the cake is tasty we would like to know where could buy if possible?  One thing to mention is that one of the staff in the breakfast time on March 3, no smile all the time and doesn’t want to reply us when we asking for a new spoon.Seem like a Chinese lady could't see the name badge.  Special thanks Front desk Vivian and Concierge Gary to…",4,March 2018,
Wonderful Luxury Escape,Ewa J,"We couldn’t have asked for more! From the moment we stepped in to the hotel we were treated with courtesy and kindness . Early access to our room and late check out as well. Access to the Executive lounge for,3days. Wonderful service by all the staff especially Hazel who looked after us so well.  Thank you everyone. Plus the chefs who always put on a great spread for breakfast , tea and happy hour. ",5,March 2018,
special thanks to Rueben at the front desk!,Teresa H,"I stayed at JW 1 night from March 3-4 ,at room 1605.   Although the room was quite small, everything was neat and well equipped. I speacially asked for quite room cause I had a long flight the next day. Rueben, with sincere service mind at the front desk, helped us to have very comfortable stay! Thank you!!! The rooftop pool had a nice view but the water was too cold. Would have been much better if they warmed pool water a bit.",4,March 2018,
A Hotel that exceeds your expecations,Carol T,"From the moment we checked in, there was literally no turning back. Everything was just amazing. Even having the complimentary drink at the Tonic Bar was such a pleasant experience, soothing all the 5 senses. We enjoyed our time hanging out at the hotel so much we ordered room service although we had made dinner reservations at restaurant across the street. In-room dining has never been known to be delicious, but the JW Marriot surprised us with the delicious food and well plated food. The Fish & Chips was a stand out (we ate at the roof top bar on the 18th floor - it is a MUST GO!)",5,February 2018,
"Amazing rooms and space, good staycation :)",Vinanthi,"The rooms at JW Marriott are excellent and luxurious. The room was stylish and had extra additions of fluffy pink robes, slippers with bunnies on them, facial steamer and pedicure kits - The rooms were plush with great attention to detail and amenities - such as a very clever toilet and remote-control bidet, electric shades and curtains, wonderful tub. The included laundry was also much appreciated. All in all, a stylish stayacation in a top notch location ",5,November 2017,
"A Superb, Well-Located Hotel",Stephen S,"The J W Marriott on South Beach is a superb hotel. Sparkling new with large, well-furnished and quiet rooms and a helpful staff. It is very well located only a short walk from the Esplanade MRT station, convention center and a major shopping mall. The only issue is don’t believe that a bellman will be at your room within 10 minutes of your calling; 20 to 25 minutes would be more accurate. Except for this easily dealt-with issue, (just call 25 minutes ahead) this hotel is excellent.",5,March 2018,
Brilliant Hotel,Zoesands,"We stayed in this hotel for four nights on route to Australia. We chose an Executive Room which gave us access to the Executive Lounge. The check in was very quick and efficient.   We spoke to the Concierge Muzaffar Azrin Bin Jamil who was extremely helpful with a wonderful knowledge of Singapore.   Regie our room attendant was very helpful especially when we told him that our douvet was too warm for us, he arranged for a light blanket to be put in our room.   Hazel, in the Executive Lounge, always had a smile and greeted everyone with a warm welcome and was always helpful.   Ann Margaret, on reception in the Executive Lounge lent us a book on the local area, which was really interesting. The staff treat the guests in the true spirit of Marriott, always smiling, nothing is too…",5,March 2018,
"Wonderful staff, futuristic to weird design",nomad6022,"This is quite a new hotel, built with a radical abstract design, which is somehow weird. For instance; check-in desks are in a narrow corridor, which is the only passage from the main entrance to the rooms elevators. The wall behind front-desk, is painted with kind of grey-white mix, which seems to be dirty.  The desk-chair in the room is an aluminum rocking-chair and is totally out of touch for a desk working chair (see picture). It is impossible to sit in it for more than 5 minutes.  As a Marriott-platinum member, they told me I was upgraded, but still the size of the room was very small.  Otherwise, this hotel is a great place, a way from downtown traffic.  Their service is top notch.  Rooms are 100% clean, bed is excellent, and sleep quality is great.  During my last stay…",4,February 2018,
Great Stay,Ken A,"I spent a week in Singapore and stayed at the JW Marriott South Beach.  The lobby is a bit different but the check in was fast, friendly, and efficient.  The room was large with a good work area.  The bathroom was very large but the counter space was limited.  The bed was very comfortable and the room was quiet.  I had laundry done two times during my stay and it was completed the same day and done perfectly.  I used the Executive Lounge for two meetings and it was very convenient.  A great experience.",5,February 2018,
Amazing breakfast selection!,TarokoG,"As long as you are not placed in one of the lower floors that look into the other building... the hotel is great!  We stayed here during Christmas and the hotel was fully booked, therefore we were put in one of the lower floors which was quite disappointing, as there is literally no view and it even says on the windows not to forget to close your blinds as other can see... The next night we were relocated to a much nicer room with beautiful view, so no regrets there!  Amazing and spacious gym, with the brand new equipment. There are two pools, I would suggest using the one on the lower floors as it was much nicer there. However, do keep in mind the pools are rather cold, explains why there aren't many people there.   Breakfast was one of the kind, I don't think we ever had such…",4,December 2017,
Excellent even with a kid,Mirella V,"We spent only 3 nights in JW Mariott South Beach. I was hesitating a lot before choosing this hotel, as most of the TA members comment on their business stay. Moreover, I was frightened that the Deluxe room paid for would be too small for us.  Much to my surprise, everything went smooth. We were even upgraded to a premier room, where the daybed was converted into a child’s bed.  Professional staff everywhere, not much lip service, but helpful.  As for breakfast and evening buffet, we found it extraordinary.  I would return any time!",5,January 2018,
Wonderful stay and wonderful staff!,my p,"We stayed 10 nights in JW Marriott South Beach during the Chinese New Year. Having been a regular guest of Marriott properties around the world, you wouldn't want to stay elsewhere particularly in this property. Room was fabulous with an awesome view of the skyline of Singapore. I am particularly impressed with the staff at the executive lounge who have been very friendly and welcoming! Thanks to Lavinda, Hazel, Esther to name a few who would go an extra mile to make my stay in this hotel such a memorable one! Will definitely come back!",5,February 2018,
Elegance at its best,Terry S,"I have always be thoroughly pleased with every JW I have stayed at, whether on business or on vacation with my wife.  My first stay at the JW South Beach definitely reaffirmed my experience.  Service at its best, there, but invisible.  The little touch make the difference.  Thank you all again!",5,February 2018,
I found a friend in Singapore.,Steflazza1988,"I stayed in this beautiful property for 2 nights. I work in hotel business for many years and I travel around the word following my passion working for top level hotels. I was impressed about the facilities and the design of the hotel, really top class! Most of all the staff is very corteus and professional. Mr. HYRIZ RIZAL the bell man was incredibly friendly and very attentive. He like me has a real passion of his job and very talented in guest relations talking with each guests with his heart. He is a credit to your hotel. Also, I met him casually outside in the lobby, he approach me with his genuine smile and asked me if I had good night. I was impressed because was the end of his working day. Thank you HIRIZ RIZAL you really made my stay a wonderful experience. I wish you a…",5,February 2018,
Excellent Service,Kakai M,We stayed for a week and visited the executive lounge everyday and found the staff to be very helpful and happy especially Melvin who was very friendly and attentive and Hazel who always gave you a big smile every time. Thank you fir looking after us.,5,February 2018,
Excellent stay once again,pbozzoli,"My favorite place in Singapore. The service is always excellent. Checkin went flawless. I was upgraded in a suite, and the the bed was so comfortable. The lounge access is quite amazing. Very spacious, with a bar, and a barman will prepare your favorite cocktails. The buffet was very good with a great choice of cold and hot food.  I would definitely come come back.",5,February 2018,
Great Location,snworb,"This hotel is a combination of modern and historic. We had a club deluxe room with a king bed which was much smaller than the posted images on their web page. We moved the chair away from the desk so that we could easily gain access to both sides of the bed. Once we were settled we enjoyed this hotel and it's upscale elegance. A special thanks to Mazelan at the Concierge Desk who made travel arrangements on our behalf and Lavinda who was very friendly and efficient. It is very close to all the attractions Marina Bay, Clarke Quay etc",4,January 2018,
Fantastic hotel and location!,Pinky T,"Room is a tad small as compared to most of other Marriott hotels but considering it’s location, this is excellent for business travelers or even families. Loved their sofa which spread across the entire window sill. Suntec City shopping center was a stone throw away and has loads of restaurants, shops, supermarkets etc. Traveling time from the hotel into Raffles Place (CBD) was literally 2-3 mins by taxi and 5 mins by public bus! How great is that? Service was excellent, hotel is new so upkeep was great.  ",5,February 2018,
Fantastic Hotel,Ronald B,The hotel has everything you would want from a hotel.  The front desk was very accommodating.  The conceige was great especially Muzaffer Azrin Bin Jamil.  Helped with everything and gave us great suggestions.  The wait staff in the Beach Road kitchen was wonderful including the Executive Sous Chef Pinkie Ray.  The rooms were very modern and clean with great views.  The pool and workout rooms were excellent. There are no words to describe the hospitality and friendlyness of everyone at this hotel.  This is the place to stay in Singapore.,5,February 2018,
Amazing experience,Bilen g,"Staying at this hotel was one of the best experience I had. The hotel staff is extremely professional, courteous, and efficient. They have made our stay here extremely pleasant and was worth every minute. I especially would like to highlight one of the staff member Hafiq for his extreme professionalism and just for making our stay a memorable one from every stand point.  Thank you and we can not wait to come back!",5,February 2018,
"Nice Hotel, Kind of Busy, Centrally Located",Nikko C,"This hotel was okay -  1) The hotel was very busy on arrival and although we were checked in relatively quickly, there felt like a lot of commotion in the lobby. 2) Our room didn't have a view at all, and faced an air-conditioning unit and exterior rock garden (open air area, on the same level of hotel as our room) 3) Room had a baby crib in it for no apparent reason when we arrived, it wasn't picked up for over an hour after we called about it (again, they're busy but this is a JW) 4) Rooms are very small (even for Singapore)  Otherwise, the location is central and the pool looking South near the rooftop looked quite cool although we didn't use it.  Not horrible but could be better.",3,December 2017,
