title,score,positive,negative,guestName,travellerType,room,nightsStay,date,country,countryCode,photos
Wonderful,9,"Food, staff, surrounding, kids activities",Nothing,Manish,Family,Garden Wing Deluxe Pool King,4,"20, 2021",United Kingdom,gb,[List]
Nice clean hotel. Family friendly,8,"Spacious layout. Good pool view. Fast n efficient service.  The evening canapes were good. Pretty decent range of alcohol/spirits available. Friendly service.  
Bed was very comfy.","Stayed in on 1 bedroom garden wing suite room. Though spacious e floorings were kind of worn out and looked dated.
Breakfast fare nothing much to shout about as options r much lesser as compared to full buffet range. But cost wise still remains high though e room comes with breakfast.",Vijay,Group,Garden Wing Deluxe Pool King,1,"12, 2021",Singapore,sg,[List]
Best for family hotel adventures!!,10,"Everything!
Food
Room
Staffs
Facilities
Amazing Hotel!!",Nothing,Abigail,Family,Garden Wing Deluxe Pool King,1,"10, 2021",Singapore,sg,[List]
Great place!,10,Its very quite! Staff were very friendly,All good.,Mafteem,Couple,Garden Wing Deluxe City King,2,"7, 2021",Singapore,sg,[List]
My experience,9,The rooms were spacious and the outdoor mini terrace / garden is a nice touch. Comfy & clean. The property gave a complimentary cake for our celebrations.,Check in process was messy and got delayed.,Yazid,Group,Garden Wing Deluxe Family Terrace King,1,"5, 2021",Singapore,sg,[List]
Ideal for staycation with kids,10,Well maintained and super clean.,Mosquitoes in the gardens,Oliver,Family,Garden Wing Deluxe City King,2,"4, 2021",New Zealand,nz,[List]
Fabulous!,10,"I'd like to thank all the wonderful staff at Shangri-La, thank you for the warmth and hospitality! My family and I sincerely appreciate the helpfulness, friendliness, kindness from the lovely staff - who did our check-in & check-out, the fantastic staff at the splash zone & Bud! We truly enjoy our stay! Many thanks for the memorable experience!",Everything was perfect!,May,Family,Garden Wing Deluxe City King,1,"2, 2021",Singapore,sg,[List]
Best Honeymoon experience,10,The staff were kind. Answered all my enquiries and were polite .,,Sureshan,Couple,Tower Wing Deluxe King Room,2,"22, 2021",Singapore,sg,[List]
Great stay at the garden wing overlooking pool,9,"Spacious room for small children, plenty of space to play around. Enjoyed the gym and large swimming pool, my boy loved the splash zone. Took morning walks around the garden.",Breakfast,Hui,Family,Garden Wing Deluxe Pool King,2,"12, 2021",Singapore,sg,[List]
relaxation & quite nostalgic due having friends used to stay in the hotel.,10,due to Covid19 we had to eat in although would prefer in restaurant.,Without covid.,Lim,Couple,Garden Wing Deluxe City King,5,"4, 2021",Singapore,sg,[List]
A garden retreat,10,Love the well maintained gardens. Pool is in tip top condition,,Gabriel,Couple,Garden Wing Deluxe City King,1,"26, 2021",Singapore,sg,[List]
Good service but a few hiccups,9.2,Good service as usual. Clean room.,we arrived at 3 pm for check-in but room was only ready at 4.25 pm. Created some inconvenience as we need to take care of a baby and toddler in the meantime. And you know you need to know a toddler cannot sit or stand still. Need to ask the staff particularly about booking of Splashzone and swimming pool as they were all fully booked.,Maggie,Family,Garden Wing Deluxe City King,1,"8, 2021",Singapore,sg,[List]
Truly pleasant and amazing. Would love to return again with the kids!,10,Everything was excellent!,,Aisyah,Family,Garden Wing Deluxe City King,1,"5, 2021",Singapore,sg,[List]
Fantastic and will be back,8,"The Room was spacious, facilities are abundant for the kids and staff service was very good.","The room had too many furniture pieces with glass which have sharp edges.
1. Glass top coffee table was sharp
2. Bedside Tables with sharp edges
3. Dining Table with Glass top",Naiyan,Family,Garden Wing Deluxe Pool King,2,"1, 2021",Singapore,sg,[List]
One of the best stay by far,8,"Very nice, clean and pleasant smelling compound. Feels very upscale. Perfect for short staycation with the kids as there are many kids friendly facilities such as playground, water park, bathtub etc. Little details catered to the guests and kid are very much appreciated. Hotel even prepared gifts and goodie bags for the little one.",Bed is on the firm side. Pillow is very soft. Some renovation going on at upper floor during stay.,Muhammad,Family,Garden Wing Deluxe Family Terrace King,3,"28, 2021",Singapore,sg,[List]
wonderful restaurant and great view!,10,everything,,Nadia,Couple,Garden Wing Deluxe Pool King,1,"27, 2021",Singapore,sg,[List]
Endless Moment,8,My kids love the room and place so much. It's really child friendly and family friendly place. I highly recommend for family . The balcony really big . Staff was really friendly and helpful too. Always smiling to us. We had a fantastic family photoshoot for my and daughter birthday too . They gave us free chocolate for my birthday . Room decoration was great eventhough simple but yet still look great.,It will be awesome if  they can install bidet spray for toilet bowl so convenient for us . More cartoon or baby TV channel . I notice they placed a glass table at the balcony . Much great if they remove it or change with side table that have safety edges so it's safe for family with baby /toddler/kids . Accident can be happen anytime and anywhere.,Nur,Family,Garden Wing Deluxe City King,1,"25, 2021",Singapore,sg,[List]
Exceptional,10,Nothing,Everything,Rohaya,Family,Garden Wing Deluxe Family Terrace King,2,"25, 2021",Singapore,sg,[List]
Best 2 night staycay!!,10,everything!,Nothing..,Muhammad,Family,Garden Wing Deluxe City King,2,"11, 2021",Singapore,sg,[List]
Exceptional,10,Gardens.,Not all food is shown on the QR code for order.,Sooping,Solo traveler,Garden Wing Deluxe City Twin,3,"7, 2021",Singapore,sg,[List]
"I love love being at Shangri-la, I think it was a home away from home.",10,"Shangri-la never disappoints - from the service to location, it is exactly what they said they would fulfil. I love how cosy the rooms are, and how attentive the staff were. Love it!",I think I was slightly surprised about the size of the room. I remember it being slightly bigger. But it was a non-issue!,Sugo,Group,Garden Wing Deluxe City King,1,"4, 2021",Singapore,sg,[List]
Relaxing Staycation,10,Staffs were all professional yet warm and attentive. Booked the staycation at the very last min. Not many hotels accepts reservations but Shangri la did and I’m glad they did. We had a very happy and relaxing stay. Was a surprise bday staycay for my youngest girl as the current situation had all her bday celebrations cancelled with all our loved ones. She enjoyed herself very much and we hope to be back some day. :))),They didnt allow adults on the pool slide. :D,Tan,Family,Garden Wing Deluxe City Twin,1,"3, 2021",Singapore,sg,[List]
Perfect hotel for relaxation,10,"Shangri-La Singapore is an old 5-star hotel, but well-maintained and constantly renovated.  The lobby is grand, the room is spacious, hotel staff is friendly and helpful, and there are multiple restaurants (Italian, Chinese, Japanese, Steak House, International, etc.)  The location is off Orchard Road and in the peaceful residential area.","We did not know that restaurants in the hotel now do have closed days / timeslots, which we did not know.  We were looking forward to dining in Nami - Japanese restaurant, but it was closed on Mondays.",Sei,Couple,Garden Wing One Bedroom Suite King,1,"28, 2021",Singapore,sg,[List]
LOVE IT AMAZING,10,EVERYTHING WAS AMAZING ! LOVE HOW ITS SO CONVENIENT & FAMILY FRIENDLY !!,Just reduce the price a lil and everything will be fine !,Fina,Family,Garden Wing Deluxe City King,2,"28, 2021",Singapore,sg,[List]
I would definitely stay here again with my family!!,10,It was an exceptional stay everytime we make a comeback visit!!! We love shangri la staycay  and will never get tired of it!! Room was spacious and comfortable. Staff were really nice.. and really attentive!! I really appreciate the warm welcome. Thank you so much guys!,Not applicable. We love everything about Shangri la!,Dian,Family,Garden Wing Deluxe City King,2,"27, 2021",Singapore,sg,[List]
Gem in Singapore,9,"Everything about the hotel was loved. Customer service was excellent. The hotel interior gives a resort vibes, for a moment you forgot that you're actually in S'pore. Great hotel for families with kids. Totally a family-friendly hotel 👍👍👍","The only downside was the pillow. Pillow was way too soft, like there is not enough feather or sponge filling. Woke up with a stiff neck. Time for a change Shangri-La 😉",Erna,Family,Garden Wing Deluxe Pool King,2,"20, 2021",Singapore,sg,[List]
Wonderful,9,"The receptionist, Calista, was wonderful. Since we were staying to celebrate my husband birthday, she's not only assisted me for the surprise. She also managed to switched my dining credit I've purchased earlier to room dining services cause I just realized my full vaccines is only activated when we checked out. Not only her, there's also another staff name Elvis, he's really friendly & good with the boys. Entertained them with playing popped together. We're really enjoying our stay in Shangri-La and importantly boys had a great fun :)",,Rahma,Family,Garden Wing Deluxe Pool Twin,2,"19, 2021",Singapore,sg,[List]
Exceptional,10,Aesthetically pleasing,,Nurulhuda,Group,Garden Wing Deluxe City Twin,2,"18, 2021",Singapore,sg,[List]
Enjoyable activities for kids,9,Best hotel to bring children as there are services and facilities especially for kids. Staff are friendly and efficient.,,Darliana,Family,Tower Wing Deluxe Family King,1,"14, 2021",Singapore,sg,[List]
Wonderful,9,"Excellent service from all, made it difficult to leave! Very family friendly with many facilities for the kiddos.",It wasn't exactly accessible on foot to Orchard Road.,Sharina,Family,Garden Wing Deluxe City King,2,"10, 2021",Singapore,sg,[List]
Exceptional,10,Amenities and facilities for kids,,Jane,Family,Garden Wing Deluxe Family Terrace King,2,"8, 2021",Singapore,sg,[List]
Kids friendly hotel! Beautiful sceneries everywhere. We will come back!,8,All the staffs were great!! So many facilities to enjoy! The garden pool view room are a good size. We had a pool view from the balcony and splash zone view from our front door.,"Wish the pool, splash and buds playground duration can extend to 1.5 hours instead. 1 hour is too short. Some kids take some time to warm up and some didn’t want to leave when the duration ended. Otherwise everything else is perfect.",Nur,Family,Garden Wing Deluxe Pool King,1,"7, 2021",Singapore,sg,[List]
Exceptional,10,"The spacious room, extra bed for the kids, thoughtful staff who prepared and sent a surprise birthday cake for my daughter, and overall efficient service.",None,Phsbs,Family,Garden Wing Deluxe City King,1,"2, 2021",Singapore,sg,[List]
Exceptional,10,"Shangri-la is among the best hotels that I have stayed. The service standard of staff from front desk to F&B is impeccable. 
The room is clean and interior design looks and feel comfortable the moment you step in. The Garden Wing has nice landscape features.
I have just booked another stay with Shangri-la.",Nothing,Lin,Couple,Garden Wing Deluxe Pool King,1,"30, 2021",Singapore,sg,[List]
A family oriented place and all the staff are friendly..,10,Everything is great,Nothing,Syed,Family,Garden Wing Deluxe Family Terrace King,2,"30, 2021",Singapore,sg,[List]
Good stay but it’s time for more upgrade and improvement.,8,Clean room. Staff are amiable.,Breakfast choice is limited due to social distancing and online order menu.,Robin,Group,Garden Wing Deluxe Pool King,2,"28, 2021",Singapore,sg,[List]
Very Good,8,"Alot of nature, greenery both indoor n outdoor .",Limited bus shuttle service  to main orchard road for mrt or even bus stops.,Denna,Family,Garden Wing Deluxe Pool Twin,1,"20, 2022",Singapore,sg,[List]
great stay,10,location,"small rooms, not the best utilisation of space. the entrance into room was super narrow and difficult",Sulabh,Family,Tower Wing Deluxe King Room,2,"19, 2022",Singapore,sg,[List]
"fantastic location, great for family and kids who will be very happy to enjoy Swimming and kids play ground , facilities",9,Room size is very good and house keeping quality is great!,Mini bar is boring,Aki,Solo traveler,Tower Wing Deluxe King Room,1,"18, 2022",Singapore,sg,[List]
"Sufian Check us in, despite having hiccups he was able to assure/serve us professionally. Would love to come back ag",10,"The facilities were superb for both kids and adults! Kids are able to burn their energy at Buds and Splash!  KO once we reach our room. 
Oh and the package for birthday staycation was lovely!!",Would be even better if they have bidet in the rooms.,Dian,Family,Garden Wing Deluxe City Twin,2,"18, 2022",Singapore,sg,[List]
Exceptional,10,"Gave us the holiday feels from the moment we set foot at the hotel, especially since we were at the Valley Wing.
We were brought directly to the reception area at the Valley Wing and were made comfortable and welcomed with our choice of drinks while waiting for our turn to be checked in. 
The staff at the counter was thorough in explaining all that is expected from our stay and even kindly got our afternoon tea delicacies delivered directly to our room since we arrived at that timing. 
The entire stay was such a delight. We did not need to order food as the array of food and well-spaced timing from breakfast to afternoon tea to canapes kept us filled. The room was such a joy to be in especially when they considered that we had children with us and had decorated the room with a teepee and children's activity bags. It was made even more special when I received a cake for my birthday even without being told. 
We also appreciate the staff who served us during afternoon tea and canapes who were very helpful in ensuring we were served food items which were halal. 
Not to mention, the kids enjoyed all the available activities at the hotel. We simply stayed put at the hotel and did not leave the entire 3 days 2 nights we were there because everything was available. What more, our Valley Wing room was so comfortable and kept neat and clean daily.
We felt well-rested after our entire stay. We'll be coming back for sure.",,Nur,Family,Valley Wing Deluxe Twin Room,2,"16, 2022",Singapore,sg,[List]
Relaxing weekend away from it all,9,"The Garden Pool View room had a lovely unblocked view of the pool. It was such a treat to have a balcony with sliding doors that we could fully open and enjoy the breeze without the constant blast of aircon. It made us feel like we weren't in Singapore - the closest to a vacation we can get right now!  
The room size was spacious and comfortable, and room was also spick and span when we first checked-in. 
At check-in, upon finding out it was our wedding anniversary, the staff very kindly arranged for complimentary breakfasts for our stay, and also a lovely little congratulatory cake in our room. We were touched by the gestures. 
Service was warm and friendly at front desk, at The Line, and housekeeping/room service. It was a great experience and we definitely hope to be back.","Pillows were way too soft, but thankfully we could easily order some other pillow types via the Digital Concierge. Also wish the room service menu was more comprehensive. We ended up ordering Grabfood!",Zhirong,Couple,Garden Wing Deluxe Pool King,2,"10, 2022",Singapore,sg,[List]
keep typing my family name everywhere in book.,9,buds and splash. room is comfortable also but no microwave can make hot food if needed.,always need to book and keep repeating my family name while booking. there is no fav or dropdown selection.,Eugina,Family,Garden Wing Deluxe City King,2,"4, 2022",Singapore,sg,[List]
"very comfortable stay, well looked after , luxurious Valley Wing and exceptional service and food",10,"excellent staff, very courteous and helpful- exceptional breakfast at valley wing, great high tea and canopes. Staff like Keith and Sharmila are unforgettable and unfortuntaley I didn't catch the name of others but they were great as well!",some more activities,Shruti,Family,Valley Wing Deluxe King Room,3,"4, 2022",Singapore,sg,[List]
Fabulous and great experience especially with the kids,10,Nice and also the ambiance of the place,,Maria,Family,Garden Wing Deluxe City King,1,"3, 2022",Singapore,sg,[List]
it feels like vacation! we will be back again! highly recommended,10,the hotel is extremely well maintained 👍🏻,,Tina,Family,Garden Wing Deluxe Pool Twin,2,"2, 2022",Singapore,sg,[List]
perfect for relaxation and food,8,a hotel in the middle of a busy city that looks and feels like it on a lush island. It has a lobby where the food is better than in many restaurants elsewhere. it's other restaurants are all worth going to as well.,disorganized staff,Maik,Family,Valley Wing Deluxe King Room,4,"1, 2022",Singapore,sg,[List]
All staffs are great! Thank you Jack ( AFOM ) whom assisted us during our check in.,10,Family  friendly. perfect for those with kids below 12yrs as hotel has got activities and awesome Splash pool for them to enjoy. The Buds playroom is amazing too! Not our first time here and count on us we will always be their repeat guest.,No halal restaurant.,Sheda,Family,Garden Wing Deluxe City King,1,"31, 2021",Singapore,sg,[List]
Wonderful,9,"Staff were very friendly, helpful and most importantly, attentive. Additionally, the food provided was super good! Especially enjoyed how the hotel adapted to the breakfast situation in light of the covid restrictions. Could order 2 hot meals - lovely.","The facilities in the room are not spanking new, for example the shower. Even though everything is clean and working, it is not in its best condition. Additionally, popular facilities like the pool and tennis courts are booked up very fast due to the covid capacity restrictions.",Gillian,Family,Valley Wing Deluxe Twin Room,2,"31, 2021",Singapore,sg,[List]
Lovely stay ever! I wont think twice on Shangri-La anytime!,10,Its a super kids friendly hotel that we never regretted going for. Change our choice to Shangri-La last week and super impressed with the service provided for.,nil,Nur,Family,Garden Wing Deluxe City King,3,"30, 2021",Singapore,sg,[List]
Value for money,10,"Room: big, comfortable, family friendly
Location: excellent for staycation
Breakfast: did not opt for breakfast","The smiling service
The prompt services
The hospitality experience",Sarbojit,Family,Garden Wing Deluxe Family Terrace King,2,"30, 2021",Singapore,sg,[List]
Enjoyable,8,Facilities for kids,Nil,Erdiana,Family,Garden Wing Deluxe City King,3,"28, 2021",Singapore,sg,[List]
Excellent Service overall.,9,All was good but perhaps the pillows could be abit more comfortable.,Didnt have a gd nite sleep cos of the pilllows.,Angeline,Family,Horizon Club Junior Suite King,2,"27, 2021",Japan,jp,[List]
Wonderful experience during Christmas,10,"Excellent service everywhere. Kids had lots of fun at Splash and Buds. They each received a goodie bag on arrival with puzzle and lots of complimentary fun activities like treasure hunt and make your own badge. Food was good and always came with the full complement of sauces so you never had to ask for anything. Great ambience especially with all the christmas decorations. There was ample staff all the time (even with all the hustle and bustle) which says a lot about this establishment. The staff here go out of their way to make your stay memorable. We were celebrating our wedding anniversary and they sent us a complimentary log cake with greeting card, such kindness!",Wish prices were a bit more affordable so that we can keep coming back more often!,Wong,Family,Garden Wing Deluxe Pool Twin,1,"27, 2021",Singapore,sg,[List]
Wonderful,9,"Location,  facilities",Limited vegetarian options,Navinchandra,Family,Valley Wing Deluxe King Room,2,"26, 2021",Singapore,sg,[List]
Very Good,8,"The kids friendly facilities such as buds and splash are ideal for my family with young kids. As it was Christmas, the hotel has thoughtfully planned a  nutcracker hunt and gave us a chocolate snowman   that we can build. There was just endless family bonding. We opted a picnic basket at $88 which was really value for money and delicious.","The room was spick and span and big. However, the interior design in our garden wing room was a little dated and the sinks have long visible scratched lines which was a disappointment. Room 679.",Vernetta,Family,Garden Wing Deluxe City King,2,"25, 2021",Singapore,sg,[List]
Very helpful and friendly staff who make always make us feel welcome.,9,"Nice spacious room and bathroom in the Garden Wing with a good sized balcony for sitting outside at night , a rarity in Singapore !",,Tom,Couple,Garden Wing Deluxe Pool King,4,"25, 2021",Belgium,be,[List]
Exceptional,10,"Valley wing was amazing - exclusive, friendly attentive service, all day champagne, afternoon tea and canapes. Breakfast in the summit room was also quite the treat. A wonderful way to celebrate as with family. Felt relaxed , spoilt and so so pampered",The Line restaurant was the only let down. Quality of service was great but food was below expectations and super overpriced. It made me sad to see seafood cooked like that. Will not return.,Yvonne,Family,Tower Wing One-Bedroom Suite,4,"25, 2021",Singapore,sg,[List]
Very Good,8,The view from my room,The long waiting hours for my rooms to be ready for check in,Yuan,Family,Garden Wing Deluxe Pool Twin,2,"22, 2021",Singapore,sg,[List]
Great Stay. We will book again!,10,"Amazing staff, so positive and helpful. There was always something to do with the kids even with the restrictions. Thank you.",,Marisa,Family,Garden Wing Deluxe City King,2,"22, 2021",United Arab Emirates,ae,[List]
They accommodate to my request of a special room for my son’s birthday.,10,"The room, the staff arc the pool and the room service.",Nil,Wong,Family,Garden Wing Deluxe City King,2,"21, 2021",Singapore,sg,[List]
A very enjoyable staycation. The kids totally loved it!! Will be back.,10,Very child friendly and family oriented.,The breakfast selection could be improved.,Missy,Family,Garden Wing Deluxe City King,2,"21, 2021",Singapore,sg,[List]
Nice stay,9,Kids friendly and comfortable bed and pillows.,No halal foods.,Suria,Family,Tower Wing Deluxe King Room,1,"19, 2021",Singapore,sg,[List]
Joyful Staycation at the Shangri-la.,8,Spacious and clean room. (Garden View) .,Nil,Lim,Family,Garden Wing Deluxe Pool Twin,2,"19, 2021",Singapore,sg,[List]
perfect!,10,kids friendly,nothing.,Azsrina,Family,Garden Wing Deluxe Pool King,2,"17, 2021",Singapore,sg,[List]
Excellent service as usual,9,great service and facilities,,Chez,Family,Garden Wing Deluxe Pool King,1,"17, 2021",Philippines,ph,[List]
Perfect family staycay,9,"Fantastic service, excellent rooms, delicious food and drinks, perfect for family with kids",All good,Sreekanth,Family,Garden Wing Deluxe Family Terrace King,3,"17, 2021",Singapore,sg,[List]
Exceptional,10,"Impeccable service!
Warm staff & we love how kids friendly it is.",Nil,Nuraisyah,Family,Garden Wing Deluxe City King,2,"11, 2021",Singapore,sg,[List]
Halal eatery or restaurant,9,Family-oriented facilities especially for young children.,We would really love and appreciate if the hotel could have at least 1 Halal (for Muslim customers) food eatery/restaurant within the hotel premises as the hotel has at least 3 to 4 eateries. That would be so ideal for Muslim travellers.,Nur,Family,Garden Wing Deluxe Pool King,2,"9, 2021",Singapore,sg,[List]
Great Experience,9,"The staffs are friendly, room was clean and lots of activities for the kids.",Waited quite awhile for the room to be ready during check in. But the staff at the front desk handled it pretty well.,Cc,Family,Garden Wing Deluxe City King,2,"8, 2021",Singapore,sg,[List]
great for families,9,great pool and splash park for the kids. love the buds indoor playground too.,none but wish a mall was nearby,Maria,Family,Garden Wing Deluxe Pool King,1,"8, 2021",Singapore,sg,[List]
Great experience.,10,Friendly staff at reception with a huge array of foods to choose from for breakfast. Having kids amenities like splash and buds really enhanced the experience of my 3 and 5 year old sons.. Was even gifted a piece of cake when I indicated that the reason we booked the staycation was to celebrate our 6th wedding anniversary.  My wife even mentioned that the staff called the room in our first night to wish us happy anniversary.,It wasn't cheap. Hehe,Leonard,Family,Garden Wing Deluxe Pool Twin,2,"8, 2021",Singapore,sg,[List]
Will definitely go back,9,Staff were polite warm professional. Reception was great,Summit room wasn’t well ventilated with a stale food smell.,Karen,Family,Valley Wing Deluxe King Room,2,"7, 2021",Singapore,sg,[List]
Great place. 2nd time there. Really very family oriented place,8,Extra large suite room. Exceptional service. Very child friendly. In room dining food was great. Hi tea n evening canapés were excellent as well.,Check in time was later than usual. Guess this was cause they were running at full occupancy. Anyways was offered a $50 dining credit.,Vijay,Family,Garden Wing One Bedroom Suite King,1,"7, 2021",Singapore,sg,[List]
Will consider returning,8,Clean and reasonably sized.,More efficient and faster checking in (we arrived early though),Soon,Family,Garden Wing Deluxe Pool King,2,"7, 2021",Singapore,sg,[List]
A Phenomenal memorable experience and felt special at all times because of staff professionalism.,10,"Absolutely everything from beginning to end, the staff are the most professional and considerate we have encountered anywhere in the world and felt like royalty at all times and the cleanliness of the hotel everywhere was exquisite 
This is absolutely a phenomenal experience in every way and would recommend it to the most discerning of clients 100%
We are privileged to have been the recipients of amazing hospitality in the Valley wing Shangri La Singapore and will have no hesitation in making it our number one destination when returning to Singapore.",The allocation of swimming pool slots that impacted on relaxation availability and the facial mask requirement when on sun beds around the pool preventing sun tanning and the homer simpson look!!! masks would cause?,Scott,Couple,Tower Wing One-Bedroom Suite,2,"3, 2021",United Kingdom,gb,[List]
it was wonderful,10,the children love the extra service provided by the staff over there . they also receive plush toys and other items from the hotel and overall the kids love their experience there and they would really love to come back again in the near future!,,Shakila,Family,Garden Wing Deluxe Family Terrace King,1,"28, 2021",Singapore,sg,[List]
Lovely hotel and room but breakfast highly disappointing,8,"The room was very nice and the lobby was stunning, classic Shangri La vibe. I had a nice lunch at the Italian Waterfall restaurant.","Breakfast was extremely disappointing. The Line is decorated like an 80s American diner and needs a serious upgrade. You order the food on your phone and it's just not a pleasant experience at all. My roti prata was extremely oily. Decor and food quality need a serious upgrade, not at all Shangri La quality",Eddie,Solo traveler,Garden Wing Deluxe City Twin,1,"26, 2021",France,fr,[List]
excellent stay. memorable staycation,10,"large room, excellent services, great facilities for family (indoor playground and water playground)",longer duration or more allowable sessions for playground,Yoke,Family,Tower Wing Deluxe Twin Room,1,"26, 2021",Singapore,sg,[List]
,9,,,Ash,Family,Garden Wing Deluxe Pool Twin,1,"23, 2021",Singapore,sg,[List]
it was a pleasant first time staying at shangri-la and it wont be the last.,9,the facilities available were kids-friendly and fun. my family had an enjoyable time at the hotel.,"the drainage system in the room toilet could be improved.
the pillows were not very comfortable too.",Roohee,Family,Garden Wing Deluxe Pool King,2,"21, 2021",Singapore,sg,[List]
Exceptional,10,The water playground and indoor playground were excellent! Ideal for family staycation. Staffs were friendly with great customer service. Room was a  good size with big bathtub. Will definitely stay again,,Ali,Family,Garden Wing Deluxe City Twin,2,"21, 2021",Singapore,sg,[List]
Wonderful,9,"We enjoyed a lot our stay here, especially our children.",,Minhtran2015,Family,Garden Wing Deluxe City King,1,"14, 2021",Singapore,sg,[List]
Exceptional,10,"The kid was well entertained with all the activities in the hotel - splash zone, buds, swimming pool.",The restaurants were mostly fully booked for dinner. Do remember to do early reservations.,Bernice,Family,Garden Wing Deluxe Pool King,2,"13, 2021",Singapore,sg,[List]
Exceptional,10,,No halal cafe or food.,Ahmas,Family,Garden Wing Deluxe City King,2,"11, 2021",Singapore,sg,[List]
Exceptional,10,Children's facilities are amazing. Definitely worth a stay for kids.,,Anna,Family,Garden Wing Deluxe Pool King,2,"8, 2021",Singapore,sg,[List]
Exceptional,10,the facility,,Sri,Family,Garden Wing Deluxe Pool Twin,2,"26, 2022",Singapore,sg,[List]
Exceptional,10,All of it,Unable to get late check out :(,Muhammad,Family,Garden Wing Deluxe City King,2,"24, 2022",Singapore,sg,[List]
The kids asked to stay at the hotel forever,9,"Excellent choice for kids. Indoor, outdoor playground. Activities such as craft, treasure hunt,…","We arrived at 3pm (checking time)  and immediately try to book Buds, Splash, and the  pool…. We could not Find availability for Splash on the same day… and the pool was available  at 7:30pm
Which is late for the kids.  so the kids “lost”
One day of fun.  
Booking the facilities is the low point of our stay",Shalini,Family,Tower Wing Deluxe King Room,1,"20, 2022",Spain,es,[List]
I like it,10,Buds,bathtub water flow very slow,Soo,Family,Tower Wing Deluxe Twin Room,1,"18, 2022",Singapore,sg,[List]
5 days of heaven…..,10,"This is the best hotel for families. So many incredible activities for kids whilst also very enjoyable for the parents. 
We will most definitely be back!",The breakfast was ok. No buffet allowed due to covid but that’s not the hotels fault.,Katie,Family,Tower Wing Deluxe King Room,4,"17, 2022",Hong Kong,hk,[List]
Exceptional,10,Programs and facilities for kids,None,Maiko,Family,Tower Wing Deluxe Family King,2,"15, 2022",Singapore,sg,[List]
Wonderful,9,Nil,Nil,Fezarhmt,Group,Garden Wing Deluxe City King,1,"14, 2022",Singapore,sg,[List]
Family Staycation,9,Friendly staff and great family place.,Some stain in the bathtub but easily remove by rinsing,Damianlee,Family,Garden Wing Deluxe Pool King,2,"10, 2022",Singapore,sg,[List]
Best stay ever,10,"I loved that every detail of the family room considers the presence of kids. In terms of safety and aesthetic it was all well thought for kids. The room was very clean and comfortable.
Facilities were great for both kids and adults. The main highlights were buds and splash. My boys love it so much. The staffs for this 2 places were all approachable and welcoming.
The staffs were all friendly. From arrival, checking in, course of stay and check out we were attended and treated with respect and professionalism. Not even one of the staff that we engaged was off.  I found most of the staffs are great with kids and treated them special. This is by far my best stay in any resort or hotels all together. ❤️ ❤️",Nothing,Syed,Family,Garden Wing Deluxe Pool King,2,"3, 2022",Singapore,sg,[List]
my stay was splendid!,8,"a great hotel for both kids and parents. indoor playgrounds, kids pool and spa!","it was my daughter’s birthday and expected more on the decor as i paid for it. but thats ok, i hope it can be better in the future!",Nurfa,Family,Garden Wing Deluxe Pool King,2,"2, 2022",Singapore,sg,[List]
Exceptional,10,"i like the breakfast, splash and buds its good for kids 😁",,Sufyan,Family,Garden Wing Deluxe Pool King,3,"1, 2022",Singapore,sg,[List]
Exceptional,10,"Family friendly, many facilities and activities for children for a short staycay.",Nil,Mohamad,Family,Tower Wing Deluxe King Room,2,"27, 2022",Singapore,sg,[List]
❤️ thank you for the hospitality and the surprise upgrade to the valley wing.,10,valley wing!! it’s separated from the noise and definitely more private.,nothing!,Nurulhuda,Couple,Tower Wing Deluxe King Room,1,"18, 2022",Singapore,sg,[List]
visit to help out dsiughter find a flat.,8,"beautiful gardens, lovely pool and very spacious rooms. staff were very friendly.",Dreadful breakfast. For a 5 star property very average and coffee and tea were worse than Starbucks!,Janet,Couple,Garden Wing One Bedroom Suite King,6,"16, 2022",United Kingdom,gb,[List]
Good,10,Room very clean,,James,Family,Tower Wing Deluxe King Room,1,"7, 2022",Singapore,sg,[List]
awesome staycation for families with children,9,"the hospitality was great from the minute we reached the hotel.
definitely a place to bring the kids as they are very dedicated to providing a holistic and enjoyable experience for families with kids. There are numerous activities to keep the little one occupied.",,Nafisah,Family,Tower Wing Deluxe Twin Room,1,"6, 2022",Singapore,sg,[List]
Exceptional,10,Kid friendly hotel,Facilities required booking making us unable to book the time we wish,Jeffrey,Family,Tower Wing Deluxe King Room,1,"4, 2022",Singapore,sg,[List]
mad love!,10,room!,nothing,Shamila,Family,Garden Wing Deluxe Pool King,2,"2, 2022",Singapore,sg,[List]
marvellous %100 and service more to come next round,10,"Great service from Ryan, Tamil and B Belinda of Lounge cafe; Dhuran and team at SPLASH.
GREAT water plays.",nothijg at all,Aw,Family,Tower Wing Deluxe King Room,1,"1, 2022",Singapore,sg,[List]
Wonderful,9,Good,,Hapitraveller,Family,Tower Wing Deluxe King Room,3,"1, 2022",Australia,au,[List]
Would recommend fr families with young children or anyone who wants to escape the city.,10,The staff rendered excellent services. Super happy with my stay here. Excellent place for family with kids.,Can consider having a halal kitchen. The hotel is in the middle of nowhere. Quite tough also to get food delivery during the bfast lunch n dinner timing.,Nur,Family,Tower Wing Deluxe King Room,2,"31, 2022",Singapore,sg,[List]
