Review title,Username,Review,Rating
High Tea at Landing Point,WL H,"We came to celebrate our anniversary. The service staff, Alan and Sunny were attentive and friendly. They even prepared a complimentary cake and phototaking for us. We are so delighted when we received the hardcopy photo immediately. We will come again. The overall ambience was superb.",5
Worth visiting again!,Evalee,"The Landing Point really excels in terms of quality, food and service. The atmosphere was very relaxing and great way to spend the afternoon. They accommodated to our birthday requests and was patient with our refill orders. The service staff is amazing too. They make an effort to check on us regularly making sure we are all well taken care off. Credits to Daniel and Zoul for attending to us. Will book and come here again. ",5
Lovely dinner at La Brasserie,Alyssa Lee,"Celebrated our anniversary at La Brasserie and I’m so glad we did! The ambience was so nice, the food was sooo good and the service was impeccable. We had such a wonderful experience! As we were leaving we met with a little mishap and Zool who was just walking past went out of his way to help us. Extremely grateful!!",5
Birthday Dinner,Ling,"Excellent and friendly service from Honi, Germa, Ida, Chat Yin and Alex. Thank you for the great service provided.  Highly recommend escargot, beef burger and steak & frites, and creme brûlée if you have a sweet tooth.",5
Birthday party,GraceTham10,"Wonderful restaurant also great foks from the chef we love the steak and Burger and awesome service by the team especially Germa ,hannie, ida, Alex, chat yin they give us a warm welcome like a home and take care us like a family. Thank you we really enjoy this special occasion birthday party for my fren!  Cheers",5
Superb tea time Experience ever!,Torres,My son especially enjoyed the different varieties of teas and desserts! Scones were mouth watering so are the pandan mango sphere ! Value for money with most imptly a great view!  Will definitely be back again!,5
Top service from Daniel and Rose,Skimaster88,"Daniel and Rose are worthy of high praise for their attentive and personalized service they gave throughout our afternoon tea at the landing point.   The location is fantastic, the food is great and the service is excellent.  Highly recommended! ",5
Afternoon Tea,Elaine L,"Had our afternoon tea at Le Brasserie due to the covid situation so sittings were limited at The Landing Point. But the ambience in Le Brasserie is very nice too abit different from The Landing Point. We as usual enjoyed the afternoon tea. The staffs Germa, Charisma and Alex were very friendly, warm and nice. The service is very good. Will highly recommend.  ",5
Amazing La Brasserie brunch - Father’s Day (Australia),Gabrielle Carolan,I booked la Brasserie to celebrate Father’s Day 6th September for my husband as we are unable to be with our children at this time.  The service and food was above and beyond our expectations.  We had the verve free flow- WOW ! Well worth it.  We were greeted with an aperol spritz to start (so refreshing and unexpected) then the champagne was topped up continuously!  We were not rushed through our brunch and the timing of each course was perfect.  Special thanks to hannie and Alan who made our brunch special with seamless professional service - that was never ending.  Alan took our photo and presented at the end of our lunch in a card to commemorate our visit.  He also arranged a special cake with a Father’s Day message.  I’m so impressed.  I’m am now spoilt and cannot go to any…,5
Excellent service and ambience,Ken,Visited the restaurant on Saturday to celebrate our engagement and we were pleasantly surprised by Ida’s excellent service. The food was good and we really appreciate her friendliness and would love to return again.,5
Dinner at LA BRASSERIE,Mendis904,"We had this fantabulous Table D'Horte 3 course dinner at the famous La Brasserie at the Fullerton Bay Hotel.   The Bordelaise Beef Cheeks melted in our mouths and the Confit De Canard paid true homage to the succulent duck.   Most notably, Ms Charisma - Assistant Manager elevated our dining experience to ensure our anniversary was that much more special with her arranging for a sliced cake and polaroid shot. She delivered the hallmark of dining experience of the Fullerton. She is truly an asset to the dining fraternity of the Fullerton  Thank you Charisma, we look forward to returning back for our next experience at the Fullerton.   Best Regards, Mr Nadhan.",5
"pleasant experience, delicate tastes that melded well together",ling,"the food portion was reasonable, not too much and not too little. the flavours were well balanced and very wonderfully complimentary. because it is our anniversary, we got a slice of chocolate cake too! a very delightful experience.  thank you to Famie, Sunny and Ida!",5
Excellent service for our anniversary dinner night,Heal,"Great place for dinner in a postgcovid situation. The tables had ample distance with the staff being very attentive on any and all requests.(staff: Famie, Sunny and Ida).  Food was excellent, with the lobster being the highlight, (although the accompanying pasta could be a little more al dente),  The service was perfect. Attentive but not obtrusive.  Will definitely be back.",5
Birthday at Fullerton Bay,Melanie S,"Top notch service and friendless! I’m a customer who is curious and appreciates assistance from staff to answer questions. The location is amazing. Food is amazing and it’s lovely well spent! When travels don’t allow you to leave Singapore, at TFB (The Fullerton Bay) you feel like you’re on holiday!",5
Champagne brunch at La Brasserie ,Dorothy L,"Always love the Fullerton Bay hotel.. and once again blown away by La Brasserie! Awesome food, good service and a good way to end and start a week. Really love the seafood platter and the wine that goes with it is really good too! ",4
Enjoyable buffet lunch,Kelvin Su,We thoroughly enjoyed our buffet lunch here with our 3-year-old daughter. The waiters were attentive to her needs as they served her child-friendly cutlery and serving sizes. It’s really admirable for the staff to serve children respectfully as they would with any adult customer. They also accommodated our requests for reduced serving sizes so we could appreciate almost every delectable dish from the mains menu. Alan has been exceptionally warm and friendly every time he approaches us to ask if we have any other need. We’d definitely recommend this for families and couples.,5
Dim Sum brunch,Seng,"It was really a pleasant experience for me and my friend at Clifford Pier. The ambience of Fullerton Bay hotel is awesome. The food was delicious, and service by Asel and Anna were impeccable. Will be back soon.",5
Weekend dinner ,jccy1987,"Excellent service, staff took the time to explain and remembered one diner is allergic to nuts. Ambience was nice, quite environment with a lovely view of the bay. Food was excellent and worth the price. ",5
Dine-in Date with good food and good staff👍🇸🇬,HeBubb,"dine-in at clifford pier. foods are sooo delicous..and i was very much impressed with the service staff Ms.Femie and Arianne, thanks for ur service, it makes my date a wonderful one.👍 surely will comeback again nexttime.",5
Brunch at La Brasserie,Vanessa N,"Food was decent with good service. Truffle soup, ocean catch and satay were exceptional, however the lobsters could be done better. The other items were above average. Slight complaint on the beef and lamb - could be slightly less well done.",4
Post hen's party,Joana Marie Puigbert,It was an awesome day to celebrate my hen's party here. The place was lovely and the lady Ms Lotha makes it nicer by assisting us exceptionally. We will surely visit this place again and bring more friends when the situation permits!,5
Wonderful Hi Tea Experience,loke_ang,"My sister and i decided to bring our mum out on a weekday to do a Hi Tea at The Landing Point. It was the first time we did a Hi Tea for just the 3 of us so we were very excited about that. Before the day came, The landing Point called to confirm the reservation and to enquire if any special diet needs. They went on to enquire if it would be a special event so that they could prepare something for us. It was a very good gesture right from the start. On that day, we were seated facing great view of the Marina Bay Sands, the Singapore Flyer and the ArtScience Museum. Terrific views! We ordered 2 sets of Hi Tea, some ala- carte and had 2 rounds of Champagne. Nice brand they had! The staffs were very attentive and we were warmly served by Ms. Lotha. She was especially attentive to…",5
Birthday,Andy S,Excellent service by Danial and Xin Rong. We tried to order non pork based food and the guys here took our order n specifically informed the chef of our request and we managed to get our dinner served to our delight.  Much appreciation and gratitude. Cheers,5
Afternoon Tea at The Landing Point,Ying,"Daniel and Ruth were super nice and prompt with their service. I preferred the savouries to the sweets, so it was a good thing that the savouries were refillable. They seated us by the window and the view was fantastic.",5
Dinner,JY Lim,"Had a great birthday celebration with my family at la brasserie, The Fullerton Bay Hotel. Thank you waiter, Alan for serving us politely and patiently for the dinner. Will definitely visit the restaurant again.",5
Great views and service,Nat Ng,"Lovely views from the floating pods. A great location for a safe-distanced corporate off-site, with teams split between the pods and connected via VC. Upper deck is lovely to unwind after discussions. Also, exceptional service from Nicholas, David, Jega and Wendy. Always attentive and going the extra mile.",5
Afternoon Tea & Birthday Celebration,Eleanor,I would like to thank The Fullerton Bay Hotel for such a lovely afternoon tea and birthday celebration for my bestfriend. Special thanks to Daniel for being so hospitable and taking good care of us during the whole afternoon.  He provided such an excellent service with exquisite attention for detail towards his customer.  He explained the savouries and sweets which allowed us to know what we were eating. He was very attentive towards us by ensuring our tea pot had tea and that it was warm.  We certainly did enjoy our experience at The Landing Point!,5
Afternoon tea at Fullerton Bay Hotel,Amanda,"My bestfriend brought me here for my birthday high-tea. The service from Daniel exceeded my expectations and he was continuously checking up on whether my tea or dish needed a refill. When we first arrived, with his own initiative, decided to help us take a photo. I am really impressed and had a delightful afternoon.  Food wise, the taste was average but I love the spread of savoury and sweet. Ambience was great too.",5
Attentive and Friendly,roxygenic,"The team had a super “fruitful” discussion and also fruity drinks at the floating pod. It’s been a very pleasant experience overall. Thank you Nicholas, David and Jega for your time and attention to the team today.",5
Impeccable food and service,Espi6789,"Celebrated my birthday here with my fiancé and it was a wonderful experience. The food was amazing but what really made it was the service. The staff are so warm and friendly and took special care of us, especially as they knew it was my birthday. Very attentive service. We will definitely be back!",5
Definitely the best hotel in Singapore,Bryan C,"We've been trying different hotels in Singapore, and the Fullerton Bay (and Fullerton) is definitely the best in Singapore. They have one of the best locations, combined with elegant rooms and their service is absolutely unsurpassed. We've stayed at Capella, the Raffles Hotel, and the St Regis several times, but the Fullerton beats them in one way or another. We always feel at home at the Fullerton because of the warmth and attentiveness of every member of the staff. I couldn't remember everyone's names, but Daniel at the door, Alvin, and Alagesh were all very helpful during our stay. The rooms themselves were modern yet elegant, the desks were very useful for us as we were working during the daytime.  It had been more than 5 years since we last stayed at the Fullerton (it was…",5
FBH over 2020 NDP weekend,Terry,"Stayed over the National Day weekend in 2020 during phase 2 of circuit breaker. Booked under Amex Fine Hotel and Resorts.  Minor hiccups during check-in due to the safety measures in place. Arrived around 11am or so as we were worried that car park might be full, sadly we only managed to get our room around 2pm. The staff was apologetic and Christine offered to buy us lunch at Landing Point (which we declined as we had breakfast at Clifford) while waiting. This is a trying time for most as many have just restarted operations and are trying to deal with the multitude of requirements by the government.  I’ve stayed at Fullerton and Fullerton Bay is on another level. A way to describe the experience at FBH is to put it as equivalent to first class on SQ. We were booked for the…",5
Exceptional hospitality!,Andrew C,"First time here for their well known afternoon tea! The hospitality by the team was exceptional. Kudos to Alan, Alex, Deo and most importantly Germa! Would definitely come back! Very pleasant high tea experience!",5
Great service and excellent ambience,Kyle,Mavie and Ida were well-trained service staff who took special care to celebrate our special occasion. Appreciate the great effort!  The view is great and it was really quiet and comfortable. Suitable for romantic night with a special one.,5
10 Years Anniversary Celebrations!,Susan,"Food was really delicious & very nice Ambience. Excellent service standard by Ida, Marie & Mangesh... Went an extra mile and also provide Complimentary Cake & Photo for our anniversary celebration. Must try!",5
Staycation with family on our wedding anniversary,firdaus bakeri,the bay view hotel was awesome. The bay view scenery from our room towards MBS was spectacular especially during at night. Our family love it. The downside is no spraying jet on our cubicle. Overall is enjoyable! Definetly will come back again.,5
Good time to visit,Vane,It is a good time to visit. Not too much crowd during this period. Social distance is well enforced and good selection of drinks. Asel was serving us well and we had a good view of MBS. It is a great view. I had a great view and time even though I am not a hotel guest.,4
Nice ambience for high tea,CutieWawa,Very good service and very helpful to explain about the bakeries and you can top up the sandwiches and scones. It's highly recommended for friends and family.  You have to make a table reservation in advance.,5
Brunch with my friends,Ken Chua,We decided to try the dim sum buffet.  The food was good and very delicious. We really love the excellent service of all the staff especially for warmth and very entertaining Incharge Ms. Femie. Very comfortable to approach and it feels like we are at home.  Thank you and we are looking forward to comeback again this place 👌,5
Wedding aniversary,Ray,Awesome service from the Team! Shoutout to Daniel for his service. He Went out of his way to accomodate some requests on our dining selection; much appreciated. We would come back for sure to this lovely place,5
Birthday Dinner with La Brasserie ,Feyya T,"My mother and myself had dinner at La Brasserie for my belated birthday celebration. It’s was a great experience with the food, ambient and professional services. Special thanks to beautiful ladies serving us, Charisma & Germa, very warm and heartening smiles throughout the dinner. Lastly, a small souvenir from the restaurant, a photo of us with the birthday cake will be indeed a wonderful memory. ",5
High tea at Fullerton,Mei Yen,My friend took me to this place for high tea for my birthday. We had undivided attention and service from Idrus and Emma. They arranged us to sit at a big sofa seating and sang a birthday song for me. They took a picture for us and printed it out as a surprise. Thank you so much for this unforgettable birthday!,5
Bff’s Birthday!,Elsie Liow,"The experience was fantastic! Fabulous attention from the servers, Idrus and Emma! And the ambience was awfully nice!    And the sweet surprise was the birthday card with our pic!   Will return for more food!",5
Surprise for mum,wheelnutz,"It has been my absolute pleasure to recommend Lotha, Daniel and Maria for their excellent service given to deliver a surprise for my mum. They were patient and observant to attend to my mum’s needs. We had a really enjoyable afternoon at fullerton afternoon tea session. Thank you for this magical experience.",5
La Brasserie dining experience,Kenneth,"Had a proposal and birthday celebration dinner on the 20th of August at La Brasserie. Been here countless times and never was disappointed with the experience.   We were served and taken care by a very professional team comprising of Charisma, Daniel, Ida and Logesh; who made a brilliant Cocktail for us to end the dinner with.  A big thank you to the team for taking care of us during our dining experience and we will definitely be back again!",5
Yummy high tea,cloudtree,"Great service from Lotha, food was yummy, thanks! Savoury items and tea/coffee are refillable but not the sweets.  Still lots of eat and all were good.  View was nice too, can see MBS in the background!",5
Birthday Lunch,HappyLees,Wonderful experience celebrating my husband’s birthday at the tastefully furnished La Brasserie. Wagyu beef burger with truffle fries was flavourful. Ambience was pleasant and service was impeccable.  Highly recommended.,5
Good experience at La Brasserie,Firdaus Ramlie,"Great time at La Brasserie with appetising food. Thanks to the warm hospitality by Ida, Daniel, Mano and Alex. Worthwhile the visit. Thumbs up to the great service! Highly recommended for service, food and ambiance!",5
First visit to Landing Point,Eunice T,"It was lovely visiting Landing Point for the first time, the girls and i had a good time. Our server Emma was very accommodating and pleasant. Making a reservation early is highly recommended and paying using DBS card gets you 15% off the bill.",4
High Tea @ The Landing Point,Ben F,"It was a wonderful experience. Delicate and meticulous service from Mr Zool and team. It was my wife's birthday and we thought it would be wonderful to bring our 2 year old daughter to have some sweet treats. As usual, it was hard to dine properly with a 2 years old. Lucky, Mr Zool was there engaging my daughter. He got her a 3D puzzle and balloon as distractions so that we can eat in peace. Thankful much.",5
The Landing Point - Afternoon tea buffet,Yjo,"Very chilled afternoon tea session with nice sofa, good view and nice servers. The savoury was very nice, but sweets is more for people who enjoy sweets stuffs. Drinks are free flow and we find the tea compliment well with the food :) Thank you Daniel for being patience with our question.",5
Celebrated birthday,Rita F,Zool was very accomodating from the time we arrived and he even arrange a simple birthday cake to blow for me. I had a memorable experience here. Food is delicious and the ambience is nice. Kudos to Zool and Idrus for their hospitality. Will come back again 😊,5
Wonderful staycation at fullerton bay,eva lim,My husband and I celebrated our second anniversary at Fullerton bay hotel and it was just magical. The service and quality of everything here is excellent. We were served by Ida at La Brasserie and she was so welcoming and helpful. Everyone here made our stay so memorable and the view from the pool is gorgeous. Highly recommend this hotel if you want a relaxing getaway.,5
Great food selections with great service,Jling low,Great food with great service. I love the food selection and portion is just nice for us to try everything. Friendly attentive staff made my birthday extraordinary especially for Kuitadh(if i spelt correctly) and Nicholas.best birthday celebration ever. thank you,5
High tea at Landing Point,Brian C,"A beautiful place to enjoyed your afternoon sipping tea and scorns, looking out the splendid Singapore skyline.   Had the pleasure to be served by Emma and her team. Such an attentive team. Top notch service.",5
High tea at landing point,syndicatee,The selection at the high tea at landing point was pretty good. It was a quiet and pretty atmosphere.   Emma was very attentive with us throughout our 1.5hours at the high tea and will definitely visit again:),4
Perfect high tea place with excellent service,Trevor,"Lotha got us a table in front of the bar facing MBS. The view was perfect and she checks on our table regularly to make sure we have everything we needed be it the savouries or drinks. You have made our experience today wonderful lotha, will be back again!",5
Afternoon tea,Pepper,"Had the Afternoon tea offered by Landing Point. As Landing Point was full, the afternoon was held at La Brasserie instead,   The food was really good, ambience was pleasant, service was great. A truly enjoyable afternoon tea ",5
Weekday Afternoon tea,s_liping,It is a great way to spend the afternoon at Landing Point with the high tea selection & scenic view. The free flow drinks is really a plus point here - enjoyed both the coffee and tea selections. Very good and attentive service given to us as well! Thanks Zool!,5
Most amazing hotel stay in Singapore,Compass670017,"I don’t write many reviews, but the staff and hotel were so amazing, I just had to write this. I would like to thank the staff (from the front door to the concierge to the cleaning and room service to the pool/gym staff) for making my experience such a pleasant stay - we felt very well taken care of and the staff members were very accommodating in our requests, so that my loved one and I could have a special stay at both Fullerton Hotel and Fullerton Bay Hotel.   We booked the suite package, so we also had a free one-way transfer, that was surprisingly upgraded to a Rolls Royce! Highly recommend anyone looking for a luxurious and comfortable hotel stay in Singapore - I would say it’s truly one of the best hotel experiences (if not the best) I’ve had in Singapore! Everything was…",5
amazing!,grace lam,the staff were all so polite! even put balloons in the room as it was my birthday! really love the service and attitude of the staff:) will definitely come back! am really vv happy with everything!!!!,5
Great service during dinner,timothyseanfang,"We did a staycation at Fullerton Hotel on 23 August and had some dining credits which we decided to use at La Brasserie at Fullerton Bay Hotel. When we told them we were doing a small honeymoon there we were greatly impressed by Ida and Loges' warm service. Good to know that their high standards are still maintained even in this difficult time. We also greatly appreciated the small touches like champagne, cake and a lovely photo of us which they took of us and presented on the spot. All in all a memorable experience!",5
Hi Tea at Landing Point,Chillax,"We are a group of 3 gen 5 females to celebrate my niece birthday. Really enjoyed our afternoon of making my mum and my nieces feeling like a princess! Scones were soft, warm and moist, the savory snacks were so good we asked for refill of some of the items. My niece finished the complimentary chocolate mousse cake even though she was already full. In terms of desserts, we all felt the macaroon was the best. Thank you to the staff for the nice platters and great service. They took a nice picture for us and printed it out! That was a nice touch. Would recommend this place if for your family celebrations. There are 2 sessions, 12-2.30pm; and 3.30-6pm. We took the 2nd session, so we can skip dinner! ",5
Birthday Brunch for Ally,dollyt9,"The new set up ( new buffet) is absolutely amazing. Service in our area was very good. If there is only criticism, the drinks were not poured as freely as we are used to. We regularly come for special occasions so we are used to the free flow service available.  ",3
Excellent dim sum brunch,Janice Mok,"Came here on a Sunday for dim sum brunch.  Food was delightful - we particularly enjoyed the kueh pie tee, Hainanese chicken rice, tiger prawn laksa, teh Tarik ice cream and steamed pork ribs.  Service was professional, warm and friendly. We are particularly impressed by Nicholas (who served the dim sum trolley) and Jega (who served our table). Ambiance was comfortable.  Would highly recommend the restaurant.",5
Dim Sum Brunch,Benny,"Great food and service! Ambience is great. Came here quite a few times for the Dim Sum Brunch, and will visit again. Thanks to the team of Kui Taan, Nicholas and Jega for making it an enjoyable brunch!",5
Afternoon tea at The Landing Point,June Tan,Great experience as always! The first time we came back for the afternoon since the Landing Point reopened after the Covid-19. Menu was refreshed but equally as delicious. The staff (Daniel & Tyson) were exceptional. This is my 5th visit and already planning my next.,5
Birthday celebration,Cecilia N,I was served by Daniel’s team (Zool & Tyson). I’ve made a reservation for birthday celebration. Was granted a seating with nice view. The staffs were attentive and service was excellent. High tea spread was sumptuous. Highly recommended!,5
Great staycation Covid 2020,RedBeanandBatMan,"Had a great time with excellent staff, service and awesome room.  Doorman Asenth gave me this card to assist with survey—>Super sweet and super professional everyone here.   It’s a mental holiday when the world is sideways with the pandemic.  Will be back!",5
Lovely dinner and service at La Brasserie,Prateek B,Lovely dining experience and wonderful service by Alan. They made it special. The food preparations were good. Perfectly cooked meats. The corner seat with a nice view and privacy just made it more special! ,5
Visit to La Brasserie,Shannon,The steak taste smoky and its good. The steak which we ordered to be medium-well was cooked perfectly. The service was excellent. The waitress helped us to take photos for our anniversary. We will visit again!,5
"Beautiful ambience, food and service",confake,"Visited the restaurant for dinner. The place had a beautiful atmosphere and was decorated nicely. Food was delicious and cooked well. We had the lobster as an entree and the duck & lamb for mains. Service was impeccable with Alan, Ida and Logesh waiting on us throughout the dinner. Would definitely recommend.",5
Wonderful Staycation,Alvanessa,"We just spent two wonderful nights at the Fullerton Bay Hotel to celebrate my son’s second birthday. If you want exceptional service, luxurious rooms and privacy, this is the hotel for you. Stepping through the hotel doors into the majestically-lit space within, we could already feel our worries and tensions draining away.  The entire team - from the doormen who greeted us warmly every time we came through the doors to the front desk team, F&B team at La Brasserie to the Housekeeping team - made the entire experience a memorable one. Special mention to Zoovia at the front desk for a smooth check in process, and the breakfast team at La Brasserie for making us feel so welcomed.   Our son was thrilled to receive not one but two slices of birthday cake - one in the room and another…",5
excellent attentive and personable service at Clifford Pier Heritage Dim Sum Brunch,rachel12,"went for the brunch with my family and it was a lovely ambience and experience made all the more pleasant by the very attentive and friendly service staff, Nicholas, Kui Taah and Jagathis were in particular extremely thoughtful and personable. They made us feel very at home, and helped with customising our orders while always smiling and chatting. Great pleasant Saturday! the service really goes an extra mile.",5
Birthday Bubbly,Bigeyedee,"Just had their dim sum brunch with my girlies. Due to the ""new norm"", the dishes were served to our table so we didn't have to get out of our seats. Which was perfect coz we it gave us more time to catch up. Compliments to the service staff - Mano and crew. Thanks for making this celebration so memorable! ",5
Lovely lunch ,SFT118,A pleasant place to hang out with friends. Comprehensive menu that will last you the whole afternoon. Do go for all you can drink package and they serve nice drinks. Pleasant and friendly staff and food is great. Two thumbs up for Mano our friendly server ,5
Amazing Afternoon Tea experience during Anniversary date,David Wong,"Went to the Landing Point on the 22nd for my 3 year anniversary. It was such a perfect experience and my girlfriend and I were so impressed by the service by Emma, Zool and team. They were incredibly hospitable and really went out of their way to ensure that we had a fulfilling experience. Thank you guys so much :-) We will be back!",5
Great High Tea - The Landing Point,Shyfullizan,Great place with great ambience and great food. Came here twice for high tea with family and friends. Services given were fantastic and guests needs were always looked after. Thanks The Landing Point! ,5
Gin parlor at Clifford Pier,Xizz,"A great experience of Gin recommendation by Anthony. Great service from Manjit, Kui Taah and Femie. Good cocktail and great gin combination by Benson.  Cool bar setup and the whole ambience is awsome. Will definitely be back for more drinks.",5
Awesome Gin Experience!,Alison,"First of all,it's my first time drinking gin and really cool recommendation from Anthony.The whole experience deserved a big wow !!, served nicely by Kui Taah, Femie and Benson :) Will make my next visit soon～  Ps: view is also 10/10",5
Great Opening Night!,AKD,"Thursday Night... Well done to all of you for your successful re-opening of Gin Parlour! Great Service, Cocktails & Snacks! We will be back! Thanks Anthony for looking after us!!! We love your creations! CHEERS",5
Anniversary dinner,Ivy,"Bartender Loges and Staff Ida were extremely thoughtful and sweet! After knowing it was our anniversary upon getting the bill, they came up with a little surprise for us - decadent chocolate cake and drinks.   Food was great, setting was intimate and ambience was beautiful! Highly recommend! Do visit on for a date night out, we were extremely well taken care of. (:",5
Great food and service,Gavo,Great food especially the steak! Ida Loges Mano and Daniel served us well. The ambience of the place is great and we all had a wonderful time. We would come back again in the future. Please serve more sauce as baseline service! Sauces were good but too little was served at the start. They compensated by giving each of us servings without us asking,5
"Great service - Ida, loges, Mano and Daniel",Nicholas C,"Great food and service at La Brasserie. Always our favourite place to eat. Thanks to the attentive and friendly staff who served us. Also love the bread and duck pate, please give 5 of it from the start 😂",5
Birthday celebration,Darius,"Charisma, Daniel, IDA have great service! I have enjoyable time here and the food is really good. The ambience of the place is nice as well. I will definitely introduce this place to my friends and come back again.",5
Celebration,Shalom Elle,Excellence personalised service to give us a memorable celebration; one of the best hotel restaurant we been to so far.   Attentive but not intrusive. Proper safety distancing measure...  Thanks Charisma,5
The Fullerton Bay Hotel Singapore,Valerie,"Daniel and Idrus were very helpful in serving us and constantly asked us if we needed to replenish our food and drinks. Lastly, Maria (unsure if that’s her name) also served my mum a birthday cake which took us by pleasant surprise, making my mum’s birthday a memorable one.",5
Afternoon tea at The Landing Point,SBW,"We had a great time celebrating a friend’s birthday with afternoon tea at the Landing Point. Great service from Emma, Lotha and Maria. The refillable sandwiches, pastries and tea were promptly refilled.",4
Precious Property,Deepak Sharma,This is my second visit there. really appreciate the hospitality I got from the staff there. they are very professional and humble to serve their guests. Rooms are precious and also public areas are very clean and beautiful. foods also delicious. A great Hotel to visit in Singapore.,5
Birthday Celebration,Leo Fong,The ambience is nice and beautiful. Most important the service and food are good. It is a great memory for us.  A birthday surprise celebration arranged by my wife.  It is a place to relax and chat with love ones.,5
Afternoon tea at The Landing point,Mark,"The tea was really good and the presentation was excellent. The view was stunning, the ambience is great and the overall place is very elegant. I really recommend this place. I enjoyed the tea a lot. Kudos to Femie & Zool for excellent service.",5
Landing Point (High Tea),Ang K,"Great atmosphere and environment, with a lovely view to beat for High Tea. Very attentive and polite staff who catered to my request At all times. Was served by Lotha who was extremely helpful and patient.",5
Lovely afternoon tea,Amelia,"Direct view of MBS; ambiance relaxed and friendly. Staff very accommodating, especially Lotha, who was extremely attentive, and Xin Rong at the bar who was very kind. Free flow drinks and savoury/scones which were great. We’d definitely recommend as the experience was lovely!",5
"La Brasserie dining - Lovely staff, delicious food",Izdihar,Had our wedding anniversary dinner at La Brasserie and it was a lovely and romantic experience. We were attended by Sunny and Mangesh throughout our dinner and they were constantly checking on us to Ensure that we enjoyed our food.  Food was fantastic and the restaurant is simply gorgeous. Will definitely return here again in the near future! ,5
Very good service,ckuan,"Had high tea with my two friends. The staff Emma, Lotha and Maria were extremely attentive and kept topping up the savoury items and scones, replacing the plates without asking and also changing the tea for us. They also sang a birthday song when presenting my friend with a slice of cake and printed three copies of the photo which they took for us.",4
Excellent hosts and warm atmosphere,trendyfox,"We were served by Germa and Ida who did a fantastic job. Ambience was great, very decent food and cool background music. The lamb cutlets were particularly nice and flavourful. A spot to be recommended.",5
Great Ambience and service,Nur Danial,"Was served by Ida and Germa for our champagne brunch. Excellent Service, nice food and great ambience.   One thing though, wish there were oysters!   Would definitely come again. No complains on our end. :)",5
High Tea Session,Lecia,"Celebrated my birthday & it was great! Everyone here was very friendly and they make sure to check on all guests to make sure that they are good with the meal and the experience with them! Love it here!  Many thanks to Daniel, Idrus & Emma!",5
Heritage Brunch - great way to spend our morning,i_am_zim,"aside from the ambiance of The Clifford Pier, the food was excellent. i think this is how the heritage dishes are actually supposed to taste. the dumplings dont need and additional condiments, and the desserts... durian creme brulee!!! the dining experience was made more agreeable by the service staff. Femie, Arianne, and Asel were great. particularly Femie. TYVM for the dining experience",5
Sunday brunch,Josephine,"Nice food and attentive staffs !  I love the crispy shrimp dumplings with mayonnaise  And the mango panna cotta with pomelo!  The rojak was good too, the congee was normal though, but nice view overall is good",4
Excellent High Tea with attentive service,jeannaoh,"We were only going to grab a drink when we visited, and were very disappointed to hear that they were fully booked. The GM (Mr. Giovanni Viterale) overheard us and made special arrangement with the FB manger (Mr. Sharul Amin) to accommodate us. Turned out to be the best personal & private high tea experience with a view. Ms Chrisma was very friendly & attentive, true Asian hospitality!!  The quality of the food is excellent too. THANK YOU for such a 5 star experience.",5
couple’s date,Wong J,"awesome dinner at the restaurant. wonderful atmosphere and view. the service is great as well (thanks ida for all your help). food is nice, definitely recommend the duck confit and seabass.   in short, if you are looking for a nice little cozy restaurant for a date, come to this restaurant for a wonderful experience.",5
Wonderful time at La Brassiere!,andus,"My wife and I had a pleasant surprise at La Brasserie restaurant tonight. Loges and Alex presented a slice of chocolate cake, coupled with a fantastic tasting mocktail for my wife to wish her a happy birthday. Thanks to them and the good staff of La Brasserie for making it a memorable evening for both of us!",5
Awesome Service of staff,Alexander Joe,"Definitely I love the place...very sweet...Nice interior design and ambiance...service is awesome. Friendly and pretty staff Femie, Asel, and Arianne. Worth the visit for the price they offer for buffet with full dining service.",5
Very good food and service,FireRoad,"Was here on a lovely Saturday evening. Food is great, loved the French onion soup. Hokkaido scallop and Maine lobster was superb.  Also enjoyed the Apple dessert. Was served by Sunny and Ida who were very pleasant.",5
Clifford Pier! OMG! ,Crusader bug,"We have never visited Fullerton Bay Hotel, so we decided to have dinner at the La Brasserie.   Haven’t been to Clifford Pier for aeons. Remembered when it was open space, with some kiosks and where we took boats to the southern islands.   We didn’t know that the Hotel was attached to the pier before our visit. When we arrived at the Hotel, we were flummoxed with the changes to Clifford Pier! It’s now a restaurant, serving dim sum.  The restaurant was closed. It was Clifford Pier unrecognisable if not for the familiar arches. Looks grand and posh!  Dinner at La Brasserie was enjoyable. I wanted the steak and frites (apparently it is good) but they were out of it. Settled for the lamb, which was only ok! My wife had the duck confit, which was very good (she allowed me a bite).  …",4
Anniversary Celebration,village_boy,"We had the Heritage Dim Sum Brunch at the Clifford Pier to celebrate our 3rd Anniversary. We had a pleasant experience and thoroughly enjoyed the service and the food. Really glad that clifford pier is back in business, and appreciate the safety measures the management had placed to ensure good hygiene and cleanliness amidst the pandemic. Special thanks to Charisma, Mano, Kui Taah and Nicholas for the awesome hospitality! They made our dining experience much more enjoyable. Will definitely be coming back for more.",5
Dim sum brunch ,Jasmine C,Definitely love the service here. Friendly staff and very detailed when come to service. Specially thx to Nicholas Leong and charisma. Worth the visit for the price they offer for buffet lunch with full dining service. ,5
