title,score,positive,negative,guestName,travellerType,room,nightsStay,date,country,countryCode,photos
Perfect location for a stay in Singapore,10,"Great location next to shopping, transportation, and things to see and do.  A beautiful hotel. The staff was very helpful and the meals excellent.",Long lines waiting for a table at breakfast,Edward,Solo traveler,Deluxe King Harbor View Room,3,"14, 2022",United States of America,us,[List]
Garden view room beautiful stay,10,"The room was beautifully clean and room service cleaning and complements were exceptional. 
The garden view from the room was lovely and access to facilities was excellent and very smooth using the QR codes.",,Jinnylou,Couple,Deluxe King Garden View Room,5,"14, 2022",United Kingdom,gb,[List]
The price pays off during the stay!,10,everything was perfect. Infinity pool is a very unique and unforgettable experience.,,Anıl,Family,Deluxe King Sky View,1,"11, 2022",Japan,jp,[List]
Outstanding,10,The eliteness of the entire place loved it x,,Antz2104,Solo traveler,Deluxe King Garden View Room,1,"11, 2022",United Kingdom,gb,[List]
Amazing,10,"Infinity pool, rooftop restaurant and bar, shopping mall",A bit expensive,Catherine,Couple,Deluxe King,2,"11, 2022",Philippines,ph,[List]
chose MBS because of its infinity pool and its worth it,8,the pool,too many people everywhere,Patricia,Couple,Deluxe King Harbor View Room,4,"11, 2022",Hong Kong,hk,[List]
Exceptional,10,everything was perfect! one of the most beautiful and amazing hotels,nothing !,Hamda,Couple,Deluxe King,3,"10, 2022",United Arab Emirates,ae,[List]
good location and excellent staff,8,I like the pool,"the price I use bookings.com and I got a rate of $850 per night, no available in the hotel",Reynaldo,Family,Deluxe King City View Room,2,"10, 2022",Philippines,ph,[List]
It was worth it for the pool,8,"The infinity pool is awesome. I recommend the first time to visit the pool at dark, it is just amazing. At sunset is very crowded and in my opinion it is even more impressive in the dark and there is not much going on. the associated shopping center is also spectacular and one of the largest I have ever seen.","From the rooms I was unfortunately a little disappointed, you pay the high price only for the pool, the rest of the hotel is below the renowned 5 star competition. The price-performance ratio is not right",Marvin,Couple,Deluxe King Sky View,2,"10, 2022",Germany,de,[List]
I would come back again to this world class and iconic hotel. Staff too good!!,10,"A very welcoming atmosphere, very clean and breathtaking views from the roof top to the ground",Nothing in particular,Margie,Couple,Deluxe King,3,"10, 2022",Australia,au,[List]
Hands down the best facilities in Singapore,10,absolutely amazing pool and facilities,"room and common areas beginning to show age (carpet, furnishings etc)",Yu,Solo traveler,Deluxe King,1,"10, 2022",Australia,au,[List]
loved my stay at MBS I didn’t want to leave.,10,"very clean, the staff were very friendly and kind.",,Maria,Couple,Deluxe Twin Garden View Room,10,"10, 2022",Australia,au,[List]
Wonderful,9,"Excellent hotel . I liked the location , staff , rooms , facilities , swimming pool , sky park and shopping mall .
Thank you marina bay sands .",Nothing,هلال,Couple,Deluxe King Garden View Room,1,"9, 2022",Seychelles,sc,[List]
Exceptional,10,"Great Property , great hospitality.",,Dhruv,Family,Deluxe King Garden View Room,2,"9, 2022",India,in,[List]
best stay ever,10,everything is best,,Szymon,Group,Deluxe King Sky View,1,"9, 2022",United Kingdom,gb,[List]
Very Good,8,"Views, infinity pool, location. If you're going to stay here, pay more for better views otherwise it's just not worth the money as everything else is lacking compared to other 5 star hotels.","Quality of towels, shampoo, hair gel etc not up to 5 star standards. There are too many guests so you will feel ignored by staff.",Anita,Family,Deluxe Twin Garden View Room,2,"9, 2022",Australia,au,[List]
Exceptional,10,Infinity Pool,,Paulina,Couple,Deluxe Twin,1,"9, 2022",United States of America,us,[List]
Amazing,10,"Everything was amazing, can’t wait to come back again.",Nothing,Stephen,Couple,Deluxe King Sky View,4,"9, 2022",Australia,au,[List]
Exceptional,10,"convenient and clean, beautiful hotel",,John,Family,Deluxe Twin Garden View Room,6,"8, 2022",United States of America,us,[List]
best hotel I’ve ever stayed in,10,absolutely stunning facility. the room was enormous with the biggest tv I’ve ever seen. and an incredible view. loved the infinity pool as well.,nothing it’s a perfect 10/10,Rikk,Couple,Deluxe King,1,"7, 2022",United Kingdom,gb,[List]
Wonderful,9,Pool facility is amazing,Limited restaurant seats,Rabih,Family,Deluxe King,4,"6, 2022",Saudi Arabia,sa,[List]
Exceptional,10,Excellant all,Nothing,Salem,Family,Deluxe King Garden View Room,1,"5, 2022",Kuwait,kw,[List]
Very Good,8,"+location
+stuff
+view from the room","-very uncomfortable bed for a suite (old and hard)
-room definitely needs renovation, old-fashioned  (44th floor)",Panayiota,Couple,Deluxe King Harbor View Room,3,"5, 2022",Greece,gr,[List]
A great luxurious stay for two,9,Lovely hotel with a great pool and view! Staff upgraded us to a city view deluxe room which was really nice and much appreciated! The amenities and service received were great.,Location of the hotel wasn't really central to food/shops we wanted to go to.,Eugenia,Couple,Deluxe King,1,"5, 2022",Australia,au,[List]
One in lifetime experience,9,"Great prospekty, fabolous pool and views. Great and unexpected upgrade.",Unnecessary confusing checkin and pool entrance system. Schocking food at pool is served only from 11.40.,Filip,Couple,Deluxe King,1,"5, 2022",Poland,pl,[List]
Perfect in every way :-),10,World class hotel with world class service.  If only we didn’t live half way round the world we would visit more regularly!,Absolutely nothing!,Jen,Couple,Deluxe King City View Room,4,"22, 2022",United Kingdom,gb,[List]
loved it and would definitely come back to stay again!,10,the staff were very friendly. the room was amazing and the view even better from the 44th floor,,Senel,Couple,Deluxe King City View Room,2,"22, 2022",Australia,au,[List]
our spot !,10,"love this hotel. it’s our go to spot in Singapore. The pool is obviously one of the draw cards and just amazing. the whole area including the shops, restaurants and gardens by the bay are all within walking distance. 
the rooms are spacious and the city view is excellent. 
we will be returning again and again","pool access is by booking (the 2 other hotels we stayed at during this trip didn’t need time slots) but due to covid. they have also removed he adults only section of the pool which was disappointing considering the size of the pool and previously before covid had it worked out perfectly. 
the mattress on the bed was rather hard and stiff.",Michael,Couple,Deluxe King City View Room,3,"22, 2022",Australia,au,[List]
Superb stay in top quality hotel. What an experience,9,"Stunning. Roof top pool so special
Excellent staff
Highly recommended",,Martin,Couple,Deluxe King Harbor View Room,2,"22, 2022",United Kingdom,gb,[List]
awesome,9,central location and the infinity pool is the awesome,a bit pricy,Minindy,Family,Deluxe Twin,1,"21, 2022",United Kingdom,gb,[List]
Exceptional,10,Rooms were clean and  comfortable the staff were very nice. Location was also good.,,Nathan,Couple,Deluxe King Sky View,2,"20, 2022",Australia,au,[List]
Exceptional,10,Location and infinity pool,Mattress very uncomfortable.,Vinod,Family,Deluxe King Harbor View Room,2,"20, 2022",Australia,au,[List]
Exceptional,10,Worth every penny.. such a fabulous iconic hotel .. gave us an upgrade as it was our honeymoon which was much appreciated! Electronic curtains and loads of food options!,The lobby area lacks comfort and charm.. very much feels like a shopping mall,Judith,Couple,Deluxe King City View Room,1,"19, 2022",Ireland,ie,[List]
awesome,9,"attention to details 
helpful staff","pool
friendly staff",Keav,Couple,Deluxe King Harbor View Room,1,"19, 2022",Australia,au,[List]
"We love the whole experience at MBS. The Level 57 pool, bar and views were the highlight.",10,Exceptional big ticket hotel with the most outstanding views and pool.,Some queues for the restaurants were longer than expected.,Mel,Family,Deluxe King Garden View Room,3,"19, 2022",Australia,au,[List]
Exceptional,10,Superlative hotel. Everything is utmost,,Olivier,Family,Deluxe King Harbor View Room,3,"19, 2022",France,fr,[List]
perfect stay for a holiday with the family. loved it.,10,the location and the staff,,Melissa,Family,Deluxe King,1,"18, 2022",Australia,au,[List]
lovely,10,views and infinity pool amazing,no Place just to get a coffee and cake,Sonia,Couple,Deluxe King Harbor View Room,1,"17, 2022",United Kingdom,gb,[List]
Comfortable and a great stay!,8,"The room was big and comfortable. It has a city view too. MBS staff were friendly and professional. Overall, it was great and the experience was good.",none.,Corrine,Couple,Deluxe King City View Room,1,"16, 2022",Singapore,sg,[List]
So many stuff but they don’t have a yeah on hotels information,8,I like the location,Is the near the park,Jigmey,Solo traveler,Premier King Garden View Room,2,"15, 2022",United States of America,us,[List]
it was amazing. the hotel is fantastic and the staffs are lovely.,10,the staff and the swimming pool.,N/A,Carol,Couple,Deluxe King Garden View Room,1,"14, 2022",Ireland,ie,[List]
Best hotel ever,10,"This is the best hotel I have ever stayed in. Because it was my Birthday, my room got updated to a Orchad Suite at the top floor which was amazing... also I received a birthday cake. The garden view was out of this world and the room itself was incredible.",Nothing I didn't like really. Just restaurants around the area closes too early but we managed to get room service which lasted 50min. At the moment you can only use the infinity pool for 1 hour and 15 min prior reservation. This is due to covid. Hope this change in the future. Restaurants and bars at the top need to be booked several weeks in advance... otherwise you won't be able to just walk in.,Wilmer,Couple,Deluxe King Garden View Room,1,"14, 2022",Australia,au,[List]
perfect couple gateaway,10,it is top notch from service to facilities,nothing,Kristine,Couple,Deluxe King Harbor View Room,2,"13, 2022",Norway,no,[List]
This was our first staycation and our family enjoyed it.,8,It was an awesome experience from the room to the pool and to the in room dining service. The staff were professional and they were provided the best service. Excellent service.,nil,Jaya,Family,Deluxe King Sky View,1,"12, 2022",Singapore,sg,[List]
Unforgettable experience in the heart of the city,10,Amazing hotel but you'd expect that from the price of the stay. We got upgraded to a suite which was just sublime. Definitely the nicest hotel room I've ever stayed in. We only did the one night to finish the holiday in style and it was well worth it. Unforgettable experience,"Having to book for the pool time was a little annoying but understandable to make sure it's not too crowded. 
Also make sure you check your pillows out straight away and request some new ones if needed. We didn't check them until going to bed and realised that both pillows provided for each of us were like cement blocks, but by that time we were too exhausted and not bothered calling housekeeping",Dean,Couple,Deluxe King Garden View Room,1,"12, 2022",Australia,au,[List]
I regret not booking for more days,9,"Honestly, everything was just perfect. The location couldn't be better, with amazing views of all the city, all the staff was super helpful and nice, the food was delicious and the room was just incredibly comfortable and full-equipped.",The breakfast wasn't included.,González,Solo traveler,Deluxe King City View Room,2,"11, 2022",Spain,es,[List]
Exceptional,10,"Everything about this hotel was amazing. From all the amenities within this structure. You have a massive casino, several shops, good food variety, and so much more.
For one, if you book the hotel, you also have the opportunity to enjoy the infinity pool facing the city, which is stunning! Also, you have several resturants there too only for hotel guests.
Next, the rooms are elegant. They are massive and come with nice amenities to make your stay perfect.
Lastly, the location of the hotel is pretty central to everything. As mentioned above, you have a mall build right in and as well as entertainment.","The only thing is the price. If you look carefully, you can get a reasonable deal for this place! But other than that, it is a amazing place to stay!",Choi,Solo traveler,Deluxe Twin,1,"10, 2022",United States of America,us,[List]
luxury,10,"stunning building, great room, great location and the staff couldn’t do enough to help","one of the main features is the pool, only being able to spend 75 minutes there would deter me from staying in the future",Jamie,Couple,Deluxe King City View Room,3,"10, 2022",Australia,au,[List]
Most famous hotel in Singapore,8,"Well, all the staff they try to do their best for you, to not wait anywhere, but off course this is most luxury place so you pay 1000€ for one night for suite so they should. Very nice that you can choose  from 4 restaurants where you make your breakfast. We had includ afternoon tea and apperitive louges for free - was also very pleasant. Also they brought to our room always some surprise like some chocolate or sweets - which was extremly good. the view from room is very nice from both side - garden or city view. very large tv in room. too many options restaurants in all hotel complex. 
bar ce lavie was very nice - they gave us table even if we didnt make reservation- probably because it was first day opening.","Pool was a bit crowded. sunbeds for sure need renovation. all is old and not luxury how i imagined. too much people from outside can come. limited time for 1:15 min its funny thing- really no coment. but anyway the staff was good and they let us stay longer, nobody control anything. 
Pillows was extremly bad. i need soft pillow and both of them was very hard. not posible for sleeping. i called for they bring me other ones but they bring and it was same. really this should be change for sure. 
for breakfast you wait queue everywhere. 
Price to high - 1000€ per night its much for not new hotel. it need many renovation. 
we had problem with room keys but they fixed it.",Zuzana,Group,Orchid Suite Garden View,2,"9, 2022",Czech Republic,cz,[List]
A stay to remember,10,"Everything was great. Well organised staff in every sector. Instant taxis, bags to the room before you even get there, free room upgrade topped off a wonderful stay. Staff all so friendly and polite,very helpful too. Your made to feel completely welcome and taken care of.
Thank you to Moe the life guard who sorted us out with extra time at the pool as there were available slots that hadn’t been used, kept us topped up with drinks too - great guy.
Also the Italian rooftop restaurant LAVO was exquisite. Views and ambiance were amazing and the food to match. Again the service/ staff are great ,highly recommend",,Connor,Couple,Deluxe King,1,"9, 2022",United Kingdom,gb,[List]
"so enjoyable, great views, good food and wonderful facilities all in one spot.",10,"well presented,clean, comfortable and great views",nothing not to like,Cheryl,Couple,Deluxe King Harbor View Room,1,"12, 2022",Australia,au,[List]
Wonderful,9,Facilities and swimming pool,"Just one thing - I don’t remember her name, but the staff who assisted with our check-in spoke too low even after we let her know we couldn’t hear her. It looked like she didn’t care.",Soomin,Group,Deluxe Twin,1,"12, 2022",South Korea,kr,[List]
Exceptional,10,Great night view!!,Expensive!!,Jaeyoung,Couple,Deluxe King City View Room,2,"10, 2022",South Korea,kr,[List]
Exceptional,10,"Great hotel and accomdation, location is amazing.",,Laura,Family,Deluxe King Sky View,1,"10, 2022",Brazil,br,[List]
Very Good,8,"The hotel its self, especially the pool is spectacular and has a metro station right next to it which makes travelling about really easy. Great view of the gardens from the room. The pool is open until late so even after a long day exploring you can finish off in the pool/jacuzzi.","Before arriving we had requested a double bed as it was our honeymoon, rather than a twin room. On arrival there were no double rooms but they offered us a late check out of 12pm. From watching several programmes about the hotel and speaking to a number people, being on our honeymoon we expected the room to be dressed with some form of welcome but it wasnt which was very disappointing. Later on we were sent 6 chocolates. During our stay our key pad on the door failed. Whilst the security and maintenance guy who addressed the situation were extremely friendly and pleasant we were left locked out of our room for  quite some timeand were sat on the floor at one point. As the hotel continues to state how they go over and obove for guests, I expected at some point they may have sent us for a coffee whilst we waited but there was no offer. There was also mould in the shower which suggests it wasn't been cleaned thoroughly. I do not feel the customer service we received reflected the price or what is shown and offered on programmes etc. We have been elsewhere with better customer service for the fraction of the price.",Vicky-lynn,Couple,Deluxe Twin Garden View Room,4,"9, 2022",United Kingdom,gb,[List]
Exceptional,10,"Pool, Room, Location",Nothing at all. Hope to maintain this level of superb quality. I will use this hotel every time I visit Singapore,Joonhong,Couple,Deluxe King Sky View,2,"9, 2022",South Korea,kr,[List]
Perfect customer experience,10,"So far the best organized and most customer centered hotel i have been to. Perfect customer experience down to the last detail. If you want to feel like the most important person on earth for a few days, that's the place to stay.",Not a single thing that could be improved.,D5r,Family,Deluxe Twin City View Room,3,"9, 2022",Germany,de,[List]
just amazing,10,"amazing property. staff were lovely, friendly, always with a smile. room was fabulous and the pool area sparkling.",nothing it was all great,Victoria,Couple,Deluxe King Harbor View Room,2,"8, 2022",United Kingdom,gb,[List]
What a brilliant and memorable stay for my wife and I,10,"Everything from start to finish was exemplary. The staff in particular were so attentive, kind and went above and beyond to ensure we were taken care of. The facilities were outstanding- they really have thought of everything!",Nothing! All aspects from check in to check out was smooth and efficient.,Umair,Couple,Deluxe King Sky View,1,"8, 2022",United Kingdom,gb,[List]
one of the highlights of our SG TRIP,9,clean. staff service is outstanding. easy checkout,price point,Bryan,Group,Deluxe Twin Garden View Room,2,"8, 2022",United Kingdom,gb,[List]
Wonderful,9,,"you cant use the pool after check out, which is at 11pm. My flight was at midnight and i asked during check in if i could use it and they said yes until my check out, when i was declined the accsess",Serdar,Group,Deluxe Twin,1,"6, 2022",Germany,de,[List]
"great stay, no issues",9,great service,the pillows were not comfortable,Ruben,Solo traveler,Deluxe King,2,"6, 2022",Germany,de,[List]
Great location with great views!,10,"Great location, very close to MRT and easy to navigate around the city. We stayed in a Sky room and the views of the bay were amazing! We were also able to use the infinity pool as often as we wanted to, just needed to register for access during our stay. Room was refreshed promptly daily with complimentary water. Every staff member we encountered was super lovely. Would highly recommend this hotel to anyone staying in Singapore!",Everything was great :),Shirley,Couple,Deluxe King Sky View,3,"6, 2022",Australia,au,[List]
Overall fantastic stay here at MBS.,10,"Bottled water is always added everytime we return to room, we appreciated this a lot. Complimentary snacks and drinks are topped up fully each time we finished them, Fantastic.  Iron and Ironing board helps a lot, Great!!!
Breakfast definitely superb here. I love how the Pongal and Upma is very refine, and Shoba's soup is not salty at all.  The pool  and jacuzzi is great here, Love all of it.","Your hairdryer is not powerful enough, takes long time to dry my hair. Other lesser stars hotels with cheaper price has a more powerful hairdryer and bedet on the toilet.",Linawati,Family,Deluxe Twin,3,"5, 2022",Indonesia,id,[List]
Exceptional,10,"Everything: orderly, clean, courteous staffs, concierge services, dining, activities",Nothing,Cyrus,Couple,Deluxe King,1,"5, 2022",United States of America,us,[List]
"Stunning views over the city from the pool and the rooms, and the attentive service make it well worth the high rates.",9,"We were blown away by the whole Skypark area on the 57th floor and spent hours in the infinity jacuzzi &  infinity pool. Every staff member was attentive, warm and friendly, making us feel special. The view from our room was stunning!","The lobby was crowded and check-in and check-out desks small for a property of this size, which meant a lot of queuing.",Suvi,Group,Deluxe Twin City View Room,1,"4, 2022",Singapore,sg,[List]
Exceptional,10,Everything was amazing….,,Laura,Solo traveler,Deluxe King Harbor View Room,1,"3, 2022",Australia,au,[List]
Great location with great views. slightly overpriced,9,location and facilities,pillows extremely hard and uncomfortable,Marcel,Couple,Deluxe King Garden View Room,1,"3, 2022",United Arab Emirates,ae,[List]
Exceptional,10,"Amazing views, very helpful staff. Worth the price highly recommend it",,Farrag,Couple,Deluxe King Garden View Room,1,"3, 2022",Ireland,ie,[List]
overall the best hotel experience in Singapore. the roof pool and restaurants are amazing,10,location and hotel it self is the best in Singapore.,only one down fall. the bed foam seemed stiff to sleep on.,Muhammad,Group,Deluxe King Garden View Room,4,"2, 2022",United Kingdom,gb,[List]
Incredible,10,"Service, Restaurants, pool, location, MRT access, rooms.",Walk in to restaurants.  So hard to get in.,Teresa,Family,Deluxe King Sky View,1,"2, 2022",United States of America,us,[List]
Exceptional,10,Exellent,,Khurelbaatar,Couple,Deluxe King City View Room,1,"2, 2022",Mongolia,mn,[List]
Exceptional,10,Infinity pool was amazing,,Jackson,Couple,Deluxe King Garden View Room,2,"1, 2022",Australia,au,[List]
Exceptional,10,almost everything,the food,Sam,Couple,Deluxe King Garden View Room,1,"1, 2022",Australia,au,[List]
Celebrated my son's 16th birthday and the hotel gave us complimentary cake.  Room and amenities are worth it.,9,Room is exceptional.  It is nice to wake up in the morning watching the sunrise with the view of Garden's By The Bay. Infinity Pool at Level 57 is still a site to behold. Always love staying here.,,Saralyn,Family,Deluxe Twin Garden View Room,1,"1, 2022",Singapore,sg,[List]
amazing stay,10,"beautiful property, amazing staff, Mo at the infinity pool is so friendly and helpful with any pictures. i had a great stay here",,Emma,Solo traveler,Deluxe King,4,"31, 2022",United Kingdom,gb,[List]
Thank you!!! I loved every moment there.,10,Loved my room and the swimming pool!!!! The staff was great!!!!,I was cold during the night. I wished there was a blanket in the room.,Maria,Solo traveler,Deluxe King Harbor View Room,1,"31, 2022",United Kingdom,gb,[List]
Great facilities and very helpful staff. A very enjoyable stay.,10,"Great room, very clean and fantastic views. All staff were very helpful and friendly.",Would be good to have some shady spots around the pool area.,David,Couple,Deluxe King Harbor View Room,2,"31, 2022",Australia,au,[List]
Wonderful,9,room service and the cleaning,,Abdullah,Couple,Deluxe King Garden View Room,5,"30, 2022",Kuwait,kw,[List]
Exceptional,10,Best view in Singapore,,Manfred,Couple,Deluxe King Sky View,3,"29, 2022",Germany,de,[List]
Great,10,Room and pool was great,,Nilesh,Couple,Deluxe King Garden View Room,1,"29, 2022",United Kingdom,gb,[List]
amazing,10,the staff were great and they went over and above knowing it was our honeymoon. what great people they are,,Sammy,Couple,Orchid Suite City View,1,"27, 2022",United Kingdom,gb,[List]
"incredible, bucket list experience.",10,"We have been fortunate to stay in some of the worlds best hotels and this is at the top of that list. The whole place is incredible. Pay more for a better room as you will not be disappointed with the view. Due to flight delays unfortunately we got to the hotel much later than we wished to and only stayed one night. We were saddened when we were told you are unable to use the hotel facilities the following morning once you have checked out (11am) as this meant we had only a few hours to enjoy the facilities. The staff were able to arrange a  later check out to ensure we could have a few more hours to enjoy the hotel which we really appreciated. We most definitely will be back and will stay for more than 1 night, it is a magical place.",,Sophie,Couple,Deluxe King Sky View,1,"27, 2022",United Kingdom,gb,[List]
A unique hotel,10,,Having to book for bar and swimming pool was not explained properly,Craig,Couple,Deluxe King Harbor View Room,2,"26, 2022",Indonesia,id,[List]
amazing,10,"amazing clean and nice room, infinity pool is amazing",nothing,Rajesh,Family,Deluxe Twin Garden View Room,2,"25, 2022",United Arab Emirates,ae,[List]
Exceptional,10,The Infinity Pool,,Veronica,Family,Deluxe Twin Garden View Room,3,"24, 2022",Australia,au,[List]
Very Good,8,Pool,The interior decor of rooms,Nicolleeejoy,Group,Deluxe Twin Garden View Room,1,"24, 2022",Australia,au,[List]
Excellent as long as you book ALL your meal & pool reservations!,8,"Exceptional room, loved the infinity pool & the observation deck.",Not being able to eat in the hotel because it was all booked up.,Ruth,Couple,Deluxe King Harbor View Room,2,"23, 2022",Singapore,sg,[List]
Exceptional,10,I was looking for the COVID testing site and the employee I asked escorted me personally to the location.. a very nice touch she was kind and so friendly and recommended I try a ‘locals’ breakfast at Toast box- it was sensational.. the best coffee and laksa I have ever had!!!,,Anna,Solo traveler,Deluxe King Garden View Room,2,"23, 2022",United States of America,us,[List]
Best place to stay in Singapore.,10,"We loved everything about our stay.great staff and service.
Shehnas, who served us was amazing. she made our stay memorable and we were able to check in early which was very relaxing and perfect for our trip.",N/A,Annu,Couple,Deluxe King,1,"23, 2022",Australia,au,[List]
Very Good,8,swimming pool & the staff are very attentive & friendly,"The pillows were very uncomfortable. No sprinkler in the shower, difficult to bath with a baby.
they don’t lend for you a phone charger.",Ingrid,Family,Deluxe King Garden View Room,1,"22, 2022",United Arab Emirates,ae,[List]
Great but could have been better,8,The pool was great and check out was smooth. The room service staff was very prompt. The pool was the highlight and the staff there was very friendly too.,Check-in took long and very less entertainment options. Could have had some indoor and outdoor activities for guests,Shailaja,Family,Deluxe Twin Garden View Room,2,"22, 2022",Singapore,sg,[List]
Wonderful,9,"The only reason I booked this hotel was to use the infinity pool on the roof, which was amazing. The views from the pool are spectatualr and pool staff was nice. There's no time limit to using the pool anymore. 
The room is very spacious and had a nice view over the Gardens by the Bay even though I was on a lower floor. I was pleasantly surprised.","Outrageously expensive. 
Check-in time was unacceptably long. You have to wait until your number is called so you're able to check-in. 
No handheld bidet sprayer in the bathroom.",Abdulrahman,Solo traveler,Deluxe King,1,"21, 2022",Saudi Arabia,sa,[List]
5 star everything,9,"The staff were incredible, the room was superb, shower/bath amazing, curtains opened upon walking in (!), facilities were amazing. 
We had dinner at Ce La Vi (definitely have to book) which was great and lively for drinks too. 
Beautiful views of the city (we opted for a city view on 39th floor) and was incredible to watch it change from day to night. 
We called room service for ice/glasses and they provided that super quickly. 
There was a Nespresso coffee machine and snacks in the fridge/cupboard.
Everything was 5 star about it. 
We arrived early and they allowed us early check in which meant we gained an extra three hours in the beautiful hotel.
As it was our anniversary they kindly upgraded us to a suite which was completely unexpected and made our stay extra special. 
They even bought a surprise anniversary cake to the room which was a lovely treat for us!
Probably the best hotel both me and my partner have ever stayed in and would absolutely love to come back.",There was construction going on from when we arrived and continued until after 8pm. We put music on to drown it out - but it wasn't horribly disruptive just a minor inconvenience. It's hard to find a flaw!,Rebecca,Couple,Deluxe King City View Room,1,"20, 2022",United Kingdom,gb,[List]
a truly memorable stay in an extremely modern and stylish hotel and complex.,10,"amazing facilities, breathtaking pool, wonderful bars & restaurants and the shopping  was fantastic!",nothing!,Tim,Couple,Premier King Garden View Room,5,"19, 2022",United Kingdom,gb,[List]
"worth to stay, although a bit pricy for sure.",10,"location was close to Merlion, gardens by the bay and malls. famous swimming pool was also nice.",price?!,Kayoung,Family,Deluxe King,1,"19, 2022",India,in,[List]
exceptional stay / a must for all couples,10,"the view
the space 
the options",,Dominic,Couple,Deluxe King,1,"18, 2022",South Africa,za,[List]
I would tell everyone that this place is worthy once or more times in your life time!,9,"the garden view is definitely extraordinary，breathtaking，love the rooftop infinity pool especially at night time. A life time
 memory！",the bathroom could be more convenient by adding some space for hangers,Tracy,Family,Deluxe Twin Garden View Room,4,"17, 2022",Canada,ca,[List]
Exceptional,10,"Everything is awesome in this hotel - from entering the facility, to check-in/check-out process and the staff. The rooms are super-spacious and tidy. The breakfasts are super-rich and awesome-licious. The infinity pool is a must visit.",,Jiří,Solo traveler,Deluxe Twin,3,"17, 2022",Czech Republic,cz,[List]
Great hotel,9,"The city view, the pool",Mattress too hard,Ania,Couple,Deluxe Twin City View Room,2,"15, 2022",Canada,ca,[List]
The swimming pool and the hotel room and the service at the counter and bell boy services were very good!,9,"It was very clean and nice, staffs at the counter were very friendly and professional. Bell boys were very nice and friendly too!","unfortunately we weren’t impressed by the brunch. Some of the servers at buffet were not as friendly. The dim sum were a bit disappointing too. Roti wasn’t very good. We also noticed that they keep the hand sanitizer next to the porridge, some customers might think it’s soy sauce. We suggest that they should keep hand sanitizer in the plates and bowl and silverware area instead of with the food.",Cumbers,Family,Deluxe King Harbor View Room,1,"4, 2022",United States of America,us,[List]
Wonderful,9,"the infinity pool is the best part about the hotel
the area which has everything in walking distance is the most convenient thing.
the rooms are",,Sahejdeep,Family,Deluxe Twin,2,"4, 2022",India,in,[List]
Very Good,8,"location, sky deck",price,Kevin,Couple,Deluxe Twin City View Room,1,"4, 2022",United States of America,us,[List]
i would definitely stay here again.,10,"this place is amazing! 
from check in to check out service was 100%
and they let me check in super early for no extra charge.",there was nothing I didn’t like.,Jose,Solo traveler,Deluxe King Garden View Room,1,"4, 2022",United States of America,us,[List]
Exceptional,10,"The infinity pool
The location 
The room size",Price is a bit too high,Jia,Family,Deluxe King,1,"4, 2022",Australia,au,[List]
amazing!,10,we loved it so much that we extended our stay for 5 more nights!,nothing!,Rina,Family,Family 1 Bedroom,1,"3, 2022",United States of America,us,[List]
Excellent Hotel and the swimming pool does not disappoint. Very pleased we stayed here.,10,The swimming pool was the main draw to the hotel and it did not disappoint. Staff were attentive and I thought the free ice cream a nice touch. Room was a lovely size with great view.,A very very minor point but there was no traditional  reception area where you could relax in armchairs.,Caroline,Family,Deluxe Twin Garden View Room,1,"3, 2022",United Kingdom,gb,[List]
Really nice hotel with very helpful staff and amazing view from the pool.,9,"Really friendly staff. Pool amazing on the terrace with great views, restaurants and clubs. They gave us a room upgrade as it was a celebration which made our day. They have a loyalty card that is helpful if you are planing to spend in the shopping, theatre and restaurants center near the hotel. Their Japanese restaurant is wonderful.","We got promised a little cake to celebrate and after chasing them a few times this never arrived.
We couldn't access the panoramic terrace because one of us didn't have the room card on them (even when we were all on robes coming from the pool) and when we tried again it was closed. The weather wasn't that great and we didn't see the sunset or sunrise and there was severa alerts of thunderstorms and they had to close the pool and hot tubs at times but we managed to enjoy them for quite a while.",Luis,Group,Deluxe King Garden View Room,1,"2, 2022",United Kingdom,gb,[List]
amazing experience,10,"The infinity pool has an amazing view on the city. I've loved the location for breakfast that was on the roof top, great way to start the day.
The room were very comfortable, no noise and the view on Garden by the Bay was fantastic. I highly recommend this hotel.",Nothing. Everything was fantastic.,Benedicte,Family,Deluxe King Harbor View Room,9,"1, 2022",United States of America,us,[List]
Excellent. will book at Marina Bay Sands again in the future.,10,everything.,"just the check in process. when I initially called to schedule our check-in, I wasn’t informed that we have to be there on the dot and I wasn’t given a queue number. when we got there 2:05pm (schedule given to me was 2pm to 245pm) -
I was informed that I already missed our check in schedule. so we had to wait until 3:30 PM to be checked in. after that, all was ok already as they also adjusted our check out time.",Ivy,Couple,Deluxe King Garden View Room,1,"1, 2022",Philippines,ph,[List]
Wonderful,9,"View from room. Room was large , clean and comfortable.
Staff extremely friendly and helpful","Checking in very chaotic.
Booked a time slot as requested, the hotel then gave us a time out of this time slot, which we couldn’t make, so missed this. Why ask for a time slot when it is being ignored.
The reception area seemed to be uncoordinated and nobody was in control of time slots.
Needs looking at again to make it a pleasant experience.",Kim8,Couple,Deluxe King Harbor View Room,2,"28, 2022",United Kingdom,gb,[List]
beautiful place,10,the pool,the restaurants don’t prioritise the hotel residents,Kelebogile,Couple,Deluxe King,3,"27, 2022",South Africa,za,[List]
Wonderful,9,Everything!,Beds were a tiny bit too hard for me,Teekay_95,Couple,Deluxe King Harbor View Room,1,"27, 2022",Australia,au,[List]
