reviews,score,hotel,date,country,room,title,travellerType
"Stayed there a few times on business.  Beautiful interior, the best breakfast i've ever had at a hotel (Asian buffet is my favorite, European and American options available), great views of Syngapore skyline, excellent location right on main shopping street and in 30-minutes walking distance from the must-see Botanical garden, yet very tranquil, friendly service.  Took one star from service as during the last stay was told at check-in that staying there for a week over weekend comes with free internet, yet ended up paying for it.  Perhaps i misunderstood.",5.0,Four Seasons Hotel,,,,Fantastic hotel,
"My boyfriend n I have chosen four seasons in Singapore to celebrate our 1st year anniversary and we were glad that we made a brilliant choice!  Staffs are so helpful...and going extra miles!! We stayed for 3 nights and one of the nights went down to concierge thinking to rent some DVDs and watch in the room (after a tiring day at universal studio). After we picked some DVDs and went back to the room, after 15mins a surprise came in. Complimentary popcorn and strawberries chocolate covered delivered from in room dining, and lighted up our movie night.  Their Chinese restaurant is awesome. Been for the dim sum brunch and dinner, order Peking roasted duck, was so yummy. Service is excellent!   Will definitely go back again, thank you!",5.0,Four Seasons Hotel,,,,World's Top Hospitality!!,
The best hotel that I have every stayed at.  The services was fantastic.  The location is great.  Beds were very comfortable.  I stayed for 10 nights and enjoyed every single moment.  We were treated like royalty.  The breakfast was wonderful with an endless selection of local and international fare.  The bar and restaurants were great.  The meeting rooms were great.  The exercise and multiple pool facilities were great.  Each staff member went out of their way to ensure we were well taken care of.,5.0,Four Seasons Hotel,,,,Absolutely out of this world!,
Stayed here for 4 days on business in an Executive suite. Great room. Outstanding staff. I was particularly impressed by the attentive service of the waiting staff in the Lobby Bar who looked after my valuables when i needed to leave the area and kept my table for me all day. Perfect English as well.,5.0,Four Seasons Hotel,,,,Perfect stay. Outstanding service,
Stayed at the Four Seasons for 2 night...upon arriving was greeted by Sachi....asked for a room in a quiet location...was told that there was a special if i wanted to upgrade....said yes and was given a corner premier room on the couples floor...best room ive stayed in so far..loved the fruit basket and tea with the turndown service....best breakfast selection as well....will be back in Singapore in three months and might try the suite this time...thanks Sachi for the nice upgrade and the tip on the best time to visit Japan,5.0,Four Seasons Hotel,,,,Four Seasons for me from now on...,
"We stayed recently for 4 nights and, whilst we didn't have breakfast (at $45 a head!), we thought the room was excellent value (four nights, pay for 3) and the service was really lovely. I had to ask three different staff at the concierge counter for assistance with a broken watch, a missing stone from my ring and recommendations for restaurants and they were more then helpful, going well beyond their remit. The bed was amazingly comfortable - like a cloud! - and the location perfect for access to shopping, coffee/breakfast places and the Botanical Gardens. Would definitely return.",5.0,Four Seasons Hotel,,,,A perfect stay,
Stayed at the hotel for 12 days. Excellent service and great location. Hotel staff is ready to assist at anytime about anything . Nice Gym and the Spa service was outstanding. Great breakfast for jet-legged guests.,5.0,Four Seasons Hotel,,,,excellent location for long stay,
"First stay at the four seasons in Singapore last week. the service by far is the best service i have received, the staff at the reception is very very helpful and so is the housekeeping staff. thank you all.",5.0,Four Seasons Hotel,,,,Awesome staff at Four Seasons,
"Highly recommended....ticked all the boxes and will definitely be returning. Shout-out to the gentleman from concierge who went to a lot of trouble to locate my missing prescription glasses - he reviewed video footage to find out the taxi number, called the taxi company and found out that the driver had handed them into reception at the office building that I had gone to that morning. I got my glasses back and am extremely grateful.",5.0,Four Seasons Hotel,,,,"Great location, excellent service and luxury room!",
Convenient location.  Good rooms and room service. I was on the 14th Floor and the view was excellent. It was also a pool facing room.  The buffet was good. Wide variety of dishes and options.  Over all good experience.,4.0,Four Seasons Hotel,,,,Good stay,
"I got to stay at the Four Seasons Singapore while there on business last week.  It is a beautiful hotel with a wonderful atmosphere and great service.  My room was lovely.     The staff was fantastic even by the very high Four Seasons standards-- friendly, warm and helpful.   I had lunch at the restaurant in the lobby and it was really nice and the food was excellent.    The hotel is a bit of an oasis in a bustling city.  I will definitely stay here again on my next visit to Singapore.  I wished I had a chance to stay longer-- I didn't want to leave.",5.0,Four Seasons Hotel,,,,Wonderful Hotel,
"took the family to Singapore for a weekend, the hotel was exceptional.  They prepared a personalized snacks for the kids on Sunday and the room and the sunday brunch is to die for.  What made the stay even more memorable was my son's teddy bear was some how wrapped up among the linens during the routine clean up, and the hotel actually found it.    Special thanks to Zoltan and Karen for all their efforts making this stay so memorable.",5.0,Four Seasons Hotel,,,,great father's day weekend,
"Clean, modern, professional and friendly in every area. Staff is helpful and attentive. Club and fitness center are quite nice, and free water bottles and headsets while working out are a great touch. Complimentary coffee almost everywhere in the hotel in the morning. Great place to stay.",5.0,Four Seasons Hotel,,,,"Clean, modern, professional and friendly in every area.",
We booked four seasons based on trip advisors rating. It was excellent great location superb property. The staff was very friendly and left treats for my son so he was thrilled. Rooms were spacious . The swimming pool is located on the 20th floor and gives a great view of the city. This is the 5th year we are booking based on trip advisors reviews perfect suggestions. We will continue to use trip advisor for all our future trips.,5.0,Four Seasons Hotel,,,,Great location...luxurious hotel,
"A short 3 night stay on the way back to Australia, this hotel was fantastic, the service was the best I have ever received, for a large hotel and used mainly for business (I guess) the focus they put on ensuring that the family and children were well catered for was great, from books and toys when we arrived to jelly and drinks in the room as we walked through the door. A well thought out and welcoming experience.",5.0,Four Seasons Hotel,,,,Amazing Service,
"This was a superb top end hotel. The rooms were very spacious and well equipped. The restaurants were also very good catering for all types of cuisine and the breakfast also catered for all tastes.  The staff were very helpful (they opened up the gym for me in the middle of the night when I couldn't sleep due to jet lag!). The gym was superb and actually better than many gym's I have actually been to.  All in all, a very enjoyable stay.",5.0,Four Seasons Hotel,,,,Fantastic hotel,
"Our room was upgraded to an executive room and the staff let us check in early on arrival. The room was lovely and clean, with a nice fusion of opulent Chinese and British decor. The verbena scented L'occitane toiletries and fruit platter were a nice touch.   The One Ninety Restaurant was superb. The venue had lovely decor and ambiance, and the service was very polished. They handled my gluten free diet restrictions very smoothly (which can be quite a challenge in Singapore) - there was a gluten free menu already prepared, and on our second visit they also served GF bread which was quite a treat. I will definitely be back and would recommend this place to my Coeliac relatives especially. ",5.0,Four Seasons Hotel,,,,Perfect stay ,
Good property at the heart of the city. Old traditional look and lack modern chic fashionable look.   Staff is very courteous and helpful. Food in the hotel is good and tasty. Overall experience very good.,5.0,Four Seasons Hotel,,,,Luxury property,
"A stay worth sharing the experiance with others. I like the staff hospitality very much, their approach was par excellance.  However, if you can introduce, a concept called welcome drinks at the time of entry at the hotel, it will be appreciated.  With best wishes,",5.0,Four Seasons Hotel,,,,Room No. - 1401,
"Old school class and style, a beautiful hotel with an oriental charm which has worn well. Outstanding service from the  concierge staff. The most beautiul quality linen and comfortable beds of the hotels I have been to. Wonderful facilities are provided in the club room  once you have checked out of your room for showering , changing etc. We would love to return.",5.0,Four Seasons Hotel,,,,singapore stopover,
"I've been going to Singapore for 50 years staying in the 60s at the Cathay and the Goodwood Park. Started going back in the 90s and stayed first at the Intercontinental, then the Ritz-Carlton and, for the last several years, the St. Regis. This time I stayed for 7 days at the Four Seasons and couldn't have been happier. The location, one block from Orchard Road, was convenient but quiet. As a swimmer, I really liked their having two pools: one for families and one for lap swimmers The upgraded room was very spacious with a nice view. The gym was excellent. Had a very good massage by a real Balinese masseuse. Was able to have peaceful extended meetings in the 2nd floor lounge. Loved the breakfast buffet. One of the best ever. Hotel staff couldn't have been nicer.",5.0,Four Seasons Hotel,,,,My New Favorite Hotel in Singapore,
"Tucked away from the hustle and bustle of Orchard Road is Orchard Boulevard. Tucked in a corner is the Four Seasons Hotel. Accessible to all the shopping and fine dining restaurants, it is a very convenient location to stay while in Singapore. I love the bathrooms and the spacious rooms.. The fruit platter in the rooms always seem to have exotic fruits. Friendly staff and fantastic choice of restaurants within the hotel is also an added luxury",5.0,Four Seasons Hotel,,,,Luxury tucked away @ Orchard Boulevard,
"From the moment I arrived from the airport until I checked out, my stay at the Four Seasons in Singapore was perfect. The staff was appropriately attentive but all staff knew my name within a few hours of my arrival.  The restaurant is lovely and the bar/lounge area equally as welcoming.  Room service was prompt and the food arrived beautifully presented.   The room itself was beautifully appointed and the finishings in the bedroom and bath all of the highest standard.",5.0,Four Seasons Hotel,,,,A perfect stay,
We were very satisfied with the hotel. Good location close to Singapore's best shopping. Very friendly and welcoming staff. Spacious and comfortable rooms. Will definitely stay at Four Seasons next time I visit Singapore.,5.0,Four Seasons Hotel,,,,Excellent,
Very satisfied with this hotel as its clean n comfortable to stay in.All Staff working on the reception were particularly friendly n appeared welcoming.Room service was fast and polite in their manners.I would certainly choose to stay in this great hotel again on my next visit.Thanks all staff in this hotel.,5.0,Four Seasons Hotel,,,,Great Hotel,
"I stayed 2 nights for a business meeting. Breakfast were great. I love the shower very much. Best thing is the hotel service. The staff provide warm and excellent service, they're helpful and quick to respond. Special thanks to hotel's officer Cheng Xi Yi and Yen Ju Lai who has helped providing some requests.",5.0,Four Seasons Hotel,,,,Nice Hotel with Great Service,
"I have recently returned from a three night weekend at the Four Seasons Singapore with my teenage daughters. While we did have some issues, what was impressive was the way in which they were dealt with by Reception, and in particular, Zolton the Reception Manager. Inevitably, travel overseas can occasionally involve some anxieties, especially when traveling alone with children, but I was impressed with the thoughfulness and individual concern that my children and I were given. Unquestionally the hotel's faclities are beautiful and the housekeeping outstanding, however, it is the personal service and kindess from staff like Zolton, that we will remember.",5.0,Four Seasons Hotel,,,,Kind and helpful service from reception,
"The promo to avail 30 minutes extra with your regular therapy during off peak hours was worth it all.  The therapists, professional to the core giving their best for 90 minutes put me at least to sleep with great pampering.",5.0,Four Seasons Hotel,,,,A couple's massage at off-peak gets you 30 minutes more!,
"We have stayed in many Four Seasons Hotels. Too often, the staff at them confuses snide pretentiousness for true hospitality; however in this case, the Four Seasons in Singapore hits things dead center. I asked for a room with an excellent city view and had a gorgeous one indeed. Breakfast was included and outstanding. Best shops on Orchard Rd. are a few steps away.",5.0,Four Seasons Hotel,,,,"Staff has a ""must do ""attitude",
"I recently organised a regional meeting here. Love the meeting room. The meeting package is definitely value for money. All the guests had a great time. Special thanks to Catering Sales Manager, Kaylynn Ng and her team who greatly assisted in ensuring that all the guests' needs and requests are well taken care off. One of the guests has allergy to garlic and I really appreciate  the special care given by the staff at Four Seasons to this guest without creating fuss in front of the other guests.",5.0,Four Seasons Hotel,,,,Excellent Choice for Business Meetings,
"Four Seasons has lived up to my expectations-consistent high level service, beginning with the limo driver and carrying right on to bell desk, doorman, front desk, room servicing staff, pool staff, workout room staff, restaurant staff and on and on. Always delivering five star service!",5.0,Four Seasons Hotel,,,,The usual excellent four seasons experience,
The Four Seasons in Singapore is located a 2 minute walk from Orchard Road and also very close to the Botanics. The welcome from service was good and was very surprised at the size of the room and bathroom - both very large.  Had dinner in One Ninety which was good and the choice at breakfast which was amazing.  Pool on 3rd floor next to club room where the staff are very attentive.,5.0,Four Seasons Hotel,,,,Great location and excellent service.,
"Their service, room and facilities were superb. Steam room was amazing, check in was so accommodating at a pretty good price. Compared to my poor experience a few nights earlier at the Sheraton this was at the opposite end of the scale.",5.0,Four Seasons Hotel,,,,Absolutely faultless,
"I had the most wonderful hotel experience here. The breakfast is amazing and the overall staff was very, very helpful. The room was clean and beautiful. Was on floor 7 and had a great view of the city.",5.0,Four Seasons Hotel,,,,Incredible experience and beautiful location,
"This is such a beautiful hotel with wonderful service. Every part of the hotel looks classy and luxurious. The staff were always helpful and friendly.  My room, which was just their standard room was a very good size. Lots of room to move about and work if necessary, and everything looked elegant and classy.  The bathroom huge, with 2 sinks, bath and large walk in shower. The usual L'Occitane toiletries are supplier.   I had lunch in the buffet restaurant which was very good, and breakfast too was nice.   There was a lot of restaurants in the area, and easy to get the tourist day bus if you want to do some sightseeing.   It is pricey but that is what you expect for a luxury 5* and you certainly get what you pay for.",5.0,Four Seasons Hotel,,,,Beautiful elegant hotel with fantastic service,
Close to the shopping district (Orchard) yet amidst peaceful greens. I recommend this for couples or holidaying visitors. Getting to business district isn't a stone throw away and better hotel choices are available around CBD.   Hotel is a couple of bus stops from Botanical garden and nearby lots of food choices. Orchard offers multiple choices for exploring night life and clubs (hotels). Be careful at bargain stores around Far east plaza (they aren't totally honest often).,4.0,Four Seasons Hotel,,,,"Great location, amidst greens yet close to Orchard",
"Can't really fault anything about the stay - quick check-in, upgraded to a suite, late checkout organized (at a price however), excellent staff, great (albeit pricey) room service, fantastic location.  The room itself was amazing - spacious and luxurious. 2 bathrooms; separate shower/tub. Welcome fruit, bottled water and free wifi was much appreciated.  Was on a work trip, but would definitely consider for a personal trip (price permitting!)",5.0,Four Seasons Hotel,,,,Luxury stay,
We stayed here for three nights as part of a multi-stop overseas trip and were pleasantly surprised by the experience.  The room was large and clean. Treats were placed into the room daily (chocolate covered strawberries anyone :) ? ) and we had plenty of drinking water (bottles). The view from the room was average but to be expected in the centre of the city. We didn't bother the staff and concierge too much as we have been to Singapore many times before but they were helpful when needed The location is good and is within close walking distance of the shops on Orchard Rd.  The gym and pool were adequate The breakfast buffet had great variety and the quality of the food was excellent. We will stay here again next time we are in Singapore!,5.0,Four Seasons Hotel,,,,Great hotel for our short stay,
My wife and I stayed at the 4 seasons after a cruise ending in Singapore.  We arrived at 9am to drop off our luggage and were offed an early checkin.  We paid a surcharge for a very late checkout the following night as our flight home was in the early hours.  The staff were extremely helpful and welcoming and made some excellent recommendations for shopping and dining. The room was large and very well appointed.,5.0,Four Seasons Hotel,,,,"Luxury, peace and quite just off Orchard Road",
"Wonderful hotel located just off Orchard Road but you can walk to famous shopping street though a shopping arcade linking it to the Hilton hotel.  Rooms were comfortable, clean and very big.  The beds were incredibly comfortable and we had the best sleep after all the shopping and partying!",5.0,Four Seasons Hotel,,,,Great location and the best sleep! Perfect combination,
The service at Four Seasons Singapore is always outstanding. Very comfortable beds and the hotel has remained a consistent high level for many years. Great location and easy access to Orchard Rd via Hilton and the the food is always delicious at the Four Seasons.,5.0,Four Seasons Hotel,,,,Fantastic service and great location,
Stayed here on our anniversary stopover trip to Singapore.  This is an amazing place.  The staff is unbelievably nice and the property is amazing.  We loved our room and slept so well after our travels.   The breakfast was a feast to behold.  We highly recommend this property for your couples trip to Singapore.,5.0,Four Seasons Hotel,,,,Amazing Hotel!!!!!!,
A gorgeous hotel...a great locaton.  The service was amazing..breakfast everyday was terrific. Dinner at the Cantonese restaurant was fablulous.  We loved this hotel and it's location.  The Concierge was Amazing!!!  He planned all of our daily adventures!,5.0,Four Seasons Hotel,,,,Suberb in Singapore!,
"My friend recommended this hot to me after she has stayed here several years on business. We had a junior suite which was perfect for my husband, our two young children and me. The too Rooms are beautiful but the service makes this hotel so special.",5.0,Four Seasons Hotel,,,,Still one of the best,
"We had a 3 night stay in the Four Seasons Singapore and it was a wonderful experience. Friendly  and helpful staff, great attention to detail from housekeeping, and probably the best bed we've ever slept in. We found we often just wanted to chill out in the hotel! I would highly recommend and would certainly stay again if we are back in Singapore.",5.0,Four Seasons Hotel,,,,"Exceptional service, lovely room, best bed ever!",
From the moment we checked in  we were treated very professionally by all the staff. We ate at the main restaurant for lunch and breakfast which was good. The room was well appointed and in a good condition and of a good size  On check out it was handle very well organising us transport which was there on time i really recommend this hotel and this is typical four seasons.,5.0,Four Seasons Hotel,,,,Top Hotel,
"Incredible staff! They genuinely make a huge effort to go the extra mile, such as check in and out- just amazing attention to detail. Wonderful location just behind Orchard Rd, walking distance but somehow you feel away from it all. The rooms are lovely with excellent large bathrooms and spacious powerful showers. Double sink etc. Nice gym and facilities. Clean. All I can say is I wish I could afford to stay here on my business trips every month in Singapore, its up there with St Regis for the best hotel in Singapore.",5.0,Four Seasons Hotel,,,,pure quality,
My husband and I spent our 5th year anniversary in Singapore and we are glad that we chose to stay at the Four Seasons. The room we got was an executive suite and was on promo (3rd night free). After a long tiring day we always looked forward to going back to our hotel room because it was so relaxing....bed was very comfortable!!! We also loved the location because it was just a few minutes walk to Orchard Road. They even had a walkway from the hotel connecting to Hilton Orchard. I would have given it an excellent rating if they were able to accommodate our early check in and late check out. But it wasn't really their fault because the hotel was really fully booked.,4.0,Four Seasons Hotel,,,,excellent service & great location,
"Quick check-in. Great, quiet room  Room is dark in the morning which is good  Downside is the pool closes at 7 pm - amazingly dumb  Staff extremely smart. There's a reason Singapore is a 1st world country.  8 out of 10",4.0,Four Seasons Hotel,,,,Very good hotel,
"3 nights. The hotel is good, service very good from most of the staff.Rooms - good size and bathrm with separate shower, air con is quiet, bed is comfy. Housekeeping seem to be doing a good job. However windows need a clean. Coffee Shop staff really make effort to address guests by name. The b/fast spread is very good. 2 swimming pools in the hotel which is nice. We preferred the one on 3/f to do laps. The gym is average size, ticks all the boxes for equipment and it has windows! The BIG problem I had though was the amount of plastic bottles this hotel must use. OK the guests feel more comfortable with bottled water... but surely they could use glass bottles in the room or a water fountain option next to the ice machine maybe.",4.0,Four Seasons Hotel,,,,Comfortable Stay with plenty of plastic bottled water!!,
"Great location (3 minutes walk to Orchard road), very spacious room, excellent service, even the concierge staff was addressing us by our first names by the 2nd day, secluded (great privacy) and extremely comfortable beddings rivaled so far as far as I am concerned by the Ritz. The only downside is the pool areas (both on 3rd floor and on the roof top) are a bit dated and could do with a new look (but spotless clean).",5.0,Four Seasons Hotel,,,,Exactly what you would expect from a Fourseasons hotel,
"I stayed here a while back, but I had to send a review of this place.  They go over and above to make you feel comfortable here.  I went here on a business trip, and just had the best stay.  They staff was very helpful, and spoke fluent English.  The room I had was impeccible and very clean.  It is close to the Orchard Shopping district and the MRT(Singapore's subway).  Even the hotel restaurant, which is usually just average at best, was a great place.  I was there over a Sunday, and they had a Sunday buffet, and it was great!",5.0,Four Seasons Hotel,,,,Top shelf hotel,
"Visited Singapore to share a special birthday lunch with friends. Sunday brunch is very special indeed and from the first bottle of champagne to the last, the first crab, the first lobster, the first giant prawn to the sweets - the bread and butter pudding was extraordinary and will be remembered forever.  I would return just for the bread and butter pudding!",4.0,Four Seasons Hotel,,,,Brunch Magic,
"The hotel is everything you would expect of the Four Seasons: comfort, location and absolute professionalism. We spent four nights here on leisure and had a wonderful stay. As always, it is the staff that make the difference - warm and friendly and extremely helpful. The physical appearance of the property itself is slightly dated compared to ultra modern new hotels, but still a high standard of amenity and cleanliness. Without a doubt one of Singapores finest. ",5.0,Four Seasons Hotel,,,,5 star staff,
"From the front door of the hotel straight to our room, we were treated very well. The service is excellent! With a complimentary drink on arrival and a free snack in our room. I also liked that they lay apples out on a table in the corridor so guests could take them and eat them. They also booked my tickets for the movie 'The Dark Knight Rises' at the local Imax close to the hotel and gave very detailed instructions on how to get there. The breakfast was also excellent with a variety of international and local asian cuisine. Overall a fantastic hotel! I had a lovely stay with my family and will definitely recommend this to anyone.",5.0,Four Seasons Hotel,,,,Excellent hotel with great service!,
"Made my 4 year olds feel so welcome. The doorman and concierge were great and created a perfect stay. Only letdown was housekeeping but they were quick to react and amend.   The congee from room service was the best I have had. For what is generally a business hotel that I have stayed at many times, they managed my family holiday needs beutifully.  Location is very convenient for Orchard Rd. ",4.0,Four Seasons Hotel,,,,Great Hotel,
Never disappoint. Bed is very comfortable as usual and service is very good. The Risotto at the cafe is simply wonderful!,4.0,Four Seasons Hotel,,,,Very comfortable,
This hotel is everything you would expect out of the four seasons.  I was here for a few days on a work trip and my stay was enjoyable.  Service is what you would expect and rooms are good size with comfortable beds.  Bathroom was good size with full shower and bath.  The gym was also good with nice set of equipment.  Location is near lots of shopping.  I would definitely stay here again.,5.0,Four Seasons Hotel,,,,Great stay in Singapore,
Service is impeccable and the food is always delicious. Excellent service and location is just off Orchard road - convenient.,5.0,Four Seasons Hotel,,,,Great service and excellent location,
"Lovely hotel, just what you would expect from the four seasons, friendly attentive staff, spacious room and excellent location.  The rooms are very spacious and comfortable, and the room service menu is excellent.  The pool area is also nice, you wouldn't think you were so close to Orchard Road. The pool staff are very attentive, however there isn't a pool bar so it does take a while for your drinks to arrive :-)",4.0,Four Seasons Hotel,,,,Just what you would expect from the four seasons...,
Stayed for 3 nights. Service was great room was good. Fitted in beds for kids.  Pool was nice. Would love to stay there again.,5.0,Four Seasons Hotel,,,,Excellent,
Brought my family for Dim Sum and we were all impressed by the food and the service. I would highly recommend this to my friends.,5.0,Four Seasons Hotel,,,,Great Chinese restaurant,
"We stayed here for three nights, the room was very clean and spacious. We're satisfied with everything experienced  from reception to restaurent services. Although it stands near the most commercial area, always quiet and calm atmosphere made us very comfortable and reluxed. It was a completely satisfied holidays.",5.0,Four Seasons Hotel,,,,Luxury but friendly hotel,
"We stayed there for a few days in Singapore, a superior room with a comfy king bed on the 10th floor. We were satisfied with our room and services provided during our stay. The facilities are great for both business and leisure travellers.   The hotel staff were very nice, from lobby to housekeepers. It locates on the quieter side of Orchard Road, meaning a 10-min walk from hotel to Orchard MRT station and the big malls on Orchard Road. If there were taxis dropping off guests, there may be a short of taxis at front. Or the hotel staff were always nice to help call a cab for you.   The hotel is pretty close to the Biotanic Gardens - a fantastic park that we went one morning for a jog. You can catch a bus opposite the hotel, or it takes 10-15 mins walk.",4.0,Four Seasons Hotel,,,,A lovely hotel on the quieter side of busy Orchard district,
We stayed here for 2 nights in our 3days 2 nights trip to Singapre. We almost satisfied with the room here. They're very cleans and spacious. The most thing we like is staffs' attitude and service they provided us. We surely stay here again when we are back to Singapore.,5.0,Four Seasons Hotel,,,,Very good place to stay in Singapore,
"Four Seansons was found to be firt class in every area. The hotel is conveniently situated within an easy walking distance to the shopping center, botanic gardends and museum. Flawless services, well appointed room, friendly and professional staff paying attention to details. Briefly saying. Four Seasons offers everything you would request for a fine hotel.",5.0,Four Seasons Hotel,,,,Couldn’t be surpassed,
"Arriving in SG, close to Orchard Road shopping area lies a comfortable oasis that is the ""Four Seasons"". Comfortable and spacious are the rooms, the staff are typically hospitable. Although there on biz, I could see this as a place someone on vacation should stay. Restaurant excellent as is healthclub. Very recommendable.",5.0,Four Seasons Hotel,,,,A comfortable oasis in sweaty Singapore....,
"As I look back on our trip to Singapore the Four Seasons Hotel stands out in my mind as an amazing place to stay. It has a calm, relaxing atmosphere & great service. Our room has very clean, quiet & comfortable. Breakfast was included & most delicious !The location is great if you want to explore Singapore because it is near shops, restuarants & the stop for the Hop-On Hop-Off bus. Yes, we would stay here again !",5.0,Four Seasons Hotel,,,,A Singapore Gem,
"This is one of many stays with Four Seasons and were really impressed with the professional staff and service.  Our room was very comfortable and quite.  We loved the breakfast buffet.  The health club has all the cardio workout machines one could hope for and two pools to pick from for swimming in.  There was a charge for the internet throughout the entire property, but that is just the way these high end hotels operate unfortunately.  Large selection of channels on the television.  Will book it again if the opportunity arises again.  Dinner was really superb.  Didn't need to go outside the hotel for meals during our short visit.  The location was ideal for the shopping mall.",5.0,Four Seasons Hotel,,,,Very good hotel!,
"What can I say, again very solid performance from Four Seasons Singapore. Great service, excellent rooms, luxurious but still comfortable atmosphere. Very friendly staff, most of them remembering your name (I have a difficult Swedish name). Service on the roof top pool (Alison) is always warm.  If I had to complain about something that would be the availability of taxis but I guess that's more Singapore problem overall than hotel's.",5.0,Four Seasons Hotel,,,,Solid quality... My second home when in Singapore,
personal attention in a luxury environment made for an enjoyable stay during an otherwise frantic business trip,5.0,Four Seasons Hotel,,,,excellent service,
"I previously stayed at the hotel with my mother and sister during a holiday to Singapore and Bali and we all loved it.  This time I stayed during a business trip to Singapore and the quality and service have remained consistently excellent.  I would say that this is one of my favourite city hotels in Asia.  Everything from the ambiance, room quality (super comfortable bedding), breakfast and service overall are excellent.  This is a special place to stay and the location is great - at the end of Orchard Road, just minutes away from the main shopping area but yet a little removed and peaceful.",5.0,Four Seasons Hotel,,,,Another excellent stay,
Very good location. Great staff. Five stars restaurant with a gorgeous breakfast. The rooms are very spacious.,5.0,Four Seasons Hotel,,,,Good location,
Absolutely perfect in every aspect.  An iconic hotel in a cosmopolitan setting.  The Food and Beverage Quality / Selection could be better especially for breakfast.,5.0,Four Seasons Hotel,,,,Sublime Four Seasons,
"My husband, son (13) and I stayed at the Four Seasons for three nights in July 11. We were so warmly welcomed by the staff and really appreciated the thoughtful gift of a backpack from the reception staff to our son, as well as recommendations and real advice on places he might like to visit in Singapore. It was nice to find a hotel that could make a teenager feel so welcome. We loved the easy walk to Orchard Road from the hotel and quick taxi ride to the restaurants at Dempsey Hill. The rooms are large, modern and really comfortable. If we travel to Singapore again, we will definitely stay at the Four Seasons.",5.0,Four Seasons Hotel,,,,Fantastic hotel,
"This hotel met and exceeded expectations in every area.   Excellent location in the heart of shopping and dining, yet a quick taxi ride to Sentosa Island and other attractions.   Room service was amazing every single time we ordered (and we ordered quite a lot), and all requests were met with graciousness and efficiency.",5.0,Four Seasons Hotel,,,,Five Star Experience,
"Great hotel- comfortable rooms, good room service, very pleasant and accommodating staff.  I would stay here again and look forward to it.",5.0,Four Seasons Hotel,,,,Great hotel,
"I had a most excellent suite here for a few days. It was quite impressive actually.  The service in the hotel was excellent, however do be advised that a single beer can cost around $25 USD from room service.  The internet was acceptably fast, skype would disconnect every few minutes though.  I didn't have the opportunity to try much of the food.",5.0,Four Seasons Hotel,,,,Excellent Suites,
A very pleasant stay in a top of class hotel.   Staff was very friendly.  Rooms were so clean and tidy.  I loved the bathroom.  Food was excellent and the restaurant was fantastic.  I liked everything about this hotel,5.0,Four Seasons Hotel,,,,Stay at Regent Four Seasons - Singapore,
"stayed for four nights, staff all helpfull, concierge would print out maps of locations we needed to go to,  Think I had a deluxe king size plenty of power points and a decent desk light reception would send faxes quickly , and deliver them to your room equally quickly room was good, irritated by having to pay extra for internet though Room reasonable value at sing 550 per night but breafast extra",4.0,Four Seasons Hotel,,,,sept 2011,
this was a lovely hotel with very friendly and courtous staff . Lovely selection of food for breakfast .Excellent service at the pool .Would certainly return to tis hotel ..,5.0,Four Seasons Hotel,,,,Lovely hotel excellent location within alking distance of orchard road,
I found the four seasons in Singapore to be an excellent choice of hotel. The facilities were brilliant and the staff very helpful.  Being off the hustle and bustle of Orchard Rd was also a good choice. One down side is the fact that a number of larger and nicer hotels seems to be charging for Wifi access.. Surely at top prices this service could be free?. All in all highly recommended,5.0,Four Seasons Hotel,,,,Excellent,
"I stayed in the Four Seasons Singapore and would highly recommend the hotel.The rooms are nice, etc.  but what made the hotel was the service. The concierege was very helpful and even followed up with a phone call to make sure all arrangements had gone as planned. Thank you",5.0,Four Seasons Hotel,,,,Excellent Service,
Lovely atmosphere in hotel. Good location for Orchard Road and MRT. Excellent Service. Bathroom especially good.,5.0,Four Seasons Hotel,,,,Quality Hotel in a very good location,
"The service was really unique and you really feel like a star! Bathrooms are huge and very luxury. I suggest an improvement for the pool area and something more sophisticated for the rooms.  The cantonese restaurant is great as the Alfresco bar.  Instead, I didn't like that much the  breakfast restaurant style.",4.0,Four Seasons Hotel,,,,Best service ever!,
"great location, stunning facilities, great restaurants and impecable service. I really enjoyed my stay at The Four Seasons Hotel. Rooms are pretty standard but spotless and spacious. Hotel staff is efficient, friendly and provide a great service. The hotel offers a fantastic gym and two swimming pools. I will come back to this hotel.",5.0,Four Seasons Hotel,,,,fantastic,
"Singapore is one of my fav places and the 4 seasons didn't disappoint. Staff were very nice and helpful. The concierge especially helpful in making plans for our short stay. The location of this hotel is minutes from the shopping mecca of stores...ION Orchard, Takashimaya, Wheellock Place and many more. It was a fun time for adults and kids.",5.0,Four Seasons Hotel,,,,Great location and service,
"A great place to stay in Singapore, luxurious and cozy settings, convenient location, impressive F&B and SPA, friendly and helpful people.  Best of all, we got a ""leapfrog"" upgrade to a suite room upon our arrival......how nice!",5.0,Four Seasons Hotel,,,,Impressive and we loved it....definitely will try other Four Seasons...will come back.,
Our first experience with Four Seasons and we were given a nice upgrade.  A very pleasant surprise and a great way to celebrate Christmas.  The check in was personal and friendly.  Cute little robes and amenities for my children.  Hotel is situated at a quieter side of Orchard road.  Away from the crowds but near to everything that orchard road has to offer in my humble opinion.  Extra points with toys provided at the rooftop swimming pool.  I believe having a swimming pool on the rooftop is something quite unique.,4.0,Four Seasons Hotel,,,,Staycation in town,
