reviews,score,hotel,date,country,room,title,travellerType
,5.0,Pan Pacific Hotel,2020,Singapore,Panoramic King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2020,Singapore,Panoramic King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2020,Singapore,Panoramic King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2020,Singapore,Panoramic King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2020,Singapore,Panoramic King or Twin Room,Exceptional,Family
,5.0,Pan Pacific Hotel,2020,Singapore,Panoramic King or Twin Room,Exceptional,Family
,5.0,Pan Pacific Hotel,2020,Singapore,Deluxe Double or Twin Room with Balcony,Exceptional,Family
,5.0,Pan Pacific Hotel,2020,Singapore,Deluxe Double or Twin Room with Balcony,Exceptional,Family
,5.0,Pan Pacific Hotel,2020,Singapore,Deluxe Double or Twin Room with Balcony,Exceptional,Family
,5.0,Pan Pacific Hotel,2020,Singapore,Deluxe Double or Twin Room with Balcony,Exceptional,Family
,5.0,Pan Pacific Hotel,2020,Singapore,Panoramic King or Twin Room,Exceptional,Solo traveler
,5.0,Pan Pacific Hotel,2020,Singapore,Panoramic King or Twin Room,Exceptional,Solo traveler
,4.5,Pan Pacific Hotel,2020,Singapore,Harbor Studio,Wonderful,Family
,4.5,Pan Pacific Hotel,2020,Singapore,Harbor Studio,Wonderful,Family
,5.0,Pan Pacific Hotel,2020,Singapore,Skyline Suite,Exceptional,Couple
,5.0,Pan Pacific Hotel,2020,Singapore,Skyline Suite,Exceptional,Couple
,4.0,Pan Pacific Hotel,2020,Hungary,Deluxe Double or Twin Room with Balcony,Very Good,Family
,4.0,Pan Pacific Hotel,2020,Hungary,Deluxe Double or Twin Room with Balcony,Very Good,Family
,4.5,Pan Pacific Hotel,2020,Singapore,Panoramic King or Twin Room,Wonderful,Couple
,4.5,Pan Pacific Hotel,2020,Singapore,Panoramic King or Twin Room,Wonderful,Couple
,4.0,Pan Pacific Hotel,2020,New Zealand,Deluxe King or Twin Room,Very Good,Solo traveler
,4.0,Pan Pacific Hotel,2020,New Zealand,Deluxe King or Twin Room,Very Good,Solo traveler
,5.0,Pan Pacific Hotel,2020,Australia,Special Offer - Harbor Studio with Fireworks View,Exceptional,Family
,5.0,Pan Pacific Hotel,2020,Australia,Special Offer - Harbor Studio with Fireworks View,Exceptional,Family
,4.0,Pan Pacific Hotel,2020,Singapore,Deluxe King or Twin Room,Very Good,Group
,4.0,Pan Pacific Hotel,2020,Singapore,Deluxe King or Twin Room,Very Good,Group
,5.0,Pan Pacific Hotel,2020,United States of America,Deluxe King or Twin Room,Exceptional,Group
,5.0,Pan Pacific Hotel,2020,United States of America,Deluxe King or Twin Room,Exceptional,Group
,5.0,Pan Pacific Hotel,2020,United Kingdom,Panoramic King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2020,United Kingdom,Panoramic King or Twin Room,Exceptional,Couple
,4.8,Pan Pacific Hotel,2020,United Kingdom,Deluxe King or Twin Room,Exceptional,Solo traveler
,4.8,Pan Pacific Hotel,2020,United Kingdom,Deluxe King or Twin Room,Exceptional,Solo traveler
,4.5,Pan Pacific Hotel,2020,Singapore,Skyline Suite,Wonderful,Couple
,4.5,Pan Pacific Hotel,2020,Singapore,Skyline Suite,Wonderful,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Connecting Panoramic Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Connecting Panoramic Room,Exceptional,Couple
,4.0,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Very Good,Couple
,4.0,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Very Good,Couple
,4.0,Pan Pacific Hotel,2022,France,Panoramic King or Twin Room,Very Good,Couple
,4.0,Pan Pacific Hotel,2022,France,Panoramic King or Twin Room,Very Good,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,Very nice!,Family
,5.0,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,Very nice!,Family
,4.0,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Very Good,Family
,4.0,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Very Good,Family
,5.0,Pan Pacific Hotel,2021,Singapore,Harbor Studio,Exceptional,Couple
,5.0,Pan Pacific Hotel,2021,Singapore,Harbor Studio,Exceptional,Couple
,4.5,Pan Pacific Hotel,2021,Singapore,Panoramic King or Twin Room,Wonderful,Couple
,4.5,Pan Pacific Hotel,2021,Singapore,Panoramic King or Twin Room,Wonderful,Couple
,5.0,Pan Pacific Hotel,2021,Singapore,Deluxe Double or Twin Room with Balcony,Exceptional,Couple
,5.0,Pan Pacific Hotel,2021,Singapore,Deluxe Double or Twin Room with Balcony,Exceptional,Couple
,4.5,Pan Pacific Hotel,2021,Singapore,Panoramic King or Twin Room,Wonderful,Couple
,4.5,Pan Pacific Hotel,2021,Singapore,Panoramic King or Twin Room,Wonderful,Couple
,4.0,Pan Pacific Hotel,2021,Singapore,Deluxe King or Twin Room,Very Good,Solo traveler
,4.0,Pan Pacific Hotel,2021,Singapore,Deluxe King or Twin Room,Very Good,Solo traveler
,4.5,Pan Pacific Hotel,2021,Singapore,Deluxe Double or Twin Room with Balcony,Wonderful,Couple
,4.5,Pan Pacific Hotel,2021,Singapore,Deluxe Double or Twin Room with Balcony,Wonderful,Couple
,5.0,Pan Pacific Hotel,2021,Singapore,Panoramic King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2021,Singapore,Panoramic King or Twin Room,Exceptional,Couple
,4.0,Pan Pacific Hotel,2021,Indonesia,Panoramic King or Twin Room,Very Good,Couple
,4.0,Pan Pacific Hotel,2021,Indonesia,Panoramic King or Twin Room,Very Good,Couple
,5.0,Pan Pacific Hotel,2021,Singapore,Panoramic King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2021,Singapore,Panoramic King or Twin Room,Exceptional,Couple
,4.5,Pan Pacific Hotel,2021,Singapore,Harbor Studio,Wonderful,Family
,4.5,Pan Pacific Hotel,2021,Singapore,Harbor Studio,Wonderful,Family
,5.0,Pan Pacific Hotel,2021,Singapore,Deluxe King or Twin Room,Overall quality was excellent.,Solo traveler
,5.0,Pan Pacific Hotel,2021,Singapore,Deluxe King or Twin Room,Overall quality was excellent.,Solo traveler
,4.5,Pan Pacific Hotel,2021,Singapore,Panoramic King or Twin Room,Wonderful,Family
,4.5,Pan Pacific Hotel,2021,Singapore,Panoramic King or Twin Room,Wonderful,Family
,4.0,Pan Pacific Hotel,2021,Singapore,Deluxe King or Twin Room,Very Good,Family
,4.0,Pan Pacific Hotel,2021,Singapore,Deluxe King or Twin Room,Very Good,Family
,5.0,Pan Pacific Hotel,2021,China,Deluxe King or Twin Room,Exceptional,Solo traveler
,5.0,Pan Pacific Hotel,2021,China,Deluxe King or Twin Room,Exceptional,Solo traveler
,4.0,Pan Pacific Hotel,2021,Singapore,Deluxe King or Twin Room,Very Good,Couple
,4.0,Pan Pacific Hotel,2021,Singapore,Deluxe King or Twin Room,Very Good,Couple
,4.0,Pan Pacific Hotel,2021,Singapore,Deluxe Double or Twin Room with Balcony,Very Good,Family
,4.0,Pan Pacific Hotel,2021,Singapore,Deluxe Double or Twin Room with Balcony,Very Good,Family
,4.0,Pan Pacific Hotel,2021,Singapore,Panoramic King or Twin Room,Very Good,Family
,4.0,Pan Pacific Hotel,2021,Singapore,Panoramic King or Twin Room,Very Good,Family
,4.0,Pan Pacific Hotel,2021,Singapore,Harbor Studio,Great staycay - very central,Family
,4.0,Pan Pacific Hotel,2021,Singapore,Harbor Studio,Great staycay - very central,Family
,4.5,Pan Pacific Hotel,2021,Singapore,Pacific Club Room,Wonderful,Family
,4.5,Pan Pacific Hotel,2021,Singapore,Pacific Club Room,Wonderful,Family
,4.5,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,Wonderful,Solo traveler
,4.5,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,Wonderful,Solo traveler
,4.5,Pan Pacific Hotel,2022,Singapore,Deluxe Double or Twin Room with Balcony,Wonderful,Couple
,4.5,Pan Pacific Hotel,2022,Singapore,Deluxe Double or Twin Room with Balcony,Wonderful,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Exceptional,Family
,5.0,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Exceptional,Family
,4.0,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,Very Good,Family
,4.0,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,Very Good,Family
,5.0,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,Exceptional,Family
,5.0,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,Exceptional,Family
,5.0,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,Exceptional,Couple
,4.0,Pan Pacific Hotel,2022,Singapore,Deluxe Double or Twin Room with Balcony,Very Good,Couple
,4.0,Pan Pacific Hotel,2022,Singapore,Deluxe Double or Twin Room with Balcony,Very Good,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Exceptional,Couple
,4.0,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,Very Good,Couple
,4.0,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,Very Good,Couple
,5.0,Pan Pacific Hotel,2022,Canada,Deluxe King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Canada,Deluxe King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Exceptional,Couple
,4.5,Pan Pacific Hotel,2022,Malaysia,Panoramic King or Twin Room,Wonderful,Couple
,4.5,Pan Pacific Hotel,2022,Malaysia,Panoramic King or Twin Room,Wonderful,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Deluxe Double or Twin Room with Balcony,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Deluxe Double or Twin Room with Balcony,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Harbor Studio,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Harbor Studio,Exceptional,Couple
,4.0,Pan Pacific Hotel,2022,Singapore,Deluxe Double or Twin Room with Balcony,Very Good,Couple
,4.0,Pan Pacific Hotel,2022,Singapore,Deluxe Double or Twin Room with Balcony,Very Good,Couple
,4.0,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Very Good,Solo traveler
,4.0,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Very Good,Solo traveler
,4.0,Pan Pacific Hotel,2022,India,Deluxe Double or Twin Room with Balcony,Very Good,Family
,4.0,Pan Pacific Hotel,2022,India,Deluxe Double or Twin Room with Balcony,Very Good,Family
,4.0,Pan Pacific Hotel,2022,India,Deluxe Double or Twin Room with Balcony,Very Good,Family
,4.0,Pan Pacific Hotel,2022,India,Deluxe Double or Twin Room with Balcony,Very Good,Family
,5.0,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Exceptional,Couple
,4.5,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Wonderful,Family
,4.5,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Wonderful,Family
,5.0,Pan Pacific Hotel,2022,Singapore,Deluxe Double or Twin Room with Balcony,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Deluxe Double or Twin Room with Balcony,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Connecting Deluxe Balcony,Exceptional,Group
,5.0,Pan Pacific Hotel,2022,Singapore,Connecting Deluxe Balcony,Exceptional,Group
,5.0,Pan Pacific Hotel,2022,Singapore,Deluxe Double or Twin Room with Balcony,Exceptional,Family
,5.0,Pan Pacific Hotel,2022,Singapore,Deluxe Double or Twin Room with Balcony,Exceptional,Family
,5.0,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,Exceptional,Couple
,4.5,Pan Pacific Hotel,2022,Singapore,Harbor Studio,Wonderful,Family
,4.5,Pan Pacific Hotel,2022,Singapore,Harbor Studio,Wonderful,Family
,5.0,Pan Pacific Hotel,2022,Mongolia,Panoramic King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Mongolia,Panoramic King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Harbor Studio,Exceptional,Family
,5.0,Pan Pacific Hotel,2022,Singapore,Harbor Studio,Exceptional,Family
,4.5,Pan Pacific Hotel,2022,India,Panoramic King or Twin Room,Wonderful,Couple
,4.5,Pan Pacific Hotel,2022,India,Panoramic King or Twin Room,Wonderful,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,Exceptional,Group
,5.0,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,Exceptional,Group
,5.0,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Exceptional,Family
,5.0,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Exceptional,Family
,5.0,Pan Pacific Hotel,2022,Singapore,Connecting Panoramic Room,Exceptional,Family
,5.0,Pan Pacific Hotel,2022,Singapore,Connecting Panoramic Room,Exceptional,Family
,4.0,Pan Pacific Hotel,2022,Singapore,Deluxe Double or Twin Room with Balcony,Very Good,Couple
,4.0,Pan Pacific Hotel,2022,Singapore,Deluxe Double or Twin Room with Balcony,Very Good,Couple
,4.5,Pan Pacific Hotel,2022,Singapore,Deluxe Double or Twin Room with Balcony,Wonderful,Family
,4.5,Pan Pacific Hotel,2022,Singapore,Deluxe Double or Twin Room with Balcony,Wonderful,Family
,4.5,Pan Pacific Hotel,2022,India,Deluxe King or Twin Room,Wonderful,Family
,4.5,Pan Pacific Hotel,2022,India,Deluxe King or Twin Room,Wonderful,Family
,4.0,Pan Pacific Hotel,2022,Cambodia,Pacific Club Harbor Select Studio,Very Good,Couple
,4.0,Pan Pacific Hotel,2022,Cambodia,Pacific Club Harbor Select Studio,Very Good,Couple
,4.0,Pan Pacific Hotel,2022,Hong Kong,Deluxe Double or Twin Room with Balcony,Very Good,Family
,4.0,Pan Pacific Hotel,2022,Hong Kong,Deluxe Double or Twin Room with Balcony,Very Good,Family
,4.0,Pan Pacific Hotel,2022,Singapore,Connecting Deluxe Balcony,Very Good,Family
,4.0,Pan Pacific Hotel,2022,Singapore,Connecting Deluxe Balcony,Very Good,Family
,5.0,Pan Pacific Hotel,2022,Singapore,Deluxe Double or Twin Room with Balcony,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Deluxe Double or Twin Room with Balcony,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Australia,Panoramic King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Australia,Panoramic King or Twin Room,Exceptional,Couple
,4.5,Pan Pacific Hotel,2022,Australia,Deluxe Double or Twin Room with Balcony,Wonderful,Family
,4.5,Pan Pacific Hotel,2022,Australia,Deluxe Double or Twin Room with Balcony,Wonderful,Family
,5.0,Pan Pacific Hotel,2022,Australia,City Suite,Exceptional,Family
,5.0,Pan Pacific Hotel,2022,Australia,City Suite,Exceptional,Family
,4.5,Pan Pacific Hotel,2022,United Kingdom,Deluxe Double or Twin Room with Balcony,Wonderful,Family
,4.5,Pan Pacific Hotel,2022,United Kingdom,Deluxe Double or Twin Room with Balcony,Wonderful,Family
,4.5,Pan Pacific Hotel,2022,Singapore,Harbor Studio,Wonderful,Group
,4.5,Pan Pacific Hotel,2022,Singapore,Harbor Studio,Wonderful,Group
,5.0,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,Exceptional,Family
,5.0,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,Exceptional,Family
,4.0,Pan Pacific Hotel,2022,Vietnam,Panoramic King or Twin Room,Very Good,Family
,4.0,Pan Pacific Hotel,2022,Vietnam,Panoramic King or Twin Room,Very Good,Family
,4.5,Pan Pacific Hotel,2022,Singapore,Harbor Studio,Excellent!,Family
,4.5,Pan Pacific Hotel,2022,Singapore,Harbor Studio,Excellent!,Family
,4.0,Pan Pacific Hotel,2022,United Kingdom,Panoramic King or Twin Room,Very Good,Couple
,4.0,Pan Pacific Hotel,2022,United Kingdom,Panoramic King or Twin Room,Very Good,Couple
,5.0,Pan Pacific Hotel,2022,United Kingdom,Deluxe Double or Twin Room with Balcony,Exceptional,Solo traveler
,5.0,Pan Pacific Hotel,2022,United Kingdom,Deluxe Double or Twin Room with Balcony,Exceptional,Solo traveler
,4.5,Pan Pacific Hotel,2022,Singapore,Connecting Deluxe Balcony,Wonderful,Group
,4.5,Pan Pacific Hotel,2022,Singapore,Connecting Deluxe Balcony,Wonderful,Group
,4.5,Pan Pacific Hotel,2022,Thailand,Panoramic King or Twin Room,Wonderful,Solo traveler
,4.5,Pan Pacific Hotel,2022,Thailand,Panoramic King or Twin Room,Wonderful,Solo traveler
,5.0,Pan Pacific Hotel,2022,Singapore,Skyline Suite,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Skyline Suite,Exceptional,Couple
,4.0,Pan Pacific Hotel,2022,Singapore,Harbor Studio,Very Good,Family
,4.0,Pan Pacific Hotel,2022,Singapore,Harbor Studio,Very Good,Family
,4.5,Pan Pacific Hotel,2022,Australia,Connecting Deluxe Balcony,Wonderful,Family
,4.5,Pan Pacific Hotel,2022,Australia,Connecting Deluxe Balcony,Wonderful,Family
,4.0,Pan Pacific Hotel,2022,Australia,Deluxe King or Twin Room,Very Good,Group
,4.0,Pan Pacific Hotel,2022,Australia,Deluxe King or Twin Room,Very Good,Group
,4.5,Pan Pacific Hotel,2022,United States of America,Panoramic King or Twin Room,Wonderful,Couple
,4.5,Pan Pacific Hotel,2022,United States of America,Panoramic King or Twin Room,Wonderful,Couple
,4.0,Pan Pacific Hotel,2022,Australia,Panoramic King or Twin Room,Very Good,Couple
,4.0,Pan Pacific Hotel,2022,Australia,Panoramic King or Twin Room,Very Good,Couple
,4.5,Pan Pacific Hotel,2022,Myanmar,Pacific Club Room,Wonderful,Group
,4.5,Pan Pacific Hotel,2022,Myanmar,Pacific Club Room,Wonderful,Group
,5.0,Pan Pacific Hotel,2022,Australia,Harbor Studio,Exceptional,Family
,5.0,Pan Pacific Hotel,2022,Australia,Harbor Studio,Exceptional,Family
,4.0,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Very Good,Couple
,4.0,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Very Good,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Exceptional,Family
,5.0,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Exceptional,Family
,5.0,Pan Pacific Hotel,2022,Australia,Deluxe King or Twin Room,Exceptional,Solo traveler
,5.0,Pan Pacific Hotel,2022,Australia,Deluxe King or Twin Room,Exceptional,Solo traveler
,4.5,Pan Pacific Hotel,2022,Malaysia,Panoramic King or Twin Room,Wonderful,Family
,4.5,Pan Pacific Hotel,2022,Malaysia,Panoramic King or Twin Room,Wonderful,Family
,5.0,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Australia,Deluxe King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Australia,Deluxe King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Exceptional,Couple
,4.5,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Wonderful,Couple
,4.5,Pan Pacific Hotel,2022,Singapore,Deluxe King or Twin Room,Wonderful,Couple
,5.0,Pan Pacific Hotel,2022,Bangladesh,City Suite,Exceptional,Family
,5.0,Pan Pacific Hotel,2022,Bangladesh,City Suite,Exceptional,Family
,4.0,Pan Pacific Hotel,2022,Bangladesh,Deluxe King or Twin Room,Very Good,Family
,4.0,Pan Pacific Hotel,2022,Bangladesh,Deluxe King or Twin Room,Very Good,Family
,5.0,Pan Pacific Hotel,2022,Australia,Deluxe King or Twin Room,Exceptional,Family
,5.0,Pan Pacific Hotel,2022,Australia,Deluxe King or Twin Room,Exceptional,Family
,4.0,Pan Pacific Hotel,2022,Saudi Arabia,Deluxe Double or Twin Room with Balcony,Very Good,Group
,4.0,Pan Pacific Hotel,2022,Saudi Arabia,Deluxe Double or Twin Room with Balcony,Very Good,Group
,4.5,Pan Pacific Hotel,2022,Mongolia,Pacific Club Harbor Room,Wonderful,Family
,4.5,Pan Pacific Hotel,2022,Mongolia,Pacific Club Harbor Room,Wonderful,Family
,4.5,Pan Pacific Hotel,2022,Mongolia,Deluxe Double or Twin Room with Balcony,Wonderful,Family
,4.5,Pan Pacific Hotel,2022,Mongolia,Deluxe Double or Twin Room with Balcony,Wonderful,Family
,5.0,Pan Pacific Hotel,2022,Spain,Deluxe Double or Twin Room with Balcony,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Spain,Deluxe Double or Twin Room with Balcony,Exceptional,Couple
,4.0,Pan Pacific Hotel,2022,Malaysia,Deluxe Double or Twin Room with Balcony,Very Good,Solo traveler
,4.0,Pan Pacific Hotel,2022,Malaysia,Deluxe Double or Twin Room with Balcony,Very Good,Solo traveler
,4.0,Pan Pacific Hotel,2022,Singapore,Deluxe Double or Twin Room with Balcony,Very Good,Family
,4.0,Pan Pacific Hotel,2022,Singapore,Deluxe Double or Twin Room with Balcony,Very Good,Family
,4.5,Pan Pacific Hotel,2022,Australia,Deluxe Double or Twin Room with Balcony,Wonderful,Family
,4.5,Pan Pacific Hotel,2022,Australia,Deluxe Double or Twin Room with Balcony,Wonderful,Family
,5.0,Pan Pacific Hotel,2022,Singapore,Harbor Studio,Exceptional,Family
,5.0,Pan Pacific Hotel,2022,Singapore,Harbor Studio,Exceptional,Family
,5.0,Pan Pacific Hotel,2022,Maldives,Panoramic King or Twin Room,Exceptional,Solo traveler
,5.0,Pan Pacific Hotel,2022,Maldives,Panoramic King or Twin Room,Exceptional,Solo traveler
,5.0,Pan Pacific Hotel,2022,United States of America,Deluxe King or Twin Room,Exceptional,Solo traveler
,5.0,Pan Pacific Hotel,2022,United States of America,Deluxe King or Twin Room,Exceptional,Solo traveler
,5.0,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,Exceptional,Couple
,4.5,Pan Pacific Hotel,2022,Pakistan,Connecting Panoramic Room,Wonderful,Group
,4.5,Pan Pacific Hotel,2022,Pakistan,Connecting Panoramic Room,Wonderful,Group
,5.0,Pan Pacific Hotel,2022,United States of America,Harbor Studio,Exceptional,Family
,5.0,Pan Pacific Hotel,2022,United States of America,Harbor Studio,Exceptional,Family
,5.0,Pan Pacific Hotel,2022,Indonesia,Deluxe Double or Twin Room with Balcony,Exceptional,Family
,5.0,Pan Pacific Hotel,2022,Indonesia,Deluxe Double or Twin Room with Balcony,Exceptional,Family
,4.0,Pan Pacific Hotel,2022,Malaysia,Panoramic King or Twin Room,Very Good,Family
,4.0,Pan Pacific Hotel,2022,Malaysia,Panoramic King or Twin Room,Very Good,Family
,5.0,Pan Pacific Hotel,2022,New Zealand,Harbor Studio,Exceptional,Family
,5.0,Pan Pacific Hotel,2022,New Zealand,Harbor Studio,Exceptional,Family
,4.0,Pan Pacific Hotel,2022,Indonesia,Deluxe King or Twin Room,Very Good,Family
,4.0,Pan Pacific Hotel,2022,Indonesia,Deluxe King or Twin Room,Very Good,Family
,4.0,Pan Pacific Hotel,2022,Denmark,Connecting Deluxe Balcony,Very Good,Family
,4.0,Pan Pacific Hotel,2022,Denmark,Connecting Deluxe Balcony,Very Good,Family
,4.5,Pan Pacific Hotel,2022,Indonesia,Connecting Deluxe Balcony,Wonderful,Group
,4.5,Pan Pacific Hotel,2022,Indonesia,Connecting Deluxe Balcony,Wonderful,Group
,5.0,Pan Pacific Hotel,2022,Malaysia,Panoramic King or Twin Room,Exceptional,Solo traveler
,5.0,Pan Pacific Hotel,2022,Malaysia,Panoramic King or Twin Room,Exceptional,Solo traveler
,4.0,Pan Pacific Hotel,2022,Maldives,Harbor Studio,Very Good,Couple
,4.0,Pan Pacific Hotel,2022,Maldives,Harbor Studio,Very Good,Couple
,4.5,Pan Pacific Hotel,2022,Philippines,Harbor Studio,Wonderful,Family
,4.5,Pan Pacific Hotel,2022,Philippines,Harbor Studio,Wonderful,Family
,4.0,Pan Pacific Hotel,2022,Bangladesh,Panoramic King or Twin Room,Very Good,Couple
,4.0,Pan Pacific Hotel,2022,Bangladesh,Panoramic King or Twin Room,Very Good,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,Exceptional,Solo traveler
,5.0,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,Exceptional,Solo traveler
,5.0,Pan Pacific Hotel,2022,New Zealand,Deluxe King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,New Zealand,Deluxe King or Twin Room,Exceptional,Couple
,4.5,Pan Pacific Hotel,2022,Thailand,25-Hours Vacation - Deluxe Double or Twin Room with Balcony,Wonderful,Group
,4.5,Pan Pacific Hotel,2022,Thailand,25-Hours Vacation - Deluxe Double or Twin Room with Balcony,Wonderful,Group
,4.5,Pan Pacific Hotel,2022,Australia,Deluxe King or Twin Room,Wonderful,Couple
,4.5,Pan Pacific Hotel,2022,Australia,Deluxe King or Twin Room,Wonderful,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,Exceptional,Couple
,5.0,Pan Pacific Hotel,2022,Singapore,Panoramic King or Twin Room,Exceptional,Couple
,4.5,Pan Pacific Hotel,2022,Australia,Deluxe King or Twin Room,Wonderful,Solo traveler
,4.5,Pan Pacific Hotel,2022,Australia,Deluxe King or Twin Room,Wonderful,Solo traveler
,4.5,Pan Pacific Hotel,2022,Romania,Pacific Club Harbor Room,Wonderful,Couple
,4.5,Pan Pacific Hotel,2022,Romania,Pacific Club Harbor Room,Wonderful,Couple
,4.8,Pan Pacific Hotel,2019,,,Zakenreis met vakantie gevoel,Group
,5.0,Pan Pacific Hotel,2022,Australia,Deluxe Double or Twin Room with Balcony,Exceptional,Solo traveler
,5.0,Pan Pacific Hotel,2022,Australia,Deluxe Double or Twin Room with Balcony,Exceptional,Solo traveler
,4.0,Pan Pacific Hotel,2022,Australia,Deluxe Double or Twin Room with Balcony,Very Good,Family
,4.0,Pan Pacific Hotel,2022,Australia,Deluxe Double or Twin Room with Balcony,Very Good,Family
