reviews,score,hotel,date,country,room,title,travellerType
"We received all we were expecting from the Ritz.  It's expensive, but worth it.  Facilities and room were amazing.  Go for a Bay View room which for us was wonderful.  The staff were all very helpful and courteous.  The location was great. Highly recommend.",5.0,Ritz-Carlton Hotel,,,,Better Than Expected,
"It located beside Marina Square mall, nearest is Promenade station that need few mins walking distance. I impressed by the stunning interior around the lobby. I booked a normal room which very spacious w couch along. The bathroom is wide, special hexagon shape above the bathtub that overlook the great views outside. Its definitely a luxury yet comfy stay throughout by the excellence services and great room amenities.",5.0,Ritz-Carlton Hotel,,,,Luxury staycation,
"I recently visited here as I wanted to experience the ultimate service and hotel in Singapore, regrettably the hotel pool was under maintenance and this was not suitable during our stay. The check in was fast and efficient, although we did get a average room on level 5, which was then changed to level 26. The hotel doesn't look like much from the outside, and some of the fixtures inside could be replaced due to wear and tear. Overall we cannot wait to return with family and friends to see what changes have been made.",5.0,Ritz-Carlton Hotel,,,,Fabulous staff ,
Just a beautiful property walking distance from the Marina Bay Sands Hotel/Casino and shopping center.  I was lucky enough to have a club level room (highly recommended) with access to the Club Lounge which was one of the best lounge experience I have ever enjoyed.  The service and food choices in the lounge (and the customer service) was a perfect 10!  Everything about this hotel spelled S E R V I C E! Great attention to detail and my room was just amazing.  I needed a shirt pressed in short order and they came through without hesitation.  The views of Marina Bay were fantastic (no need to leave your room to take pics!).    Obviously not the cheapest of hotels in terms of rate but worth every dollar for sure.  My new favorite hotel in Singapore. I will be back!!,5.0,Ritz-Carlton Hotel,,,,What a Hotel!,
"The Ritz-Carlton offers excellent service, brilliant facilities and is located in an area of Singapore that is ideal for business or tourist interests. We could not fault any aspect of our recent stay.",5.0,Ritz-Carlton Hotel,,,,Ritz-Carlton Singapore,
"Honestly, the view of this hotel took my breath away. I usually don't like staying in a city hotel during my travels, but boy, this one is an exception. Although in the middle of the city, you won't feel the rush below, but instead, it's like the stars unfold in front of you when you look at the city lights. In a way, the view was calming. Aside from the spectacular view, the staff were excellent, as you would expect from a high end hotel. The food was also delicious and the service we experienced was unparalleled. Highly recommended if you are going to stay in singapore with great budget in hand.",5.0,Ritz-Carlton Hotel,,,,Amazing Place,
"I was pleasantly surprised to find a birthday cake in the room after I mentioned that we were celebrating a birthday! Nice touch!   The food at Ritz is really top notch. Enjoyed the brekkie, especially the Japanese and local food selection.   Bonus tip: the bakery starts its 50% discounts at about 7pm or so  . ",5.0,Ritz-Carlton Hotel,,,,Birthday celebrations ,
"first i come, its take too long time... due to i didnt know where is this hotel, by mrt i take a walk from city hall.. and then when arrive at hotel, first impression im so amaze.. and check in process i've to wait about 5-10 minutes wait the other one.. but the receiptionist very welcome and said apologize. then overall is perfect i think",5.0,Ritz-Carlton Hotel,,,,my experience,
My family and I are impressed with the service provided by Siti from Colony - Ritz Carlton. She attended to our requests with haste and at no point in time did she fail to smile every time she attended to us. She made us feel at home with her conversations and it was a joy having her around us. Thank you so much for being part of our family's dinner tonight Siti.,5.0,Ritz-Carlton Hotel,,,,Staff with an amazing service,
"Great location. Panoramic view of the city, views from the bathroom are amazing. One of the best bathrooms I have seen in a hotel. Great service. Tries all they can to suit your needs, I requested late check in once on s busy day, and it was arranged for with a smile, almost immediately  Good food. ",5.0,Ritz-Carlton Hotel,,,,My favourite hotel in Singapore ,
"Recently stayed in Suite 2508 (we were upgraded)for 2 nights after a cruise.  When we arrived, we were surprised to see a Ritz-Carlton that was so busy (we found out later the Chinese New Year was the major reason) and large but our concerns were mitigated after we arrived at our room.  Not only was the suite spacious but we had a magnificant view towards the Sands Casino but we could see many of the well known buildings of the city.  The suite had a large sitting room, office and separated bathroom from the one in the bedroom.  It was beautiful.   The breakfast buffet was fabulous.  Anything you could imagine!  The house staff were all kind, polite and very well trained. Also, toured the spa and fitness but did not have opportunity to use.  The facilities there were outstanding.",5.0,Ritz-Carlton Hotel,,,,Oasis incite on steroids,
"Just fantastic. No-one could do enough for our 3-year old. All-day champagne in the lounge. Kids allowed in until 6pm so includes first part of cocktail hour. Deluxe rooms have such a large sofa, it can be made up into a bed. The staff were world-class throughout. I'd like to particularly mention Raj, who made up the sofabed for us. Extremely polite, friendly and helpful: just the sort of staff I'd hope to find in a hotel of this level.",5.0,Ritz-Carlton Hotel,,,,Trip with toddler,
"Superb hotel, especially room size, excellent business lounge, personalised service during check in, pool quite disappointing, breakfast downstairs very Long queue on Sunday. No smoking facility in business lounge ",5.0,Ritz-Carlton Hotel,,,,Great experience,
"So happy I used my points to reserve a Marina Bay view while visiting with my wife and infant daughter. I really appreciated the crib Ritz  provided us. In addition, its location made it easy to visit different parts of the city via cab or uber. I would consider staying here in the future, too. The service from staff was the best I'll ever receive and the in-room dining was always fast and hot. The one time I had a small problem with the AC, a tech came to my room ASAP to change the air filers immediately.",5.0,Ritz-Carlton Hotel,,,,Excellent place to stay when visiting Singapore,
Excellent hotel in a superb location with the exception of the pool area which was under construction upon our arrival.  We were very dismayed that we were not told that this might be the case.  Check with hotel directly before staying there to make sure construction is complete.  A/C in room is limited and settings cannot be lowered to adequately cool room when facing the sun all day.  Lighting is not adequate in bathroom.,4.0,Ritz-Carlton Hotel,,,,RITZ CARLTON SINGAPORE,
The Ritz gives you your money's worth not only to due to their facilities but also seamless stay due to impeccable service :) The room is superb specially the bathtub with a view! spacious and great for family! :),5.0,Ritz-Carlton Hotel,,,,Impeccable service and great facilities plus superb location!,
"I have stayed in all of the major hotels in Singapore over the past 6 years. This is the best so far. The room was spacious, airy and very well maintained, with all the amenities one could want. The overall decor and ambiance at the hotel is great with an impressive lobby space. The staff were attentive, professional and courteous. The only fault I could find might be the lighting in the bathroom - very minor and trivial relative to the overall experience.",5.0,Ritz-Carlton Hotel,,,,Ritz-Carlton January 2017,
"Stayed at another 5-star hotel on the same trip, the experience was no comparison to the stay at the Ritz. All staff were attentive, the housekeeping team knew what I needed and provided on my return stay before I even asked. Excellent hotel!",5.0,Ritz-Carlton Hotel,,,,S.S.,
Upon arrival we were made to feel very welcome. Our guest relations officer Melissa took very good care of us showing us to our room as soon as possible and providing us with valuable information for our stay in Singapore and answering any questions we had. The room was beautiful and the view even more so.  The pool was lovely and the gym was excellent also.  I would look no further. I would definitely recommend this hotel.,5.0,Ritz-Carlton Hotel,,,,Outstanding!,
The room is big!! Hardly find big room in Singapore!! Bathroom is impressive! definitely clean! In-Room dining food is great!! Staff are friendly!! Worth it!! ( only not recommend for countdown party coz there isn't celebrate on roof top bar which you can enjoy bravo firework! ),4.0,Ritz-Carlton Hotel,,,,Spacious Room with Great View,
"We had a club room overlooking the bay with fantastic views.  Especially good was the view from the bath!  Everyone was very welcoming and helpful from the second we stepped out of the taxi until we were in our room.  The quality of the food in the club room was exceptional.  The room was spacious and relaxing.  We enjoyed drinks in the lounge with live music playing and the bar snacks were really good.  Very few faults - there was construction at the pool while we were there which would have been nice to know about in advance, but it didn't spoil our stay.",5.0,Ritz-Carlton Hotel,,,,Haven of rest,
Absolutely fantastic stay.  Staff are super attentive and efficient.  Setting is overlooking the harbour for many rooms.  Food was sublime and the general amenities were top class.  Bed room was well appointed with lots of luxury items and the bed gave one of the best sleeps I have ever had in a hotel.  Lots of working pace in rooms and good televisual equipment.  Not a bad thing to say about this hotel.  As close to perfect as it can get.....,5.0,Ritz-Carlton Hotel,,,,Stunning,
"If you want the best hotel experience, I'd really recommend this hotel. Luxury, attention to detail and location were outstanding. The brunch in the Colony Restaurant was second to none. The staff were great and the room was so comfortable that you could easily spend too much time there!",5.0,Ritz-Carlton Hotel,,,,Unforgettable Experience,
"The Ritz Carlton Millenium is a great place to stay. Our room had a jaw dropping view of the Port and City. We had several special requests, and they were handled promptly and expeditiously. Staff is exceptional.   We found breakfast offerings quite nice, but the dinner dining options are fairly limited, and do not match the variety and quality of nearby restaurants like those in the nearby Pan Pacific, for example.   The buffet is scattered about in an unusual layout, and it is quite pricy for those with smaller appetites.   All in all, great place to stay, but you may want to consider other dinner dining options. ",5.0,Ritz-Carlton Hotel,,,,"Excellent Rooms, Service, Buffet So/So",
The room is very spacious and the bathroom is a place you will want to spend a lot of time. I topped up a small amount to get a bay facing room. The view was worth the money. Totally enjoyed the stay.,5.0,Ritz-Carlton Hotel,,,,Nice room,
"My husband and I were booked in a club floor room for 5 nights during a convention and we LOVED everything about it. From the view to the awesome bath tub all the way to the exceptional service-it was all TOP NOTCH! The housekeeping staff saw that we loved the mini chocolate bars that they would leave on our bedside during turn down service so they made it a point to leave us a plateful of them every night. At the Ritz, it was all about the little things. We would run every morning and upon our return  the people at the front desk would offer us bottles of water and cold towels to freshen up. I would definitely be back th3 next time I travel for business. Loved every bit of our stay here.",5.0,Ritz-Carlton Hotel,,,,What a wonderful hotel!,
"Disappointed, rooms not ready on arrival ( 4pm ), receptionist was not excessively cordial with hotels failure to provide rooms on time, water leakage from bathroom ceiling, pool area severely limited, repair works disturbing calmness of pool area, general ageing of facilities whilst charges exorbitant !",3.0,Ritz-Carlton Hotel,,,,The not 5 star experience,
"Fantastic hotel - more so if you want to be close to the CBD of Singapore. If you're in the city for business, it's very likely your office is within a kilometer's radius so it's a great and convenient location. The view from the top floors is great and the service cannot be faulted. Only downside - they don't participate in the rewards point programs so that's one thing to keep in mind.",4.0,Ritz-Carlton Hotel,,,,Great place to stay,
"The Ritz Carlton Millenia is an excellent hotel. I live in the millenia suite and it has a very nice view of the Singapore River, the MBS, the helix bridge etc etc. Not just the views and room amenities, the staffs there were top-notched and very polite as well. I made some requests via Germaine (a Guest Relation staff), and she is extremely helpful to assist me. The Guest Relation correspondant for the day always changes however, they keep updates of the things that were done. I like to thanks other than Germaine, these 2 people as well. Sean (the courteous guy attending to me when I alight from the cab) and Karen (the person serving me when I first checked-in)",5.0,Ritz-Carlton Hotel,,,,Excellent Stay in Ritz Carlton Singapore.,
Great location and hotel.  View is incredible and location is excellent.  Food is very expensive and concierge staff is lacking.  Otherwise a wonderful experience.  Location is excellent.  Very clean would recommend. ,4.0,Ritz-Carlton Hotel,,,,Singapore,
"We always have very good experience staying at Ritz Singapore. This is not our first time staying there, nor will it be the last. Location is superb and rooms are spacious and clean. Excellent hotel for families.",5.0,Ritz-Carlton Hotel,,,,Excellent Experience with World Class Service,
"The room was good with excellent fittings. The club lounge had excellent breakfast and other food and drink service. Overall atmosphere and the restaurants were good.  Disappointed that there was no availability at the spa.   Biggest issue is that despite being called a Ritz Carlton, it doesn't belong to the Ritz Carlton rewards programme, so points are not earned and membership status goes unrecognised. This is a real drawback, particularly as it is not mentioned in advertising. Very misleading and the clear reason not to rate it higher. ",4.0,Ritz-Carlton Hotel,,,,Excellent quality and very good club lounge,
Had a wonderful staycation at Ritz Carlton. Staffs provided superb service! Extended another night to enjoy the beautiful view from the hotel room. Complimentary rollaway bed provided for kids. The bathroom has an amazing view while you soak in the tub. Will definitely come back again.,5.0,Ritz-Carlton Hotel,,,,Great Staycation for Family,
"Breakfast is dividef into two places, the reception staff always guide to the poor side without any explanation. There are two times in three days, and wait in line for 20 minutes on Sunday (Dec 25). Only one time no one to lead, we ourselves into the better side.",4.0,Ritz-Carlton Hotel,,,,Breakfast,
"The Sunday Christmas Brunch @ Ritz was very nice with many food varieties, freshness and all in all great tastes and great services and also with an expensive price. The brunch includes fresh sushi, salads, cold dishes and Christmas turkey, Asisn food, cheeses and fresh fruit juices as well as cakes and sweets as desserts. Very much to recommend.",4.0,Ritz-Carlton Hotel,,,,Great Sunday Christmas Brunch,
My children and I had a wonderful stay there. The kids were very pleased with the  little gifts and snacks they received in just that 1 night of stay. extra bedding were provided even when I did not request for it. They took the initiate to provide for my 3 kids. It was a memorable stay for us.,5.0,Ritz-Carlton Hotel,,,,Stay at Ritz Carlton Singapore,
"Room was great, five star no doubt! Breakfast also top notch except the buffet is scattered around the restaurant. Takes a while before figuring out the menu. Disappointing was hotel bar and lobby. This really needs redecoration.",3.0,Ritz-Carlton Hotel,,,,Bit outdated,
"This property and the top quality staff therein earn every one of their 6 stars every day! It is especially gratifying to hear every cab driver say, when you say Ritz-Carlton, say ""oh, six stars!"" You know you've chosen wisely!",5.0,Ritz-Carlton Hotel,,,,At the Ritz in SG,
"From a service and quality point of view the RC Millenia is first class. From the moment you enter the doors to the moment you leave - the whole experience is designed to make you feel totally welcome, valued and at home.  The gym is first rate and the rooms are very comfortable. The only thing lacking is a good bar where you can unwind in the evening. There is the Club - but the Hotel restricts access to 'members' only, something not clear when you book.",5.0,Ritz-Carlton Hotel,,,,Excellence in the heart of Singapore's Bay area,
"Such a fantastic and heart warming stay at the luxurious Ritz Carlton! Xmas decor were elegant and luscious so lots of photo opportunities. Not my first time there cos we've stayed during other periods such as the F1 season previously but Hubby celebrated my birthday by booking the premier suite which boasted my fave view of the city! What's more, the dedicated staff there made it really memorable with beautiful pink heart shaped balloons sprinkled all over and customised birthday decorations strung across the window when we checked into the room. The kids play area on level 4 was perfect for keeping mine occupied. Special thanks again to Candice for making it such an unforgettable experience for me and my family! Absolutely amazing! ",5.0,Ritz-Carlton Hotel,,,,Fabulous staycation,
"We arrived early and our room wasn't ready so I asked what alternatives were available. After some discrete discussion we agreed on an upgrade but we did not expect a corner suite on the club lounge (top floor) level. Superb room fitout, wonderfully mannered service and just a few steps from room to the club for breakfast, drinks etc. Its a pity it was only for 2 days.",4.0,Ritz-Carlton Hotel,,,,Superb suite,
"Definitely a wonderful hotel to stay in. Good service, great ambiance. Will definitely stay there again! This place is HIGHLY recommended, rooms are value for money! But def not for those who are looking for a budget hotel!",5.0,Ritz-Carlton Hotel,,,,Pleasant Stay,
"Nice view overlooking the flyer. Big bathroom, comfy bed. Overall we have a nice stay...  Although this is not in the center of the shopping belt, there are still some decent shoping malls around. Plenty of restaurants",4.0,Ritz-Carlton Hotel,,,,Nice hotel with nearby shopping malls,
Tried all the cakes and desserts the restaurant have to offer! One of the best buffets I had for the longest time.  Also wanted more ice cream besides the standard menu and Got a special cake from chef Vivian that's not in the menu!  Superb!,5.0,Ritz-Carlton Hotel,,,,Awesome place! ,
"Amazing amazing amazing WOULD always stay at the ritz ,could not fault anything ,arrived early in the morning the receptionist Rachel was very accommodating got me too my room 4 hours before check in time and as I had to wait awhile upgrade me ,",5.0,Ritz-Carlton Hotel,,,,My home in singapore,
"Through all my years of traveling, Ritz Carlton Spore is the first i came across that provides FREE Hollywood movies, surprisingly they are all very new. I can now relax and enjoy good entertainment in the room after a long day.  Good job RITZ. Top notch experience again.",5.0,Ritz-Carlton Hotel,,,,Free Hollywood Movies ;),
"Thanks for the great service to let us have good time in SG.  But sadly there were not so many cocktails in their min bar which my friend and I didn't stay too long. But in general, we would love to stay again.",5.0,Ritz-Carlton Hotel,,,,Great stay,
"The best hotel in Singapore, the hotel is conveniently located and the staff is top notch.  The service is unmatched in the industry.  I only wish they participated in Marriot points.  I highly recommend this hotel to business travelers",5.0,Ritz-Carlton Hotel,,,,Beautiful hotel,
"This is a family staycation and the service given by the staff at Riz Carlton fully satisfied our needs and all your staff were very friendly and approachable especially Mellissa from Ritz Kids Play area, whom we have a lovely chat with her. She provide us with lots of information on where we can go during out staycation at Ritz. The Manger from the front desk Ms Murphy Loy was very polite and help us a lot during our check in at Ritz. The overall stay at Ritz Carlton was a fantastic one, except for a small cut on my foot, due to the old wooden flooring in the room. I would definitely recommend all my friend to stay in Ritz Carlton if they are planning for a staycation in Singapore.",5.0,Ritz-Carlton Hotel,,,,Family Staycation was excellent,
"The ambience was great. A fully packed restaurant at lunch but with the cleverly arrange food stations, we see the people but not feel cramped. The food is complete and a good variety. The staff are very attentive to our every need. Special mention Shuen Poh who waited on our table.",5.0,Ritz-Carlton Hotel,,,,"Great ambience, good food, excellent service",
Went for a staycation in Dec 2016. I was told it was a '6-star hotel' and hence was expecting a different level of service experience.  But it was no different from the other 5-star hotels around it. I made a special request as we were celebrating our wedding anniversary. But they conveniently forgot about my request. That was a big disappointment.  The room and room service was good. The swimming pool is closed for renovation and this is not informed to us earlier. The room overlooking the bay was excellent. Staff generally were respectful and helpful.  ,4.0,Ritz-Carlton Hotel,,,,Forgotten about my special request,
"I had not stayer in this hotel for many years but (almost) nothing has changed: this hotel is second to none.   What I like about it is: - great rooms, spacious, fabulous view - nice bathrooms with a bathtub adjacent to the window: you can take your bath while overlooking the whole city - very good room cleaning - excellent lounge - very large, modern and well equipped fitness center. Just a bit difficult to find it when you arrive downstairs...  My only reservation was that check-in was not as efficient as it normally is in Asia. I had to wait quite a bit. The other thing is that the hotel has become a bit older and the room furniture does not feel so modern anymore....  But overall a great experience.",5.0,Ritz-Carlton Hotel,,,,Still great!,
"Fantastic view of the marina bay area from the guestroom and luxurious guestroom. Love the bathtub as usual, for the renowned full height view of the city line. Awesome experience for the whole family!",5.0,Ritz-Carlton Hotel,,,,Stay at Ritz Carlton Singapore,
"we had a separate room in the 1 st floor. really wonderful chinese cuisine, excellent service and surprising reasonable prices.  can only recommend the place especially for private meetings in an exclusive setting - really nothing to complain of.  very recommendable - try the promotional set menus   congrats to management for the well trained and friendly staff",4.0,Ritz-Carlton Hotel,,,,Summer Pavillion restaurant . Excellent service - wonderful chinese dishes,
"I stayed here for three nights recently and it was great service.  I love the Ritz Carlton Club experience anyway.  But this was very special.  Incredible food, unbelievable service, a great room with a bath tub overlooking Marina Bay makes for an experience where you don't want to leave the hotel.  But when you do leave, say to go running, you can expect to be greeted by someone at the front door with a cold towel and bottle of water.  The new gym is quite phenomenal and while they were just reworking the pool area when I was there, so it was closed, but when it is done it will be outstanding.  This is a great hotel!",5.0,Ritz-Carlton Hotel,,,,Club Level is incredible service,
Travelled here to celebrate a birthday. Stayed as a club guest which granted access to the club lounge with various services of food per day .  Although expensive all round service was exceptional and well worth it.,5.0,Ritz-Carlton Hotel,,,,Fantastic service,
Great stay with views overlooking the bay and Singapore. Staff couldn't do enough for you especially on the front door and reception . Bedrooms was excellent with great views overlooking Singapore and bay.,4.0,Ritz-Carlton Hotel,,,,Great views an service,
The Ritz carlton in Singapore will always be the best hotel in Singapore. The customer service and location is excellent. The one thing I don't like about the Ritz is the price. It is way over priced. Unless the price is reduced I will not be stay there again.,4.0,Ritz-Carlton Hotel,,,,a very nice hotel,
"I visited here when I was in Singapore visiting my best friend and was not disappointed. This was the best buffet I have been to so far around the world. It had many stations and a lot of variety of food.   Some of the food I sampled was sashimi, lobster, sushi, dumplings, roast meat, salads and the chocolate pudding cake was amazing.",5.0,Ritz-Carlton Hotel,,,,Amazing buffet and service ,
Wanting to stay for 3 days before our cruise meant finding a hotel that would deliver a 5star standard and be centrally located Not easy for Singapore as there are some amazing properties around. HOWEVER we decided on Ritz Carlton and was not disappointed This establishment delivered an extremely  high customer service level and their attention to detail was amazing. The bed was very comfortable and the bathroom facilities were good . A large living area making the whole room quite spacious.  Breakfast was included in our rate and  must commend the management on this magnificnet delivery of food.  Staff were  attentive and displayed warmth and sincereity in making our stay a comfortable one. Well done,5.0,Ritz-Carlton Hotel,,,,Outstanding Hotel,
"The location is excellent. Located close to restaurants and shopping mall ans casino  of marina sand bay with walk only 5 minutes , well positioned to walk along the olympic park in 90 minutes , the view is very lovely along the park , the breakfreast is excellent , The staff is very willing to help you in any way possible. i like the staff of this hotel most of all",5.0,Ritz-Carlton Hotel,,,,Wonderful place to stay,
"Friendly check in & check out staffs.  Although the hotel swimming pools is under renovation, it provide 2 other hotels pools (Conrad & W Singapore Sentosa Cove) for us to have different experience and also provide the transfer to these 2 hotels too...",5.0,Ritz-Carlton Hotel,,,,Great stacation,
"as everyknown, it provides excellent services, comfortable room and facilities. But price can be different to others tolerance. Next to shopping mall, walking distance to esplanade. If you still thing to orchard it's short car driving.",5.0,Ritz-Carlton Hotel,,,,great services,
I was expecting a lot from this hotel and it did not fail to deliver.  Paid a premium for the Marina Bay View.  The welcome and service was beyond fault.  With small touches that really made you feel like a welcome guest not just another customer.  The room and view was truly great.  The only quibble being that a night the condensation on the outside of the window obstructed the view.  This might have been a seasonal thing.  We did find a solution which was to close the night shades before going to dinner which acted as a barrier against the cool air inside the room cooling the window glass.  On hesitation in recommending this hotel.,5.0,Ritz-Carlton Hotel,,,,Wonderful Experience,
"Fabulous hotel, made me feel very special and unique. From the moment I arrived the staff is attentive, warm and engaging. The Summer Pavilion restaurant is excellent , service excellent. Sleeping rooms gorgeous, be sure to ask for bay view. The housekeeping staff can't do enough for you, all requests meet immediately.",5.0,Ritz-Carlton Hotel,,,,VERY SPECIAL HOTEL,
"From the warm welcome, the seamless check-in/out service, efficient and effective concierge service throughout the stay, quality of the foods, proximity to all the action in town, and the very professional banqueting team - Ritz Singapore totally live up to the expectation in every aspect for a top 5-star hotel.  No doubt my favourite hotel in the Lion City.",5.0,Ritz-Carlton Hotel,,,,Meet all expectation for a 5 star hotel,
"There are lots of great luxury choices in Singapore.  While. Or a bad choice, there are better options. Note that this property is part of neither Ritz Carlton Rewards nor any rewards program. The property is nice enough but a bit generic. Restaurants are over priced for the quality. During my stay, I had a bay view. This faces some type of sports facility. Be aware that events there may impact your stay. My view included a large row of bright green portable toilets and at 600 am on Saturday morning pop music began blaring. I have no idea how often such events occur. It is connected to a shopping and restaurant complex.",3.0,Ritz-Carlton Hotel,,,,"Nice hotel, but not particularly special.",
"Very nice hotel, great location for conveince. All hotel facilities are well maintained and kept new. service is relative good, but slow. Be aware, This hotel does not accept Ritz membership. So can't expect the same treat as others. ",3.0,Ritz-Carlton Hotel,,,,Nice hotel. Sometimes could be bad expetience,
Ritz Carlton is an exceptional place to be in.The reception is warm fast and efficient. The concierge helps you in every respect. Adam in the lobby is present everywhere looking after the well being of the guests every moment.  The rooms are spacious with spacious bath room. Toiletries are sufficient and the cleanliness is spotless. The bed is firm and comfortable. The working table is large and nice. The mini bar is filled . Housekeeping is superb. Room service is efficient and excellent. Food is awesome. Spread in a labyrinth of a buffet exceptional delicacies of the west and the east are spread across. The breakfast would fill you with no space.. Extremely good hotel. Whenever we are in Singapore the first choice would be Ritz Carlton,5.0,Ritz-Carlton Hotel,,,,EXCEPTIONAL,
"First time stay @ Ritz-Carlton, a wonderful experience from staff to service and facility. Highly recommend to the visitors to Singapore!!! Love every dish Summer Pavilion has provided, will definitely go back next time. The only downside about the hotel was the breakfast at Colony, though it offered quite some varieties-- western, Cantonese, Singaporean, Japanese, Indian... Cantonese dim-sum and Japanese food were not as authentic or tasty as the western food. The staff and atmosphere were great though.",5.0,Ritz-Carlton Hotel,,,,"Great food, excellent service, friendly staff!",
I have stayed at the Ritz before and loved it.  This time however not so good.  No early checkin as promised when I booked via Singapore airlines and latest checkout 2 pm when flight didn't leave til midnight.  Room 2511 had broken floorboards and staff were not nearly as attentive as last trip where I was in Carlton club.  Some staff on mentoring programs told us they were not happy to be in their roles.  The Peninsula in HK and Beverly Hills seem to have an edge over Ritz.  When one spends this much in a hotel they expect the absolute best certainly not broken floors and unhappy staff.  We love this hotel and particularly love the senior concierge the only staff member that acknowledged we were repeat customers,3.0,Ritz-Carlton Hotel,,,,Disappointed with the Ritz,
"I experience a very personalised service at the Ritz Carlton Millennia and I want to come back ""home"" when in Singapore.  It all starts with the initial greeting on arrival, the in-room check-in, and the warm greetings wherever you turn whilst in the hotel, and the location and views are second to none, I hope you enjoy a stay here too...",5.0,Ritz-Carlton Hotel,,,,"The Ritz Carlton Millennia, Singapore",
"We had a wonderful time at the Ritz-Carlton Singapore. My wife and I celebrated our 20th anniversary on this trip and the hotel went over and above to make our stay special including a beautiful cake on our arrival and hand-written best wishes notes from the Club Level staff. We can't say enough about the staff, especially an intern named Suzi, who really went the extra mile to accommodate our every need. The Club Level staff is ever present in the most positive of ways. The only challenge was that the pool and spa are undergoing renovations - which we didn't know about until arriving at the facility. Additionally, they are not equipped to handle guests with kosher dietary needs. Otherwise, this is a first rate experience to rival any of the best hotels in the world.",4.0,Ritz-Carlton Hotel,,,,Wonderful staff!,
"Overall, a great stay at FS Singapore. It's all about the small details that made my experience really wonderful throughout my stay. I also caught Covid during my stay and I was very well taken care of during my isolation period. Rooms are nicely renovated and also LOVE the new gym as well (easily one of the best hotel gyms I've ever seen). If you are staying in Orchard, look no further and would highly recommend to stay in this lovely property!",5.0,Four Seasons Hotel,,,,Exceeded my Expectations,
"The FS hotel may not be the latest or trendiest in Singapore, but it may be the most thoughtful and intelligent. My family were well looked after during our recent stay with the hotel taking extra measures to ensure our comfort with our toddler. It was our first time overseas with her and the Four Seasons made it a lot easier with baby products unexpected but all provided. Service and luxury are all standard at this hotel as you would expect. ",5.0,Four Seasons Hotel,,,,A Thoughtful Experience,
"What can I say-superb in every respect-class personified-rooms,service,cleanliness-concierge-location.food.All top class-well done team four seasons keep it up- no wonder its the best hotel in Singapore",5.0,Four Seasons Hotel,,,,Fantastic hotel,
"The property was extremely comfortable matched by top notch service.  They helped us start our 3 day journey off right with a very early check in straight from a red eye flight.  The redone rooms were exquisite in a minimalist way with a high floor view.  We just felt so at home, especially given the attention they gave to the comfort of our 2yr old.  Highly recommended for families with young children!",5.0,Four Seasons Hotel,,,,Relaxing Birthday Stay with Family!,
"Fantastic place to stay, when visiting Singapore. Quiet location, almost felt like on the outskirts, yet right in the heart of the city close to everything. Luxurious, but not as expensive as the other 5 star hotels on Marina Beach - still close to it all.",5.0,Four Seasons Hotel,,,,Luxury on Orchard,
"On our last night of a Week staying here and if you are looking for a 5 star Hotel this is the one for you. Close to so many sights and attractions, not to mention bars and restaurants.  Their new Nobu restaurant is simply sublime and is a must when visiting. Outstanding service throughout the Hotel and they made our first visit to Singapore a special one.  Special mention for Giovanni Speciale for his exceptional customer service. Book now ",5.0,Four Seasons Hotel,,,,Excellent Hotel,
"Pros : Excellent service, very good food & beverages, quiet corner of the busy Orchard Road area, very clean & well maintained hotel, true to its reputation and comfortable bed. Cons : Hotel compound is small, some distance from Orchard MRT and limited shopping in the hotel premises.",4.0,Four Seasons Hotel,,,,Excellent And Quiet Corner Of Orchard Road Area,
This is by far the best venue to hold a meeting or a conference in Singapore rn. Michelle was a great coordinator and planner before the event. And Fandi was the best onsite person ever. The whole team was attentive and proactive to not just the guests but also the event crew. Everything went smooth as butter. Will definitely do more events in this hotel again.   ,5.0,Four Seasons Hotel,,,,Best venue to host a meeting in Singapore ,
"Four seasons Singapore is a truly exceptional hotel. Large rooms, exquisite washrooms, supremely comfortable beds, polite and prompt service and amazing attention to detail.  The breakfast is great if you are a non vegetarian and love cold cuts.  There is an ice machine on every floor which is super convenient.  The bathroom toiletries are L'occitane and the bathrooms are super comfortable and large.  The staff is very well trained and the customer service standards are really high.  It is a short walk from the famed Orchard road.   I cannot recommend this hotel enough.",5.0,Four Seasons Hotel,,,,Exceptional !!!,
"My first time in Singapore in over 10 years. I decided to try the Four Seasons and it was a delightful stay from the very start. I was upgraded to a lovely room. Everything about this hotel is good, reception, the bar, doormen and the wonderful concierge team who re as lly helped me out when s slight crisis occured. The only negative remark was the breakfast service with highly stressed staff and not at the same standard as at the bar. All in all a terrific stay.",5.0,Four Seasons Hotel,,,,Wonderful stay,
"The hotel is located near orchard road. You have to walk a bit until you find the main orchard area and it's not close to any MRT station. So I can't say it convinient. But if you travel by taxi it would be convinient and easy to get taxi.   The hotel is a bit dated but room got renovated and so comfy. Breakfast was a bit too average and not so many variety, i can say a bit disappointed.    Every staffs were polite , four seasons standard. Got a promo for 3 pay 2 and it was very worth. Nevery doubt to come back again.",5.0,Four Seasons Hotel,,,,Pleasant stay,
